Date,Q_ke,Q_assim_base,Q_assim_Budyko,ET_ke,ET_assim_base,ET_assim_Budyko,S_ke,S_assim_base,S_assim_Budyko,G_ke,G_assim_base,G_assim_Budyko,Qs_ke,Qs_assim_base,Qs_assim_Budyko,Qb_ke,Qb_assim_base,Qb_assim_Budyko,Perc_ke,Perc_assim_base,Perc_assim_Budyko,omega_true,omega_mlr
2000-01-01,214.12704794993402,186.77874991910875,183.46265480833023,3.2046353816986084,3.2948230264663687,3.31985665881684,50.49665183782576,212.58481847457827,208.39537951287573,449.4927250112057,409.4672329324322,410.10131331339204,185.43602294921877,162.0690486257729,158.71749745641085,28.691025000715257,24.70970129333586,24.745157351919378,2.657718517780303,2.3611219564988413,2.317975885264293,5.102632690250653,7.456421804419849
2000-02-01,66.22485720119428,193.59014928581513,190.27538006537947,11.425028800964355,11.746562146568296,11.32963233130526,7.963382356190678,177.4296575008471,170.5486973567595,422.9171393744712,356.80849672201674,357.75110298979723,39.23014617729186,168.9006794866939,165.54912831733185,26.99471102390242,24.689469799121245,24.726251748047606,0.41912538716793046,2.0239303862552576,2.002882487401384,13.134971806147814,8.392129547970153
2000-03-01,38.05085204527238,169.65735360185025,164.20914186264702,13.168955920701025,71.35594993057249,68.72017143123755,0.0,93.7436756220031,87.48793784031888,397.5421110120029,309.49342972855,310.1587059740848,12.675823682804106,148.24884379852924,142.74407568325918,25.37502836246827,21.408509803321003,21.465066179387833,0.0,0.0,0.0,13.134971806147814,8.044333370157894
2000-04-01,37.930625720778764,107.64264534137408,102.6779716907588,13.519524765014648,102.26528980665427,97.93758036945329,0.0,8.517624947632076,7.555001544140995,373.68958435128275,264.8651660147772,265.3151863124496,14.078099060058594,89.07303955766108,84.0684493323137,23.852526660720173,18.569605783712998,18.609522358445087,0.0,0.0,0.0,13.137234515732482,7.903761368548528
2000-05-01,62.74736688236603,63.03200174028135,62.28890423534883,20.081497955322263,68.9251147242434,67.96249132075232,0.0,0.0,0.0,351.2682092902058,227.86585581638778,228.24607108533016,40.325991821289065,47.14009177939472,46.36999305660186,22.421375061076965,15.891909960886629,15.918911178746976,0.0,0.0,0.0,6.5507942075493295,6.581954532443745
2000-06-01,108.28806155155299,100.8839203431239,100.90673325926045,31.802992248535148,119.01496124267578,119.01496124267578,0.0,0.0,0.0,330.19211673279347,197.38871898505167,197.7135867995446,87.21196899414063,87.21196899414063,87.21196899414063,21.07609255741235,13.671951348983265,13.69476426511981,0.0,0.0,0.0,4.722653165316003,5.041752549307281
2000-07-01,101.63290761920199,93.66470375433748,93.68419582320705,30.455345153808594,112.27672576904297,112.27672576904297,0.0,0.0,0.0,310.38058972882584,171.8784031149184,172.1582785870201,81.82138061523438,81.82138061523438,81.82138061523438,19.81152700396761,11.8433231391031,11.862815207972675,0.0,0.0,0.0,4.392129978288286,4.701296573468626
2000-08-01,111.93957732708893,103.62944613025448,103.64623865858059,33.329185485839844,126.64592742919922,126.64592742919922,0.0,0.0,0.0,291.7577543450963,150.25092395746952,150.49353002609823,93.31674194335938,93.31674194335938,93.31674194335938,18.622835383729548,10.312704186895104,10.329496715221206,0.0,0.0,0.0,5.409836855625568,5.657784473686624
2000-09-01,58.72152361031516,50.231113787057545,50.24567015117527,20.304014587402342,61.52007293701172,61.52007293701172,0.0,0.0,0.0,274.25228908439055,131.73795057630653,131.94924360302628,41.216058349609376,41.216058349609376,41.216058349609376,17.50546526070578,9.01505543744817,9.029611801565894,0.0,0.0,0.0,4.709553805535492,6.228204715016027
2000-10-01,51.94157533334469,43.390715022859645,43.40339260446283,18.87160949707031,50.747640891265874,54.35804748535156,0.0,3.377896409426577,0.0,257.7971517393271,115.97960744561462,115.96003365179911,35.48643798828125,35.48643798828125,35.48643798828125,16.455137345063434,7.904277034578391,7.9169546161815765,0.0,0.0,0.0,3.731887413557438,7.153161467547016
2000-11-01,33.37151178658772,27.565934988226527,24.84870919684232,10.2809419631958,10.570277338314057,14.682736393436413,3.982243089675902,23.55045824729323,16.542481674661246,242.52633887203564,103.55673934242303,103.11423207362073,17.891107177734376,20.593424305275636,17.891107177734376,15.48040460885334,6.972510682950891,6.957602019107946,0.2095917415618896,0.22890393690024258,0.0,1.8137325438488097,9.687078468399948
2000-12-01,14.552463535199182,17.08052634784069,11.438960756858748,3.6878421306610107,3.7916284958839417,5.267998764096639,0.2796809110641465,18.486361115418532,10.548406211124247,227.98859538478717,92.4446243155397,91.57229309066004,0.0,10.840366597834583,5.2339853397289975,14.552463535199182,6.2401597500061055,6.20497541712975,0.014720047950744553,0.44592315767873525,0.3020248785417805,,9.694642376040056
2001-01-01,13.67931572308723,12.36873516510952,5.9597791752887534,0.28732091103121493,2.746528933525085,3.2430022501855826,0.0,14.733334973348692,6.842083929823405,214.30927966169995,82.51599383795208,81.26608594139687,0.0,6.795200892308481,0.4448369688730523,13.67931572308723,5.573534272801038,5.514942206415701,0.0,0.4476135644776018,0.3434103496016341,3.137613036124171,9.769823452552716
2001-02-01,12.858556779701996,8.845168576661193,4.8828941562365635,0.11122000217437744,4.780589006567,4.643637347747379,0.0,9.415846560555297,2.1609240562246765,201.45072288199796,73.50100447499847,71.95493970148458,0.0,3.8756439804184555,0.0,12.858556779701996,4.969524596242738,4.8828941562365635,0.0,0.30941609942688064,0.11548332921252014,10.479320360334771,9.737430907936055
2001-03-01,12.087043372919878,5.415206465308403,4.317296382089075,1.8405861854553223,11.256432746010619,4.00151024168,0.0,0.0,0.0,189.36367950907808,65.02965335793802,63.662085068730285,0.0,1.0051461968084952,0.0,12.087043372919878,4.410060268499908,4.317296382089075,0.0,0.0,0.0,13.134971806147814,9.223399794131403
2001-04-01,40.22263620023219,32.762594631163786,32.68054053381132,17.215203857421873,46.076019287109375,46.076019287109375,0.0,0.0,0.0,178.0018587385334,57.57500038154938,56.36450131205538,28.860815429687502,28.860815429687502,28.860815429687502,11.361820770544684,3.901779201476281,3.819725104123817,0.0,0.0,0.0,13.134971806147814,7.944477056121908
2001-05-01,61.627627393452634,54.402015892033596,54.329385947863955,22.73687896728515,73.68439483642578,73.68439483642578,0.0,0.0,0.0,167.3217472142214,50.99775857946303,49.925685108725375,50.94751586914063,50.94751586914063,50.94751586914063,10.680111524312004,3.4545000228929625,3.3818700787233227,0.0,0.0,0.0,7.830378084014196,6.579810708906442
