Date,Q_ke,Q_assim_base,Q_assim_Budyko,ET_ke,ET_assim_base,ET_assim_Budyko,S_ke,S_assim_base,S_assim_Budyko,G_ke,G_assim_base,G_assim_Budyko,Qs_ke,Qs_assim_base,Qs_assim_Budyko,Qb_ke,Qb_assim_base,Qb_assim_Budyko,Perc_ke,Perc_assim_base,Perc_assim_Budyko,omega_true,omega_mlr
2000-01-01,147.48430175781252,86.71900011961404,90.16438894419045,41.429949951171864,56.487268981933596,48.6574683153142,0.0,93.18253426641203,97.46405340314159,340.977197265625,326.1728625086879,326.50908776190084,125.71979980468751,67.14862836909276,70.57384367847641,21.764501953125,19.57037175052127,19.59054526571405,0.0,0.0,0.0,6.746722371531917,5.671854059481405
2000-02-01,25.19454797363281,98.85231530134622,102.29770412592265,11.183979034423828,103.96990459246261,95.70887033709985,0.0,3.5119498203650066,9.316449025653663,320.5185654296875,285.60350302600705,285.56053754792856,4.7359161376953125,79.28194355082495,82.7071588602086,20.4586318359375,19.57037175052127,19.59054526571405,0.0,0.0,0.0,8.81955263649143,6.049561820005457
2000-03-01,106.63672916015625,107.35138527222742,111.99240670777365,31.851403808593744,120.42336705131542,113.02249142354697,0.0,1.7066161846953007,7.678442469300369,301.28745150390625,250.6924063627224,250.0377302231292,87.405615234375,90.215175090667,94.85877445489794,19.231113925781248,17.136210181560422,17.133632252875714,0.0,0.0,0.0,4.4166746440768945,6.02729219195847
2000-04-01,63.22849220742188,61.55808244670709,66.29626290601554,21.287811279296875,68.14567258117968,74.11749886578474,0.0,0.0,0.0,283.2102044136719,220.75326139215082,218.90879619178668,45.1512451171875,46.516538064943745,51.29399909262779,18.077247090234376,15.041544381763345,15.002263813387751,0.0,0.0,0.0,3.635663543268537,5.677203916237245
2000-05-01,36.0323064786875,32.28488989739624,32.17422198537439,14.759923553466795,33.799617767333984,33.799617767333984,0.0,0.0,0.0,266.21759214885157,195.00131375246616,192.49549893824445,19.03969421386719,19.03969421386719,19.03969421386719,16.992612264820313,13.24519568352905,13.1345277715072,0.0,0.0,0.0,5.098523201844044,5.4495562801343
2000-06-01,185.73235728674362,181.45938058296048,181.30903169410718,52.4398254394531,222.19912719726562,212.16829424912947,0.0,0.0,8.930450573725613,250.24453661992047,172.7261050002248,170.87211938196845,169.75930175781252,169.75930175781252,169.75930175781252,15.973055528931093,11.700078825147969,11.549729936294666,0.0,0.0,0.0,3.5486389093753714,5.0537298647064866
2000-07-01,30.027381242605387,25.376275345423643,32.409396667308755,13.753177261352539,28.765886306762695,37.69633688048832,0.0,0.0,0.0,235.22986442272523,153.2936414956716,151.2110445710188,15.012709045410157,15.012709045410157,22.15706950439065,15.014672197195228,10.363566300013488,10.252327162918107,0.0,0.0,0.0,4.043554188936787,5.204392067359564
2000-08-01,14.113791865363513,9.197618489740297,9.072662674261126,2.4148974418640137,2.4148974418640137,2.4148974418640137,0.0,0.0,0.0,221.11607255736172,136.2628644985624,134.09360049068314,0.0,0.0,0.0,14.113791865363513,9.197618489740297,9.072662674261126,0.0,0.0,0.0,6.5505724232408875,5.626065597500809
2000-09-01,13.266964353441702,8.175771869913744,8.045616029440989,2.18373966217041,2.18373966217041,2.18373966217041,0.0,0.0,0.0,207.84910820392003,121.29074835576313,119.12858527631455,0.0,0.0,0.0,13.266964353441702,8.175771869913744,8.045616029440989,0.0,0.0,0.0,7.401788165386345,5.829168459084428
2000-10-01,94.77723921684458,89.58373762595517,89.45400784118826,30.57657318115234,112.88286590576172,112.88286590576172,0.0,0.0,0.0,195.3781617116848,108.09088470343427,105.99594866270323,82.30629272460938,82.30629272460938,82.30629272460938,12.470946492235202,7.277444901345787,7.147715116578873,0.0,0.0,0.0,6.058807458848014,5.909525514078375
