Date,Q_ke,Q_assim_base,Q_assim_Budyko,ET_ke,ET_assim_base,ET_assim_Budyko,S_ke,S_assim_base,S_assim_Budyko,G_ke,G_assim_base,G_assim_Budyko,Qs_ke,Qs_assim_base,Qs_assim_Budyko,Qb_ke,Qb_assim_base,Qb_assim_Budyko,Perc_ke,Perc_assim_base,Perc_assim_Budyko,omega_true,omega_mlr
2000-01-01,205.20625585880282,145.97044100810982,181.01231770034238,6.557263374328613,4.037400852203369,7.204286903619532,45.34893170356749,187.0589076497349,230.09246558111147,439.20453514728547,65.4305433001141,75.40905780889275,177.17192382812502,141.9202804023578,176.34712674745907,28.034332030677792,4.050160605752004,4.6651909528833,2.386785879135131,2.0721334624193037,2.344124739162261,4.0267672339467895,8.809697479123404
2000-02-01,56.4476539676628,147.48988771787165,182.51849825205773,17.523845464706415,12.301672618865968,19.89061135244416,0.0,163.19547318049507,197.17426312198847,412.8522630384483,25.749089174239234,29.667601574658452,30.09538185882567,143.4633626157596,177.89020896086086,26.352272108837127,4.026525102112068,4.628289291196878,0.0,1.6782084017536967,1.7290970443885525,12.214926267519774,9.144682349654225
2000-03-01,42.38787467390846,149.7371193948003,177.13620548367186,14.40418472290039,40.6910765762329,65.71565016850796,0.0,146.0879910972409,153.9076297460328,388.08112725614143,10.838290188996552,12.419810272729483,17.616738891601564,148.17311743599763,175.35614938919235,24.7711357823069,1.5640019588026535,1.780056094479507,0.0,0.31761013913832487,0.0,13.142240675640087,9.149650058217583
2000-04-01,68.99152046739974,163.22734312116378,169.5779452452213,21.42666320800781,65.886369430542,106.76152670568217,0.0,142.1992705444991,109.09489949227553,364.79625962077296,4.951797797646519,5.427877935707463,45.70665283203125,162.57704570982398,168.8327566288575,23.284867635368485,0.6502974113397931,0.745188616363769,0.0,0.0,0.0,9.796436404424714,8.896294512189556
2000-05-01,73.060535587012,165.2292843132237,138.77435227972853,22.793190002441406,89.42493040466309,150.26789537959576,0.0,123.45595285604783,31.413903138124233,342.9084840435266,2.5312165344913002,2.2978399985579667,51.172760009765625,164.93217644536492,138.44867960358607,21.887775577246376,0.2971078678587911,0.32567267614244777,0.0,0.0,0.0,4.791476533254109,7.999415636826523
2000-06-01,55.98208045374441,134.32420668804056,60.676564321545676,18.8518928527832,109.00392862410024,85.67336740204024,0.0,67.01938347988636,0.0,322.33397500091496,1.3116670135379198,0.9138594528974033,35.407571411132814,134.17233369597108,60.538693921632195,20.574509042611595,0.15187299206947802,0.137870399913478,0.0,0.0,0.0,5.453993655977655,7.784233773995228
2000-07-01,49.92242680571896,84.27659511038543,30.63721987283791,17.645597076416013,106.07887820855265,48.22798538208008,0.0,9.159702131679495,0.0,302.99393650086006,0.5622900310188222,0.3636780962624979,30.582388305664065,84.19789508957315,30.582388305664065,19.3400385000549,0.07870002081227519,0.0548315671738442,0.0,0.0,0.0,6.618203654207377,8.158577930814143
2000-08-01,21.44866084825473,10.630523765407851,3.290845343978875,10.81725616455078,23.2459829544334,14.086280822753906,0.0,0.0,0.0,284.81430031080845,0.22372548196233452,0.1447424343127973,3.2690246582031253,10.596786363546721,3.2690246582031253,18.179636190051603,0.033737401861129335,0.021820685775749873,0.0,0.0,0.0,7.502508184943093,8.533540922057453
2000-09-01,20.037411485445382,2.9619769957146156,2.957238012855643,10.737138366699218,13.685691833496094,13.685691833496094,0.0,0.0,0.0,267.7254422921599,0.08904219294474734,0.05760748911103564,2.9485534667968754,2.9485534667968754,2.9485534667968754,17.088858018648505,0.01342352891774007,0.008684546058767837,0.0,0.0,0.0,7.430352289563623,8.810665152378313
2000-10-01,34.47364921819366,18.415465212240747,18.413579130010724,14.602530670166015,33.01265335083008,33.01265335083008,0.0,0.0,0.0,251.66191575463034,0.035438793535417096,0.022927780666192187,18.410122680664063,18.410122680664063,18.410122680664063,16.063526537529594,0.005342531576684841,0.003456449346662138,0.0,0.0,0.0,6.375849364629173,9.086529899441992
2000-11-01,19.27552060934032,4.177931991674625,4.177181330902472,11.043951416015624,14.043901138305669,15.219757080078125,0.0,1.1624629425956727,0.0,236.56220080935253,0.019435053499457764,0.009125256705144491,4.1758056640625005,4.1758056640625005,4.1758056640625005,15.09971494527782,0.0021263276121250255,0.0013756668399715311,0.0,0.0,0.0,5.310221292238167,9.980215130474914
2000-12-01,14.193732048561152,0.0011661032099674659,0.0005475154023086695,0.14102306962013245,1.3034860122158052,0.14102306962013245,0.0,0.0,0.0,222.3684687607914,0.00773515129278419,0.003631852168647508,0.0,0.0,0.0,14.193732048561152,0.0011661032099674659,0.0005475154023086695,0.0,0.0,0.0,4.891744536401831,9.927716814298353
2001-01-01,13.342108125647483,0.0004641090775670514,0.00021791113011885048,0.04112417623400688,0.04112417623400688,0.04112417623400688,0.0,0.0,0.0,209.0263606351439,0.0030785902145281075,0.0014454771631217081,0.0,0.0,0.0,13.342108125647483,0.0004641090775670514,0.00021791113011885048,0.0,0.0,0.0,13.143694401174931,9.642910027465502
2001-02-01,12.541581638108633,0.00018471541287168645,8.672862978730248e-05,0.2992648184299469,0.2992648184299469,0.2992648184299469,0.0,0.0,0.0,196.48477899703528,0.001225278905382187,0.0005752999109224398,0.0,0.0,0.0,12.541581638108633,0.00018471541287168645,8.672862978730248e-05,0.0,0.0,0.0,13.134971806147814,9.940724010160345
2001-03-01,17.00106794099399,5.212054717906199,5.212015719166531,11.302995300292968,16.514976501464844,16.514976501464844,0.0,0.0,0.0,184.69569225721315,0.00048766100434211035,0.00022896936454713107,5.211981201171875,5.211981201171875,5.211981201171875,11.789086739822116,7.351673432293122e-05,3.451799465534639e-05,0.0,0.0,0.0,13.134971806147814,9.225023433688364
2001-04-01,25.659565937288257,14.57785366151573,14.577838140017342,13.644456100463866,28.222280502319336,28.222280502319336,0.0,0.0,0.0,173.61395072178036,0.00019408907972815996,9.112980708975819e-05,14.57782440185547,14.57782440185547,14.57782440185547,11.081741535432789,2.925966026052662e-05,1.3738161872827864e-05,0.0,0.0,0.0,13.134990501740226,8.997169454019888
2001-05-01,53.42403003647089,43.00720463850885,43.007198460952495,20.75179824829101,63.75899124145508,63.75899124145508,0.0,0.0,0.0,163.19711367847353,7.724745373180767e-05,3.626966322172375e-05,43.00719299316407,43.00719299316407,43.00719299316407,10.41683704330682,1.1645344783689598e-05,5.467788425385491e-06,0.0,0.0,0.0,11.937241557719325,8.280103049049808
2001-06-01,49.60514164004435,39.813319454183166,39.813316995515734,19.95332870483398,59.76664352416992,59.76664352416992,0.0,0.0,0.0,153.4052868577651,3.074448658525945e-05,1.4435325962246058e-05,39.81331481933594,39.81331481933594,39.81331481933594,9.791826820708412,4.634847223908461e-06,2.176179793303425e-06,0.0,0.0,0.0,9.299609338766684,7.89477574849285
2001-07-01,104.98649494584092,95.78217957904421,95.78217860049457,33.94554443359374,109.09077197265626,129.72772216796875,0.0,20.401895332587902,0.0,144.2009696462992,0.09356407167010053,5.745259732973929e-06,95.78217773437501,95.78217773437501,95.78217773437501,9.204317211465906,1.8446691951155671e-06,8.661195577347635e-07,0.0,0.0,0.0,9.162679036846098,8.036120022499045
2001-08-01,9.318243176336544,16.993315107929124,0.6661853422741778,10.166546249389649,31.23462657953615,10.832731246948242,0.0,0.0,0.0,135.54891146752124,0.03723850052470001,2.2866133737236244e-06,0.6661849975585938,16.987701263628917,0.6661849975585938,8.652058178777951,0.005613844300206032,3.4471558397843576e-07,0.0,0.0,0.0,8.887997949145978,8.481261011438898
2001-09-01,22.21297771783643,14.08227733981664,14.08004316698196,13.520010757446288,27.600053787231445,27.600053787231445,0.0,0.0,0.0,127.41597677946996,0.014820923208830607,9.100721227420024e-07,14.080043029785157,14.080043029785157,14.080043029785157,8.132934688051273,0.002234310031482001,1.3719680242341745e-07,0.0,0.0,0.0,8.368726023654348,8.709882473542383
2001-10-01,15.692070117998666,8.048000766622998,8.047111565834797,12.011777877807617,20.058889389038086,20.058889389038086,0.0,0.0,0.0,119.77101817270176,0.005898727437114582,3.6220870485131705e-07,8.047111511230469,8.047111511230469,8.047111511230469,7.644958606768197,0.0008892553925298364,5.4604327364520145e-08,0.0,0.0,0.0,7.602835114829536,8.874593714281373
2001-11-01,7.186261090362105,0.0003539236462268749,2.173252229107902e-08,1.7478514909744263,1.7478514909744263,1.7478514909744263,0.0,0.0,0.0,112.58475708233965,0.0023476935199716036,1.4415906453082417e-07,0.0,0.0,0.0,7.186261090362105,0.0003539236462268749,2.173252229107902e-08,0.0,0.0,0.0,6.066365598523607,9.021303753773939
2001-12-01,6.755085424940379,0.0001408616111982962,8.64954387184945e-09,0.0,0.0,0.0,0.0,0.0,0.0,105.82967165739927,0.0009343820209486982,5.7375307683268025e-08,0.0,0.0,0.0,6.755085424940379,0.0001408616111982962,8.64954387184945e-09,0.0,0.0,0.0,,9.338556559523118
2002-01-01,6.349780299443956,5.606292125692189e-05,3.4425184609960814e-09,1.5589988231658936,1.5589988231658936,1.5589988231658936,0.0,0.0,0.0,99.47989135795532,0.0003718840443375819,2.283537245794068e-08,0.0,0.0,0.0,6.349780299443956,5.606292125692189e-05,3.4425184609960814e-09,0.0,0.0,0.0,8.749967665853053,9.349975113623202
2002-02-01,5.968793481477319,2.2313042660254914e-05,1.3701223474764406e-09,0.5215340852737427,0.5215340852737427,0.5215340852737427,0.0,0.0,0.0,93.511097876478,0.0001480098496463576,9.08847823826039e-09,0.0,0.0,0.0,5.968793481477319,2.2313042660254914e-05,1.3701223474764406e-09,0.0,0.0,0.0,13.13852297283926,9.257120720897916
2002-03-01,5.61066587258868,8.880590978781457e-06,5.453086942956234e-10,1.8057833909988403,1.8057833909988403,1.8057833909988403,0.0,0.0,0.0,87.90043200388932,5.8907920159250326e-05,3.6172143388276353e-09,0.0,0.0,0.0,5.61066587258868,8.880590978781457e-06,5.453086942956234e-10,0.0,0.0,0.0,13.135392475062458,9.321929105703866
2002-04-01,9.92003956159078,4.646017175832632,4.646013641574455,11.161503410339355,15.807517051696777,15.807517051696777,0.0,0.0,0.0,82.62640608365597,2.3445352223381636e-05,1.4396513068533987e-09,4.646013641357422,4.646013641357422,4.646013641357422,5.274025920233359,3.5344752095550196e-06,2.1703286032965812e-10,0.0,0.0,0.0,13.13514006917157,9.06504718958758
2002-05-01,15.761969740995921,10.804386782697698,10.804385376062942,12.70109634399414,23.505481719970703,23.505481719970703,0.0,0.0,0.0,77.66882171863661,9.331250184905891e-06,5.729812201276529e-10,10.804385375976564,10.804385375976564,10.804385375976564,4.957584365019358,1.4067211334028981e-06,8.637907841120392e-11,0.0,0.0,0.0,13.146258834401062,8.791771764240679
