Date,06452000,13340000,06447000,06360500,06354000,05057000,07301500,06191500,02315500,06784000
2000-01-01,0.016019345144400236,0.47140948115184345,0.011546794866719851,0.0026068283328694077,0.008288203214697434,0.010137847558476427,0.020094189037847533,0.34368654393660525,0.038070176104032266,0.09451358117347478
2000-02-01,0.039452550639824446,0.8865760407579842,0.02209288163099562,0.008293163490247139,0.011120525966443652,0.01476459091598969,0.029603918055326413,0.34831134766176247,0.059256246845989645,0.10753456626853516
2000-03-01,0.10758206633078875,1.395644190766686,0.09502766498823913,0.07420106101550289,0.05271535539698395,0.058048024469838845,0.09555342830547464,0.3562398691763601,0.05125326073465155,0.10378270336651771
2000-04-01,0.1700170177742596,3.341677249261079,0.28765522777864405,0.09293987437926,0.018660247878552846,0.049819089891059105,0.07443294164915101,0.8207198835803224,0.0661988058828798,0.08075673546320605
2000-05-01,0.1547618683243633,4.466304775667178,0.16110849795155766,0.08339356092614766,0.02446248657707194,0.04695259788119832,0.030387732538125392,3.0540995446599046,0.034173127671761394,0.0899117963223318
2000-06-01,0.04118884231378339,2.9445144387473756,0.03779425649593649,0.01226352662208652,0.019722150644425132,0.2817381389672481,0.15542792175686812,3.6791015698729432,0.007240535925515543,0.06093672137451785
2000-07-01,0.028617557935134867,0.6921527921077284,0.02666204070022919,0.005768699061971775,0.019733817177851033,0.23285823981338255,0.06180711197494233,1.4712636791653333,0.03243681896431398,0.058971020685017264
2000-08-01,0.016726215961660303,0.24939403385118641,0.012658480968249794,0.0014449187953170168,0.0021759325959879515,0.08107155506465388,0.0031253169658694412,0.727255199941681,0.12520715012593045,0.02513282495624235
2000-09-01,0.004151769534622877,0.30320171388332123,0.001410223978740065,5.928767468376037e-06,0.0008364408018138948,0.09266866979735865,1.2673973196147608e-05,0.47571169205591735,0.13513540618693473,0.025360947624076792
2000-10-01,0.008130544421904761,0.7264451631407148,0.005134638568392445,6.604380872030389e-05,0.0015377483951797125,0.05705922003651722,0.027685161545853106,0.4301171771211637,0.16431911145443118,0.052953302033522616
2000-11-01,0.026390455853741456,0.4403711980152668,0.027290563044924755,0.004711307957369949,0.010949910404610599,0.12084786140240504,0.04087652476626672,0.3241259269527315,0.029863223613497476,0.07452487867523848
2000-12-01,0.011866861598850833,0.3570831409499356,0.00265883377542714,0.0007334043347977089,0.00615844030418219,0.046536259172431316,0.03689857074320092,0.25777945072960845,0.026314723077314195,0.06719130302594786
2001-01-01,0.010933547316321308,0.32909614136494997,0.00019961214530233784,0.00013732621983201997,0.006076526346085451,0.021358175759747047,0.06221977073441894,0.24452807218643816,0.04879670545226298,0.07648664621529362
2001-02-01,0.020022542119699602,0.41959165413932625,0.003325187374327626,0.002278524764632095,0.00570525399055607,0.01637512183919203,0.09079065845651535,0.24333016285682701,0.05879517942977831,0.07931102210276761
2001-03-01,0.28160080934354,1.0902208474696686,0.16102865309343672,0.21336702811593553,0.4498714578672968,0.04059302410478241,0.09480834998975296,0.30774843303243227,0.25519879535682716,0.1763755316308442
2001-04-01,0.28320253985485816,1.8512164962640483,0.09690053873718862,0.0863280097895276,0.12723595821520467,0.6103376282486898,0.06631922983666397,0.5119220437484223,0.28358765708269207,0.22127155851711866
2001-05-01,0.11157236739445597,4.227917486712063,0.037969300992586226,0.00864494123211381,0.021692305448709457,0.18524990846587622,0.3208421854930704,2.46040521010505,0.017864687367736765,0.17979737164836077
2001-06-01,0.11830487842222417,2.2258606497994244,0.11150416328750767,0.01851450971374386,0.0332036988024559,0.13470083803877897,0.0602902089424218,1.909338663945433,0.2617650432983739,0.07991678954830608
2001-07-01,0.05839181357124074,0.6338557613516514,0.06555262851728776,0.02810759640249383,0.09819994231106474,0.10008782558758657,0.008755243346895578,1.0199722185072335,0.40894571601480073,0.031098101615131383
2001-08-01,0.02072875721263939,0.287668744746068,0.006381446737511663,0.008050297496374342,0.04339950434434559,0.08558883005477583,0.0009334111884494723,0.5634453580735179,0.35232919060603374,0.032212493958000764
