like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.648,0.642,0.759,0.2452,0.4739,-0.1426,0.0
0.10406,0.2446,0.05588,0.7266,0.3484,0.3608,0.0
0.4644,0.5474,0.6787,0.788,0.5366,-0.01735,0.0
0.2988,0.4136,0.714,0.4065,0.812,-0.4082,0.0
0.353,0.6357,0.4832,0.9033,0.899,-0.06183,0.0
0.2172,0.02203,0.2275,0.926,0.1118,0.02217,0.0
0.0423,0.2544,0.7383,0.3884,0.9707,0.1644,0.0
0.09863,0.5767,0.314,0.7544,0.8315,-0.04697,0.0
0.5034,0.649,0.596,0.6616,0.176,-0.1069,0.0
0.3518,0.513,0.5903,0.85,0.3362,0.1288,0.0
0.06885,0.904,0.05142,0.469,0.4917,0.11053,0.0
0.4915,0.663,0.589,0.5215,0.929,0.2207,0.0
0.077,0.5933,0.2961,0.553,0.5366,0.286,0.0
0.935,0.867,0.8784,0.4087,0.6113,0.2983,0.0
0.01192,0.7554,0.08105,0.388,0.4492,0.1693,0.0
0.1478,0.04388,0.1981,0.416,0.9653,0.3298,0.0
0.1569,0.0438,0.8555,0.7544,0.8843,0.384,0.0
0.01098,0.975,0.0732,0.928,0.4795,0.27,0.0
1.082,0.8877,0.9004,0.5503,0.151,-0.374,0.0
0.2815,0.3948,0.781,0.7285,0.655,-0.1897,0.0
0.1079,0.4802,0.3542,0.918,0.3845,-0.0722,0.0
-0.02536,0.127,0.3098,0.964,0.3188,-0.3162,0.0
0.04065,0.756,0.2499,0.3274,0.345,-0.202,0.0
0.1803,0.3586,0.674,0.7812,0.6655,0.3535,0.0
0.3354,0.603,0.492,0.728,0.9824,0.1672,0.0
0.3235,0.549,0.523,0.4924,0.536,0.3032,0.0
-0.0504,0.1473,0.909,0.3623,0.8647,0.02069,0.0
0.2351,0.606,0.4043,0.724,0.824,-0.3142,0.0
0.003891,0.2568,0.4253,0.8813,0.76,0.07916,0.0
0.3596,0.5566,0.559,0.2241,0.7617,0.4873,0.0
0.4556,0.9434,0.477,0.2788,0.9863,0.3467,0.0
-0.0333,0.69,0.1305,0.5547,0.1747,0.4534,0.0
-0.02113,0.3333,0.25,0.3691,0.176,-0.4685,0.0
-0.0007234,0.2421,0.4458,0.7036,0.2068,-0.002535,0.0
0.9146,0.9478,0.782,0.7783,0.4646,0.173,0.0
1.256,0.99,0.972,0.786,0.7607,-0.2825,0.0
-0.03123,0.1718,0.6685,0.717,0.3755,0.2722,0.0
0.0765,0.59,0.2937,0.3315,0.953,0.02444,0.0
0.4895,0.5327,0.776,0.5005,0.8716,0.2542,0.0
0.1394,0.7188,0.02893,0.732,0.526,-0.08026,0.0
-0.0361,0.3323,0.1687,0.584,0.3037,0.3496,0.0
-0.0005307,0.2156,0.7837,0.7197,0.4292,-0.2107,0.0
0.6494,0.589,0.964,0.7124,0.7817,0.3254,0.0
0.0777,0.886,0.2734,0.4817,0.274,0.02592,0.0
0.3428,0.4443,0.7515,0.4856,0.6836,0.2673,0.0
0.271,0.4104,0.7085,0.4692,0.6333,0.351,0.0
0.6416,0.8843,0.5854,0.4536,0.587,-0.1233,0.0
0.00802,0.2103,0.11786,0.2876,0.12115,0.435,0.0
-0.04733,0.09485,0.818,0.67,0.635,-0.4385,0.0
-0.03513,0.0899,0.3628,0.2205,0.448,-0.1736,0.0
-0.0309,0.1494,0.5894,0.427,0.9614,0.2446,0.0
-0.0415,0.7812,0.16,0.9907,0.9443,0.3604,0.0
-0.0416,0.2351,0.1934,0.7725,0.2932,-0.1294,0.0
0.3032,0.989,0.3826,0.425,0.317,-0.3064,0.0
-0.02725,0.133,0.244,0.8936,0.8813,-0.2622,0.0
