like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.4956,0.3809,0.705,0.28,0.6147,-0.2008,0.0
0.2295,0.813,0.3022,0.756,0.659,-0.3296,0.0
1.349,0.7373,0.62,0.582,0.2117,-0.3618,0.0
-0.119,0.1434,0.304,0.7344,0.3882,-0.4883,0.0
0.9,0.4885,0.7065,0.643,0.8164,0.3813,0.0
0.0735,0.633,0.01772,0.972,0.4727,0.3958,0.0
0.835,0.5156,0.6157,0.631,0.737,-0.12476,0.0
0.526,0.4111,0.6377,0.4316,0.5938,0.2659,0.0
0.19,0.1682,0.02394,0.4238,0.6025,-0.08093,0.0
1.789,0.849,0.7207,0.3691,0.9653,0.00411,0.0
1.569,0.7417,0.7085,0.9185,0.5264,-0.203,0.0
1.069,0.4844,0.8496,0.3584,0.973,-0.03775,0.0
0.951,0.831,0.459,0.5977,0.6094,-0.05298,0.0
0.9614,0.4897,0.7466,0.933,0.9854,0.433,0.0
2.36,0.869,0.966,0.5664,0.7944,0.2401,0.0
1.053,0.895,0.4697,0.277,0.979,0.4314,0.0
0.0701,0.2568,0.9824,0.557,0.2053,0.04276,0.0
-0.3857,0.8315,0.1626,0.9546,0.7217,0.02315,0.0
0.296,0.3933,0.532,0.992,0.2546,0.1792,0.0
-0.0813,0.3516,0.3884,0.7944,0.954,0.0988,0.0
1.117,0.538,0.7446,0.829,0.668,0.4338,0.0
1.771,0.9136,0.6733,0.5645,0.9224,-0.379,0.0
0.07355,0.173,0.1421,0.9263,0.7095,0.3975,0.0
1.103,0.677,0.5684,0.4434,0.438,-0.464,0.0
-0.2734,0.1115,0.5356,0.3916,0.6694,0.2002,0.0
1.203,0.532,0.8184,0.2095,0.4326,-0.02272,0.0
2.193,0.9204,0.8364,0.742,0.2034,0.0766,0.0
-0.05093,0.1823,0.205,0.783,0.762,-0.3381,0.0
0.02463,0.01704,0.3618,0.835,0.2834,-0.2302,0.0
-0.4783,0.04785,0.5107,0.776,0.2004,0.0861,0.0
1.931,0.7944,0.8315,0.581,0.1818,-0.149,0.0
0.0513,0.5527,0.3145,0.813,0.7754,0.1921,0.0
1.389,0.709,0.6606,0.9814,0.8784,0.2878,0.0
0.6772,0.646,0.4495,0.681,0.9756,-0.01539,0.0
-0.1288,0.893,0.2242,0.5034,0.836,-0.2898,0.0
-0.2327,0.3489,0.1805,0.59,0.5146,-0.4023,0.0
1.948,0.933,0.726,0.6274,0.748,-0.4998,0.0
-0.04498,0.6357,0.269,0.697,0.4866,-0.11304,0.0
1.778,0.6562,0.9565,0.5107,0.853,-0.3232,0.0
0.1279,0.2678,0.978,0.4504,0.1636,0.08075,0.0
-0.2957,0.691,0.197,0.5156,0.215,0.3093,0.0
-0.054,0.1263,0.2842,0.499,0.1062,0.239,0.0
-0.2732,0.2079,0.632,0.66,0.3672,0.259,0.0
0.1868,0.3352,0.03653,0.5327,0.2903,0.366,0.0
-0.2468,0.2583,0.296,0.724,0.948,-0.135,0.0
0.8076,0.3977,0.982,0.3398,0.5957,0.1337,0.0
0.2222,0.9395,0.2886,0.878,0.3062,0.4692,0.0
0.0985,0.2347,0.09283,0.697,0.5605,0.1561,0.0
-0.1384,0.3098,0.1492,0.7915,0.2278,-0.2798,0.0
-0.2037,0.2281,0.2656,0.4678,0.423,0.1754,0.0
-0.2206,0.2054,0.8965,0.344,0.4126,0.1613,0.0
0.296,0.531,0.3936,0.811,0.139,-0.176,0.0
-0.0969,0.514,0.2822,0.617,0.8047,-0.4329,0.0
-0.09314,0.4636,0.077,0.3738,0.517,-0.0915,0.0
-0.06824,0.3184,0.4473,0.3662,0.2822,-0.4216,0.0
-0.1158,0.1729,0.2593,0.4292,0.9546,0.1666,0.0
-0.2708,0.2079,0.6445,0.6543,0.34,0.3987,0.0
1.597,0.6016,0.956,0.6636,0.845,0.367,0.0
-0.02742,0.575,0.2866,0.644,0.4763,0.1748,0.0
0.6675,0.3752,0.9336,0.8853,0.634,0.2527,0.0
1.185,0.8184,0.5264,0.884,0.511,0.096,0.0
0.55,0.01772,0.9805,0.85,0.423,0.461,0.0
0.2155,0.586,0.348,0.4846,0.1123,0.3992,0.0
1.746,0.9565,0.646,0.8623,0.9175,-0.11285,0.0
0.001501,0.792,0.2588,0.5015,0.985,-0.03702,0.0
0.2588,0.3826,0.5303,0.9443,0.257,-0.032,0.0
0.1306,0.319,0.605,0.464,0.5903,-0.2668,0.0
1.302,0.5186,0.9497,0.9175,0.43,0.0814,0.0
1.304,0.6816,0.6484,0.8335,0.4097,0.3806,0.0
2.195,0.909,0.8477,0.512,0.484,0.11835,0.0
2.398,0.9043,0.9424,0.378,0.557,0.02528,0.0
-0.2605,0.5493,0.2197,0.5166,0.782,-0.05588,0.0
1.426,0.5986,0.8267,0.6045,0.379,0.03117,0.0
-0.2104,0.3901,0.283,0.4175,0.4446,0.3079,0.0
0.7954,0.9014,0.407,0.842,0.6445,-0.1292,0.0
1.122,0.4993,0.8506,0.75,0.902,0.4875,0.0
0.4644,0.536,0.4446,0.3079,0.3962,0.005676,0.0
0.1477,0.643,0.3135,0.8267,0.6255,-0.3093,0.0
0.044,0.4087,0.3894,0.525,0.9443,-0.3264,0.0
1.6455,0.7725,0.7188,0.337,0.454,0.03032,0.0
2.217,0.8765,0.884,0.95,0.823,-0.2338,0.0
0.1014,0.2983,0.6655,0.7646,0.727,-0.0971,0.0
0.2405,0.2184,0.03023,0.3254,0.1377,0.3784,0.0
0.1539,0.5938,0.3281,0.2247,0.6787,-0.4255,0.0
0.506,0.925,0.3442,0.2603,0.1183,0.3467,0.0
1.619,0.6836,0.804,0.8047,0.5073,0.2627,0.0
0.1862,0.329,0.02977,0.258,0.969,-0.1622,0.0
1.262,0.8223,0.55,0.3093,0.3423,0.4421,0.0
1.267,0.628,0.6865,0.2566,0.2389,0.1416,0.0
0.2666,0.5557,0.3738,0.4285,0.3845,0.349,0.0
2.004,0.783,0.8813,0.507,0.6255,-0.4807,0.0
-0.064,0.1611,0.2384,0.2029,0.8555,-0.1569,0.0
-0.2196,0.1349,0.4082,0.37,0.196,-0.392,0.0
-0.1768,0.2305,0.2397,0.4202,0.722,0.1615,0.0
0.643,0.7593,0.4028,0.5815,0.1642,0.3665,0.0
1.295,0.986,0.509,0.473,0.878,0.1832,0.0
0.0507,0.2559,0.9497,0.6157,0.5234,0.3113,0.0
-0.329,0.06866,0.2869,0.7666,0.1835,0.3518,0.0
0.1494,0.2866,0.8154,0.2705,0.2944,0.2291,0.0
0.801,0.517,0.598,0.4856,0.8726,0.1741,0.0
-0.1492,0.3225,0.1466,0.3716,0.2262,0.10156,0.0
-0.1779,0.742,0.06052,0.494,0.3242,0.3442,0.0
-0.3557,0.0734,0.5938,0.9053,0.2786,0.0235,0.0
0.145,0.684,0.3047,0.788,0.699,-0.07263,0.0
-0.2556,0.2556,0.3325,0.76,0.5435,0.10504,0.0
0.1819,0.3616,0.529,0.5615,0.2311,0.4895,0.0
0.2798,0.3118,0.823,0.6973,0.769,0.2466,0.0
-0.2374,0.524,0.10223,0.7295,0.3,-0.1864,0.0
-0.1808,0.1329,0.3748,0.7407,0.9453,-0.4277,0.0
1.566,0.6846,0.774,0.9575,0.969,0.458,0.0
-0.01152,0.1508,0.2169,0.2058,0.5293,0.2164,0.0
0.6577,0.3757,0.9116,0.5557,0.2676,-0.1876,0.0
0.4204,0.3877,0.6226,0.7334,0.4749,-0.1349,0.0
-0.2737,0.754,0.07806,0.295,0.3005,0.1396,0.0
1.462,0.693,0.7095,0.728,0.9233,0.2382,0.0
-0.306,0.498,0.199,0.7886,0.5205,0.12366,0.0
