like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.6416,0.9766,0.698,0.4468,0.59,-0.3948,0.0
0.495,0.5547,0.012924,0.664,0.86,-0.4753,0.0
0.213,0.013985,0.876,0.594,0.5024,0.2664,0.0
0.4812,0.758,0.01575,0.228,0.2727,0.284,0.0
0.2808,0.668,0.3508,0.7437,0.1208,0.3267,0.0
0.8335,0.901,0.957,0.9414,0.252,0.05222,0.0
0.5137,0.682,0.7593,0.7295,0.732,0.2715,0.0
0.2444,0.3171,0.8794,0.5815,0.36,0.3533,0.0
0.193,0.98,0.2183,0.2184,0.1743,-0.0849,0.0
0.2246,0.636,0.1312,0.2747,0.434,-0.4348,0.0
0.288,0.361,0.5405,0.9463,0.607,0.1882,0.0
0.2488,0.507,0.2104,0.702,0.7344,-0.2485,0.0
0.2732,0.3157,0.416,0.2612,0.3396,0.003008,0.0
0.2969,0.335,0.03708,0.2732,0.168,-0.06235,0.0
0.2957,0.6704,0.3738,0.9014,0.3755,-0.398,0.0
0.33,0.02992,0.3052,0.6836,0.754,-0.0794,0.0
0.2837,0.348,0.503,0.2861,0.3574,0.3027,0.0
0.7954,0.916,0.8994,0.577,0.2391,-0.002262,0.0
0.3066,0.04437,0.3933,0.52,0.2192,-0.1686,0.0
0.2394,0.2408,0.6855,0.3535,0.5474,-0.119,0.0
0.3281,0.4216,0.8076,0.9307,0.1335,-0.309,0.0
0.3638,0.474,0.7476,0.5244,0.642,-0.06824,0.0
0.607,0.7856,0.7837,0.5137,0.8706,-0.1682,0.0
0.2727,0.3298,0.383,0.3794,0.69,0.3743,0.0
0.2708,0.3218,0.619,0.942,0.786,0.47,0.0
0.557,0.6294,0.986,0.674,0.8184,0.0558,0.0
0.3445,0.732,0.4539,0.604,0.2866,0.2766,0.0
0.2164,0.509,0.1015,0.3083,0.513,-0.3103,0.0
0.245,0.6226,0.2323,0.7715,0.1383,-0.4146,0.0
0.6533,0.91,0.7603,0.5034,0.209,0.2299,0.0
0.639,0.7563,0.881,0.214,0.3025,0.03894,0.0
0.2448,0.2346,0.6216,0.8374,0.4563,0.4614,0.0
0.2498,0.563,0.2267,0.5024,0.9536,-0.3062,0.0
0.447,0.576,0.7554,0.2423,0.6357,-0.3665,0.0
0.2554,0.2498,0.5557,0.915,0.2146,-0.3674,0.0
0.287,0.5576,0.3586,0.354,0.2642,0.452,0.0
0.221,0.7603,0.1996,0.646,0.7524,-0.3972,0.0
0.1852,0.1611,0.05704,0.3455,0.199,0.1788,0.0
0.2,0.2242,0.9277,0.95,0.605,0.3887,0.0
0.2651,0.564,0.2886,0.399,0.565,0.0725,0.0
0.3718,0.604,0.542,0.8833,0.9272,0.3174,0.0
0.5444,0.7705,0.6987,0.2401,0.3982,-0.3843,0.0
0.3298,0.4922,0.5166,0.2323,0.3455,0.1512,0.0
0.303,0.01773,0.542,0.3193,0.627,0.2167,0.0
0.7764,0.8154,0.9976,0.7065,0.2346,-0.10736,0.0
0.4602,0.8853,0.5654,0.883,0.94,0.3184,0.0
0.3262,0.4949,0.4966,0.622,0.935,-0.06012,0.0
