like1,parKperc,parKb,parKe,parCqq,parBias,parS_init,parG_init,chain
10000.0,0.2966,0.12085,0.01482,0.999,-0.3054,556.0,1535.0,0.0
17.64,0.3027,0.6987,0.811,0.9995,0.83,1678.0,681.0,0.0
10000.0,0.865,0.3982,0.325,1.0,-0.8013,369.8,232.9,0.0
8.8,0.1859,0.1782,0.5063,0.9995,-0.2603,1326.0,229.9,0.0
17.47,0.6523,0.358,0.8896,0.9995,0.824,349.5,1255.0,0.0
10000.0,0.4922,0.516,0.0759,0.999,0.2666,652.5,1800.0,0.0
22.11,0.8413,0.686,0.894,1.0,0.83,1547.0,74.56,0.0
31.58,0.4202,0.909,0.6177,0.999,-0.2585,998.0,1945.0,0.0
10000.0,0.672,0.696,0.07587,0.9995,0.7764,1094.0,1938.0,0.0
67.4,0.781,0.678,0.5156,1.0,0.4153,450.0,1891.0,0.0
0.956,0.249,0.3726,0.8,0.9995,-0.925,1149.0,1781.0,0.0
10000.0,0.4602,0.9897,0.0658,1.0,0.6367,1306.0,853.5,0.0
10.37,0.3481,0.779,0.9277,0.9995,0.536,1268.0,1504.0,0.0
96.7,0.6675,0.681,0.388,0.999,-0.3064,1196.0,640.5,0.0
7.957,0.11066,0.3503,0.5977,1.0,0.219,502.2,1385.0,0.0
59.4,0.1799,0.2942,0.3384,0.9995,0.952,617.5,1633.0,0.0
10000.0,0.759,0.4854,0.3503,0.999,-0.02213,1196.0,423.5,0.0
8.43,0.0162,0.649,0.4802,0.999,0.4736,1623.0,607.5,0.0
10000.0,0.4924,0.713,0.3037,0.999,0.5176,291.2,1507.0,0.0
10000.0,0.952,0.4775,0.0837,1.0,-0.4016,117.5,1099.0,0.0
0.1912,0.1475,0.3457,0.9194,1.0,-0.555,1384.0,1663.0,0.0
28.69,0.8374,0.499,0.7944,0.9995,0.9546,1504.0,67.06,0.0
10000.0,0.3213,0.2284,0.2556,0.999,-0.0419,759.0,1744.0,0.0
10000.0,0.306,0.556,0.2096,0.9995,-0.567,1535.0,954.5,0.0
28.12,0.351,0.756,0.552,0.9995,-0.6953,1510.0,1406.0,0.0
10000.0,0.9204,0.4272,0.1765,0.9995,-0.5874,206.5,178.6,0.0
10000.0,0.416,0.739,0.1438,0.999,-0.4753,916.5,1933.0,0.0
79.2,0.8926,0.677,0.483,0.999,-0.1431,547.0,1074.0,0.0
10000.0,0.7275,0.9023,0.3086,0.9995,0.9634,210.5,625.5,0.0
15.07,0.821,0.2532,0.722,0.9995,-0.2177,1180.0,1364.0,0.0
74.0,0.7827,0.3855,0.417,0.9995,0.2263,811.5,1556.0,0.0
3.727,0.1487,0.5093,0.781,0.9995,0.1428,782.0,1538.0,0.0
0.9126,0.04172,0.72,0.776,0.9995,0.1151,618.5,1439.0,0.0
10000.0,0.03818,0.346,0.05615,0.9995,-0.36,584.0,1208.0,0.0
50.28,0.8784,0.582,0.617,0.9995,0.5215,551.0,1553.0,0.0
30.94,0.353,0.7,0.624,0.9995,0.8135,156.6,706.5,0.0
10000.0,0.7925,0.6895,0.3562,0.9995,0.2612,106.25,1993.0,0.0
5.89,0.1346,0.3179,0.5703,1.0,-0.2308,412.2,1130.0,0.0
30.16,0.08887,0.1407,0.3643,0.999,0.7417,555.0,1346.0,0.0
17.31,0.254,0.6255,0.6978,0.999,0.5806,118.7,1895.0,0.0
10000.0,0.6025,0.922,0.2983,0.999,0.2192,491.2,1962.0,0.0
10.29,0.328,0.384,0.663,0.999,-0.4019,894.5,1171.0,0.0
12.72,0.1569,0.6367,0.661,1.0,0.4272,560.5,229.1,0.0
10000.0,0.7275,0.4236,0.1545,0.9995,-0.622,949.0,958.0,0.0
44.44,0.945,0.93,0.739,0.999,-0.176,1859.0,100.44,0.0
10000.0,0.9004,0.643,0.408,0.9995,0.2654,1214.0,282.5,0.0
8.97,0.1813,0.1431,0.8813,1.0,0.5376,1670.0,1492.0,0.0
10000.0,0.08716,0.2527,0.016,1.0,-0.5703,299.8,1500.0,0.0
10000.0,0.4998,0.6987,0.3254,0.999,0.279,631.0,596.0,0.0
10000.0,0.4097,0.9956,0.01204,1.0,0.408,820.0,1849.0,0.0
23.86,0.871,0.3652,0.743,0.9995,0.394,1757.0,1036.0,0.0
0.5615,0.0645,0.5747,0.668,1.0,-0.4812,517.0,113.56,0.0
12.234,0.572,0.1562,0.5527,0.9995,-0.9663,567.5,491.8,0.0
10000.0,0.6514,0.8643,0.1001,0.999,0.7583,1307.0,1552.0,0.0
0.07904,0.1984,0.1747,0.796,0.9995,-0.539,194.5,738.0,0.0
8.375,0.1008,0.389,0.666,0.9995,0.3752,1256.0,1131.0,0.0
63.97,0.4338,0.912,0.4304,0.999,-0.5776,1258.0,699.5,0.0
7.78,0.2094,0.5986,0.6904,0.9995,-0.2998,77.94,1178.0,0.0
10000.0,0.3154,0.4973,0.01504,1.0,0.4265,1890.0,1841.0,0.0
53.0,0.9575,0.88,0.724,0.999,0.9434,453.2,976.0,0.0
10000.0,0.808,0.5195,0.2048,0.999,-0.991,1381.0,405.5,0.0
67.7,0.437,0.5483,0.4028,1.0,0.468,1025.0,926.5,0.0
9.35,0.4448,0.26,0.6816,0.9995,-0.367,769.0,504.2,0.0
5.137,0.425,0.157,0.6445,0.999,-0.7266,1672.0,1823.0,0.0
10000.0,0.1783,0.1665,0.2405,0.9995,-0.3425,1311.0,1274.0,0.0
10000.0,0.75,0.1514,0.1847,1.0,-0.4048,233.6,332.8,0.0
42.0,0.2695,0.997,0.4514,1.0,-0.1587,1871.0,307.8,0.0
43.56,0.901,0.991,0.738,0.9995,-0.919,1513.0,88.3,0.0
4.582,0.03906,0.913,0.3762,0.9995,-0.9463,1185.0,118.7,0.0
10.92,0.9956,0.3955,0.904,0.999,0.11237,936.0,1351.0,0.0
37.9,0.1108,0.2477,0.309,0.9995,-0.2742,1724.0,1427.0,0.0
10000.0,0.769,0.1964,0.1866,0.999,0.8604,1619.0,482.8,0.0
10000.0,0.2246,0.8657,0.192,1.0,-0.1095,657.5,1057.0,0.0
10000.0,0.4773,0.3423,0.0653,0.999,0.3865,1089.0,1634.0,0.0
10000.0,0.9517,0.829,0.2349,0.9995,0.2852,1782.0,1796.0,0.0
10000.0,0.9316,0.8057,0.3088,0.9995,0.4507,617.0,1673.0,0.0
8.84,0.4766,0.1971,0.628,0.9995,-0.735,642.5,1611.0,0.0
10000.0,0.3413,0.6626,0.2013,1.0,0.7354,616.5,1780.0,0.0
57.84,0.777,0.9517,0.619,0.9995,-0.903,1428.0,728.0,0.0
10000.0,0.899,0.625,0.2451,0.999,-0.8228,1895.0,14.48,0.0
62.06,0.6665,0.753,0.499,0.9995,-0.3506,682.5,834.5,0.0
12.805,0.903,0.567,0.8867,0.999,-0.2233,1511.0,67.4,0.0
56.34,0.9834,0.8945,0.7188,0.9995,0.971,1277.0,1026.0,0.0
10000.0,0.768,0.505,0.2502,0.9995,-0.3572,1296.0,1682.0,0.0
10000.0,0.586,0.16,0.2399,0.999,-0.9263,573.5,772.0,0.0
8.836,0.866,0.756,0.9683,0.999,-0.5947,530.0,164.5,0.0
10000.0,0.7026,0.4946,0.08466,0.9995,-0.616,647.5,1391.0,0.0
28.92,0.3176,0.807,0.6445,0.999,0.825,1230.0,1245.0,0.0
84.4,0.8477,0.9155,0.5454,0.9995,0.6465,860.0,759.5,0.0
11.484,0.152,0.2441,0.5513,0.9995,0.2542,1562.0,1067.0,0.0
28.44,0.8594,0.4734,0.755,0.9995,0.6504,612.0,1224.0,0.0
10000.0,0.06046,0.4038,0.1929,0.9995,0.2094,1705.0,207.4,0.0
10000.0,0.925,0.4016,0.197,0.9995,0.43,309.0,1872.0,0.0
10000.0,0.5605,0.12335,0.2186,0.9995,-0.6367,988.0,1577.0,0.0
93.56,0.2593,0.911,0.3071,0.9995,-0.08673,1148.0,808.0,0.0
10000.0,0.73,0.972,0.1029,0.9995,0.4548,1810.0,876.0,0.0
47.25,0.8228,0.631,0.5957,0.9995,-0.501,1780.0,1977.0,0.0
4.457,0.4521,0.4614,0.8574,0.9995,-0.4539,1845.0,711.0,0.0
7.285,0.5728,0.746,0.9136,0.9995,-0.6973,1604.0,453.5,0.0
58.75,0.53,0.4753,0.4116,0.999,-0.525,1599.0,788.5,0.0
92.75,0.4058,0.496,0.332,0.9995,0.4233,987.5,216.0,0.0
10000.0,0.7305,0.1687,0.2734,0.999,0.1022,59.7,210.8,0.0
15.62,0.273,0.539,0.579,0.9995,-0.5903,1137.0,227.6,0.0
4.13,0.0905,0.6475,0.598,1.0,-0.447,656.0,487.5,0.0
10000.0,0.7974,0.4004,0.3276,0.9995,0.2172,23.0,1414.0,0.0
7.47,0.6045,0.4949,0.8677,0.999,-0.2864,192.5,1892.0,0.0
0.732,0.259,0.131,0.998,0.9995,-0.767,1121.0,1338.0,0.0
0.3857,0.1361,0.3413,0.8647,1.0,-0.9233,1162.0,351.2,0.0
2.334,0.06146,0.6255,0.5605,0.9995,-0.48,1481.0,166.9,0.0
11.37,0.4006,0.894,0.8213,0.9995,0.1031,1193.0,167.1,0.0
10000.0,0.7534,0.4941,0.2354,0.999,-0.07007,440.5,733.0,0.0
10000.0,0.5366,0.443,0.174,0.9995,0.891,708.5,987.0,0.0
51.78,0.638,0.381,0.4485,0.9995,0.01599,339.0,523.5,0.0
10000.0,0.9917,0.78,0.3525,1.0,0.7754,1852.0,1859.0,0.0
26.89,0.1625,0.99,0.4473,0.999,-0.1514,865.0,1251.0,0.0
10.016,0.1543,0.8794,0.6387,1.0,-0.2067,779.5,558.0,0.0
35.28,0.1941,0.919,0.4084,0.999,-0.575,1784.0,1910.0,0.0
10000.0,0.389,0.1222,0.279,0.9995,0.4685,450.2,1707.0,0.0
10000.0,0.814,0.1832,0.1062,0.9995,0.7344,412.8,1813.0,0.0
39.97,0.5894,0.9326,0.657,0.9995,0.156,450.2,1163.0,0.0
85.7,0.618,0.958,0.4482,1.0,0.108,1639.0,378.8,0.0
34.8,0.372,0.741,0.515,0.9995,-0.3604,596.5,695.5,0.0
41.94,0.809,0.2375,0.4934,0.999,0.168,1205.0,757.5,0.0
10000.0,0.1783,0.5645,0.2286,0.9995,-0.6997,200.2,1320.0,0.0
16.83,0.6245,0.9946,0.86,0.9995,-0.0713,1705.0,224.8,0.0
65.6,0.4246,0.9473,0.4353,0.999,-0.02214,273.5,1482.0,0.0
10000.0,0.1483,0.3633,0.2122,0.9995,-0.7256,1119.0,438.5,0.0
10000.0,0.1536,0.331,0.05356,0.9995,0.4136,391.2,1734.0,0.0
10000.0,0.6035,0.979,0.2028,1.0,0.712,1635.0,1952.0,0.0
10000.0,0.2441,0.6353,0.03152,1.0,-0.856,291.5,852.0,0.0
10000.0,0.9727,0.6963,0.4036,1.0,-0.961,600.0,955.0,0.0
45.1,0.952,0.854,0.7544,0.999,0.856,1206.0,1554.0,0.0
32.5,0.471,0.555,0.5654,0.9995,0.1396,97.4,305.5,0.0
10000.0,0.978,0.6777,0.3457,0.9995,0.1115,303.2,1112.0,0.0
10000.0,0.384,0.1785,0.1724,0.999,0.5464,821.0,966.0,0.0
10000.0,0.2334,0.8237,0.1244,0.9995,-0.667,542.0,1246.0,0.0
0.868,0.4688,0.1936,0.8667,0.999,-0.511,244.1,363.2,0.0
91.8,0.8975,0.6523,0.4248,1.0,-0.9214,167.0,536.0,0.0
2.516,0.721,0.189,0.8516,1.0,-0.7783,1674.0,1330.0,0.0
26.31,0.588,0.794,0.7563,0.9995,0.6045,762.5,1467.0,0.0
10000.0,0.858,0.946,0.09625,0.999,-0.2854,1272.0,1293.0,0.0
34.7,0.9536,0.4282,0.6865,1.0,0.3547,1374.0,1366.0,0.0
10000.0,0.32,0.1426,0.0796,0.999,0.4036,1254.0,277.8,0.0
22.03,0.183,0.5386,0.491,0.999,0.2837,676.5,258.2,0.0
49.94,0.1866,0.7817,0.3513,0.9995,-0.10657,1691.0,363.5,0.0
10000.0,0.923,0.942,0.1681,1.0,0.3447,1392.0,395.0,0.0
85.4,0.254,0.6987,0.3083,0.9995,-0.1205,59.88,1254.0,0.0
26.7,0.1384,0.353,0.4226,0.9995,0.517,1071.0,1595.0,0.0
10000.0,0.877,0.728,0.02187,0.999,0.6235,243.5,1519.0,0.0
2.707,0.2786,0.717,0.9507,0.999,0.128,702.5,1151.0,0.0
0.3708,0.2786,0.3896,0.9653,0.999,-0.1273,423.2,102.1,0.0
51.16,0.7197,0.59,0.5513,0.9995,0.3125,1101.0,1881.0,0.0
4.59,0.5386,0.3914,0.8477,0.9995,-0.7104,1330.0,1729.0,0.0
16.5,0.854,0.7773,0.8906,0.999,0.1198,596.5,947.0,0.0
2.102,0.1119,0.725,0.868,0.9995,0.1622,1809.0,1923.0,0.0
44.7,0.578,0.6357,0.5234,0.9995,-0.3965,751.0,738.5,1.0
10000.0,0.777,0.9717,0.1691,0.999,-0.4226,307.8,552.0,2.0
10000.0,0.03415,0.8477,0.05753,0.999,-0.6235,677.5,880.5,3.0
10000.0,0.5083,0.2668,0.1312,0.9995,0.6167,1740.0,230.2,4.0
25.33,0.4077,0.6377,0.604,0.9995,-0.2009,1118.0,738.0,5.0
1.117,0.2292,0.9033,0.982,0.999,-0.2568,65.4,241.4,6.0
72.25,0.2201,0.4976,0.3171,0.9995,0.2808,1039.0,334.2,7.0
15.49,0.2969,0.7017,0.652,0.9995,-0.4236,1309.0,984.0,8.0
10000.0,0.3772,0.5464,0.03287,0.9995,-0.2554,984.0,1594.0,9.0
20.08,0.2441,0.8457,0.5884,0.9995,-0.1532,1499.0,500.5,10.0
8.0,0.8643,0.11237,0.947,0.9995,0.3887,1829.0,1161.0,11.0
0.1376,0.0868,0.661,0.8657,0.999,-0.0753,1302.0,522.0,12.0
20.9,0.2476,0.4365,0.5806,0.9995,0.516,898.5,1203.0,13.0
37.5,0.4907,0.5776,0.534,0.9995,0.0626,1242.0,175.5,14.0
17.75,0.4019,0.572,0.682,0.9995,0.0926,1231.0,456.5,15.0
12.25,0.8335,0.747,0.944,0.9995,0.2484,1055.0,1410.0,1.0
4.66,0.1826,0.747,0.8237,0.9995,0.1772,140.2,1074.0,2.0
89.6,0.567,0.813,0.4055,0.9995,0.1808,501.0,970.5,3.0
10.99,0.8706,0.3008,0.809,0.9995,-0.249,1648.0,357.8,4.0
26.78,0.699,0.525,0.783,0.9995,0.9253,151.8,1859.0,5.0
1.318,0.0745,0.212,0.5537,0.9995,-0.277,1715.0,1749.0,6.0
8.15,0.7505,0.4644,0.882,0.999,-0.4875,742.0,1731.0,7.0
2.08,0.09125,0.3687,0.6587,1.0,-0.1437,1771.0,1658.0,8.0
45.9,0.9824,0.8496,0.723,1.0,-0.08777,1855.0,1463.0,9.0
23.28,0.4001,0.3237,0.5767,0.9995,0.3184,761.0,864.5,10.0
13.62,0.452,0.39,0.698,0.9995,-0.02051,896.0,1055.0,11.0
11.45,0.2725,0.785,0.6836,0.9995,-0.976,1491.0,1819.0,12.0
7.887,0.581,0.3564,0.794,0.9995,-0.3062,1441.0,923.5,13.0
8.72,0.4753,0.4397,0.7803,0.9995,-0.1718,1018.0,1238.0,14.0
56.25,0.743,0.4956,0.509,1.0,0.517,876.5,1109.0,15.0
12.09,0.4124,0.542,0.8057,0.9995,0.4082,146.4,58.4,1.0
46.4,0.3464,0.2861,0.3594,0.9995,-0.8823,1281.0,829.5,2.0
0.04172,0.702,0.153,0.981,0.9995,-0.8003,945.0,618.5,3.0
43.6,0.4753,0.883,0.557,0.9995,-0.1173,758.0,403.8,4.0
17.31,0.4006,0.631,0.693,0.9995,0.005955,864.0,510.2,5.0
22.95,0.862,0.3323,0.7363,0.9995,0.3613,91.0,7.72,6.0
71.5,0.16,0.9766,0.323,0.9995,0.8423,915.5,149.9,7.0
10.84,0.618,0.3347,0.804,0.9995,0.2092,540.5,244.0,8.0
0.1214,0.5757,0.2637,0.969,0.999,-0.886,1428.0,750.5,9.0
