like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.0296,0.6978,0.03818,0.9097,0.789,0.2778,0.0
-0.2625,0.499,0.761,0.567,0.406,-0.0347,0.0
-0.1078,0.0906,0.78,0.643,0.1931,0.11053,0.0
-0.2301,0.563,0.9883,0.8677,0.3196,0.1727,0.0
-0.1421,0.02837,0.755,0.961,0.9,-0.211,0.0
-0.2085,0.2225,0.4172,0.257,0.2052,-0.4517,0.0
-0.1627,0.1306,0.8203,0.8716,0.834,0.0682,0.0
-0.05396,0.079,0.3784,0.6943,0.7373,-0.02274,0.0
-0.2135,0.1956,0.7354,0.6333,0.536,-0.343,0.0
-0.1816,0.1504,0.822,0.4968,0.4766,0.3135,0.0
-0.2588,0.35,0.523,0.913,0.10065,0.2742,0.0
-0.2544,0.539,0.81,0.586,0.7334,0.003004,0.0
-0.1526,0.7207,0.1233,0.856,0.9854,-0.01005,0.0
-0.1154,0.10565,0.4766,0.8022,0.2123,-0.2216,0.0
-0.2322,0.686,0.2335,0.9805,0.2756,0.252,0.0
-0.218,0.3657,0.2627,0.576,0.907,0.1316,0.0
-0.1837,0.299,0.2201,0.5166,0.431,-0.3254,0.0
-0.2197,0.9595,0.2052,0.3638,0.3118,-0.449,0.0
-0.197,0.1733,0.679,0.317,0.3662,-0.35,0.0
-0.2664,0.7285,0.4238,0.3628,0.5757,-0.4485,0.0
-0.2401,0.2732,0.5225,0.9795,0.2377,-0.0323,0.0
0.1371,0.2152,0.03156,0.814,0.8926,0.231,0.0
-0.2634,0.797,0.4343,0.4856,0.6196,0.49,0.0
-0.2642,0.694,0.5425,0.5615,0.8936,0.0329,0.0
-0.2517,0.904,0.4873,0.4324,0.6377,-0.32,0.0
-0.253,0.3223,0.986,0.903,0.672,-0.3232,0.0
-0.2678,0.67,0.4211,0.3096,0.8716,-0.2427,0.0
-0.1449,0.2761,0.1711,0.66,0.6304,-0.369,0.0
-0.201,0.1947,0.4915,0.3516,0.2074,0.3296,0.0
-0.2391,0.942,0.542,0.2355,0.9966,0.4531,0.0
-0.01709,0.07495,0.2185,0.8,0.3228,0.3545,0.0
-0.2263,0.2396,0.509,0.8125,0.6133,-0.2112,0.0
-0.2461,0.3594,0.3843,0.2732,0.638,0.1493,0.0
-0.2554,0.825,0.521,0.7817,0.9,-0.0125,0.0
-0.266,0.4243,0.7393,0.402,0.3267,0.11896,0.0
-0.1637,0.5283,0.1431,0.3196,0.6797,0.4734,0.0
-0.03378,0.813,0.05478,0.845,0.9873,0.333,0.0
0.11926,0.7876,0.02379,0.9316,0.2593,0.04114,0.0
