like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.4329,0.304,0.337,0.9053,0.9136,-0.0886,0.0
0.2957,0.1383,0.585,0.2439,0.964,-0.253,0.0
0.341,0.1498,0.4592,0.4158,0.6963,-0.4043,0.0
0.6475,0.2969,0.808,0.3188,0.4302,-0.403,0.0
2.967,0.939,0.9604,0.8203,0.8184,-0.274,0.0
3.033,0.972,0.934,0.4246,0.4407,-0.4128,0.0
1.707,0.555,0.855,0.826,0.851,-0.02199,0.0
0.4644,0.8823,0.2484,0.769,0.8403,-0.04962,0.0
1.465,0.601,0.6143,0.3022,0.2493,-0.0587,0.0
1.848,0.641,0.7505,0.3767,0.1412,-0.1741,0.0
1.442,0.552,0.689,0.4868,0.2688,0.388,0.0
2.578,0.9165,0.843,0.2776,0.458,0.04773,0.0
0.361,0.2477,0.12134,0.826,0.6274,-0.4556,0.0
0.2423,0.12195,0.7334,0.6694,0.5767,0.4114,0.0
0.4546,0.2507,0.6826,0.2869,0.4546,-0.322,0.0
0.4055,0.2426,0.3662,0.5586,0.3027,-0.402,0.0
1.384,0.528,0.6577,0.2732,0.587,-0.447,0.0
0.7446,0.4016,0.512,0.906,0.5806,0.3494,0.0
0.6377,0.5903,0.3276,0.2385,0.9307,-0.03824,0.0
1.623,0.872,0.5264,0.2423,0.9585,-0.01611,0.0
0.3823,0.526,0.2267,0.6406,0.9487,0.4075,0.0
0.3665,0.1364,0.3354,0.2705,0.1827,0.356,0.0
0.257,0.101,0.702,0.5312,0.177,-0.3093,0.0
0.771,0.8696,0.328,0.3984,0.295,0.3467,0.0
0.4434,0.4814,0.2659,0.568,0.2039,-0.10254,0.0
0.501,0.5874,0.2822,0.858,0.4648,0.3113,0.0
0.2396,0.9727,0.05997,0.3757,0.6323,0.1034,0.0
1.013,0.7544,0.3977,0.618,0.1959,-0.00539,0.0
0.6426,0.3794,0.4539,0.2158,0.68,-0.4138,0.0
0.551,0.2974,0.6084,0.549,0.8,0.2844,0.0
0.3008,0.7915,0.1888,0.7456,0.2343,-0.3054,0.0
1.547,0.5947,0.667,0.844,0.82,0.04062,0.0
1.274,0.6206,0.5303,0.2722,0.9155,0.2576,0.0
1.234,0.4285,0.902,0.91,0.4133,0.1692,0.0
0.558,0.2986,0.5864,0.3333,0.949,-0.2415,0.0
0.7354,0.4028,0.488,0.8203,0.8945,-0.298,0.0
2.326,0.697,0.9214,0.9717,0.3625,-0.4868,0.0
0.443,0.8374,0.2411,0.5024,0.10675,-0.3843,0.0
0.3325,0.575,0.1914,0.2056,0.4883,0.451,0.0
1.196,0.4604,0.696,0.3813,0.576,-0.1361,0.0
2.043,0.757,0.7134,0.452,0.7573,-0.1852,0.0
1.915,0.01097,0.2607,0.6455,0.7646,-0.01941,0.0
0.5312,0.653,0.2817,0.2009,0.1783,-0.00829,0.0
2.18,0.706,0.875,0.3618,0.544,0.1013,0.0
0.4734,0.5625,0.2717,0.595,0.716,0.0818,0.0
2.543,0.963,0.829,0.87,0.905,0.389,0.0
0.4583,0.919,0.01695,0.2603,0.4875,0.2144,0.0
2.252,0.9424,0.6855,0.6904,0.4207,-0.1655,0.0
1.038,0.546,0.4922,0.9683,0.902,0.0874,0.0
2.088,0.702,0.796,0.8984,0.1517,-0.2008,0.0
0.4783,0.3652,0.338,0.4634,0.252,-0.1255,0.0
0.704,0.3289,0.6797,0.527,0.1321,-0.2043,0.0
2.318,0.9644,0.7095,0.3254,0.3389,0.00886,0.0
0.8516,0.3289,0.999,0.9287,0.7295,-0.4607,0.0
0.3345,0.1924,0.5815,0.6025,0.2869,0.12103,0.0
1.55,0.4827,0.9897,0.4119,0.69,-0.1256,0.0
0.3716,0.362,0.1682,0.2257,0.4695,-0.02936,0.0
2.16,0.845,0.736,0.533,0.999,0.4316,0.0
0.3022,0.553,0.1252,0.5005,0.9883,0.1786,0.0
0.4006,0.2462,0.296,0.3513,0.779,0.04922,0.0
0.3772,0.1616,0.2925,0.4924,0.1865,0.2097,0.0
1.133,0.4912,0.5815,0.6294,0.7905,-0.3948,0.0
1.745,0.759,0.624,0.6455,0.9526,0.4668,0.0
0.7183,0.3125,0.849,0.879,0.2426,-0.2167,0.0
0.719,0.3276,0.7466,0.788,0.755,0.2507,0.0
0.319,0.05698,0.302,0.7915,0.5493,-0.3086,0.0
0.546,0.545,0.303,0.9043,0.3232,-0.2471,0.0
0.2426,0.894,0.166,0.7847,0.824,-0.002909,0.0
0.3267,0.1967,0.71,0.5205,0.4668,-0.368,0.0
0.9653,0.5835,0.4402,0.4634,0.2869,0.06903,0.0
1.119,0.546,0.5146,0.4397,0.7734,-0.2961,0.0
0.093,0.0318,0.2656,0.4282,0.206,-0.497,0.0
0.3706,0.03955,0.8677,0.6045,0.4033,-0.4968,0.0
1.874,0.766,0.642,0.267,0.695,-0.1421,0.0
0.03555,0.009995,0.662,0.5166,0.1009,0.077,0.0
1.12,0.535,0.5425,0.6855,0.158,0.3877,0.0
2.623,0.974,0.7837,0.7773,0.9043,-0.3486,0.0
1.459,0.6055,0.6094,0.2089,0.6235,-0.003462,0.0
2.195,0.7476,0.85,0.5674,0.3296,0.43,0.0
0.3616,0.1439,0.2063,0.3313,0.9326,0.429,0.0
0.939,0.04385,0.8403,0.7656,0.8804,-0.05286,0.0
0.364,0.191,0.4272,0.6587,0.8633,0.4338,0.0
0.2024,0.9907,0.1482,0.3513,0.535,0.2224,0.0
0.5474,0.611,0.2896,0.9355,0.549,-0.4395,0.0
0.2551,0.1076,0.6963,0.825,0.8345,0.05524,0.0
1.107,0.729,0.4229,0.745,0.987,-0.3757,0.0
0.2043,0.919,0.1342,0.9854,0.2324,-0.2744,0.0
1.889,0.7383,0.697,0.2181,0.6006,0.471,0.0
0.3591,0.1569,0.398,0.5728,0.11035,0.1219,0.0
0.3833,0.2217,0.9565,0.3538,0.1464,-0.3765,0.0
1.168,0.6787,0.4675,0.655,0.7964,0.348,0.0
0.4893,0.268,0.637,0.6787,0.516,-0.1562,0.0
1.229,0.4724,0.71,0.5713,0.2103,0.2766,0.0
1.675,0.648,0.648,0.65,0.4595,-0.358,0.0
0.3894,0.231,0.7363,0.7764,0.875,0.463,0.0
0.468,0.876,0.2478,0.222,0.5303,-0.2566,0.0
0.3687,0.3062,0.06415,0.562,0.742,-0.2347,0.0
0.3408,0.778,0.209,0.901,0.551,0.04224,0.0
1.008,0.3738,0.938,0.2336,0.8677,0.2732,0.0
0.2229,0.825,0.1339,0.982,0.995,-0.03696,0.0
0.978,0.4392,0.5967,0.833,0.856,0.109,0.0
0.5845,0.8413,0.2817,0.3987,0.4424,-0.04532,0.0
0.77,0.3552,0.668,0.9614,0.9424,0.3003,0.0
0.3862,0.2281,0.9614,0.983,0.6123,0.4756,0.0
1.645,0.5234,0.962,0.9395,0.183,0.4314,0.0
0.3896,0.2042,0.3127,0.7563,0.6196,-0.3662,0.0
0.3713,0.2163,0.5444,0.5874,0.1241,0.0219,0.0
1.149,0.6094,0.4976,0.4353,0.2421,0.4775,0.0
0.2737,0.1242,0.6387,0.2986,0.527,-0.0539,0.0
0.3618,0.2161,0.973,0.997,0.1924,-0.278,0.0
1.0,0.3843,0.785,0.7256,0.473,-0.3967,0.0
0.3535,0.2152,0.11194,0.2207,0.4502,0.1289,0.0
1.517,0.638,0.5977,0.7954,0.83,-0.1818,0.0
2.502,0.875,0.8394,0.465,0.663,0.0356,0.0
0.2722,0.0587,0.4944,0.672,0.4006,-0.466,0.0
0.2576,0.6924,0.1263,0.801,0.687,-0.4146,0.0
0.3403,0.4426,0.1332,0.518,0.6567,0.2598,0.0
0.2191,0.834,0.1262,0.3735,0.603,-0.2421,0.0
0.3064,0.5547,0.141,0.3987,0.565,-0.211,0.0
0.3542,0.856,0.2167,0.556,0.5303,0.3103,0.0
0.3154,0.1908,0.684,0.2207,0.257,0.0816,0.0
0.9546,0.03745,0.5093,0.948,0.7217,-0.4011,0.0
0.4146,0.3254,0.2761,0.4387,0.832,0.01935,0.0
0.3052,0.1614,0.579,0.9736,0.7734,0.2969,0.0
0.849,0.438,0.5156,0.6636,0.4392,0.1204,0.0
1.2,0.889,0.4146,0.378,0.2086,-0.325,0.0
0.2439,0.795,0.08,0.9814,0.1984,0.394,0.0
0.2915,0.05447,0.2915,0.2737,0.4683,-0.4204,0.0
1.808,0.8613,0.597,0.936,0.866,0.4197,0.0
0.3706,0.181,0.3857,0.66,0.6885,0.00749,0.0
0.2683,0.765,0.1676,0.389,0.8535,-0.08215,0.0
0.2837,0.1849,0.8135,0.736,0.2847,0.2517,0.0
0.4111,0.801,0.0277,0.7593,0.818,-0.1873,0.0
0.46,0.5425,0.2668,0.56,0.8506,-0.0465,0.0
0.2976,0.1887,0.752,0.7817,0.1561,0.377,0.0
2.832,0.9785,0.9097,0.4736,0.9067,0.03342,0.0
2.666,0.883,0.9404,0.3376,0.596,0.1941,0.0
1.258,0.4343,0.8657,0.963,0.94,-0.1873,0.0
1.564,0.5522,0.7393,0.8774,0.516,-0.179,0.0
1.81,0.569,0.946,0.4011,0.2365,0.3396,0.0
0.4324,0.0579,0.64,0.3489,0.8438,-0.191,0.0
1.279,0.504,0.6475,0.981,0.1056,-0.3254,0.0
1.354,0.7065,0.509,0.9873,0.1117,0.1301,0.0
1.059,0.9004,0.3877,0.5215,0.9746,0.1359,0.0
1.847,0.693,0.6724,0.5747,0.1764,-0.4678,0.0
0.3699,0.1392,0.2646,0.2228,0.8125,0.2664,0.0
0.1937,0.12384,0.9546,0.5596,0.2329,-0.4521,0.0
