like1,parKperc,parKb,parKe,parCqq,parBias,parS_init,parG_init,chain
0.05307,0.4062,0.2273,0.8154,0.9995,0.794,1588.0,1300.0,0.0
0.11957,0.5073,0.8604,0.8843,0.999,0.3247,1098.0,1649.0,0.0
4.383,0.762,0.996,0.4504,0.9995,0.98,182.8,1646.0,0.0
5.492,0.6816,0.7886,0.3008,0.9995,-0.9272,1189.0,1562.0,0.0
0.5737,0.8735,0.8604,0.877,0.9995,0.7256,755.5,460.5,0.0
7.656,0.8594,0.577,0.2656,0.9995,0.705,140.8,134.4,0.0
0.3167,0.1143,0.682,0.5376,0.9995,-0.2566,1846.0,1350.0,0.0
-0.008865,0.653,0.3755,0.6533,0.9995,0.11383,317.2,996.0,0.0
1.208,0.4373,0.1925,0.3694,0.999,0.1676,1379.0,1618.0,0.0
2.186,0.6035,0.7607,0.423,1.0,-0.68,329.2,1481.0,0.0
0.07794,0.4756,0.3145,0.971,0.9995,0.8813,576.5,229.9,0.0
0.4065,0.693,0.883,0.837,0.999,0.663,999.0,1236.0,0.0
16.58,0.452,0.7573,0.0876,0.999,-0.7944,449.8,383.8,0.0
21.36,0.5073,0.1403,0.03528,0.9995,0.5366,1012.0,1098.0,0.0
7.21,0.8687,0.9614,0.3367,0.9995,-0.242,231.6,641.0,0.0
2.016,0.3572,0.8145,0.3384,1.0,-0.7803,127.44,325.2,0.0
0.7075,0.11475,0.2517,0.8936,1.0,-0.5303,1377.0,91.94,0.0
0.732,0.01113,0.8545,0.9824,0.9995,-0.7163,143.2,355.5,0.0
0.28,0.987,0.5566,0.8506,1.0,0.6094,1284.0,373.2,0.0
19.94,0.65,0.8203,0.07117,0.9995,-0.529,1697.0,1649.0,0.0
0.978,0.3833,0.3872,0.35,0.9995,-0.7173,1051.0,331.0,0.0
0.1072,0.8823,0.10767,0.8496,0.9995,-0.1432,961.0,1628.0,0.0
0.2693,0.7974,0.8384,0.964,0.999,-0.5176,1630.0,1117.0,0.0
0.1683,0.954,0.535,0.867,1.0,-0.5366,1354.0,342.8,0.0
0.4658,0.0912,0.8394,0.8857,0.9995,0.2944,1390.0,1969.0,0.0
0.3445,0.09546,0.9937,0.5146,0.999,-0.4355,1628.0,504.5,0.0
0.05804,0.618,0.691,0.8555,0.9995,0.6577,172.0,906.5,0.0
10.43,0.92,0.4866,0.1874,0.9995,-0.3088,1311.0,1143.0,0.0
5.938,0.3286,0.1968,0.1992,0.9995,-0.4246,630.5,1400.0,0.0
0.5513,0.1979,0.2017,0.7046,0.9995,-0.6562,781.5,725.5,0.0
0.7915,0.8794,0.3079,0.4785,0.9995,-0.579,172.9,955.0,0.0
8.78,0.65,0.8994,0.2311,0.9995,-0.572,1124.0,922.0,0.0
1.123,0.394,0.5547,0.3765,0.9995,-0.452,1085.0,279.2,0.0
0.4875,0.4373,0.1744,0.999,0.9995,-0.2388,259.0,878.5,0.0
4.406,0.3452,0.827,0.2573,0.999,-0.3677,1799.0,446.5,0.0
0.10626,0.361,0.2263,0.739,0.9995,0.0921,1329.0,432.0,0.0
0.0944,0.1554,0.1449,0.4985,0.9995,0.1019,530.0,1505.0,0.0
12.484,0.848,0.7344,0.1831,0.9995,0.4395,1378.0,1774.0,0.0
6.105,0.2369,0.657,0.1947,0.999,-0.4802,1744.0,1402.0,0.0
0.825,0.768,0.3784,0.5405,1.0,0.496,570.0,1381.0,0.0
0.2262,0.705,0.2119,0.9907,0.999,-0.0322,1397.0,987.0,0.0
0.2273,0.2198,0.9785,0.5894,1.0,-0.01419,139.2,15.96,0.0
0.3445,0.0676,0.757,0.492,1.0,-0.0106,1418.0,1446.0,0.0
1.233,0.5312,0.5645,0.439,0.9995,-0.04453,52.78,407.5,0.0
1.74,0.9067,0.5444,0.5107,1.0,-0.2472,775.0,235.2,0.0
20.08,0.2319,0.517,0.0527,0.999,0.9326,1821.0,389.8,0.0
0.487,0.709,0.903,0.8506,0.9995,-0.001402,1113.0,1095.0,0.0
0.3286,0.4229,0.915,0.9976,0.999,-0.2323,1130.0,775.0,0.0
0.3098,0.4172,0.324,0.829,0.999,-0.4854,1381.0,365.5,0.0
0.3203,0.3562,0.9473,0.643,0.999,-0.5303,568.0,1532.0,0.0
0.4087,0.2666,0.888,0.9688,0.999,-0.00489,1752.0,892.5,0.0
20.25,0.8125,0.621,0.06964,1.0,-0.0509,241.8,917.5,0.0
16.02,0.5234,0.4565,0.0962,0.9995,0.366,1712.0,1870.0,0.0
0.229,0.1091,0.935,0.367,0.999,0.4783,596.5,185.1,0.0
24.77,0.5625,0.907,0.0256,0.9995,-0.1565,1762.0,1389.0,0.0
4.62,0.866,0.7734,0.3938,1.0,0.226,1564.0,455.8,0.0
-0.02182,0.6294,0.4395,0.925,0.9995,0.4258,1728.0,287.8,0.0
2.11,0.946,0.68,0.589,0.9995,0.8105,1124.0,1441.0,0.0
0.777,0.09064,0.1029,0.3118,0.9995,0.757,589.0,302.0,0.0
0.4607,0.843,0.4722,0.7305,0.9995,0.9883,618.5,1620.0,0.0
3.375,0.2068,0.8447,0.2434,1.0,-0.5054,989.0,1512.0,0.0
1.366,0.3477,0.7393,0.3762,0.999,-0.2054,795.0,327.0,0.0
18.06,0.4597,0.736,0.072,1.0,-0.958,814.5,1021.5,0.0
1.553,0.861,0.4346,0.5103,0.9995,0.6357,1111.0,46.97,0.0
0.4153,0.499,0.5435,0.568,0.9995,0.4485,1001.5,1990.0,0.0
2.691,0.9795,0.7607,0.543,0.9995,-0.4783,345.2,1980.0,0.0
17.95,0.7993,0.823,0.10956,0.999,0.5845,1034.0,524.5,0.0
0.0661,0.341,0.4604,0.7407,0.9995,0.10626,91.56,1524.0,0.0
7.1,0.9277,0.2578,0.2157,0.999,-0.957,254.9,957.5,0.0
2.428,0.235,0.159,0.2773,1.0,0.272,1005.0,1278.0,0.0
0.926,0.771,0.791,0.698,1.0,-0.349,635.5,306.5,0.0
0.4658,0.1578,0.3538,0.3596,0.9995,0.4856,500.2,260.5,0.0
0.03195,0.4614,0.1699,0.6924,0.9995,0.789,852.0,121.6,0.0
0.519,0.1533,0.928,0.8384,0.999,-0.6084,1004.5,2.492,0.0
20.3,0.9766,0.72,0.0879,0.9995,0.6504,1636.0,486.8,0.0
14.9,0.7817,0.4766,0.116,0.999,0.1776,485.2,530.0,0.0
7.906,0.8384,0.2378,0.2002,0.999,-0.329,1316.0,1011.5,0.0
0.99,0.9653,0.1674,0.5054,1.0,0.4468,1779.0,1469.0,0.0
0.5605,0.9287,0.953,0.939,0.9995,0.6655,352.2,327.8,0.0
22.44,0.4128,0.1307,0.02036,1.0,0.02486,186.8,1097.0,0.0
-0.04767,0.624,0.1818,0.6323,1.0,0.4482,1476.0,396.2,0.0
0.0753,0.3875,0.4321,0.535,1.0,0.05206,1552.0,1790.0,0.0
20.08,0.1004,0.486,0.05182,1.0,0.94,570.5,614.5,0.0
0.4915,0.3147,0.7866,0.457,0.999,-0.564,937.0,1665.0,0.0
7.2,0.9263,0.1593,0.2123,0.999,-0.562,1145.0,42.4,0.0
2.395,0.9434,0.8623,0.6025,0.999,-0.733,438.0,1244.0,0.0
11.39,0.199,0.2499,0.12317,0.999,-0.9478,710.5,1015.5,0.0
8.28,0.521,0.1265,0.1749,0.9995,-0.10077,1760.0,442.8,0.0
0.366,0.809,0.888,0.9414,0.9995,-0.1473,1622.0,1440.0,0.0
4.73,0.319,0.23,0.2361,0.999,0.5405,178.8,1010.0,0.0
0.487,0.811,0.709,0.787,0.9995,0.03714,980.0,145.2,0.0
0.1433,0.1428,0.922,0.4795,0.999,0.5303,662.0,1488.0,0.0
3.084,0.583,0.3484,0.3418,1.0,0.947,840.5,360.5,0.0
18.11,0.3464,0.2605,0.06274,0.9995,-0.1414,223.1,549.0,0.0
0.3699,0.0429,0.2015,0.873,0.9995,0.838,1253.0,1699.0,0.0
19.02,0.99,0.733,0.0993,0.9995,0.0262,1468.0,1971.0,0.0
0.7603,0.0313,0.4775,0.709,0.9995,-0.2825,1042.0,483.0,0.0
0.704,0.0557,0.657,0.9575,1.0,-0.2047,973.0,169.2,0.0
0.10284,0.2686,0.9727,0.7354,0.999,0.9683,1142.0,1319.0,0.0
10.836,0.2422,0.8247,0.1382,1.0,-0.3933,814.0,1760.0,0.0
0.529,0.04825,0.7397,0.545,1.0,-0.01714,1753.0,187.4,0.0
0.0507,0.3574,0.4656,0.581,0.9995,-0.466,1230.0,1555.0,0.0
3.129,0.744,0.8022,0.4385,0.9995,-0.1285,1532.0,1155.0,0.0
0.1921,0.3936,0.88,0.7036,0.9995,0.427,327.0,727.0,0.0
0.1609,0.4214,0.4949,0.8086,0.9995,-0.1719,77.94,1648.0,0.0
0.287,0.1798,0.1148,0.8096,0.9995,0.673,1873.0,1199.0,0.0
0.657,0.1357,0.2952,0.91,0.9995,-0.4812,1593.0,1573.0,0.0
15.23,0.8784,0.1356,0.0914,1.0,-0.3374,642.5,1712.0,0.0
0.0915,0.3354,0.795,0.864,0.999,0.4675,1871.0,1284.0,0.0
0.1936,0.03183,0.661,0.4211,0.9995,0.8345,1664.0,987.0,0.0
4.453,0.977,0.6206,0.3635,0.9995,-0.953,857.0,1845.0,0.0
2.326,0.9336,0.1359,0.3396,0.9995,-0.7725,894.5,166.1,0.0
0.4614,0.01807,0.6484,0.5664,1.0,0.678,777.0,891.0,0.0
0.772,0.03366,0.1696,0.98,0.9995,-0.0996,1088.0,695.0,0.0
0.2125,0.5815,0.705,0.882,0.9995,-0.822,36.2,655.5,0.0
0.4243,0.041,0.1467,0.995,0.999,0.666,1548.0,741.0,0.0
1.381,0.767,0.7334,0.5767,0.999,-0.781,1034.0,273.2,0.0
1.294,0.913,0.8706,0.7524,0.999,0.0659,221.8,465.5,0.0
2.855,0.546,0.599,0.361,0.9995,0.5557,655.0,1101.0,0.0
0.732,0.03607,0.2935,0.634,0.999,-0.9854,1173.0,1590.0,0.0
18.38,0.844,0.707,0.0946,0.9995,-0.12335,1591.0,1115.0,0.0
2.248,0.2101,0.7983,0.3105,0.9995,0.876,129.6,1732.0,0.0
3.014,0.5947,0.747,0.385,0.9995,0.3337,1281.0,1095.0,0.0
4.355,0.3767,0.1359,0.2554,0.9995,0.704,1723.0,1852.0,0.0
0.0337,0.837,0.161,0.8936,0.999,0.8745,1487.0,440.5,0.0
3.828,0.9136,0.849,0.496,0.999,0.992,1135.0,1712.0,0.0
0.4124,0.4448,0.4622,0.4395,0.999,-0.731,1154.0,417.8,0.0
3.102,0.4229,0.665,0.317,0.9995,0.00989,1373.0,450.0,0.0
21.77,0.3723,0.3096,0.02925,1.0,0.02971,1703.0,1660.0,0.0
7.6,0.9556,0.3518,0.2383,0.999,0.2386,1105.0,1622.0,0.0
15.51,0.4307,0.6147,0.09985,1.0,0.0454,922.5,1094.0,0.0
0.0763,0.569,0.1842,0.8765,0.9995,0.99,1631.0,1488.0,0.0
-0.02147,0.3423,0.2795,0.613,0.999,-0.0626,1853.0,1290.0,0.0
0.2128,0.912,0.4768,0.828,1.0,0.9077,651.5,600.5,0.0
4.195,0.5884,0.427,0.2947,0.9995,0.2366,1380.0,1905.0,0.0
3.914,0.9966,0.932,0.5474,0.9995,0.7935,397.8,1330.0,0.0
16.23,0.52,0.3848,0.0832,0.999,-0.637,957.5,153.5,0.0
0.05206,0.5103,0.4622,0.741,0.9995,0.9976,439.5,1498.0,0.0
1.536,0.8022,0.6055,0.5747,1.0,0.9473,648.0,344.5,0.0
13.31,0.2607,0.7866,0.12274,0.9995,0.9053,1097.0,649.0,0.0
20.38,0.284,0.6577,0.05096,0.9995,0.686,227.0,306.2,0.0
3.217,0.995,0.36,0.3992,1.0,0.7427,898.0,311.2,0.0
14.54,0.57,0.8,0.12494,0.999,0.03156,51.38,405.2,0.0
10.44,0.75,0.5957,0.1766,1.0,-0.8213,1757.0,141.6,0.0
9.92,0.2052,0.911,0.1547,1.0,0.4497,236.5,1460.0,0.0
2.727,0.5493,0.4143,0.3203,0.9995,-0.4287,1474.0,1863.0,0.0
18.69,0.866,0.6587,0.0967,1.0,0.9146,1444.0,1423.0,0.0
0.02318,0.861,0.3977,0.756,0.999,-0.484,1408.0,647.5,0.0
0.6475,0.3933,0.782,0.5356,1.0,0.4563,1322.0,1548.0,0.0
0.3306,0.1196,0.4753,0.9272,1.0,0.6274,695.0,1423.0,0.0
6.676,0.155,0.164,0.1876,1.0,0.257,1111.0,1918.0,0.0
6.77,0.6772,0.5684,0.2393,0.999,-0.7397,1747.0,1119.0,0.0
0.10785,0.286,0.511,0.618,0.9995,-0.3535,1372.0,1805.0,0.0
1.471,0.428,0.834,0.426,1.0,-0.3174,661.0,1733.0,0.0
20.58,0.06525,0.1882,0.04517,0.999,0.4648,597.5,217.2,0.0
0.1371,0.9243,0.2783,0.7256,0.999,0.6953,1321.0,1566.0,0.0
0.07837,0.7036,0.47,0.7754,1.0,0.8335,1656.0,405.8,0.0
0.5503,0.2527,0.3127,0.935,1.0,-0.4666,828.0,1667.0,0.0
0.0982,0.654,0.118,0.746,0.9995,-0.308,343.8,575.5,0.0
20.08,0.3955,0.326,0.0401,0.9995,-0.772,858.5,718.0,0.0
10.59,0.672,0.9375,0.2051,1.0,-0.2761,1567.0,642.5,0.0
6.047,0.2688,0.967,0.2231,1.0,0.7944,1826.0,1656.0,0.0
0.00837,0.321,0.2052,0.525,0.9995,-0.5347,419.0,1962.0,0.0
0.2261,0.5107,0.5283,0.876,0.9995,-0.641,370.0,709.0,0.0
0.256,0.3296,0.10693,0.807,0.9995,0.2878,164.5,1233.0,0.0
2.28,0.8037,0.8706,0.59,0.999,0.931,564.0,754.5,0.0
2.508,0.4,0.3503,0.2954,0.999,-0.4097,1259.0,1142.0,0.0
20.72,0.701,0.545,0.06055,1.0,0.4373,1121.0,1334.0,0.0
0.4072,0.0311,0.709,0.944,0.9995,0.988,725.0,290.0,0.0
0.12494,0.262,0.9277,0.647,0.9995,0.6567,1873.0,871.0,0.0
27.23,0.6797,0.833,0.010056,0.9995,0.1631,1627.0,717.5,0.0
0.1774,0.53,0.7314,0.9146,0.9995,0.02963,103.94,47.84,0.0
15.336,0.0639,0.415,0.0881,1.0,-0.7466,1609.0,19.5,0.0
2.01,0.481,0.9517,0.45,0.9995,0.1382,555.0,537.0,0.0
0.0824,0.8237,0.4531,0.8237,1.0,-0.819,295.8,1907.0,0.0
0.855,0.6895,0.1162,0.4407,0.9995,0.1759,331.0,960.0,0.0
8.38,0.559,0.2261,0.1809,1.0,0.2544,1303.0,713.5,0.0
0.403,0.6655,0.7593,0.7866,0.9995,0.9854,1278.0,208.5,0.0
0.245,0.897,0.695,0.924,0.999,-0.438,889.0,1745.0,0.0
6.137,0.0315,0.1678,0.2161,1.0,0.8174,1859.0,1005.5,0.0
0.6963,0.503,0.937,0.6636,0.9995,0.6465,552.0,613.0,0.0
0.1179,0.2452,0.4321,0.4949,0.9995,-0.971,742.0,1127.0,0.0
20.0,0.4314,0.8994,0.05594,0.999,-0.7993,515.0,1746.0,0.0
7.375,0.862,0.807,0.2898,0.9995,-0.8555,1828.0,1851.0,1.0
0.5166,0.5825,0.4363,0.5464,0.9995,0.4788,1071.0,636.5,2.0
0.0764,0.1685,0.355,0.545,0.9995,0.1412,1778.0,1988.0,3.0
0.4634,0.4343,0.1384,0.8945,1.0,-0.3503,1343.0,732.5,4.0
0.2542,0.4497,0.564,0.875,0.999,-0.5327,1810.0,1022.5,5.0
0.2534,0.0941,0.5522,0.7266,0.9995,0.809,266.8,818.0,6.0
0.1884,0.609,0.6626,0.754,0.9995,0.06946,1129.0,491.2,7.0
0.1494,0.3262,0.7324,0.632,0.9995,-0.0381,1456.0,774.0,8.0
0.5713,0.1459,0.1971,0.596,0.999,-0.817,1092.0,530.0,9.0
0.10864,0.297,0.8516,0.767,0.9995,0.2798,984.0,1912.0,10.0
0.1381,0.404,0.5625,0.781,0.9995,-0.1821,1475.0,1115.0,11.0
0.4045,0.6772,0.667,0.71,0.9995,0.0777,744.5,775.5,12.0
-0.001785,0.4307,0.4136,0.827,0.999,0.927,796.5,69.8,13.0
-0.002552,0.3086,0.5127,0.721,0.9995,0.4346,783.5,835.5,14.0
0.088,0.2625,0.545,0.5312,0.999,-0.3542,1261.0,870.5,15.0
4.555,0.692,0.4702,0.3079,1.0,0.4492,627.0,29.98,1.0
0.004044,0.7905,0.521,0.981,1.0,0.2976,1101.0,174.2,2.0
0.2211,0.2615,0.122,0.812,0.9995,0.9834,1467.0,373.8,3.0
5.977,0.3538,0.6807,0.2098,0.9995,-0.7812,551.0,1720.0,4.0
0.2203,0.48,0.5854,0.604,0.9995,-0.2251,847.5,657.5,5.0
0.73,0.407,0.7715,0.5454,0.9995,0.7544,1646.0,1189.0,6.0
0.1007,0.473,0.631,0.6836,0.9995,0.2588,1222.0,935.5,7.0
0.4731,0.717,0.6597,0.7124,0.9995,0.3604,704.5,807.0,8.0
0.558,0.349,0.5156,0.4553,0.9995,0.421,695.5,734.5,9.0
0.1009,0.1616,0.3728,0.5464,0.9995,0.09357,493.8,965.0,10.0
-0.008354,0.653,0.5933,0.9375,0.9995,0.469,1663.0,1879.0,11.0
0.01637,0.597,0.522,0.7373,0.9995,0.227,902.5,932.0,12.0
0.0943,0.1534,0.2664,0.563,1.0,0.748,1184.0,561.5,13.0
-0.0047,0.416,0.2996,0.799,0.9995,0.6387,1290.0,632.0,14.0
0.2023,0.4175,0.712,0.8174,0.9995,-0.307,860.0,736.0,15.0
0.2288,0.2405,0.4685,0.646,0.9995,-0.4941,902.0,1382.0,1.0
0.3882,0.7217,0.3518,0.52,0.9995,-0.417,816.0,614.5,2.0
-0.0397,0.482,0.432,0.81,0.9995,0.4038,303.5,238.5,3.0
0.856,0.9243,0.4277,0.5425,0.9995,-0.8726,469.5,380.0,4.0
0.1941,0.3362,0.551,0.4797,1.0,-0.3767,1231.0,1017.5,5.0
0.4155,0.4224,0.287,0.469,0.9995,0.4336,1135.0,393.8,6.0
14.414,0.0304,0.378,0.11084,0.9995,-0.866,1862.0,707.5,7.0
0.08344,0.3088,0.4875,0.5264,1.0,-0.754,1055.0,998.5,8.0
0.02098,0.01458,0.2607,0.3425,0.999,0.04642,1702.0,268.8,9.0
