like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.2468,0.4287,0.3367,0.4182,0.7715,-0.1385,0.0
1.264,0.641,0.8623,0.4182,0.1547,-0.0853,0.0
1.058,0.5293,0.9287,0.736,0.396,-0.00687,0.0
1.471,0.728,0.858,0.7036,0.5356,0.072,0.0
0.09924,0.0804,0.8516,0.523,0.664,0.1256,0.0
0.312,0.3137,0.585,0.3062,0.4058,-0.02107,0.0
-0.09375,0.3474,0.10114,0.96,0.1744,-0.1832,0.0
1.325,0.05698,0.7397,0.6914,0.9585,0.131,0.0
-0.034,0.3738,0.1614,0.4995,0.4543,0.3352,0.0
-0.0884,0.5576,0.06232,0.634,0.3833,-0.2954,0.0
-0.0906,0.916,0.11017,0.5723,0.9966,0.4995,0.0
-0.01186,0.686,0.0286,0.986,0.592,-0.343,0.0
-0.0597,0.1255,0.887,0.526,0.1416,0.1677,0.0
0.8057,0.696,0.529,0.6323,0.803,-0.2476,0.0
-2.84e-05,0.3335,0.1985,0.5386,0.3748,0.2844,0.0
0.08325,0.4585,0.2186,0.2333,0.58,-0.3206,0.0
0.11633,0.3015,0.3289,0.8345,0.8857,0.2415,0.0
1.722,0.896,0.7915,0.6694,0.4192,0.0481,0.0
1.738,0.9937,0.724,0.2505,0.2266,-0.3755,0.0
0.505,0.3613,0.7593,0.701,0.6216,-0.05966,0.0
0.4907,0.444,0.5327,0.634,0.2817,0.11774,0.0
-0.01938,0.8633,0.02736,0.3757,0.6455,-0.1317,0.0
0.9697,0.8228,0.543,0.4744,0.728,0.4778,0.0
0.1771,0.2319,0.6997,0.315,0.6636,0.1271,0.0
0.03967,0.1912,0.482,0.3481,0.334,0.418,0.0
-0.0639,0.12317,0.7383,0.507,0.8965,0.3054,0.0
0.516,0.4258,0.5874,0.4253,0.3599,-0.1929,0.0
0.10754,0.626,0.2089,0.2302,0.961,0.4395,0.0
0.328,0.7593,0.2883,0.992,0.9727,0.3347,0.0
1.584,0.7666,0.861,0.939,0.1559,-0.4993,0.0
-0.0764,0.1835,0.1882,0.735,0.6973,0.2961,0.0
0.814,0.619,0.592,0.4492,0.3755,0.01666,0.0
-0.1061,0.10065,0.983,0.7163,0.1726,-0.1411,0.0
0.9775,0.5483,0.814,0.2273,0.885,-0.0529,0.0
0.281,0.4956,0.325,0.644,0.2773,-0.4253,0.0
-0.089,0.922,0.0502,0.5083,0.697,-0.2554,0.0
0.075,0.1831,0.801,0.962,0.3914,-0.1449,0.0
0.3706,0.672,0.3208,0.8184,0.295,-0.2167,0.0
0.1636,0.4473,0.2722,0.7676,0.4534,0.2122,0.0
0.8203,0.4934,0.7783,0.967,0.3389,-0.404,0.0
1.913,0.926,0.8335,0.2411,0.953,0.4985,0.0
0.5747,0.4272,0.658,0.646,0.7925,0.1742,0.0
0.3486,0.6816,0.309,0.827,0.4404,-0.03876,0.0
-0.01527,0.2188,0.2627,0.258,0.4922,0.133,0.0
0.3848,0.693,0.323,0.5386,0.545,-0.1194,0.0
0.1306,0.324,0.318,0.3162,0.638,-0.1013,0.0
0.8276,0.6553,0.572,0.833,0.1033,0.349,0.0
0.3901,0.2986,0.864,0.3706,0.2966,0.2788,0.0
1.441,0.719,0.854,0.4602,0.3767,0.1077,0.0
0.6104,0.764,0.4072,0.471,0.4036,0.248,0.0
2.213,0.9985,0.859,0.3835,0.943,0.3308,0.0
-0.03796,0.0769,0.853,0.7173,0.386,-0.1154,0.0
-0.006332,0.2443,0.2441,0.518,0.9585,-0.0636,0.0
0.9565,0.728,0.5903,0.545,0.2388,0.3098,0.0
-0.02477,0.1665,0.3796,0.822,0.1393,0.0709,0.0
0.7715,0.6235,0.5586,0.6367,0.989,-0.3987,0.0
-0.02917,0.973,0.02971,0.317,0.265,0.419,0.0
0.9316,0.6714,0.62,0.2104,0.519,0.3755,0.0
0.1599,0.2103,0.9233,0.9917,0.1959,0.167,0.0
0.668,0.917,0.3909,0.8257,0.6553,-0.0503,0.0
0.06335,0.3262,0.255,0.943,0.4868,0.1847,0.0
1.097,0.57,0.8726,0.26,0.639,0.1785,0.0
1.661,0.7197,0.968,0.907,0.7847,0.4158,0.0
-0.0795,0.7256,0.11346,0.854,0.3523,0.04803,0.0
0.5024,0.6313,0.4006,0.531,0.565,0.3474,0.0
0.04318,0.1655,0.995,0.2004,0.5347,-0.2769,0.0
0.1675,0.2252,0.739,0.873,0.553,0.4734,0.0
0.6616,0.507,0.602,0.4922,0.9,-0.1515,0.0
0.1396,0.2095,0.775,0.447,0.3184,-0.479,0.0
-0.0881,0.1362,0.1876,0.229,0.503,-0.4443,0.0
0.254,0.354,0.4133,0.744,0.524,0.251,0.0
0.797,0.78,0.4856,0.8047,0.4087,0.353,0.0
0.2993,0.971,0.2554,0.37,0.659,0.084,0.0
1.887,0.987,0.775,0.907,0.5005,0.0988,0.0
2.387,0.9414,0.958,0.5215,0.4011,0.2815,0.0
0.913,0.4712,0.9414,0.2037,0.9966,-0.4524,0.0
0.408,0.515,0.399,0.2556,0.631,0.09467,0.0
0.4834,0.3372,0.8354,0.3833,0.3755,-0.1677,0.0
0.6816,0.389,0.9463,0.7603,0.8276,-0.1692,0.0
0.753,0.525,0.6553,0.4033,0.8423,-0.3186,0.0
0.206,0.2466,0.679,0.921,0.8315,0.186,0.0
-0.05716,0.4397,0.135,0.9224,0.5396,0.0916,0.0
-0.05075,0.949,0.1299,0.627,0.833,0.3225,0.0
0.4285,0.568,0.3855,0.53,0.4966,0.2695,0.0
1.153,0.826,0.6167,0.4578,0.7114,-0.2178,0.0
-0.0822,0.0868,0.423,0.476,0.3464,-0.113,0.0
-0.0422,0.1334,0.897,0.775,0.98,0.1145,0.0
0.5303,0.749,0.3752,0.971,0.8115,-0.00917,0.0
-0.05905,0.6436,0.04688,0.9746,0.3645,0.3513,0.0
-0.0859,0.443,0.11053,0.3127,0.943,0.1221,0.0
-0.009,0.1595,0.503,0.9844,0.388,-0.2445,0.0
-0.0347,0.8574,0.03442,0.8604,0.672,0.2668,0.0
-0.0653,0.0793,0.1604,0.2473,0.368,-0.03836,0.0
0.5938,0.4368,0.66,0.993,0.916,0.2803,0.0
-0.00232,0.166,0.485,0.625,0.2974,0.1334,0.0
1.197,0.881,0.603,0.3142,0.7886,-0.3733,0.0
0.11035,0.2722,0.3643,0.2156,0.1515,0.2151,0.0
0.00859,0.1277,0.06555,0.8286,0.4653,0.4907,0.0
1.473,0.908,0.6904,0.2382,0.2866,-0.4587,0.0
0.04718,0.1775,0.68,0.689,0.5796,0.3323,0.0
1.066,0.627,0.7505,0.4707,0.544,-0.2302,0.0
0.9688,0.534,0.8345,0.3467,0.552,-0.1272,0.0
-0.001802,0.6143,0.1562,0.58,0.705,-0.3271,0.0
0.6543,0.3853,0.9214,0.633,0.2673,0.03763,0.0
0.524,0.6367,0.4077,0.525,0.6934,-0.1681,0.0
-0.1143,0.7827,0.0718,0.5166,0.2002,0.399,0.0
1.316,0.6304,0.917,0.9604,0.8706,0.1886,0.0
-0.06223,0.1195,0.1164,0.906,0.524,0.2295,0.0
0.3494,0.3042,0.7188,0.4336,0.876,0.4792,0.0
0.0794,0.2605,0.3398,0.7,0.3193,0.1646,0.0
-0.03964,0.1351,0.674,0.4944,0.4753,-0.486,0.0
0.2263,0.5073,0.2903,0.4363,0.4854,0.2218,0.0
-0.0796,0.116,0.4338,0.2242,0.5996,-0.4082,0.0
1.708,0.8823,0.7974,0.8535,0.3777,-0.1209,0.0
-0.07513,0.7695,0.1171,0.656,0.2489,0.3916,0.0
0.0906,0.647,0.1974,0.929,0.81,-0.3838,0.0
1.85,0.945,0.795,0.2732,0.9775,-0.0622,0.0
0.5273,0.5273,0.475,0.971,0.3762,0.3325,0.0
0.888,0.6104,0.649,0.43,0.2097,-0.2109,0.0
1.116,0.924,0.5547,0.3584,0.2474,0.3972,0.0
1.562,0.7705,0.8525,0.9966,0.4895,0.449,0.0
0.07166,0.6875,0.187,0.9146,0.5938,-0.098,0.0
0.1731,0.2189,0.8325,0.3274,0.3066,-0.461,0.0
0.1453,0.03766,0.8955,0.4177,0.2947,-0.02434,0.0
1.884,0.03333,0.636,0.5986,0.8,0.3462,0.0
0.1381,0.3796,0.284,0.4824,0.4912,-0.076,0.0
0.217,0.4355,0.311,0.98,0.7793,-0.2527,0.0
-0.10376,0.7812,0.0615,0.742,0.391,0.2678,0.0
0.05057,0.2306,0.3525,0.2383,0.2637,0.0378,0.0
0.03842,0.591,0.1786,0.8936,0.657,0.2876,0.0
0.8276,0.632,0.587,0.723,0.4624,-0.3784,0.0
1.458,0.7725,0.797,0.671,0.7344,-0.2864,0.0
1.071,0.798,0.599,0.491,0.5083,0.08026,0.0
-0.05933,0.1587,0.2898,0.5903,0.3213,0.469,0.0
-0.010605,0.8564,0.1477,0.4749,0.378,0.2527,0.0
-0.06415,0.1233,0.925,0.728,0.2808,0.04254,0.0
1.338,0.643,0.9106,0.3882,0.4243,0.3599,0.0
0.84,0.8833,0.4639,0.4092,0.3413,-0.03177,0.0
0.10345,0.8594,0.1925,0.785,0.8496,0.1841,0.0
0.11456,0.3398,0.2893,0.608,0.454,-0.2642,0.0
0.02367,0.2654,0.2593,0.678,0.2297,-0.3792,0.0
0.4668,0.699,0.3594,0.5747,0.9976,-0.02414,0.0
-0.09625,0.3862,0.0847,0.308,0.4734,-0.1214,0.0
0.1267,0.2222,0.5747,0.903,0.2908,-0.1691,0.0
0.5845,0.729,0.406,0.42,0.937,0.155,0.0
1.621,0.7773,0.869,0.9517,0.828,0.0761,0.0
-0.0967,0.61,0.098,0.7734,0.2446,-0.02092,0.0
0.1733,0.3403,0.3447,0.8447,0.939,0.03476,0.0
0.1462,0.2585,0.45,0.3994,0.836,-0.4375,0.0
1.115,0.7417,0.66,0.4937,0.9517,0.01889,0.0
0.868,0.01999,0.04028,0.985,0.4968,0.3706,0.0
2.639,0.01865,0.585,0.2878,0.984,-0.3328,0.0
1.644,0.819,0.8306,0.2174,0.295,-0.418,0.0
-0.09235,0.1007,0.4983,0.512,0.891,-0.3423,0.0
0.11774,0.2524,0.4167,0.7314,0.6304,-0.1843,0.0
0.0282,0.3682,0.2084,0.816,0.9214,0.2915,0.0
0.1871,0.2456,0.6216,0.4143,0.2627,0.2153,0.0
2.5,0.01688,0.03644,0.685,0.935,0.3953,0.0
-0.001732,0.4675,0.03137,0.6187,0.625,0.1486,0.0
1.369,0.05548,0.7,0.4858,0.9165,0.2222,0.0
-0.0516,0.6777,0.1289,0.513,0.1866,-0.3662,0.0
1.998,0.8784,0.904,0.9097,0.1805,-0.05823,0.0
0.8896,0.4595,0.955,0.6865,0.993,-0.294,0.0
1.459,0.8086,0.7627,0.596,0.7744,-0.2766,0.0
1.533,0.702,0.9277,0.9136,0.4155,0.1663,0.0
-0.003115,0.08875,0.942,0.2537,0.7104,-0.4797,0.0
0.1754,0.3054,0.3962,0.578,0.814,0.4963,0.0
0.335,0.6445,0.31,0.845,0.6367,-0.1803,0.0
0.007095,0.3933,0.02466,0.6167,0.8135,0.339,0.0
-0.1196,0.05408,0.7744,0.5605,0.1687,0.1864,0.0
1.092,0.05984,0.1722,0.805,0.9565,-0.4875,0.0
-0.0803,0.1138,0.831,0.7534,0.9487,-0.1893,0.0
0.963,0.6113,0.6997,0.7104,0.907,-0.1901,0.0
-0.0928,0.3372,0.1045,0.3281,0.612,-0.126,0.0
1.399,0.6934,0.8647,0.831,0.4976,-0.1886,0.0
0.5547,0.5713,0.4592,0.8755,0.639,-0.127,0.0
0.4497,0.3113,0.929,0.4248,0.803,0.03983,0.0
-0.003857,0.0863,0.893,0.2927,0.5845,-0.47,0.0
-0.009285,0.1469,0.955,0.847,0.1698,0.0969,0.0
1.31,0.621,0.9287,0.5283,0.728,0.07983,0.0
1.461,0.669,0.935,0.7144,0.1356,-0.4895,0.0
-0.0764,0.314,0.1335,0.98,0.991,0.39,0.0
0.00847,0.666,0.1604,0.2993,0.549,0.3599,0.0
-0.0957,0.5767,0.09814,0.511,0.3083,-0.117,0.0
-0.01341,0.429,0.1659,0.4634,0.5957,-0.02092,0.0
0.06616,0.07074,0.7236,0.901,0.4365,0.09924,0.0
0.1836,0.5244,0.261,0.727,0.975,0.02293,0.0
0.7676,0.4565,0.817,0.2269,0.7017,-0.1879,0.0
-0.0951,0.1029,0.549,0.6343,0.9624,0.354,0.0
0.2542,0.2896,0.5605,0.3289,0.5815,-0.1458,0.0
0.0667,0.2362,0.369,0.5713,0.6074,0.173,0.0
1.127,0.5913,0.8545,0.2507,0.7095,0.2382,0.0
1.413,0.871,0.6973,0.3994,0.2357,0.4287,0.0
0.5557,0.6006,0.4434,0.8735,0.3857,-0.03035,0.0
0.9165,0.6523,0.624,0.4783,0.62,-0.3608,0.0
0.7905,0.4849,0.7705,0.438,0.734,-0.06134,0.0
0.0818,0.05304,0.929,0.39,0.2542,0.3477,0.0
0.10156,0.2064,0.6016,0.4304,0.531,-0.4443,0.0
-0.08356,0.11163,0.757,0.7417,0.1296,0.2576,0.0
0.5024,0.3613,0.7495,0.7495,0.8784,-0.4885,0.0
0.469,0.912,0.3208,0.7676,0.6274,0.2118,0.0
0.6484,0.7534,0.4253,0.9673,0.763,-0.368,0.0
-0.08203,0.11896,0.3757,0.7363,0.3416,0.2319,0.0
1.285,0.6577,0.8535,0.395,0.4897,0.4368,0.0
0.1764,0.0186,0.767,0.8525,0.2576,-0.1953,0.0
0.1252,0.643,0.2134,0.364,0.604,-0.3909,0.0
-0.0853,0.77,0.1098,0.3076,0.4614,-0.2766,0.0
-0.003328,0.1527,0.696,0.2976,0.9307,-0.3164,0.0
2.412,0.9536,0.949,0.7144,0.57,-0.3108,0.0
0.2854,0.4453,0.354,0.822,0.7524,-0.326,0.0
-0.0979,0.9814,0.05185,0.6255,0.5977,0.4268,0.0
1.682,0.892,0.7793,0.663,0.2306,-0.1913,0.0
-0.06433,0.093,0.1017,0.4873,0.784,-0.4846,0.0
0.236,0.2489,0.7705,0.6396,0.312,-0.06525,0.0
-0.04227,0.5825,0.1367,0.6074,0.2722,0.01675,0.0
1.694,0.8325,0.8364,0.9355,0.3896,-0.473,0.0
1.614,0.873,0.772,0.6514,0.2257,0.1558,0.0
0.08765,0.10803,0.03857,0.4065,0.1307,-0.0971,0.0
1.691,0.974,0.721,0.974,0.589,-0.4502,0.0
0.5303,0.8076,0.361,0.6714,0.732,-0.1433,0.0
0.1815,0.272,0.4792,0.6504,0.2427,-0.010475,0.0
0.379,0.3508,0.585,0.9727,0.533,0.3704,0.0
-0.08826,0.3157,0.0785,0.3816,0.4084,-0.1015,0.0
0.04504,0.542,0.186,0.4138,0.7744,0.166,0.0
1.158,0.8184,0.625,0.7554,0.38,0.04074,0.0
0.48,0.333,0.848,0.521,0.2766,-0.338,0.0
1.229,0.8643,0.624,0.4233,0.2732,-0.4717,0.0
0.1964,0.2288,0.8457,0.9873,0.4238,0.466,0.0
-0.09076,0.0552,0.07697,0.7974,0.2264,-0.0582,0.0
-0.09045,0.3237,0.1094,0.4395,0.8354,-0.3723,0.0
0.398,0.9517,0.2896,0.988,0.486,-0.352,0.0
0.773,0.4219,0.948,0.6787,0.577,0.1931,0.0
-0.096,0.541,0.09814,0.976,0.2507,0.3376,0.0
0.393,0.3123,0.7705,0.8203,0.3655,-0.05838,0.0
0.9683,0.725,0.5977,0.4473,0.858,0.2222,0.0
0.885,0.5967,0.6675,0.428,0.689,0.4724,0.0
0.3955,0.5396,0.379,0.459,0.7812,0.3467,0.0
0.531,0.4268,0.602,0.27,0.5894,-0.2854,0.0
0.779,0.4634,0.8145,0.7256,0.4736,0.10046,0.0
0.07825,0.4531,0.2184,0.909,0.7417,0.2556,0.0
2.158,0.007698,0.3547,0.9575,0.838,0.4487,0.0
2.295,0.9834,0.891,0.4556,0.738,-0.1852,0.0
-0.05884,0.758,0.1248,0.931,0.9253,-0.3142,0.0
0.8477,0.518,0.7563,0.4658,0.5205,0.04413,0.0
-0.04324,0.2803,0.05585,0.6035,0.4832,-0.03912,0.0
0.382,0.3357,0.6353,0.446,0.5728,-0.07367,0.0
0.3105,0.4321,0.3857,0.69,0.9814,0.391,0.0
0.1599,0.2124,0.8887,0.6216,0.4917,0.281,0.0
0.307,0.2622,0.9287,0.4617,0.3926,0.3806,0.0
-0.1012,0.10095,0.4043,0.894,0.378,0.4102,0.0
0.04938,0.1768,0.7095,0.8066,0.3567,0.1882,0.0
0.794,0.5205,0.6973,0.257,0.5186,-0.4702,0.0
-0.015076,0.3293,0.187,0.8276,0.9966,0.1746,0.0
0.2034,0.4736,0.2878,0.9487,0.6963,0.2944,0.0
0.1163,0.462,0.2375,0.5483,0.665,-0.2288,0.0
0.7075,0.4553,0.749,0.2407,0.1594,-0.06335,0.0
0.8677,0.05743,0.5645,0.5747,0.665,-0.422,0.0
1.305,0.789,0.7144,0.5596,0.11237,0.4133,0.0
0.844,0.542,0.712,0.861,0.534,0.299,0.0
1.513,0.703,0.9165,0.6694,0.5864,0.3726,0.0
0.1445,0.256,0.455,0.837,0.9575,-0.3105,0.0
0.96,0.7144,0.6016,0.685,0.1348,0.29,0.0
-0.0434,0.3655,0.0505,0.4414,0.8003,0.2644,0.0
1.549,0.03848,0.9844,0.2235,0.694,-0.3093,0.0
0.2842,0.2876,0.634,0.269,0.424,-0.3733,0.0
0.003847,0.4507,0.02412,0.4128,0.72,-0.1979,0.0
0.02579,0.1733,0.582,0.341,0.387,0.4375,0.0
0.884,0.4517,0.9795,0.6924,0.3687,0.05444,0.0
1.525,0.8647,0.743,0.6943,0.95,-0.05112,0.0
1.36,0.9463,0.632,0.3643,0.1153,0.416,0.0
1.358,0.9443,0.632,0.6616,0.324,0.4675,0.0
0.533,0.7764,0.3699,0.3325,0.816,-0.02814,0.0
0.3367,0.02872,0.4358,0.339,0.362,0.012436,0.0
0.2195,0.5024,0.2861,0.561,0.661,-0.3008,0.0
