like1,parKperc,parKb,parKe,parCqq,parBias,chain
2.164,0.931,0.4604,0.754,0.7036,-0.3855,0.0
3.87,0.947,0.859,0.983,0.2805,0.3428,0.0
0.2676,0.2219,0.228,0.4302,0.2998,-0.09625,0.0
3.604,0.8447,0.8384,0.4434,0.7437,-0.01563,0.0
3.787,0.885,0.883,0.485,0.65,0.3044,0.0
1.287,0.3743,0.6284,0.5347,0.3293,0.04602,0.0
0.3394,0.2207,0.3533,0.7925,0.101,-0.00837,0.0
1.707,0.991,0.3848,0.8477,0.1072,0.3782,0.0
0.1366,0.798,0.12445,0.9307,0.4678,0.4102,0.0
1.745,0.03323,0.5435,0.764,0.699,-0.317,0.0
1.064,0.2874,0.99,0.587,0.8896,-0.205,0.0
2.477,0.686,0.615,0.607,0.994,-0.3464,0.0
0.2197,0.951,0.1526,0.3572,0.11005,-0.2076,0.0
0.3074,0.352,0.2035,0.2786,0.744,0.2465,0.0
0.3157,0.11835,0.1018,0.662,0.3633,0.048,0.0
2.107,0.703,0.52,0.584,0.956,0.1787,0.0
0.0645,0.964,0.08344,0.3325,0.581,0.218,0.0
1.775,0.7285,0.4365,0.419,0.509,-0.2798,0.0
0.2158,0.465,0.1323,0.6787,0.6167,0.07635,0.0
0.5796,0.369,0.3137,0.501,0.587,-0.467,0.0
0.4321,0.2732,0.3389,0.3486,0.4592,-0.288,0.0
0.3328,0.7573,0.01251,0.3594,0.2812,-0.02228,0.0
2.521,0.02528,0.4653,0.2244,0.8525,-0.363,0.0
0.537,0.908,0.2126,0.5967,0.954,0.0819,0.0
0.217,0.432,0.12256,0.513,0.1743,-0.3093,0.0
0.6523,0.061,0.444,0.3757,0.846,-0.03827,0.0
2.465,0.9653,0.507,0.8594,0.608,-0.3752,0.0
2.727,0.5938,0.841,0.808,0.6567,-0.3096,0.0
0.2932,0.9614,0.1694,0.7305,0.64,0.4065,0.0
1.247,0.01772,0.539,0.263,0.433,0.1464,0.0
0.574,0.592,0.2395,0.697,0.9424,-0.2861,0.0
0.739,0.7217,0.2588,0.9624,0.2308,0.5,0.0
0.2045,0.508,0.1305,0.9,0.774,0.341,0.0
0.2477,0.0943,0.2118,0.8906,0.793,0.3318,0.0
3.928,0.9087,0.864,0.9673,0.535,-0.3337,0.0
1.125,0.377,0.5254,0.522,0.263,-0.414,0.0
2.943,0.701,0.7646,0.8955,0.1646,0.1105,0.0
0.5566,0.89,0.2162,0.6973,0.629,0.02818,0.0
0.05756,0.995,0.0896,0.621,0.889,-0.265,0.0
2.049,0.7427,0.4878,0.421,0.13,-0.1332,0.0
0.9766,0.9565,0.277,0.5923,0.2651,-0.08606,0.0
0.9644,0.687,0.3005,0.4775,0.7554,-0.03476,0.0
1.71,0.4016,0.8447,0.4893,0.467,0.03882,0.0
0.3079,0.1721,0.814,0.435,0.2361,-0.0201,0.0
3.24,0.806,0.7456,0.3735,0.194,-0.2507,0.0
0.2998,0.1776,0.492,0.875,0.8643,-0.2114,0.0
2.434,0.5894,0.7217,0.9043,0.3428,0.1487,0.0
2.979,0.6436,0.8813,0.4895,0.4006,0.129,0.0
0.2595,0.2888,0.1759,0.7393,0.3806,-0.1361,0.0
2.695,0.6743,0.7124,0.3533,0.659,0.3887,0.0
0.2595,0.3706,0.1641,0.8525,0.1702,-0.4014,0.0
0.2612,0.1302,0.2079,0.4734,0.8335,-0.0631,0.0
2.486,0.523,0.941,0.3044,0.13,0.2303,0.0
2.986,0.975,0.611,0.4753,0.776,0.0223,0.0
0.314,0.506,0.04175,0.248,0.934,-0.12317,0.0
3.236,0.827,0.754,0.872,0.9297,0.45,0.0
0.2283,0.8613,0.0385,0.6377,0.3328,-0.11945,0.0
3.729,0.982,0.78,0.289,0.994,-0.012535,0.0
0.281,0.2428,0.09045,0.915,0.847,-0.306,0.0
2.531,0.8447,0.549,0.96,0.74,-0.4358,0.0
1.31,0.9097,0.3284,0.5054,0.8213,-0.3684,0.0
0.7783,0.7173,0.266,0.6016,0.2888,0.4944,0.0
3.46,0.7285,0.9614,0.851,0.3704,0.1741,0.0
3.197,0.9478,0.666,0.6587,0.678,0.02914,0.0
0.3118,0.4023,0.0505,0.8354,0.11383,0.205,0.0
0.2423,0.3555,0.09784,0.9785,0.936,-0.464,0.0
0.3926,0.4348,0.2207,0.849,0.8022,0.1344,0.0
1.192,0.6426,0.3538,0.6675,0.932,0.4014,0.0
0.3127,0.9233,0.0245,0.345,0.624,0.2979,0.0
2.207,0.556,0.6875,0.5596,0.605,0.4663,0.0
0.634,0.515,0.2698,0.2054,0.1681,0.309,0.0
0.761,0.647,0.2705,0.3801,0.806,0.1736,0.0
1.101,0.4753,0.4038,0.9463,0.9316,0.0945,0.0
0.3984,0.962,0.1871,0.277,0.9023,-0.2773,0.0
3.732,0.8423,0.9053,0.688,0.887,0.2456,0.0
2.885,0.84,0.6294,0.8633,0.3113,-0.3435,0.0
0.2847,0.1675,0.959,0.6416,0.3342,0.2825,0.0
1.951,0.5005,0.6626,0.8633,0.3826,-0.1385,0.0
0.5186,0.5166,0.2388,0.3289,0.141,-0.3296,0.0
1.68,0.4668,0.6123,0.305,0.1052,0.2537,0.0
0.465,0.8,0.2032,0.695,0.4348,-0.066,0.0
0.1543,0.09125,0.5347,0.971,0.8574,0.1921,0.0
0.1127,0.0695,0.2036,0.6255,0.343,0.2119,0.0
1.205,0.3428,0.6978,0.3276,0.3064,0.2612,0.0
0.2181,0.146,0.6235,0.9766,0.394,-0.1273,0.0
0.2444,0.3828,0.1521,0.4583,0.4314,0.2715,0.0
0.722,0.04764,0.681,0.571,0.4646,-0.291,0.0
0.1571,0.701,0.1233,0.5225,0.2776,-0.4924,0.0
0.8545,0.554,0.3088,0.691,0.67,0.2227,0.0
1.103,0.6763,0.3262,0.4885,0.724,-0.2311,0.0
3.607,0.768,0.9575,0.804,0.6304,0.1698,0.0
1.314,0.5103,0.4353,0.824,0.4775,-0.09705,0.0
1.044,0.6997,0.313,0.3066,0.4456,0.08795,0.0
0.267,0.0675,0.4229,0.4634,0.6294,-0.4976,0.0
1.977,0.4543,0.811,0.6455,0.4988,-0.05875,0.0
2.95,0.6387,0.8564,0.818,0.636,-0.2542,0.0
3.174,0.7163,0.8433,0.9697,0.3835,0.2239,0.0
0.9067,0.3257,0.5327,0.392,0.7856,-0.06186,0.0
2.064,0.8022,0.4717,0.861,0.1202,-0.2142,0.0
1.863,0.512,0.616,0.206,0.7627,0.4937,0.0
1.658,0.4438,0.64,0.5186,0.524,-0.311,0.0
0.9487,0.2942,0.7114,0.902,0.11914,-0.08307,0.0
0.2642,0.1735,0.3447,0.8057,0.2798,0.3408,0.0
0.6597,0.3796,0.34,0.269,0.4001,0.3425,0.0
3.229,0.71,0.879,0.923,0.3867,0.1881,0.0
3.71,0.992,0.78,0.6074,0.5645,0.2126,0.0
0.2041,0.4775,0.0924,0.9683,0.925,0.3298,0.0
0.3418,0.697,0.01392,0.615,0.7607,-0.494,0.0
0.4937,0.3015,0.3433,0.549,0.5464,0.2495,0.0
2.03,0.665,0.52,0.851,0.967,0.08466,0.0
0.10913,0.872,0.0671,0.6763,0.2712,0.282,0.0
0.2715,0.1686,0.4426,0.659,0.631,-0.0479,0.0
1.851,0.445,0.7607,0.6196,0.2201,0.0803,0.0
0.1482,0.1338,0.941,0.9233,0.59,-0.4,0.0
0.193,0.1431,0.796,0.4192,0.1892,-0.2048,0.0
0.1373,0.6787,0.1058,0.769,0.8506,0.3972,0.0
0.3657,0.597,0.01744,0.472,0.6147,0.1042,0.0
0.1677,0.5864,0.109,0.9116,0.1666,-0.3796,0.0
2.977,0.6455,0.872,0.9224,0.1907,0.0633,0.0
2.252,0.6953,0.5547,0.4065,0.859,-0.0982,0.0
2.678,0.9136,0.571,0.9224,0.8926,0.4238,0.0
1.348,0.4038,0.5884,0.5547,0.4895,0.3948,0.0
