like1,parKperc,parKb,parKe,parCqq,parBias,chain
-0.0371,0.369,0.8716,0.602,0.948,-0.2888,0.0
0.02147,0.4678,0.939,0.314,0.736,0.4226,0.0
0.1326,0.8423,0.6357,0.9727,0.5127,-0.1877,0.0
-0.01936,0.903,0.4045,0.588,0.826,0.0143,0.0
0.06824,0.5933,0.73,0.5645,0.2686,0.2242,0.0
0.0157,0.8154,0.4648,0.2983,0.527,-0.3198,0.0
0.0514,0.557,0.7446,0.3071,0.975,0.3762,0.0
0.19,0.7646,0.7764,0.5405,0.6772,-0.3462,0.0
0.508,0.932,0.997,0.3022,0.9004,-0.359,0.0
-0.01614,0.3162,0.3677,0.8135,0.2073,0.3623,0.0
-0.0847,0.2181,0.9907,0.616,0.8696,-0.3933,0.0
-0.00354,0.5513,0.4773,0.404,0.489,-0.322,0.0
-0.0061,0.0672,0.1527,0.9756,0.932,-0.363,0.0
0.512,0.9565,0.9844,0.764,0.968,-0.157,0.0
-0.02367,0.5093,0.3452,0.3103,0.5527,-0.2979,0.0
0.1823,0.6978,0.867,0.5376,0.6245,0.02777,0.0
-0.0346,0.6455,0.1655,0.29,0.9536,0.3665,0.0
0.00516,0.7397,0.458,0.535,0.2239,-0.21,0.0
-0.008736,0.1893,0.2273,0.7007,0.4912,-0.197,0.0
-0.006737,0.4783,0.517,0.3088,0.6836,-0.3396,0.0
-0.04346,0.1242,0.9194,0.2537,0.11426,-0.2642,0.0
0.02039,0.705,0.0814,0.906,0.645,0.1056,0.0
-0.0695,0.2678,0.843,0.798,0.825,0.2825,0.0
-0.03574,0.8184,0.3684,0.3184,0.1798,-0.2856,0.0
-0.01602,0.4187,0.7773,0.5107,0.6777,0.4001,0.0
0.338,0.818,0.9795,0.3193,0.2085,0.1237,0.0
0.0771,0.0747,0.04013,0.99,0.9146,-0.3555,0.0
-0.002983,0.591,0.4646,0.699,0.541,-0.3638,0.0
0.02536,0.1926,0.10815,0.878,0.7305,0.4487,0.0
-0.04324,0.1302,0.8623,0.9023,0.925,0.41,0.0
0.1538,0.848,0.03735,0.3313,0.76,0.3926,0.0
0.44,0.3179,0.01704,0.932,0.2786,0.0384,0.0
0.00592,0.106,0.5454,0.917,0.7964,-0.2512,0.0
0.00204,0.06158,0.3857,0.981,0.7734,-0.063,0.0
0.2485,0.973,0.7153,0.9336,0.9844,-0.2666,0.0
-0.00384,0.3293,0.1497,0.912,0.3052,0.1006,0.0
-0.01217,0.2783,0.279,0.2234,0.794,-0.4785,0.0
-0.03015,0.8027,0.1205,0.4854,0.6987,-0.096,0.0
0.09564,0.7495,0.6274,0.2395,0.761,-0.04852,0.0
0.002645,0.191,0.1504,0.789,0.835,-0.0918,0.0
0.4407,0.1854,0.01859,0.545,0.852,0.3696,0.0
0.03995,0.8228,0.5024,0.3552,0.933,-0.3267,0.0
0.1154,0.5884,0.9204,0.73,0.1913,0.0438,0.0
0.03464,0.7285,0.529,0.8994,0.8354,0.266,0.0
0.0497,0.5005,0.8984,0.508,0.3804,-0.4392,0.0
-0.02716,0.502,0.2947,0.8354,0.822,0.3098,0.0
0.06445,0.6733,0.06067,0.4465,0.603,0.3381,0.0
-0.0409,0.1752,0.6724,0.2644,0.8335,-0.251,0.0
-0.0767,0.9673,0.2808,0.5005,0.933,-0.1039,0.0
-0.0314,0.2456,0.54,0.3694,0.3618,0.06586,0.0
0.0289,0.5635,0.0837,0.4084,0.7363,-0.04816,0.0
0.0665,0.01616,0.837,0.93,0.632,-0.2698,0.0
0.1729,0.006897,0.5386,0.8394,0.681,0.3997,0.0
-0.04837,0.7334,0.1722,0.5884,0.8354,-0.256,0.0
-0.03061,0.2451,0.5293,0.993,0.6724,-0.1771,0.0
0.1915,0.05594,0.3333,0.7324,0.1407,0.4893,0.0
-0.01929,0.323,0.4153,0.9604,0.4478,0.4856,0.0
0.12494,0.952,0.04086,0.3308,0.1416,0.4983,0.0
0.0625,0.9956,0.512,0.927,0.1874,0.4026,0.0
0.02312,0.4812,0.803,0.5146,0.4592,-0.1818,0.0
-0.01391,0.3223,0.3027,0.7026,0.5015,0.1625,0.0
0.1183,0.6963,0.7275,0.4966,0.8647,0.2656,0.0
0.116,0.609,0.865,0.508,0.8516,0.0981,0.0
0.03003,0.534,0.688,0.609,0.9478,0.2988,0.0
-0.015236,0.363,0.3042,0.5244,0.4514,-0.06168,0.0
-0.02722,0.7974,0.3894,0.685,0.6616,-0.05,0.0
0.1467,0.02672,0.5986,0.815,0.9355,-0.3208,0.0
-0.04492,0.3557,0.9497,0.7603,0.1927,-0.455,0.0
0.12036,0.7676,0.671,0.608,0.7285,0.3108,0.0
-0.01512,0.1865,0.434,0.359,0.563,-0.1488,0.0
-0.0194,0.3967,0.5015,0.708,0.3538,-0.07007,0.0
0.0741,0.6343,0.685,0.832,0.2157,0.1825,0.0
-0.0794,0.941,0.211,0.2578,0.8735,-0.3655,0.0
-0.02715,0.3638,0.6035,0.581,0.719,-0.4258,0.0
0.307,0.9756,0.775,0.5024,0.94,-0.2654,0.0
-0.01153,0.3264,0.2086,0.4866,0.708,0.4124,0.0
-0.0625,0.3147,0.8843,0.903,0.2009,0.2391,0.0
-0.00433,0.1943,0.1787,0.3728,0.8276,0.272,0.0
0.2825,0.7837,0.9253,0.856,0.732,-0.1608,0.0
0.10236,0.11584,0.07776,0.714,0.945,0.2079,0.0
-0.02074,0.546,0.1583,0.713,0.7734,0.4722,0.0
0.0927,0.588,0.825,0.2274,0.4485,0.002441,0.0
-0.0047,0.614,0.11224,0.4695,0.6846,-0.07324,0.0
0.02266,0.0992,0.3362,0.884,0.5317,0.487,0.0
0.1313,0.6816,0.04254,0.9546,0.875,0.1438,0.0
-0.02719,0.519,0.2177,0.3596,0.33,-0.4465,0.0
-0.0463,0.261,0.65,0.2454,0.9155,0.3613,0.0
0.01938,0.476,0.7993,0.621,0.717,-0.1487,0.0
-0.0574,0.733,0.261,0.968,0.689,-0.04572,0.0
0.0492,0.313,0.07794,0.344,0.9497,0.11285,0.0
-0.01476,0.3308,0.327,0.6567,0.605,0.4683,0.0
-0.001461,0.4783,0.5713,0.4084,0.6714,-0.2832,0.0
-0.04575,0.6865,0.1869,0.4778,0.584,-0.0004582,0.0
-0.03067,0.3896,0.888,0.6274,0.812,0.471,0.0
-0.02284,0.973,0.3997,0.7627,0.3762,0.2463,0.0
-0.01611,0.1902,0.431,0.9937,0.997,-0.4194,0.0
0.1995,0.82,0.7495,0.971,0.622,-0.1525,0.0
-0.02872,0.854,0.11285,0.5625,0.4463,-0.3105,0.0
0.0518,0.1416,0.0994,0.253,0.1743,0.319,0.0
0.1299,0.5713,0.04437,0.3008,0.4634,-0.3467,0.0
-0.04694,0.861,0.3462,0.614,0.65,-0.3652,0.0
0.003405,0.4414,0.868,0.494,0.7373,-0.153,0.0
-0.03787,0.282,0.5947,0.2435,0.773,0.10583,0.0
-0.01855,0.405,0.93,0.2428,0.5547,0.05087,0.0
-0.02074,0.1288,0.6553,0.9565,0.9634,-0.2097,0.0
0.2595,0.8804,0.783,0.542,0.2314,-0.2505,0.0
-0.006695,0.949,0.4197,0.7876,0.2263,-0.237,0.0
-0.01707,0.4363,0.423,0.8496,0.9756,-0.4053,0.0
0.05283,0.08905,0.1971,0.7437,0.4873,-0.2471,0.0
-0.01837,0.3865,0.4282,0.3184,0.582,0.101,0.0
0.0001739,0.709,0.461,0.9336,0.804,0.3516,0.0
0.02072,0.4531,0.09656,0.926,0.694,-0.4958,0.0
-0.05157,0.6904,0.2622,0.2172,0.1396,0.3823,0.0
-0.01698,0.42,0.641,0.708,0.786,0.3367,0.0
-0.04626,0.1735,0.7134,0.734,0.515,0.27,0.0
-0.01578,0.345,0.3584,0.454,0.396,0.007473,0.0
-0.01953,0.5405,0.41,0.6367,0.2634,0.4177,0.0
-0.01267,0.3008,0.2397,0.9424,0.6797,0.4507,0.0
-0.025,0.6553,0.3826,0.4182,0.411,-0.3325,0.0
0.004215,0.11743,0.4707,0.2278,0.1664,-0.09296,0.0
0.01605,0.5005,0.657,0.605,0.95,-0.3,0.0
-0.02339,0.395,0.797,0.506,0.5034,-0.251,0.0
-0.0788,0.1844,0.9824,0.4949,0.315,0.2546,0.0
-0.06586,0.3035,0.9126,0.9614,0.5386,-0.5,0.0
0.0037,0.4648,0.1189,0.331,0.974,0.285,0.0
-0.05142,0.2499,0.6836,0.699,0.1017,0.1832,0.0
-0.00346,0.9897,0.4219,0.6436,0.6006,-0.2046,0.0
0.00856,0.715,0.4802,0.972,0.975,0.4214,0.0
0.15,0.8022,0.6807,0.4204,0.8696,-0.2734,0.0
0.01755,0.46,0.9355,0.769,0.7437,0.1754,0.0
0.1587,0.7095,0.799,0.781,0.4517,0.1221,0.0
-0.02284,0.4934,0.2019,0.4578,0.5293,0.2124,0.0
-0.01447,0.441,0.5024,0.816,0.1145,-0.09186,0.0
