like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.5464,0.7075,0.1564,0.964,0.6113,-0.4312,0.0
0.5596,0.483,0.1896,0.8203,0.662,0.10736,0.0
1.845,0.598,0.9126,0.4368,0.4465,-0.22,0.0
0.5093,0.1326,0.694,0.963,0.3594,-0.2742,0.0
0.6045,0.6357,0.1907,0.2234,0.4702,-0.2466,0.0
1.118,0.4253,0.574,0.6846,0.6836,0.1827,0.0
2.527,0.9985,0.824,0.3083,0.891,0.158,0.0
0.7188,0.4094,0.02838,0.6504,0.1863,0.0353,0.0
0.6855,0.2455,0.033,0.4575,0.2644,0.3225,0.0
1.151,0.3652,0.9043,0.8013,0.383,0.3413,0.0
1.337,0.4746,0.677,0.3,0.869,-0.3237,0.0
0.4172,0.1418,0.307,0.2113,0.363,-0.4478,0.0
0.8174,0.654,0.2778,0.4602,0.2042,-0.3386,0.0
1.88,0.6665,0.8027,0.2756,0.4,-0.3174,0.0
0.4426,0.07965,0.6943,0.6123,0.1377,0.2878,0.0
1.298,0.582,0.513,0.7686,0.504,0.2817,0.0
0.6143,0.1884,0.9023,0.7646,0.8564,-0.1215,0.0
2.158,0.8213,0.81,0.3894,0.449,0.281,0.0
0.6895,0.8066,0.2205,0.826,0.2798,0.4197,0.0
1.392,0.535,0.6133,0.708,0.637,-0.406,0.0
1.551,0.857,0.503,0.8906,0.881,-0.2065,0.0
2.027,0.766,0.7754,0.3064,0.8237,-0.4487,0.0
1.734,0.579,0.847,0.3706,0.504,-0.1348,0.0
0.7354,0.2559,0.5854,0.979,0.4993,-0.1727,0.0
0.4475,0.1355,0.3818,0.6787,0.1235,0.2426,0.0
1.278,0.7847,0.4236,0.607,0.973,0.1833,0.0
1.761,0.9277,0.5674,0.415,0.1771,0.4988,0.0
0.611,0.1186,0.0439,0.9326,0.9717,-0.4805,0.0
0.5083,0.706,0.1315,0.7363,0.202,-0.2727,0.0
1.9,0.613,0.9277,0.985,0.1624,-0.3674,0.0
0.4614,0.2366,0.2456,0.8833,0.6265,-0.451,0.0
0.521,0.03017,0.698,0.6787,0.2793,-0.194,0.0
0.3293,0.0766,0.3408,0.3132,0.3083,0.3086,0.0
1.147,0.3982,0.6787,0.665,0.2551,-0.0782,0.0
1.516,0.482,0.913,0.6387,0.29,0.4133,0.0
0.6074,0.1871,0.74,0.3813,0.901,0.011505,0.0
0.731,0.915,0.232,0.4016,0.692,0.0643,0.0
1.457,0.445,0.9937,0.3162,0.3835,-0.1259,0.0
0.5107,0.1345,0.696,0.634,0.3567,0.2659,0.0
0.4124,0.321,0.0873,0.8516,0.986,-0.096,0.0
0.885,0.058,0.8125,0.8794,0.868,0.4639,0.0
2.184,0.876,0.774,0.946,0.633,0.1755,0.0
1.163,0.6284,0.422,0.6167,0.3528,0.1759,0.0
0.377,0.246,0.1262,0.2502,0.5303,0.408,0.0
0.505,0.4165,0.1711,0.4617,0.3135,-0.2966,0.0
1.608,0.596,0.7026,0.946,0.784,0.0565,0.0
0.9326,0.313,0.7266,0.501,0.873,0.3892,0.0
1.365,0.5073,0.64,0.95,0.3667,-0.1403,0.0
0.902,0.3062,0.6885,0.804,0.803,0.1129,0.0
1.926,0.9136,0.6343,0.789,0.8936,0.0887,0.0
1.312,0.4607,0.695,0.2725,0.5264,0.1868,0.0
0.474,0.094,0.593,0.8423,0.8413,-0.282,0.0
2.457,0.923,0.856,0.3381,0.9043,0.04004,0.0
0.4714,0.09314,0.5654,0.841,0.2065,-0.475,0.0
1.291,0.7563,0.4314,0.594,0.1406,-0.3015,0.0
