like1,parKperc,parKb,parKe,parCqq,parBias,parS_init,parG_init,chain
10000.0,0.687,0.4282,0.2727,0.9995,0.998,363.0,831.5,0.0
10000.0,0.0815,0.7026,0.02441,0.999,0.6885,1825.0,1847.0,0.0
12.484,0.6504,0.626,0.6865,1.0,-0.579,194.0,710.0,0.0
10000.0,0.722,0.4187,0.1342,0.9995,0.5767,1669.0,601.0,0.0
5.527,0.7583,0.5767,0.9556,1.0,0.371,1030.0,846.5,0.0
0.4756,0.1348,0.406,0.6562,1.0,-0.6274,772.5,1047.0,0.0
10000.0,0.4324,0.17,0.1307,0.9995,0.814,747.0,975.5,0.0
57.78,0.603,0.374,0.3699,1.0,-0.6772,962.5,701.5,0.0
31.33,0.935,0.448,0.505,0.9995,-0.724,841.5,1712.0,0.0
10000.0,0.897,0.9785,0.105,0.999,0.52,1266.0,1063.0,0.0
24.88,0.872,0.992,0.7236,0.9995,-0.1707,1289.0,1026.0,0.0
21.11,0.4187,0.9136,0.5586,1.0,0.04663,38.72,1533.0,0.0
4.91,0.6675,0.4026,0.8,1.0,-0.4167,1312.0,285.8,0.0
9.03,0.617,0.268,0.764,0.9995,0.4434,184.4,312.0,0.0
10.25,0.1624,0.3657,0.4646,0.9995,0.01793,17.52,1955.0,0.0
0.2732,0.1942,0.759,0.928,0.9995,-0.11865,1452.0,352.0,0.0
2.91,0.3328,0.8535,0.8574,0.999,-0.1608,1698.0,726.0,0.0
10000.0,0.597,0.2103,0.2683,0.999,0.5894,1204.0,1468.0,0.0
10.016,0.747,0.2079,0.8735,0.999,0.6553,1283.0,1008.5,0.0
13.66,0.352,0.8413,0.727,0.9995,0.7373,1230.0,297.0,0.0
16.03,0.986,0.6885,0.8945,0.9995,0.894,890.5,492.8,0.0
35.72,0.779,0.2722,0.4946,1.0,0.93,1399.0,1655.0,0.0
6.773,0.6255,0.605,0.7866,0.9995,-0.823,1361.0,1211.0,0.0
10000.0,0.436,0.1439,0.1299,0.9995,-0.867,1781.0,1456.0,0.0
17.08,0.9224,0.2712,0.616,0.999,0.1875,1523.0,1618.0,0.0
21.17,0.1633,0.3252,0.3723,1.0,-0.2832,1751.0,967.5,0.0
10000.0,0.427,0.696,0.2284,1.0,0.8535,944.0,385.0,0.0
3.94,0.522,0.3213,0.773,0.999,-0.0162,560.5,1202.0,0.0
0.766,0.1473,0.853,0.8286,0.9995,-0.1019,966.0,1831.0,0.0
10000.0,0.745,0.8765,0.3147,1.0,-0.0968,1692.0,1582.0,0.0
10000.0,0.2079,0.3164,0.1473,0.9995,0.888,1130.0,1346.0,0.0
5.043,0.4744,0.4597,0.94,1.0,0.4028,48.56,1754.0,0.0
10000.0,0.0861,0.602,0.1863,0.999,-0.5913,379.8,488.0,0.0
12.05,0.0861,0.564,0.4456,1.0,0.414,299.2,915.0,0.0
5.016,0.577,0.4075,0.7334,0.9995,-0.841,1407.0,305.5,0.0
60.97,0.04266,0.847,0.2573,0.9995,0.667,379.8,1240.0,0.0
28.05,0.652,0.2754,0.4592,0.9995,-0.189,1106.0,357.5,0.0
14.56,0.3848,0.6904,0.575,0.9995,-0.02776,606.5,1516.0,0.0
26.39,0.795,0.741,0.63,0.9995,0.3247,1723.0,707.0,0.0
10000.0,0.6494,0.689,0.173,1.0,-0.2479,1617.0,650.0,0.0
10000.0,0.7334,0.5073,0.1498,0.9995,-0.3997,1245.0,588.5,0.0
8.04,0.578,0.3418,0.7017,0.999,0.1681,1593.0,1264.0,0.0
10000.0,0.0861,0.3733,0.02374,0.999,0.2903,1180.0,632.5,0.0
15.21,0.7334,0.341,0.8286,0.999,0.9146,253.0,1763.0,0.0
15.484,0.9565,0.4133,0.663,0.9995,-0.5854,1574.0,1984.0,0.0
11.055,0.6074,0.4875,0.6577,0.9995,-0.2422,186.8,497.0,0.0
10000.0,0.3848,0.8916,0.1893,0.9995,-0.3916,1750.0,1082.0,0.0
56.25,0.608,0.8975,0.441,0.999,0.02026,1280.0,1433.0,0.0
2.234,0.1686,0.2676,0.9316,1.0,0.2544,701.5,1414.0,0.0
12.68,0.8438,0.3784,0.898,0.9995,0.815,1718.0,631.5,0.0
10000.0,0.592,0.3113,0.137,0.999,0.683,1007.5,1923.0,0.0
0.2983,0.2534,0.6763,0.941,0.9995,0.013214,551.0,1255.0,0.0
10000.0,0.9175,0.7354,0.2018,0.9995,-0.2783,839.5,147.6,0.0
25.22,0.832,0.301,0.5806,0.999,0.779,1314.0,1745.0,0.0
45.75,0.5127,0.735,0.4358,1.0,0.00254,1800.0,1170.0,0.0
95.5,0.05252,0.6406,0.2267,0.9995,0.4856,1188.0,1935.0,0.0
0.732,0.2847,0.2341,0.9844,0.9995,-0.7646,1833.0,803.5,0.0
10000.0,0.3435,0.8174,0.1306,0.9995,0.7393,462.0,623.5,0.0
10000.0,0.4126,0.8643,0.03275,0.9995,-0.186,84.25,1641.0,0.0
23.81,0.7188,0.1616,0.4878,0.999,0.2734,441.2,1394.0,0.0
6.297,0.707,0.3708,0.7446,0.9995,-0.6465,1236.0,358.0,0.0
11.18,0.1802,0.503,0.873,0.9995,0.8413,1495.0,22.6,0.0
12.72,0.1033,0.86,0.916,1.0,0.962,1146.0,537.5,0.0
33.38,0.809,0.4055,0.5312,1.0,0.854,568.0,285.8,0.0
4.164,0.551,0.982,0.9297,1.0,-0.00926,170.5,54.8,0.0
10000.0,0.2556,0.3489,0.11835,0.999,-0.6924,818.5,1467.0,0.0
10000.0,0.6387,0.2079,0.09045,0.9995,0.4648,1674.0,751.0,0.0
10000.0,0.3494,0.4617,0.267,0.999,0.1477,1599.0,1696.0,0.0
8.92,0.0873,0.346,0.7153,1.0,0.678,265.2,1345.0,0.0
10000.0,0.3481,0.4236,0.10364,0.999,-0.8936,1330.0,1149.0,0.0
8.95,0.6,0.614,0.7197,0.999,-0.9766,1444.0,1613.0,0.0
10000.0,0.8667,0.3252,0.1755,1.0,0.007286,77.8,304.5,0.0
16.89,0.834,0.943,0.782,0.9995,-0.7134,106.6,699.5,0.0
10000.0,0.495,0.7305,0.0297,1.0,0.4595,1078.0,695.0,0.0
12.17,0.3787,0.8506,0.659,0.9995,0.2113,1011.0,421.2,0.0
12.23,0.7534,0.994,0.836,0.999,-0.4443,592.5,1974.0,0.0
1.782,0.1523,0.2213,0.7437,0.9995,0.177,518.0,847.0,0.0
10000.0,0.2034,0.642,0.04578,0.9995,-0.0585,574.0,1343.0,0.0
17.34,0.884,0.6553,0.7256,1.0,0.0214,881.5,1196.0,0.0
0.6704,0.3135,0.5137,0.872,1.0,-0.4446,280.8,1470.0,0.0
10000.0,0.571,0.9375,0.02994,0.9995,-0.3074,1671.0,35.34,0.0
0.732,0.145,0.2158,0.99,1.0,-0.7734,1333.0,485.0,0.0
10000.0,0.4998,0.8833,0.05994,0.999,-0.1539,283.5,1961.0,0.0
95.94,0.8213,0.613,0.3787,0.9995,0.8887,470.8,710.5,0.0
47.28,0.4473,0.7754,0.4338,0.999,0.5103,1634.0,1427.0,0.0
2.549,0.3735,0.693,0.8696,0.9995,0.02895,1638.0,1612.0,0.0
25.22,0.8657,0.739,0.667,0.999,0.374,752.5,1486.0,0.0
10000.0,0.7437,0.9614,0.254,0.9995,-0.4475,254.8,401.0,0.0
23.36,0.2344,0.9785,0.465,1.0,0.2028,12.99,625.5,0.0
19.53,0.1824,0.603,0.437,0.9995,0.1993,1142.0,1591.0,0.0
20.78,0.541,0.2253,0.5405,0.9995,0.7056,1553.0,285.2,0.0
17.22,0.373,0.8574,0.591,1.0,0.317,258.8,1634.0,0.0
90.0,0.4673,0.842,0.3513,0.9995,0.898,385.5,1462.0,0.0
58.3,0.015495,0.3367,0.252,1.0,0.5186,1201.0,513.0,0.0
21.16,0.2556,0.661,0.472,1.0,0.2893,1145.0,1114.0,0.0
1.852,0.738,0.8994,0.986,0.999,-0.7764,5.11,309.5,0.0
10000.0,0.6343,0.1884,0.2615,0.9995,0.4392,1230.0,1889.0,0.0
10000.0,0.949,0.99,0.2844,0.9995,-0.838,1734.0,1323.0,0.0
13.734,0.3245,0.2147,0.7456,0.9995,0.9233,829.5,819.5,0.0
10000.0,0.648,0.371,0.1552,0.999,-0.3926,974.0,617.0,0.0
10000.0,0.3535,0.2037,0.2186,0.9995,0.313,163.9,495.2,0.0
10000.0,0.35,0.563,0.07623,0.999,-0.397,774.0,1859.0,0.0
0.5073,0.2245,0.1034,0.72,0.9995,-0.5366,324.0,865.0,0.0
8.125,0.4885,0.903,0.838,1.0,0.3018,1035.0,1391.0,0.0
10000.0,0.3804,0.8003,0.03333,0.9995,-0.624,1885.0,1851.0,0.0
1.87,0.8354,0.1283,0.7236,0.999,-0.8496,124.4,758.0,0.0
6.86,0.0612,0.4304,0.555,0.999,0.4663,1281.0,1646.0,0.0
12.64,0.3613,0.6147,0.566,1.0,-0.2422,1040.0,250.0,0.0
10.664,0.5884,0.859,0.9937,0.9995,0.7935,304.0,651.0,0.0
10000.0,0.05362,0.726,0.10266,0.9995,-0.5576,1132.0,1484.0,0.0
4.375,0.664,0.4714,0.8145,1.0,-0.9287,1244.0,748.5,0.0
41.75,0.2668,0.369,0.364,0.9995,0.2544,1161.0,1631.0,0.0
1.737,0.4714,0.3755,0.8496,0.9995,-0.25,1435.0,717.5,0.0
10000.0,0.4612,0.7627,0.0523,0.9995,-0.3618,165.0,81.06,0.0
10.055,0.7964,0.9116,0.8545,0.999,-0.8286,956.5,425.2,0.0
27.27,0.694,0.667,0.555,0.999,0.09546,58.7,1513.0,0.0
0.2349,0.2367,0.278,0.9854,0.9995,0.004284,1772.0,1814.0,0.0
11.914,0.7065,0.888,0.9644,0.999,0.819,544.0,787.0,0.0
10000.0,0.9897,0.8574,0.1997,0.9995,-0.7344,1749.0,1165.0,0.0
26.61,0.1915,0.661,0.3853,0.9995,-0.354,771.0,1359.0,0.0
10000.0,0.3284,0.42,0.2133,0.999,0.6226,773.5,1070.0,0.0
58.88,0.105,0.6597,0.2917,0.999,0.8613,899.5,1596.0,0.0
10000.0,0.6724,0.972,0.2343,0.9995,0.507,1264.0,84.44,0.0
10000.0,0.6216,0.869,0.2474,1.0,-0.674,45.97,1835.0,0.0
44.97,0.975,0.2231,0.4429,0.9995,0.138,386.5,588.5,0.0
10000.0,0.0492,0.5503,0.188,1.0,0.502,1871.0,1113.0,0.0
4.69,0.1573,0.6177,0.7603,0.9995,0.3606,148.4,1252.0,0.0
31.1,0.702,0.587,0.5205,1.0,0.2668,1483.0,130.0,0.0
10000.0,0.974,0.649,0.1251,1.0,-0.8813,1293.0,121.44,0.0
14.76,0.678,0.642,0.6763,0.9995,-0.2313,385.8,782.5,0.0
10000.0,0.1385,0.8457,0.2267,0.9995,0.9033,647.5,1035.0,0.0
2.367,0.177,0.549,0.643,0.9995,-0.551,1220.0,412.8,0.0
10000.0,0.04617,0.411,0.03287,0.9995,0.4744,886.5,337.8,0.0
28.22,0.9917,0.629,0.611,0.999,-0.629,54.78,1004.0,0.0
10.266,0.2112,0.368,0.523,1.0,0.2157,1473.0,613.0,0.0
9.82,0.444,0.941,0.744,1.0,-0.2537,1472.0,1976.0,0.0
27.81,0.878,0.8584,0.6523,0.9995,-0.4863,853.5,526.0,0.0
10000.0,0.6465,0.4812,0.2333,1.0,-0.833,1122.0,856.0,0.0
97.4,0.548,0.5654,0.3267,1.0,0.3245,301.8,1194.0,0.0
10000.0,0.8203,0.6562,0.1777,0.999,-0.4048,1189.0,1683.0,0.0
10000.0,0.6484,0.8247,0.3174,0.9995,-0.8857,359.5,1744.0,0.0
10000.0,0.3813,0.576,0.1431,0.9995,0.9307,263.8,466.5,0.0
0.3774,0.06232,0.7935,0.689,0.9995,-0.0661,368.2,216.0,0.0
21.22,0.3887,0.933,0.629,1.0,0.8755,123.25,1370.0,0.0
1.08,0.1875,0.7026,0.7466,0.999,-0.8535,781.5,839.5,0.0
76.8,0.4768,0.331,0.3162,0.9995,-0.518,1452.0,241.2,0.0
43.5,0.3374,0.6143,0.3845,0.999,-0.2412,1000.5,1881.0,0.0
12.68,0.2483,0.827,0.733,0.9995,0.802,663.0,733.0,0.0
0.732,0.03061,0.2576,0.8975,0.9995,-0.7246,677.0,1629.0,0.0
15.664,0.863,0.774,0.868,1.0,0.795,1272.0,982.0,0.0
10000.0,0.902,0.54,0.3062,0.9995,-0.1462,980.5,60.2,0.0
0.455,0.2333,0.2717,0.8066,0.9995,0.0441,1780.0,5.55,0.0
1.809,0.3042,0.4988,0.756,0.999,-0.6553,1607.0,252.5,0.0
10.85,0.2196,0.792,0.982,0.9995,0.8354,930.0,676.0,0.0
26.72,0.3015,0.6377,0.4946,0.9995,0.875,66.56,80.5,0.0
1.523,0.0675,0.7163,0.6343,1.0,0.112,417.5,1929.0,0.0
10000.0,0.3467,0.45,0.1044,0.9995,-0.987,553.0,1964.0,0.0
0.1642,0.1852,0.3137,0.8945,1.0,-0.047,1795.0,856.5,0.0
10000.0,0.7363,0.4937,0.03314,1.0,0.5493,179.1,1265.0,0.0
0.181,0.06082,0.8203,0.66,0.999,-0.793,1810.0,0.1321,0.0
10000.0,0.7305,0.3071,0.2477,0.999,-0.2233,960.0,541.5,0.0
0.732,0.0888,0.3462,0.8657,0.9995,-0.711,563.5,1975.0,0.0
28.92,0.923,0.4163,0.513,0.9995,-0.5347,1073.0,552.0,0.0
36.16,0.04846,0.6147,0.2678,0.999,-0.7725,344.5,862.0,0.0
10000.0,0.9346,0.621,0.3484,0.9995,-0.906,122.5,948.5,0.0
75.75,0.5483,0.548,0.3643,1.0,0.4397,777.5,1241.0,0.0
10000.0,0.7505,0.631,0.079,0.999,-0.3015,1847.0,313.2,0.0
8.195,0.78,0.47,0.9805,0.9995,0.6094,1233.0,1072.0,0.0
6.633,0.2668,0.784,0.6284,1.0,-0.8765,826.5,1564.0,0.0
81.9,0.4019,0.9136,0.332,0.9995,-0.6514,1764.0,1296.0,0.0
10000.0,0.935,0.3618,0.06995,0.999,0.7246,1535.0,776.5,0.0
49.94,0.59,0.9526,0.4548,1.0,-0.4702,532.5,1644.0,0.0
10000.0,0.804,0.6777,0.06113,0.999,-0.315,1133.0,1639.0,0.0
25.28,0.8955,0.5273,0.6484,0.999,0.6904,1019.5,1510.0,0.0
10000.0,0.8335,0.631,0.1209,1.0,-0.2345,477.0,1979.0,0.0
4.395,0.4966,0.5703,0.7925,0.9995,-0.675,1112.0,330.5,0.0
6.707,0.1427,0.278,0.54,0.9995,0.2522,184.6,1105.0,0.0
68.3,0.9194,0.408,0.428,0.999,0.9937,1134.0,1499.0,0.0
10000.0,0.7183,0.8076,0.0744,0.9995,0.2383,1253.0,906.5,0.0
16.88,0.645,0.6606,0.7485,0.999,0.746,1771.0,709.5,0.0
3.3,0.11383,0.809,0.9673,0.9995,0.337,1150.0,1684.0,0.0
10000.0,0.9917,0.4988,0.08167,0.9995,0.02873,1712.0,234.8,0.0
53.6,0.5386,0.2827,0.3687,0.9995,-0.2708,1044.0,1078.0,0.0
5.285,0.2058,0.517,0.698,0.9995,0.3054,103.9,624.0,0.0
29.75,0.1903,0.8833,0.395,0.9995,0.01805,324.0,216.8,0.0
2.164,0.064,0.948,0.5366,0.9995,-0.2256,1793.0,637.0,0.0
10000.0,0.777,0.1859,0.072,1.0,-0.9307,277.5,933.0,0.0
47.94,0.591,0.499,0.4387,1.0,0.6,604.0,1045.0,0.0
16.17,0.2361,0.874,0.4941,0.999,-0.2393,1697.0,1994.0,0.0
5.895,0.9673,0.558,0.902,1.0,-0.2157,1057.0,835.0,0.0
15.34,0.5464,0.4158,0.634,1.0,0.537,452.5,1803.0,0.0
25.48,0.2472,0.3818,0.4426,0.9995,0.5923,442.8,980.5,0.0
0.176,0.435,0.2277,0.883,0.9995,-0.6514,1419.0,928.5,0.0
10000.0,0.5957,0.5996,0.308,0.9995,0.807,732.0,772.0,0.0
10000.0,0.575,0.6177,0.08813,0.999,0.4802,1419.0,719.0,0.0
27.33,0.2107,0.1041,0.3691,1.0,0.1802,1274.0,1583.0,0.0
11.55,0.5557,0.6455,0.8423,1.0,0.6763,1015.0,311.2,0.0
10000.0,0.998,0.3525,0.12286,0.9995,0.883,63.66,533.0,0.0
0.732,0.02057,0.695,0.7334,1.0,-0.4324,405.0,1085.0,0.0
17.28,0.2942,0.2712,0.52,0.9995,0.6206,1374.0,128.5,0.0
10000.0,0.0432,0.3884,0.1398,0.999,-0.758,998.0,938.5,0.0
28.33,0.9087,0.8057,0.6445,0.999,-0.3464,264.0,151.5,0.0
20.38,0.1121,0.51,0.38,0.9995,0.2139,229.5,1121.0,0.0
13.8,0.4238,0.2944,0.5674,0.9995,0.3945,482.5,1652.0,0.0
4.35,0.3318,0.785,0.871,0.9995,0.2864,1689.0,1487.0,0.0
62.34,0.6685,0.3906,0.3674,0.999,-0.8584,1041.0,1786.0,0.0
41.7,0.1886,0.5835,0.3672,1.0,0.7866,771.5,1796.0,0.0
5.24,0.5103,0.2659,0.6387,0.9995,-0.514,977.5,1229.0,0.0
17.97,0.1595,0.9336,0.4797,0.999,0.5273,769.0,544.0,0.0
82.8,0.663,0.843,0.3796,0.999,-0.594,1003.0,1103.0,0.0
0.752,0.9917,0.3303,0.9893,1.0,-0.1615,1849.0,346.0,0.0
10000.0,0.555,0.5776,0.136,1.0,-0.6064,1153.0,1077.0,0.0
25.33,0.309,0.7607,0.5225,0.9995,0.883,1280.0,1147.0,0.0
46.75,0.2072,0.518,0.3245,0.9995,-0.395,1624.0,377.8,0.0
1.1045,0.2164,0.4565,0.757,0.999,-0.2319,1792.0,1968.0,0.0
12.125,0.6377,0.897,0.8086,0.9995,0.2952,430.5,799.5,0.0
18.9,0.655,0.11334,0.552,1.0,0.6904,225.2,134.1,0.0
58.5,0.4365,0.3037,0.331,0.9995,-0.882,532.0,1933.0,0.0
19.45,0.866,0.1948,0.705,0.999,0.9917,1241.0,1026.0,0.0
10000.0,0.48,0.9116,0.2452,0.9995,0.7017,1677.0,482.2,0.0
10000.0,0.556,0.574,0.2634,0.9995,0.3594,40.22,408.2,0.0
10000.0,0.3806,0.4666,0.11896,0.9995,0.825,1096.0,183.8,0.0
6.035,0.069,0.4668,0.996,0.9995,0.522,553.5,456.8,0.0
19.25,0.9873,0.3481,0.5933,1.0,-0.552,1779.0,1195.0,0.0
12.28,0.1771,0.4465,0.5854,0.999,0.67,211.1,830.0,0.0
91.06,0.3884,0.8506,0.3088,0.999,-0.819,1041.0,285.8,0.0
35.47,0.2178,0.9316,0.4226,0.999,0.8115,786.0,387.2,0.0
12.56,0.879,0.328,0.9478,1.0,0.8687,1282.0,820.5,0.0
74.25,0.4668,0.149,0.3306,0.9995,0.828,1442.0,199.4,0.0
10.58,0.4944,0.534,0.678,0.9995,0.2438,484.2,917.0,0.0
10000.0,0.8037,0.958,0.05884,0.9995,-0.3809,1582.0,1097.0,0.0
10000.0,0.5093,0.567,0.2751,1.0,0.3264,985.0,1751.0,0.0
10000.0,0.5728,0.334,0.1833,0.999,0.661,56.16,1320.0,0.0
32.2,0.855,0.6914,0.5835,0.999,0.3086,1181.0,1763.0,0.0
10.38,0.1605,0.4438,0.828,0.9995,0.7812,798.0,1917.0,0.0
10000.0,0.3442,0.1578,0.08966,0.9995,-0.4473,690.0,992.5,0.0
10000.0,0.5396,0.782,0.3179,0.9995,-0.768,933.5,653.5,0.0
7.996,0.2347,0.279,0.4534,0.999,-0.9346,593.0,1177.0,0.0
10000.0,0.885,0.996,0.06494,0.999,0.9033,1368.0,1029.0,0.0
41.78,0.4102,0.979,0.4514,0.9995,0.2896,1786.0,560.0,0.0
21.89,0.645,0.1509,0.445,1.0,-0.572,1160.0,1066.0,0.0
10000.0,0.8643,0.38,0.1776,0.9995,-0.744,239.2,1274.0,0.0
34.38,0.6245,0.2021,0.3972,1.0,-0.997,998.5,134.2,0.0
10000.0,0.7036,0.5225,0.1578,0.999,-0.64,174.1,1149.0,0.0
22.64,0.9365,0.738,0.685,1.0,-0.561,1467.0,997.0,1.0
10000.0,0.85,0.3503,0.1971,0.999,-0.618,1870.0,1249.0,2.0
69.2,0.9463,0.974,0.498,1.0,0.806,949.5,345.2,3.0
31.0,0.754,0.7554,0.575,0.9995,0.2825,1038.0,771.0,4.0
10000.0,0.2299,0.512,0.06464,0.9995,-0.8657,31.44,307.0,5.0
13.69,0.2847,0.5864,0.5845,1.0,0.491,1098.0,734.5,6.0
0.2244,0.1171,0.315,0.767,0.9995,-0.299,1637.0,1200.0,7.0
17.47,0.704,0.4744,0.5806,0.9995,-0.4434,1152.0,885.0,8.0
7.27,0.186,0.7603,0.89,0.999,0.581,1243.0,1243.0,9.0
5.723,0.2976,0.5728,0.662,0.9995,-0.1599,1127.0,733.0,10.0
42.47,0.8467,0.632,0.4753,0.9995,-0.8896,1304.0,968.0,11.0
8.93,0.586,0.3877,0.671,0.9995,0.001957,1360.0,1380.0,12.0
13.03,0.629,0.6333,0.6772,1.0,-0.3542,1285.0,1072.0,13.0
3.324,0.4695,0.2452,0.6836,0.999,-0.376,1434.0,1549.0,14.0
7.027,0.4626,0.549,0.706,0.9995,-0.2085,1278.0,1112.0,15.0
18.98,0.4617,0.706,0.5493,0.9995,-0.2659,804.0,1161.0,1.0
8.02,0.1178,0.2339,0.3755,0.999,-0.905,1826.0,1199.0,2.0
3.254,0.1411,0.652,0.951,0.9995,0.3303,450.0,247.6,3.0
31.83,0.6616,0.5596,0.5083,0.999,0.3445,1556.0,1887.0,4.0
7.543,0.3442,0.6226,0.6597,0.9995,-0.1008,718.0,1090.0,5.0
19.75,0.7725,0.707,0.6523,0.999,-0.6543,1638.0,577.0,6.0
0.53,0.2456,0.2307,0.858,0.9995,-0.848,72.4,737.5,7.0
8.15,0.245,0.7144,0.606,0.9995,-0.01518,299.5,883.0,8.0
2.988,0.1996,0.4685,0.7925,0.9995,0.2479,637.5,1395.0,9.0
2.57,0.1893,0.3706,0.588,0.999,-0.6016,1214.0,1072.0,10.0
9.164,0.2615,0.676,0.582,0.9995,-0.1537,601.0,540.5,11.0
0.732,0.028,0.351,0.5366,0.9995,-0.9014,495.8,1714.0,12.0
4.555,0.2437,0.6226,0.7324,0.9995,0.2104,648.5,898.5,13.0
3.455,0.2296,0.5845,0.6797,0.9995,-0.2744,475.5,935.0,14.0
8.914,0.4817,0.57,0.6636,0.999,-0.528,1112.0,856.5,15.0
10000.0,0.5073,0.512,0.1779,1.0,-0.552,1251.0,149.2,1.0
0.1843,0.545,0.4253,0.985,0.999,-0.3882,691.0,626.0,2.0
57.53,0.611,0.884,0.4258,0.9995,-0.9053,882.0,980.0,3.0
4.746,0.1638,0.9067,0.6523,0.999,0.04276,560.0,761.5,4.0
0.2374,0.0936,0.715,0.6694,0.999,-0.9097,1886.0,114.1,5.0
16.78,0.8335,0.345,0.7183,1.0,0.701,1509.0,1421.0,6.0
13.945,0.5957,0.5938,0.656,0.9995,0.1092,1332.0,333.8,7.0
20.3,0.4333,0.7266,0.561,0.9995,0.3499,788.5,1095.0,8.0
5.676,0.8804,0.913,0.944,0.9995,-0.551,1232.0,661.5,9.0
