like1,parKperc,parKb,parKe,parCqq,parBias,chain
-0.1621,0.4783,0.1076,0.7104,0.945,-0.3918,0.0
-0.2203,0.3628,0.172,0.4873,0.999,-0.4546,0.0
-0.1071,0.0874,0.1759,0.5522,0.8496,-0.1729,0.0
-0.2311,0.1733,0.567,0.3892,0.5537,0.0844,0.0
-0.149,0.0829,0.522,0.967,0.936,0.02399,0.0
-0.2188,0.6553,0.1528,0.835,0.5273,-0.4568,0.0
0.1172,0.6357,0.03032,0.263,0.825,-0.3223,0.0
-0.2522,0.2566,0.4524,0.437,0.905,-0.4067,0.0
0.010345,0.807,0.637,0.2499,0.6953,-0.2014,0.0
-0.1947,0.1309,0.5063,0.9854,0.776,-0.4094,0.0
-0.2377,0.2217,0.821,0.7183,0.9844,0.1135,0.0
-0.2424,0.5864,0.2761,0.8657,0.3157,0.3977,0.0
-0.0246,0.843,0.573,0.899,0.6123,0.334,0.0
0.3906,0.828,0.01877,0.784,0.2284,-0.49,0.0
0.0669,0.811,0.724,0.994,0.4521,-0.004597,0.0
0.04553,0.2688,0.04498,0.901,0.849,0.08716,0.0
-0.171,0.099,0.6045,0.711,0.643,0.3303,0.0
-0.2454,0.2101,0.489,0.4846,0.266,0.02147,0.0
-0.2318,0.77,0.265,0.971,0.6455,0.4746,0.0
-0.0396,0.6743,0.652,0.3901,0.666,-0.1283,0.0
0.06976,0.01965,0.836,0.4202,0.5244,-0.3184,0.0
-0.1943,0.1349,0.4329,0.5044,0.7197,-0.03552,0.0
0.02092,0.576,0.9697,0.258,0.7515,0.1272,0.0
-0.247,0.4565,0.317,0.5854,0.9185,-0.02975,0.0
-0.2034,0.355,0.65,0.409,0.12415,-0.3357,0.0
-0.0963,0.726,0.5146,0.653,0.8457,-0.03403,0.0
0.2932,0.011566,0.04266,0.626,0.8833,-0.4563,0.0
-0.2146,0.1471,0.7637,0.261,0.511,0.3496,0.0
-0.2446,0.237,0.309,0.8833,0.726,-0.3293,0.0
0.11707,0.793,0.8096,0.9453,0.6216,-0.4639,0.0
0.0524,0.652,0.88,0.3433,0.815,-0.324,0.0
-0.2112,0.1516,0.4375,0.5933,0.858,-0.1556,0.0
-0.2256,0.4248,0.4292,0.781,0.566,-0.0933,0.0
-0.1982,0.1973,0.2153,0.282,0.4097,-0.1733,0.0
0.1956,0.01209,0.02922,0.73,0.73,-0.3523,0.0
-0.1667,0.1109,0.4478,0.3428,0.471,-0.458,0.0
-0.1486,0.10376,0.3008,0.749,0.753,0.4438,0.0
-0.1033,0.4932,0.7456,0.6343,0.918,-0.181,0.0
-0.1489,0.0783,0.337,0.7417,0.5825,-0.4233,0.0
-0.1694,0.5425,0.4844,0.835,0.246,-0.1936,0.0
-0.2214,0.4827,0.3914,0.6387,0.892,-0.427,0.0
-0.25,0.303,0.2627,0.5864,0.8364,-0.02354,0.0
-0.2296,0.4846,0.369,0.9224,0.7603,0.0714,0.0
-0.1466,0.202,0.1422,0.2747,0.3376,0.1448,0.0
-0.2339,0.836,0.2429,0.826,0.6714,0.3538,0.0
-0.1724,0.667,0.4087,0.2664,0.4485,-0.1351,0.0
-0.1549,0.064,0.6743,0.246,0.543,0.2493,0.0
-0.09076,0.693,0.5415,0.77,0.893,-0.1361,0.0
-0.1624,0.6206,0.4521,0.4502,0.9526,0.319,0.0
-0.133,0.4023,0.0941,0.9478,0.1581,0.0298,0.0
-0.1608,0.41,0.72,0.939,0.373,-0.3027,0.0
0.0377,0.675,0.8223,0.2329,0.932,0.2019,0.0
-0.0387,0.588,0.76,0.876,0.273,-0.2854,0.0
-0.2393,0.32,0.512,0.9536,0.2162,-0.03247,0.0
0.11584,0.979,0.679,0.2656,0.8145,-0.0526,0.0
-0.2546,0.33,0.2751,0.7646,0.2512,-0.4043,0.0
0.2354,0.479,0.02478,0.2903,0.6855,0.02512,0.0
-0.0719,0.04492,0.5073,0.8975,0.7437,0.2515,0.0
-0.2218,0.7466,0.2957,0.9146,0.9243,0.4395,0.0
-0.191,0.808,0.3398,0.9277,0.706,0.0331,0.0
-0.2053,0.395,0.1487,0.781,0.947,0.2197,0.0
-0.2346,0.884,0.1927,0.2299,0.83,0.4531,0.0
-0.1993,0.1399,0.4263,0.747,0.4624,-0.04507,0.0
-0.1882,0.4312,0.561,0.563,0.1667,0.3613,0.0
-0.08905,0.62,0.6025,0.638,0.276,0.12256,0.0
0.11066,0.01139,0.544,0.2058,0.3054,-0.321,0.0
-0.1499,0.559,0.5234,0.908,0.8857,0.4905,0.0
-0.2172,0.3916,0.505,0.4348,0.974,0.1111,0.0
0.1779,0.02908,0.503,0.929,0.968,0.3547,0.0
-0.2184,0.3313,0.634,0.728,0.4412,0.2073,0.0
-0.2438,0.3884,0.2122,0.3655,0.9385,0.2191,0.0
-0.2094,0.4004,0.5293,0.734,0.881,0.434,0.0
0.12366,0.03442,0.6343,0.3774,0.1837,-0.17,0.0
-0.1853,0.704,0.375,0.298,0.718,0.2191,0.0
-0.1946,0.3486,0.7324,0.7324,0.46,-0.341,0.0
-0.2191,0.1537,0.6562,0.3389,0.9414,-0.1444,0.0
-0.07117,0.9917,0.06067,0.2869,0.2698,-0.3904,0.0
-0.2346,0.282,0.6504,0.547,0.523,0.0846,0.0
-0.0854,0.2091,0.0963,0.2216,0.2045,0.3242,0.0
0.5684,0.9346,0.01159,0.5957,0.10425,0.4226,0.0
-0.0343,0.0421,0.783,0.5986,0.3965,0.4456,0.0
-0.1594,0.08777,0.812,0.2008,0.291,-0.4717,0.0
-0.114,0.4207,0.9385,0.485,0.8696,0.007385,0.0
-0.2455,0.4602,0.32,0.3062,0.1849,-0.1353,0.0
-0.1538,0.457,0.641,0.3333,0.5093,0.2225,0.0
-0.2335,0.9507,0.2114,0.3582,0.3384,0.033,0.0
-0.0915,0.526,0.7295,0.8936,0.504,0.4355,0.0
-0.07715,0.8564,0.4946,0.592,0.2286,0.4385,0.0
-0.1494,0.8516,0.393,0.981,0.534,-0.03827,0.0
-0.2135,0.2803,0.9097,0.535,0.834,-0.42,0.0
0.1312,0.7256,0.925,0.928,0.7397,-0.2391,0.0
-0.1697,0.63,0.4294,0.901,0.4082,-0.3162,0.0
0.08636,0.7583,0.8164,0.94,0.502,0.478,0.0
0.4192,0.9927,0.9624,0.4,0.7935,0.3687,0.0
-0.2456,0.2152,0.575,0.751,0.2246,0.1453,0.0
-0.2224,0.3071,0.6816,0.4531,0.3855,0.2096,0.0
-0.1506,0.07806,0.3503,0.4817,0.5923,-0.1467,0.0
0.10834,0.8916,0.7227,0.7983,0.3635,-0.0337,0.0
-0.1204,0.7236,0.4766,0.522,0.5425,0.05768,0.0
-0.1815,0.3394,0.8896,0.2064,0.8926,0.2202,0.0
-0.2087,0.1396,0.9243,0.628,0.2786,0.3857,0.0
-0.1232,0.763,0.0812,0.8506,0.11523,-0.2986,0.0
0.02225,0.7397,0.712,0.297,0.4194,-0.001877,0.0
-0.1212,0.07434,0.9116,0.2184,0.3381,-0.3425,0.0
-0.0881,0.1057,0.1744,0.778,0.2487,-0.04218,0.0
0.0016775,0.7134,0.69,0.9253,0.169,-0.4517,0.0
-0.1484,0.4197,0.767,0.9766,0.6235,0.4243,0.0
-0.1796,0.34,0.9023,0.621,0.4512,0.11273,0.0
0.1445,0.7544,0.9136,0.4285,0.685,0.0164,0.0
0.1486,0.01625,0.3242,0.942,0.719,-0.1255,0.0
-0.2416,0.441,0.3552,0.5264,0.7183,0.3083,0.0
0.4077,0.962,0.9756,0.3237,0.1377,-0.095,0.0
-0.2094,0.44,0.4685,0.859,0.634,-0.3198,0.0
-0.1262,0.108,0.2277,0.88,0.96,-0.4338,0.0
-0.1375,0.95,0.388,0.719,0.4534,-0.10406,0.0
-0.2433,0.2244,0.6675,0.478,0.5493,0.2998,0.0
-0.03464,0.8364,0.561,0.561,0.924,0.3135,0.0
-0.1271,0.4775,0.7,0.92,0.7173,0.1877,0.0
-0.2351,0.4583,0.1847,0.682,0.7617,-0.0793,0.0
-0.1261,0.4531,0.7524,0.7754,0.4856,-0.4016,0.0
-0.0829,0.2559,0.08435,0.7925,0.2388,0.388,0.0
-0.10913,0.747,0.0752,0.8057,0.7666,-0.2157,0.0
-0.2233,0.398,0.4746,0.9414,0.687,0.37,0.0
-0.2329,0.9595,0.2158,0.4363,0.8926,0.1,0.0
-0.1301,0.5474,0.5767,0.906,0.2383,-0.1493,0.0
-0.1646,0.759,0.3926,0.9883,0.6167,-0.2305,0.0
-0.05295,0.853,0.529,0.8384,0.768,0.3508,0.0
0.1287,0.789,0.847,0.545,0.7026,0.1942,0.0
-0.2476,0.531,0.2722,0.615,0.9355,0.4587,0.0
-0.2152,0.1929,0.2644,0.9204,0.531,-0.00802,0.0
-0.2208,0.2695,0.892,0.5825,0.916,0.1238,0.0
-0.1875,0.6006,0.1224,0.297,0.748,0.02148,0.0
-0.1858,0.3943,0.6455,0.731,0.1318,0.1273,0.0
0.00529,0.03302,0.5444,0.3884,0.646,0.09174,0.0
-0.04724,0.0693,0.762,0.5444,0.1328,0.425,0.0
0.01325,0.06058,0.76,0.4963,0.109,0.265,0.0
0.28,0.9062,0.919,0.9424,0.3916,0.123,0.0
-0.04602,0.993,0.4888,0.937,0.4077,-0.0203,0.0
