like1,parKperc,parKb,parKe,parCqq,parBias,chain
-0.1935,0.2622,0.273,0.4287,0.9985,-0.2021,0.0
-0.163,0.3914,0.305,0.7812,0.9463,-0.05,0.0
-0.1584,0.1034,0.1915,0.438,0.938,0.4004,0.0
0.3804,0.625,0.803,0.823,0.2225,-0.4182,0.0
-0.2394,0.811,0.1654,0.8213,0.8535,0.001297,0.0
0.4897,0.708,0.786,0.4016,0.3567,-0.2172,0.0
-0.175,0.3765,0.2786,0.9526,0.795,-0.1494,0.0
-0.07336,0.5776,0.374,0.618,0.74,-0.007057,0.0
1.0205,0.871,0.9165,0.4668,0.3728,0.36,0.0
-0.1998,0.213,0.4543,0.6304,0.572,-0.1859,0.0
-0.2347,0.09705,0.4924,0.975,0.3167,-0.236,0.0
1.019,0.8975,0.8843,0.796,0.2378,-0.363,0.0
0.2827,0.568,0.795,0.884,0.644,-0.3865,0.0
0.2198,0.4827,0.9,0.9004,0.1306,0.2456,0.0
-0.11414,0.0842,0.1608,0.6772,0.3938,0.4824,0.0
-0.2483,0.0848,0.6733,0.3025,0.8345,0.396,0.0
-0.02837,0.3267,0.9106,0.4578,0.2644,0.1214,0.0
0.2754,0.0576,0.6187,0.3015,0.8037,0.3875,0.0
-0.0687,0.2917,0.9663,0.4932,0.278,0.212,0.0
0.717,0.716,0.939,0.6074,0.7573,-0.03363,0.0
-0.2203,0.1838,0.9126,0.9487,0.252,0.1891,0.0
-0.1956,0.3164,0.09326,0.7124,0.356,0.4429,0.0
1.182,0.969,0.885,0.6284,0.3052,-0.3232,0.0
0.2927,0.857,0.5425,0.7983,0.6714,-0.0162,0.0
0.0799,0.4197,0.01834,0.7783,0.935,0.4314,0.0
-0.1959,0.3538,0.2277,0.53,0.9434,-0.10693,0.0
0.4983,0.8306,0.6807,0.318,0.848,0.1914,0.0
-0.2053,0.7173,0.0634,0.3003,0.3076,-0.1544,0.0
-0.2556,0.8286,0.1475,0.559,0.6113,0.1001,0.0
0.1342,0.493,0.7495,0.6895,0.7935,0.463,0.0
-0.2054,0.1986,0.341,0.759,0.4983,-0.093,0.0
0.0844,0.3682,0.01756,0.4834,0.9985,-0.317,0.0
-0.1896,0.7427,0.2175,0.3606,0.1731,0.04074,0.0
0.2659,0.628,0.699,0.58,0.733,0.4802,0.0
0.4053,0.646,0.8022,0.463,0.10187,0.4495,0.0
-0.1803,0.2563,0.4304,0.6914,0.5137,0.239,0.0
-0.2086,0.4553,0.1954,0.9277,0.2446,-0.3057,0.0
-0.01831,0.0608,0.2135,0.4658,0.589,-0.412,0.0
0.307,0.597,0.7754,0.4153,0.272,-0.234,0.0
-0.1571,0.2822,0.5034,0.4827,0.2156,0.1289,0.0
0.04428,0.8315,0.02084,0.291,0.678,-0.03778,0.0
-0.1788,0.1305,0.1873,0.3782,0.539,0.3528,0.0
0.01382,0.843,0.02641,0.2128,0.847,-0.1942,0.0
-0.1635,0.913,0.231,0.5303,0.933,0.3394,0.0
0.634,0.8105,0.7734,0.2081,0.4578,-0.2104,0.0
-0.1357,0.4346,0.3416,0.856,0.657,-0.314,0.0
0.5293,0.795,0.728,0.2239,0.8535,0.3193,0.0
0.1353,0.6367,0.566,0.5103,0.747,0.3672,0.0
-0.0666,0.3494,0.6763,0.319,0.845,0.2783,0.0
-0.1326,0.3076,0.5547,0.525,0.4717,0.3914,0.0
-0.263,0.1115,0.6787,0.3948,0.8735,0.3281,0.0
-0.1893,0.1057,0.2585,0.9414,0.503,0.4343,0.0
-0.269,0.9336,0.0842,0.977,0.664,-0.10956,0.0
-0.085,0.757,0.314,0.9165,0.7627,0.4897,0.0
0.666,0.7646,0.8384,0.373,0.885,-0.468,0.0
-0.1981,0.1661,0.2195,0.621,0.55,-0.471,0.0
0.00782,0.4402,0.626,0.918,0.5254,-0.4363,0.0
-0.2389,0.8438,0.1672,0.3801,0.775,0.2255,0.0
-0.2793,0.1154,0.9453,0.4185,0.337,-0.05267,0.0
-0.06042,0.5215,0.4182,0.882,0.3276,-0.368,0.0
-0.1963,0.2157,0.517,0.752,0.6807,-0.43,0.0
-0.06097,0.7134,0.3413,0.9575,0.339,-0.2666,0.0
-0.02568,0.5957,0.4214,0.74,0.11005,-0.1692,0.0
-0.259,0.8564,0.142,0.818,0.5947,-0.4438,0.0
0.501,0.6943,0.8154,0.635,0.9937,0.4463,0.0
-0.2214,0.382,0.10834,0.981,0.8564,-0.2878,0.0
-0.1968,0.2903,0.2312,0.4314,0.58,-0.419,0.0
-0.09155,0.6475,0.3325,0.5166,0.3894,0.4453,0.0
1.087,0.8984,0.9146,0.7827,0.2052,-0.2004,0.0
0.472,0.5723,0.991,0.5913,0.749,-0.4382,0.0
0.1561,0.5884,0.6333,0.473,0.4084,0.332,0.0
-0.1981,0.3125,0.226,0.2396,0.6597,-0.1119,0.0
0.1567,0.4375,0.922,0.641,0.543,-0.0952,0.0
-0.1835,0.2129,0.96,0.7188,0.647,0.427,0.0
-0.2471,0.9375,0.07135,0.688,0.888,-0.3506,0.0
-0.2164,0.3315,0.1398,0.658,0.518,-0.406,0.0
0.3752,0.82,0.6133,0.6064,0.5166,-0.05096,0.0
-0.2393,0.809,0.0722,0.4902,0.739,0.1506,0.0
-0.2395,0.143,0.509,0.468,0.2788,0.3706,0.0
-0.2079,0.2021,0.5703,0.6157,0.1234,0.3018,0.0
-0.0688,0.3423,0.6855,0.8857,0.803,-0.0403,0.0
-0.02432,0.718,0.376,0.4612,0.3035,0.2532,0.0
0.6387,0.0102,0.3682,0.3416,0.6064,-0.4316,0.0
0.1333,0.5703,0.628,0.6963,0.1666,0.293,0.0
-0.12244,0.2642,0.8667,0.3218,0.2125,-0.3523,0.0
0.4187,0.5537,0.9824,0.2417,0.6787,0.1456,0.0
-0.2246,0.692,0.1816,0.5967,0.6304,0.3354,0.0
-0.2617,0.12244,0.701,0.538,0.7603,-0.3381,0.0
-0.1882,0.3127,0.2725,0.8267,0.861,0.4521,0.0
-0.2024,0.9146,0.1997,0.8413,0.4434,0.3542,0.0
-0.2452,0.1239,0.517,0.254,0.8555,0.3213,0.0
-0.1031,0.802,0.0419,0.466,0.1003,-0.0913,0.0
1.108,0.03473,0.3367,0.795,0.8936,0.04352,0.0
-0.1449,0.483,0.3032,0.7637,0.2213,-0.4368,0.0
-0.1027,0.4133,0.43,0.879,0.2546,-0.4155,0.0
0.8823,0.04462,0.2615,0.2318,0.9067,-0.10913,0.0
0.4976,0.04807,0.653,0.4346,0.6997,0.0843,0.0
-0.1934,0.559,0.2219,0.833,0.1742,0.1985,0.0
-0.04233,0.3323,0.8306,0.8594,0.561,0.2085,0.0
-0.1931,0.2179,0.1383,0.6187,0.479,0.1725,0.0
0.707,0.793,0.833,0.4128,0.10394,-0.3494,0.0
-0.1357,0.4443,0.342,0.9854,0.2876,0.3057,0.0
-0.1678,0.2715,0.4766,0.847,0.354,0.3804,0.0
0.2047,0.451,0.9653,0.298,0.9834,-0.085,0.0
0.005424,0.3784,0.7856,0.2119,0.4016,-0.093,0.0
0.1426,0.8066,0.4685,0.4172,0.1289,-0.4531,0.0
-0.2312,0.08673,0.5273,0.4128,0.392,-0.116,0.0
-0.186,0.2495,0.386,0.502,0.676,-0.06226,0.0
-0.2073,0.308,0.1936,0.4795,0.654,0.4326,0.0
-0.1566,0.07104,0.292,0.4712,0.6797,0.1256,0.0
-0.1263,0.3252,0.5244,0.883,0.6826,0.3943,0.0
0.2382,0.866,0.5073,0.6235,0.7495,0.2482,0.0
-0.08246,0.2803,0.978,0.48,0.714,-0.1054,0.0
-0.05374,0.9297,0.03415,0.655,0.4895,0.3945,0.0
0.5376,0.738,0.7876,0.9297,0.2189,0.0818,0.0
-0.201,0.2275,0.2688,0.7393,0.3284,0.487,0.0
-0.07684,0.301,0.8623,0.245,0.4626,0.1354,0.0
-0.08545,0.0995,0.1155,0.4102,0.605,0.2695,0.0
0.3613,0.03065,0.1609,0.2228,0.5713,-0.3296,0.0
-0.01371,0.3406,0.877,0.5884,0.3337,-0.458,0.0
0.0632,0.5693,0.5425,0.3606,0.3013,-0.4644,0.0
-0.2417,0.0879,0.597,0.78,0.592,-0.2686,0.0
0.11017,0.488,0.72,0.2275,0.467,0.1831,0.0
-0.2004,0.2218,0.2854,0.2756,0.54,0.06494,0.0
0.3394,0.533,0.938,0.8555,0.7036,0.331,0.0
-0.07135,0.07104,0.3745,0.2637,0.9844,-0.3281,0.0
0.006496,0.905,0.3496,0.9595,0.4219,-0.1202,0.0
0.13,0.5283,0.68,0.7373,0.2957,0.2705,0.0
-0.2253,0.961,0.0631,0.3477,0.778,0.174,0.0
-0.246,0.07336,0.823,0.665,0.3452,-0.1294,0.0
-0.2496,0.7437,0.1522,0.6753,0.3855,0.3748,0.0
0.9326,0.916,0.8296,0.289,0.2412,-0.4167,0.0
-0.1569,0.4436,0.3003,0.2673,0.6245,0.1891,0.0
0.001543,0.9688,0.02695,0.2426,0.758,0.05002,0.0
0.02097,0.4094,0.736,0.706,0.231,0.4866,0.0
-0.01695,0.676,0.3933,0.3093,0.1859,-0.4834,0.0
-0.2034,0.2051,0.5615,0.829,0.535,-0.318,0.0
-0.221,0.6216,0.1857,0.6133,0.7173,0.4634,0.0
0.21,0.349,0.01409,0.508,0.10876,0.4697,0.0
-0.07715,0.3223,0.7363,0.5015,0.3281,-0.1538,0.0
-0.1823,0.2433,0.4832,0.3452,0.565,-0.065,0.0
-0.02142,0.9106,0.331,0.2756,0.4434,0.02643,0.0
-0.1677,0.0715,0.08704,0.8784,0.335,-0.02301,0.0
0.01376,0.4946,0.5586,0.4673,0.479,-0.01,0.0
-0.1194,0.1458,0.0989,0.459,0.283,0.1214,0.0
-0.1356,0.2014,0.08466,0.4243,0.3086,0.298,0.0
-0.1978,0.4507,0.07477,0.3464,0.38,0.2021,0.0
-0.00519,0.6064,0.4397,0.2322,0.291,-0.1317,0.0
-0.25,0.1497,0.702,0.504,0.947,0.4521,0.0
0.11273,0.6626,0.521,0.3047,0.6543,-0.4067,0.0
-0.04678,0.314,0.901,0.6475,0.3728,-0.335,0.0
-0.2465,0.611,0.1416,0.546,0.6196,-0.4595,0.0
-0.1575,0.388,0.06506,0.6494,0.6675,-0.02667,0.0
0.657,0.857,0.7466,0.8696,0.835,-0.04044,0.0
-0.2352,0.6797,0.1665,0.7188,0.2625,-0.05515,0.0
-0.2407,0.749,0.1613,0.8164,0.5967,-0.2876,0.0
-0.136,0.2786,0.6646,0.771,0.1338,-0.0896,0.0
0.1841,0.4634,0.889,0.787,0.7773,-0.3662,0.0
-0.0993,0.7734,0.2961,0.9146,0.151,-0.0811,0.0
0.01007,0.7344,0.3992,0.272,0.4426,0.0689,0.0
-0.04263,0.4006,0.6045,0.907,0.916,0.2898,0.0
-0.1426,0.9478,0.2439,0.7188,0.2369,0.4177,0.0
0.2593,0.965,0.4812,0.852,0.2244,0.3606,0.0
-0.11865,0.3442,0.497,0.3796,0.7188,-0.1348,0.0
-0.2185,0.1221,0.3464,0.4263,0.697,-0.263,0.0
-0.2546,0.0716,0.773,0.8076,0.2993,0.3557,0.0
-0.179,0.6963,0.2296,0.5493,0.527,-0.2095,0.0
0.2223,0.0846,0.02666,0.2361,0.2615,-0.1201,0.0
-0.2031,0.208,0.4377,0.916,0.3306,0.00684,0.0
-0.1455,0.0789,0.1547,0.4487,0.9243,0.4868,0.0
-0.2035,0.657,0.2031,0.2847,0.908,-0.4788,0.0
0.05276,0.1847,0.0418,0.7,0.4705,0.3,0.0
0.6743,0.023,0.605,0.3442,0.681,-0.2255,0.0
0.506,0.6626,0.8594,0.4263,0.768,-0.1309,0.0
-0.2678,0.7646,0.1204,0.734,0.5283,0.05963,0.0
-0.1953,0.2404,0.3071,0.5576,0.68,0.0669,0.0
0.1761,0.9287,0.448,0.4124,0.7236,0.2355,0.0
0.2397,0.7715,0.5537,0.9795,0.2332,-0.1923,0.0
-0.06036,0.1849,0.0623,0.756,0.783,-0.04446,0.0
0.0715,0.5195,0.0168,0.979,0.8887,0.3872,0.0
0.01648,0.3828,0.8066,0.539,0.8276,0.402,0.0
-0.1554,0.3293,0.39,0.548,0.7207,0.3127,0.0
-0.08167,0.5176,0.3955,0.688,0.7026,0.4014,0.0
-0.1877,0.2119,0.8604,0.885,0.637,-0.3025,0.0
-0.1304,0.4592,0.341,0.984,0.8945,-0.09155,0.0
0.4768,0.6353,0.8804,0.2162,0.6655,0.2356,0.0
-0.2703,0.1316,0.931,0.8975,0.3228,-0.04828,0.0
0.448,0.588,0.935,0.812,0.2737,-0.2031,0.0
0.634,0.9224,0.686,0.4443,0.595,-0.3323,0.0
-0.1096,0.411,0.4216,0.6196,0.1675,-0.0073,0.0
-0.2034,0.249,0.1696,0.4468,0.3398,-0.2979,0.0
0.2356,0.8223,0.5273,0.85,0.828,0.4946,0.0
-0.1768,0.07153,0.726,0.54,0.639,-0.2269,0.0
-0.1847,0.2355,0.5483,0.727,0.8306,0.3064,0.0
0.963,0.795,0.9775,0.623,0.2607,0.10645,0.0
-0.1879,0.513,0.2335,0.7373,0.9395,0.2979,0.0
0.4285,0.7446,0.708,0.3733,0.3137,0.4314,0.0
-0.233,0.1628,0.585,0.947,0.4402,-0.26,0.0
-0.2401,0.1158,0.483,0.924,0.612,-0.0742,0.0
-0.0828,0.01203,0.9834,0.86,0.1674,0.1543,0.0
0.2368,0.8,0.536,0.866,0.1799,-0.1159,0.0
0.1388,0.9116,0.4287,0.6343,0.6567,-0.4192,0.0
-0.1667,0.0761,0.1791,0.802,0.459,0.1268,0.0
-0.1809,0.2408,0.4993,0.3738,0.693,-0.4998,0.0
-0.2168,0.1357,0.3333,0.4204,0.553,-0.3967,0.0
-0.2773,0.05487,0.474,0.685,0.1301,-0.11694,0.0
-0.1434,0.4285,0.3337,0.631,0.2487,0.1722,0.0
-0.1954,0.2136,0.1559,0.912,0.823,-0.4019,0.0
0.1462,0.6436,0.57,0.4067,0.555,0.235,0.0
-0.1975,0.768,0.05984,0.7456,0.4846,-0.2264,0.0
0.534,0.01683,0.7573,0.995,0.606,-0.1968,0.0
-0.1635,0.41,0.2996,0.996,0.2119,0.3684,0.0
-0.0284,0.873,0.3347,0.7363,0.3054,0.3943,0.0
-0.1278,0.759,0.0462,0.8057,0.8667,-0.1749,0.0
0.547,0.771,0.7617,0.2478,0.4688,0.4907,0.0
-0.205,0.2761,0.1891,0.509,0.1334,-0.11395,0.0
-0.2445,0.5444,0.1376,0.3977,0.405,0.2603,0.0
0.02623,0.3748,0.0334,0.6426,0.9473,0.155,0.0
-0.0477,0.08887,0.1056,0.82,0.6084,0.12006,0.0
0.07935,0.4006,0.887,0.411,0.7275,-0.2123,0.0
-0.2488,0.1224,0.5483,0.2588,0.602,0.2241,0.0
-0.194,0.263,0.274,0.9873,0.1792,0.1023,0.0
0.0423,0.01301,0.429,0.6665,0.33,-0.0783,0.0
0.3247,0.03091,0.1443,0.487,0.5576,-0.1986,0.0
0.2301,0.7173,0.583,0.4004,0.4846,-0.0099,0.0
-0.2532,0.1499,0.7827,0.7134,0.4612,0.471,0.0
-0.1674,0.3374,0.3257,0.9116,0.3003,-0.1403,0.0
-0.1214,0.6035,0.3096,0.5625,0.563,0.3547,0.0
-0.1081,0.8716,0.2756,0.4817,0.5903,-0.056,0.0
0.1053,0.604,0.559,0.912,0.1562,-0.212,0.0
-0.1936,0.1757,0.1816,0.621,0.3848,0.2788,0.0
-0.1104,0.2668,0.0629,0.8853,0.8438,-0.1045,0.0
0.3135,0.9565,0.511,0.4102,0.8276,0.005905,0.0
0.2201,0.923,0.4717,0.768,0.591,-0.4875,0.0
-0.1945,0.2242,0.5137,0.7183,0.1423,0.4817,0.0
-0.2637,0.1368,0.8276,0.9375,0.2495,0.2412,0.0
0.634,0.03038,0.1439,0.803,0.6675,-0.278,0.0
1.086,0.9106,0.9004,0.5986,0.8403,-0.4614,0.0
-0.0838,0.1929,0.067,0.969,0.872,0.1539,0.0
-0.0694,0.351,0.6587,0.3022,0.269,0.1644,0.0
-0.0461,0.4126,0.57,0.9487,0.9136,0.1459,0.0
0.6196,0.04202,0.6055,0.3262,0.6934,-0.10205,0.0
-0.2042,0.494,0.2084,0.9443,0.8345,0.4155,0.0
0.1646,0.01354,0.4517,0.83,0.4023,-0.406,0.0
0.1492,0.4429,0.888,0.9175,0.409,-0.273,0.0
0.97,0.02357,0.293,0.5303,0.786,-0.06854,0.0
-0.2585,0.897,0.1451,0.6816,0.582,-0.1556,0.0
-0.09,0.62,0.04288,0.3472,0.4355,-0.197,0.0
-0.12213,0.4119,0.396,0.756,0.509,0.4148,0.0
-0.09515,0.391,0.4849,0.685,0.1049,0.09045,0.0
-0.26,0.6655,0.1022,0.937,0.9165,0.3213,0.0
-0.01037,0.966,0.3267,0.944,0.1962,-0.3003,0.0
-0.2114,0.5435,0.1963,0.3833,0.3357,0.1719,0.0
-0.2175,0.1342,0.3372,0.2988,0.2417,-0.416,0.0
0.5166,0.6396,0.907,0.6577,0.481,0.241,0.0
0.836,0.9883,0.735,0.3486,0.867,-0.05786,0.0
-0.003813,0.7515,0.3792,0.9834,0.335,-0.4023,0.0
0.0594,0.494,0.631,0.746,0.3564,0.1315,0.0
-0.1469,0.2832,0.5703,0.439,0.1703,0.08954,0.0
-0.261,0.0948,0.71,0.579,0.787,0.4084,0.0
0.4805,0.713,0.7734,0.811,0.6704,-0.2646,0.0
-0.0762,0.681,0.336,0.7505,0.7056,-0.1431,0.0
-0.1794,0.6357,0.234,0.2234,0.2086,-0.07837,0.0
0.2487,0.5713,0.755,0.8413,0.719,0.01593,0.0
-0.2617,0.768,0.08887,0.6426,0.1963,0.2825,0.0
0.0241,0.862,0.3699,0.644,0.597,-0.48,0.0
-0.1947,0.679,0.2146,0.534,0.15,0.02097,0.0
0.0829,0.4478,0.759,0.5806,0.2517,0.0997,0.0
