like1,parKperc,parKb,parKe,parCqq,parBias,parS_init,parG_init,chain
12.89,0.8853,0.1531,0.7563,0.9995,0.8647,837.0,911.5,0.0
8.66,0.4133,0.2166,0.926,0.9995,-0.771,868.5,242.9,0.0
13.266,0.1725,0.1396,0.3318,0.9995,-0.014,128.9,164.1,0.0
20.23,0.784,0.5933,0.5117,0.999,0.5884,317.2,1042.0,0.0
10.17,0.08636,0.3892,0.3394,0.9995,-0.2192,905.0,1356.0,0.0
21.45,0.949,0.3884,0.3967,0.9995,0.0512,1627.0,770.0,0.0
11.61,0.3406,0.7305,0.853,0.9995,-0.644,728.5,106.4,0.0
14.59,0.653,0.3152,0.666,1.0,0.2275,1080.0,436.5,0.0
14.93,0.7256,0.4775,0.7993,0.9995,-0.0010395,1712.0,444.2,0.0
9.84,0.1164,0.2603,0.355,0.9995,-0.933,1395.0,251.9,0.0
12.14,0.1461,0.7773,0.3765,0.9995,-0.05048,171.1,265.2,0.0
37.3,0.4248,0.321,0.03052,0.999,0.1407,835.5,972.5,0.0
27.16,0.8325,0.393,0.2062,0.999,-0.88,945.5,54.4,0.0
16.39,0.1562,0.357,0.265,0.9995,-0.9375,289.8,1070.0,0.0
19.73,0.954,0.7046,0.6484,0.9995,0.2825,365.5,1398.0,0.0
21.81,0.4734,0.7905,0.341,0.999,-0.9297,1057.0,541.0,0.0
15.305,0.3374,0.8955,0.609,0.999,0.932,1844.0,131.6,0.0
10.83,0.2842,0.772,0.9062,1.0,0.9067,1021.0,503.5,0.0
21.73,0.8354,0.709,0.4563,0.9995,-0.7607,1242.0,864.5,0.0
13.77,0.759,0.134,0.6445,0.999,0.7563,1457.0,951.0,0.0
14.75,0.733,0.55,0.8926,1.0,-0.05545,1757.0,1152.0,0.0
21.3,0.5024,0.745,0.372,0.9995,-0.696,991.0,472.5,0.0
23.78,0.0919,0.2124,0.1764,1.0,-0.513,295.2,613.5,0.0
13.805,0.3647,0.6045,0.6533,1.0,-0.03925,480.0,1666.0,0.0
18.2,0.72,0.4255,0.4995,0.999,-0.4287,55.2,254.0,0.0
18.66,0.7217,0.6694,0.629,1.0,0.728,1171.0,924.0,0.0
29.81,0.9087,0.7695,0.2267,0.9995,-0.1831,1856.0,511.5,0.0
24.31,0.4949,0.601,0.2769,0.999,0.8164,923.0,266.5,0.0
21.48,0.5293,0.9146,0.4077,0.9995,-0.4465,1801.0,1474.0,0.0
23.83,0.4543,0.3486,0.229,0.9995,-0.0673,411.2,686.5,0.0
21.94,0.4868,0.931,0.3765,0.999,-0.118,525.0,12.266,0.0
34.28,0.9473,0.82,0.1389,0.9995,-0.2498,1034.0,1930.0,0.0
12.25,0.1316,0.8584,0.3496,0.999,-0.213,88.0,484.0,0.0
18.2,0.6675,0.9263,0.714,1.0,-0.1547,535.5,140.1,0.0
26.83,0.1924,0.7905,0.1582,1.0,0.9185,516.5,397.8,0.0
21.75,0.863,0.772,0.4841,0.999,-0.767,1025.0,22.31,0.0
8.57,0.3655,0.3098,0.965,0.9995,-0.9106,34.22,1579.0,0.0
13.98,0.3096,0.6074,0.5806,0.9995,0.3887,580.0,163.2,0.0
18.88,0.75,0.862,0.663,0.9995,-0.7817,1129.0,253.2,0.0
24.81,0.8364,0.3806,0.2896,1.0,0.697,487.8,1238.0,0.0
20.23,0.8003,0.7983,0.564,0.999,-0.5977,603.0,1841.0,0.0
15.78,0.689,0.785,0.9204,0.999,-0.2246,1675.0,757.5,0.0
9.28,0.1416,0.763,0.4958,0.9995,-0.7456,37.72,1453.0,0.0
11.3,0.394,0.399,0.812,0.999,-0.1622,542.5,338.2,0.0
35.06,0.714,0.2275,0.05515,1.0,-0.2413,882.5,399.0,0.0
14.6,0.711,0.5356,0.9116,0.999,0.4443,1193.0,1159.0,0.0
10.77,0.2825,0.9976,0.9575,0.9995,0.6143,270.2,847.0,0.0
17.19,0.3228,0.5713,0.4038,0.9995,-0.2808,1508.0,1013.5,0.0
20.64,0.7573,0.9316,0.5884,0.9995,0.1302,344.0,1923.0,0.0
20.7,0.3667,0.4136,0.2878,0.999,0.01625,70.2,1036.0,0.0
30.75,0.813,0.511,0.1656,0.9995,0.8403,1421.0,1599.0,0.0
17.52,0.707,0.453,0.5957,0.9995,0.9404,1476.0,1289.0,0.0
19.08,0.4983,0.9443,0.514,0.9995,-0.1506,1556.0,402.8,0.0
9.445,0.2462,0.4314,0.714,0.9995,-0.6377,1241.0,1529.0,0.0
-0.2225,0.011406,0.506,0.6167,1.0,-0.914,742.5,1380.0,0.0
20.97,0.595,0.743,0.448,0.999,0.3386,355.2,1277.0,0.0
14.97,0.2627,0.188,0.3728,1.0,0.2688,1365.0,1364.0,0.0
12.016,0.8833,0.1267,0.774,0.9995,0.2443,292.0,939.0,0.0
15.875,0.5093,0.3445,0.5396,0.999,0.43,62.34,289.0,0.0
18.75,0.3767,0.23,0.3267,0.9995,0.197,1873.0,103.7,0.0
9.01,0.2098,0.2756,0.611,0.9995,-0.2389,1190.0,208.2,0.0
15.43,0.4727,0.845,0.7466,0.9995,-0.02304,1162.0,46.7,0.0
10.24,0.9756,0.1356,0.9644,0.999,-0.4536,70.7,963.5,0.0
13.91,0.73,0.3367,0.782,0.999,0.3618,164.8,379.5,0.0
18.95,0.815,0.7866,0.66,1.0,-0.718,1850.0,847.5,0.0
10.664,0.3374,0.3054,0.6904,1.0,-0.6924,1291.0,1698.0,0.0
12.85,0.4763,0.4521,0.7886,0.9995,-0.3005,741.5,584.5,0.0
25.08,0.9595,0.5674,0.323,0.9995,-0.2231,18.14,1801.0,0.0
16.03,0.4382,0.726,0.637,0.9995,0.645,1275.0,523.0,0.0
22.83,0.5693,0.99,0.3862,0.999,-0.288,686.5,1031.0,0.0
13.1,0.821,0.1542,0.699,0.9995,0.2625,1284.0,1015.5,0.0
26.23,0.691,0.3645,0.2222,0.9995,0.2218,1400.0,886.0,0.0
13.414,0.809,0.256,0.7227,0.9995,-0.551,297.0,1812.0,0.0
29.95,0.9165,0.752,0.2245,0.999,0.04477,643.5,1239.0,0.0
9.73,0.1746,0.519,0.525,1.0,-0.982,682.5,1482.0,0.0
38.0,0.0824,0.2158,0.01545,0.9995,-0.73,446.2,202.6,0.0
13.72,0.7817,0.3013,0.7397,0.999,-0.4482,1088.0,172.5,0.0
17.14,0.84,0.2274,0.499,0.999,0.2317,824.5,341.5,0.0
3.068,0.04938,0.855,0.512,0.9995,0.02444,1839.0,597.5,0.0
10.52,0.601,0.158,0.808,0.9995,-0.654,815.0,1397.0,0.0
26.03,0.6245,0.3743,0.2185,0.9995,0.1971,810.5,332.8,0.0
4.406,0.11896,0.2683,0.7373,0.999,-0.4224,820.0,1016.5,0.0
15.79,0.4177,0.3384,0.4595,0.9995,-0.896,580.5,739.0,0.0
18.86,0.948,0.785,0.752,0.9995,-0.485,1705.0,539.0,0.0
14.23,0.871,0.532,0.996,1.0,-0.963,863.0,971.0,0.0
15.57,0.8457,0.2435,0.6055,1.0,0.567,1776.0,113.75,0.0
13.9,0.1683,0.4583,0.3535,0.9995,0.988,1127.0,1364.0,0.0
15.88,0.4536,0.222,0.4478,1.0,-0.4268,1746.0,511.5,0.0
17.5,0.7476,0.4978,0.609,1.0,0.1361,300.2,1319.0,0.0
20.53,0.7954,0.687,0.5156,0.9995,-0.0422,630.5,1528.0,0.0
16.4,0.5024,0.5977,0.587,0.9995,-0.3423,589.5,1053.0,0.0
17.8,0.4736,0.743,0.533,0.9995,-0.00865,1008.0,1732.0,0.0
16.56,0.844,0.5566,0.7944,0.9995,0.6123,325.5,1780.0,0.0
39.9,0.664,0.685,0.01523,1.0,-0.0142,1452.0,409.0,0.0
26.66,0.7554,0.7344,0.2732,1.0,-0.4702,741.0,1899.0,0.0
19.58,0.792,0.1708,0.3757,1.0,-0.12146,831.0,1501.0,0.0
26.6,0.934,0.774,0.3254,0.999,0.0645,1628.0,1505.0,0.0
19.11,0.505,0.625,0.4692,1.0,0.4053,90.25,1812.0,0.0
37.75,0.8633,0.1741,0.02083,1.0,-0.4988,1162.0,478.8,0.0
20.11,0.5425,0.1173,0.2976,0.9995,-0.914,1.375,690.0,0.0
18.28,0.6704,0.135,0.401,0.999,0.1304,285.5,1023.5,0.0
17.55,0.4053,0.3699,0.427,0.999,0.638,357.0,1000.5,0.0
27.45,0.867,0.8164,0.2856,0.9995,-0.543,188.5,1892.0,0.0
7.703,0.198,0.3413,0.804,1.0,0.9453,1816.0,1136.0,0.0
16.08,0.607,0.7993,0.856,0.999,0.7354,1151.0,965.5,0.0
13.516,0.815,0.2238,0.735,0.999,0.4607,527.5,1522.0,0.0
25.77,0.7783,0.566,0.2727,0.999,-0.48,1067.0,732.0,0.0
20.31,0.3357,0.687,0.3147,0.9995,-0.10486,980.5,997.0,0.0
15.97,0.5947,0.4756,0.6787,0.999,0.9937,1750.0,184.1,0.0
17.11,0.7036,0.871,0.8853,0.999,0.8833,895.5,525.0,0.0
26.73,0.7964,0.772,0.305,1.0,0.698,1585.0,628.5,0.0
8.06,0.1678,0.9146,0.814,0.9995,0.698,446.8,1564.0,0.0
9.6,0.2484,0.259,0.643,0.9995,-0.05154,1220.0,1192.0,0.0
25.36,0.3325,0.4956,0.1788,0.9995,-0.3032,1078.0,82.9,0.0
12.3,0.3318,0.8374,0.7827,1.0,-0.787,751.5,1080.0,0.0
12.875,0.4402,0.7603,0.974,1.0,0.313,1615.0,1678.0,0.0
26.06,0.9233,0.61,0.298,1.0,-0.2445,1049.0,650.5,0.0
15.64,0.4954,0.631,0.6724,0.9995,0.11523,807.0,90.9,0.0
19.14,0.6157,0.4822,0.4783,0.999,0.693,1193.0,962.5,0.0
19.52,0.7983,0.8936,0.672,0.9995,-0.313,147.1,1713.0,0.0
16.95,0.904,0.6865,0.862,0.9995,-0.3174,1049.0,1161.0,0.0
15.44,0.623,0.2593,0.5806,0.9995,0.885,44.2,841.0,0.0
14.83,0.1997,0.246,0.3167,0.999,-0.4043,1434.0,19.38,0.0
14.414,0.642,0.613,0.968,1.0,0.684,737.5,828.5,0.0
15.15,0.561,0.9473,0.953,1.0,0.05566,1199.0,1033.0,0.0
26.44,0.7593,0.554,0.2668,1.0,0.6074,1785.0,545.5,0.0
7.195,0.22,0.2003,0.7935,0.999,0.3,61.9,793.5,0.0
13.766,0.533,0.3577,0.666,0.9995,-0.5234,1031.0,131.5,0.0
12.07,0.3625,0.2142,0.6187,0.9995,0.622,1047.0,1101.0,0.0
30.22,0.8003,0.3735,0.1365,0.999,-0.885,1564.0,912.0,0.0
10.73,0.2059,0.597,0.5737,1.0,-0.42,1794.0,829.5,0.0
23.45,0.1641,0.457,0.1812,0.9995,-0.7227,218.5,1179.0,0.0
20.12,0.5625,0.2465,0.3538,1.0,0.4797,502.0,721.5,0.0
11.29,0.799,0.299,0.9937,0.9995,-0.9624,1506.0,739.0,0.0
30.42,0.6445,0.312,0.1267,0.999,0.1522,830.5,764.0,0.0
15.87,0.893,0.3826,0.7236,1.0,0.792,1861.0,499.0,0.0
34.06,0.3909,0.9976,0.0801,0.999,-0.04486,634.0,1651.0,0.0
17.1,0.625,0.956,0.773,1.0,-0.664,102.06,1433.0,0.0
14.86,0.2024,0.801,0.3992,1.0,0.8164,1194.0,238.2,0.0
15.664,0.2698,0.5703,0.4006,0.9995,-0.7812,912.5,1669.0,0.0
0.2399,0.04803,0.285,0.9653,0.9995,-0.3936,191.9,467.2,0.0
25.62,0.5933,0.9883,0.3098,0.9995,0.398,910.0,1176.0,0.0
14.35,0.8,0.4294,0.824,1.0,-0.3904,1171.0,409.8,0.0
30.08,0.937,0.846,0.2466,0.9995,0.406,1192.0,36.56,0.0
20.55,0.7925,0.937,0.6006,0.9995,-0.4355,18.02,589.0,0.0
12.38,0.3252,0.8906,0.8267,0.9995,0.289,709.5,890.0,0.0
33.03,0.9307,0.57,0.1235,0.9995,-0.5303,109.06,1523.0,0.0
16.08,0.64,0.8296,0.8315,1.0,-0.7944,1606.0,549.0,0.0
18.69,0.958,0.9355,0.9375,0.9995,-0.2522,298.8,1737.0,0.0
14.17,0.616,0.2455,0.635,0.999,0.4006,1709.0,1992.0,0.0
27.58,0.1031,0.5786,0.139,0.9995,0.1489,1317.0,312.5,0.0
10.78,0.8784,0.1833,0.9736,1.0,-0.01052,1547.0,564.5,0.0
32.16,0.2236,0.9536,0.09265,0.999,0.2659,156.2,434.5,0.0
18.78,0.7886,0.4353,0.525,1.0,0.713,322.0,492.5,0.0
8.15,0.2286,0.442,0.8574,0.999,0.1454,758.5,1909.0,0.0
4.332,0.0707,0.872,0.546,0.999,-0.4758,952.5,1083.0,0.0
15.76,0.2727,0.531,0.438,0.9995,0.918,1211.0,1429.0,0.0
33.97,0.913,0.101,0.0752,1.0,0.2238,1534.0,1044.0,0.0
19.05,0.7476,0.256,0.4163,1.0,0.07764,950.5,926.0,0.0
10.82,0.2666,0.828,0.8403,0.9995,0.553,74.4,909.0,0.0
6.805,0.09814,0.4905,0.4563,1.0,-0.6426,1790.0,896.5,0.0
22.64,0.921,0.1697,0.2898,1.0,-0.746,290.8,1545.0,0.0
38.03,0.1307,0.759,0.02113,1.0,0.1185,133.1,10.84,0.0
13.41,0.265,0.6675,0.55,1.0,0.07965,491.8,843.0,0.0
10.95,0.538,0.1902,0.756,0.999,-0.837,1394.0,960.0,0.0
15.49,0.526,0.564,0.7036,0.999,0.584,830.0,1122.0,0.0
24.42,0.914,0.2103,0.2493,0.9995,-0.977,1199.0,788.5,0.0
16.53,0.924,0.5415,0.789,0.9995,0.002054,446.8,340.2,0.0
23.02,0.959,0.5107,0.364,0.999,-0.8496,873.5,758.5,0.0
11.445,0.1606,0.1787,0.3584,1.0,-0.7812,527.5,519.5,0.0
14.54,0.4878,0.5845,0.696,1.0,-0.9067,111.1,1974.0,0.0
18.97,0.1554,0.9917,0.2542,1.0,0.9077,857.0,703.5,0.0
29.86,0.956,0.621,0.2158,0.9995,0.489,1443.0,1965.0,0.0
28.75,0.9077,0.968,0.2954,0.9995,0.1094,1473.0,691.5,0.0
15.734,0.5054,0.6455,0.716,1.0,0.837,1213.0,238.5,0.0
36.0,0.987,0.323,0.05463,0.999,-0.1318,1704.0,909.5,0.0
14.59,0.3044,0.34,0.4468,1.0,-0.3728,1579.0,538.5,0.0
28.6,0.363,0.8687,0.1583,0.9995,0.7656,1333.0,10.695,0.0
11.86,0.6094,0.2798,0.802,0.9995,-0.8027,1729.0,1301.0,0.0
16.19,0.5596,0.678,0.7183,1.0,0.3323,1531.0,1084.0,0.0
10.52,0.5317,0.1085,0.7554,0.999,-0.3003,1681.0,802.0,0.0
17.05,0.6357,0.648,0.697,1.0,0.584,304.5,1696.0,0.0
26.11,0.878,0.2008,0.2062,0.9995,-0.9097,1354.0,1841.0,0.0
16.25,0.6177,0.51,0.667,0.9995,0.4578,787.5,730.5,1.0
17.17,0.736,0.7266,0.7974,0.999,0.5854,1744.0,286.2,2.0
14.24,0.8096,0.26,0.709,0.9995,0.4883,744.0,1691.0,3.0
16.1,0.9673,0.5957,0.9526,0.9995,0.2512,541.0,840.0,4.0
15.1,0.6777,0.2927,0.617,0.9995,0.2211,1228.0,720.5,5.0
7.465,0.1758,0.445,0.7505,0.9995,0.086,496.0,653.0,6.0
10.6,0.137,0.3762,0.3755,0.999,-0.5083,1431.0,244.0,7.0
6.03,0.10785,0.3057,0.529,0.9995,-0.508,877.0,1394.0,8.0
11.53,0.2388,0.4026,0.5537,0.9995,0.010635,786.0,1243.0,9.0
14.65,0.6304,0.514,0.8086,0.9995,0.0829,749.0,953.0,10.0
16.61,0.5576,0.6323,0.6274,0.9995,-0.3364,1160.0,945.0,11.0
3.814,0.1015,0.3596,0.838,0.9995,0.4277,682.5,1108.0,12.0
7.33,0.2314,0.2502,0.83,0.9995,0.1484,1415.0,610.0,13.0
13.555,0.5283,0.351,0.716,0.9995,0.259,940.0,1295.0,14.0
1.275,0.04742,0.6445,0.8296,0.999,0.1318,1655.0,190.2,15.0
18.17,0.416,0.6284,0.458,0.9995,0.2722,1021.5,503.5,1.0
17.92,0.6704,0.6694,0.6133,0.999,-0.4302,1007.5,369.0,2.0
18.61,0.702,0.982,0.712,0.999,-0.6104,1560.0,1644.0,3.0
16.23,0.7925,0.434,0.655,1.0,-0.3997,184.6,1493.0,4.0
19.88,0.8403,0.1902,0.3633,1.0,-0.729,396.0,1559.0,5.0
5.21,0.1456,0.416,0.914,0.999,0.248,1566.0,453.0,6.0
3.203,0.069,0.732,0.805,0.9995,0.938,81.2,194.8,7.0
14.8,0.844,0.2944,0.679,0.999,-0.03607,1170.0,1685.0,8.0
12.99,0.3054,0.5474,0.61,0.9995,-0.005413,821.5,613.0,9.0
13.21,0.3774,0.687,0.755,0.999,-0.1755,1730.0,662.0,10.0
13.74,0.577,0.3687,0.7334,0.9995,-0.00638,1012.0,1202.0,11.0
15.06,0.5737,0.3318,0.5845,0.9995,-0.2893,543.0,1092.0,12.0
15.016,0.5454,0.67,0.7817,0.9995,-0.371,1112.0,1308.0,13.0
5.234,0.1476,0.6133,0.9556,1.0,-0.6245,6.266,68.94,14.0
7.15,0.1967,0.2023,0.7417,0.9995,0.345,436.0,342.2,15.0
10.27,0.4683,0.3423,0.977,0.999,-0.2324,304.5,1271.0,1.0
13.93,0.6157,0.2705,0.6294,0.9995,-0.5234,1553.0,27.34,2.0
15.28,0.533,0.4207,0.615,0.9995,0.05182,661.5,1043.0,3.0
14.3,0.4524,0.5806,0.7305,0.9995,0.2522,1049.0,839.0,4.0
13.99,0.4258,0.59,0.6978,0.9995,-0.4087,694.5,622.0,5.0
16.92,0.537,0.869,0.6997,0.999,0.1786,292.5,536.5,6.0
3.139,0.07574,0.1798,0.6997,0.9995,0.621,888.0,1598.0,7.0
6.098,0.1896,0.288,0.8423,0.9995,-0.3923,1569.0,696.0,8.0
0.7603,0.03583,0.583,0.865,1.0,0.763,331.8,1084.0,9.0
14.945,0.05884,0.13,0.2793,0.9995,0.1855,159.9,1375.0,10.0
10.5,0.4995,0.3506,0.9463,0.9995,-0.923,156.4,58.22,11.0
10.266,0.397,0.3203,0.8257,0.9995,-0.723,1127.0,1485.0,12.0
11.54,0.4302,0.2869,0.729,0.9995,-0.3215,1118.0,443.8,13.0
