like1,parKperc,parKb,parKe,parCqq,parBias,chain
-0.2391,0.8813,0.528,0.836,0.1033,-0.3086,0.0
0.0888,0.095,0.0486,0.8276,0.3728,0.225,0.0
-0.0801,0.05408,0.625,0.9077,0.401,-0.3838,0.0
-0.1421,0.7334,0.876,0.716,0.1567,-0.2905,0.0
-0.2705,0.6494,0.5347,0.2052,0.6665,-0.02008,0.0
-0.08966,0.174,0.2365,0.5454,0.518,-0.144,0.0
-0.2703,0.4639,0.74,0.765,0.622,-0.2998,0.0
-0.1885,0.7637,0.7544,0.8394,0.7827,0.4033,0.0
-0.0715,0.839,0.9834,0.7476,0.5996,0.1954,0.0
-0.1312,0.0158,0.4014,0.2161,0.877,-0.011055,0.0
-0.2705,0.606,0.3813,0.906,0.1976,0.2512,0.0
-0.055,0.955,0.8623,0.6074,0.1975,-0.2734,0.0
-0.1848,0.652,0.1936,0.8433,0.5244,-0.1592,0.0
-0.2632,0.835,0.4685,0.2239,0.992,-0.305,0.0
-0.265,0.837,0.4639,0.6577,0.8486,0.01106,0.0
-0.139,0.7295,0.9463,0.5474,0.1964,0.1725,0.0
0.1356,0.8022,0.02345,0.3894,0.4294,0.2559,0.0
-0.0889,0.7676,0.9854,0.4685,0.3992,-0.4885,0.0
-0.2225,0.58,0.844,0.853,0.775,-0.2666,0.0
-0.1619,0.9517,0.1552,0.63,0.5537,0.4622,0.0
-0.2734,0.405,0.59,0.4128,0.785,0.224,0.0
-0.236,0.6875,0.267,0.306,0.2382,0.01624,0.0
-0.1819,0.6826,0.864,0.81,0.9707,0.1914,0.0
-0.2384,0.7783,0.5967,0.6846,0.2136,0.372,0.0
-0.1819,0.1821,0.759,0.9927,0.806,0.1564,0.0
-0.2401,0.3477,0.4414,0.778,0.5806,-0.3596,0.0
0.0635,0.1641,0.07684,0.713,0.7637,0.06866,0.0
-0.1488,0.7153,0.1504,0.919,0.644,0.1516,0.0
-0.12,0.1956,0.278,0.546,0.6934,-0.4768,0.0
-0.1862,0.7783,0.699,0.985,0.127,-0.4502,0.0
0.0753,0.613,0.03735,0.648,0.9805,-0.01203,0.0
-0.2325,0.2421,0.9375,0.2273,0.694,-0.4265,0.0
-0.254,0.6934,0.3052,0.7026,0.13,-0.264,0.0
-0.1309,0.86,0.8022,0.348,0.1715,-0.004013,0.0
-0.272,0.3665,0.724,0.849,0.637,0.1349,0.0
-0.272,0.69,0.4805,0.3997,0.8037,-0.3772,0.0
-0.1637,0.05402,0.958,0.5464,0.6904,0.318,0.0
-0.04956,0.2505,0.12177,0.537,0.5376,-0.03012,0.0
-0.18,0.03464,0.3992,0.2559,0.8755,0.2927,0.0
-0.2146,0.5884,0.9307,0.3374,0.3733,0.3455,0.0
-0.265,0.3271,0.794,0.564,0.1381,0.1566,0.0
-0.1774,0.64,0.956,0.488,0.1754,-0.06113,0.0
-0.2742,0.521,0.6304,0.796,0.5796,0.2168,0.0
-0.04886,0.2383,0.1254,0.718,0.5957,0.4421,0.0
-0.10535,0.9087,0.819,0.7065,0.536,0.02574,0.0
-0.166,0.2651,0.3037,0.9214,0.4163,0.267,0.0
-0.1173,0.97,0.1175,0.6196,0.4192,0.0598,0.0
-0.1197,0.945,0.781,0.6895,0.6387,0.271,0.0
-0.1166,0.4536,0.1412,0.2915,0.578,-0.3699,0.0
-0.173,0.2012,0.487,0.9155,0.7456,-0.0403,0.0
-0.0498,0.02196,0.835,0.2837,0.4248,-0.371,0.0
-0.2067,0.6094,0.8496,0.6934,0.4521,-0.4292,0.0
-0.2751,0.7617,0.4355,0.5303,0.7383,0.419,0.0
-0.1519,0.1798,0.4604,0.2756,0.4082,0.02705,0.0
-0.08905,0.4695,0.11536,0.3213,0.1421,-0.3037,0.0
-0.2457,0.5776,0.747,0.298,0.9263,-0.1813,0.0
-0.04025,0.1483,0.1769,0.7886,0.468,-0.2747,0.0
-0.135,0.73,0.964,0.6387,0.252,0.2449,0.0
-0.1425,0.0694,0.62,0.778,0.623,-0.1418,0.0
-0.09735,0.553,0.1152,0.693,0.2517,0.09204,0.0
-0.1549,0.1688,0.557,0.72,0.8804,0.335,0.0
-0.1932,0.6587,0.863,0.964,0.3333,0.2832,0.0
-0.1649,0.7627,0.7925,0.3594,0.253,-0.185,0.0
-0.08374,0.10803,0.35,0.5396,0.6245,-0.1354,0.0
-0.181,0.646,0.9326,0.296,0.405,-0.09064,0.0
0.249,0.6963,0.01591,0.6123,0.3054,0.3218,0.0
-0.0729,0.839,0.924,0.8945,0.4565,-0.3218,0.0
-0.010506,0.918,0.06073,0.693,0.11835,-0.1475,0.0
-0.268,0.4219,0.8965,0.9185,0.9785,0.091,0.0
-0.263,0.353,0.5913,0.912,0.4492,0.3105,0.0
-0.2703,0.578,0.611,0.3994,0.2986,0.3137,0.0
-0.1508,0.8267,0.744,0.7803,0.1804,-0.4766,0.0
-0.1692,0.7046,0.868,0.3438,0.4973,-0.04358,0.0
-0.004086,0.456,0.06726,0.761,0.577,0.2399,0.0
-0.2742,0.458,0.6963,0.902,0.5986,-0.1312,0.0
-0.1093,0.281,0.1782,0.72,0.7266,0.362,0.0
-0.2747,0.445,0.6753,0.97,0.6973,-0.4307,0.0
-0.1354,0.5225,0.1515,0.4514,0.6094,-0.288,0.0
-0.2186,0.3464,0.3623,0.6016,0.28,-0.00859,0.0
-0.0936,0.857,0.909,0.8228,0.1814,0.2651,0.0
-0.2345,0.9,0.5405,0.209,0.8823,-0.1885,0.0
-0.1975,0.2129,0.6294,0.7886,0.452,0.3936,0.0
-0.2695,0.952,0.3816,0.3547,0.301,0.121,0.0
-0.1279,0.2229,0.2578,0.967,0.8584,-0.06052,0.0
-0.1433,0.2834,0.2325,0.9956,0.2798,-0.4976,0.0
-0.275,0.48,0.653,0.576,0.98,-0.2069,0.0
-0.1427,0.3384,0.2014,0.631,0.343,-0.4417,0.0
-0.00358,0.05353,0.9434,0.912,0.209,0.04822,0.0
-0.2693,0.3635,0.6514,0.8687,0.818,0.10803,0.0
-0.178,0.7837,0.7646,0.235,0.299,0.193,0.0
-0.2142,0.9707,0.5767,0.3716,0.1197,0.4065,0.0
0.01894,0.9985,0.9575,0.6396,0.992,-0.2213,0.0
-0.2338,0.3997,0.3591,0.441,0.747,-0.4421,0.0
-0.09875,0.011406,0.3713,0.521,0.733,-0.1895,0.0
-0.105,0.05017,0.916,0.995,0.4688,-0.11346,0.0
-0.2627,0.5693,0.359,0.938,0.6416,0.1852,0.0
-0.2147,0.7744,0.671,0.9507,0.4314,0.4778,0.0
-0.2615,0.3125,0.826,0.612,0.422,0.08716,0.0
0.0769,0.769,0.0352,0.3071,0.3584,0.4734,0.0
-0.2217,0.2233,0.97,0.5244,0.598,-0.2715,0.0
-0.2238,0.567,0.909,0.6445,0.5356,0.1736,0.0
0.5264,0.505,0.010315,0.4375,0.4424,-0.4558,0.0
0.006676,0.006783,0.813,0.83,0.3943,-0.04752,0.0
-0.2585,0.454,0.4038,0.7603,0.721,0.4758,0.0
-0.2156,0.69,0.2318,0.4724,0.684,-0.4436,0.0
-0.1032,0.01222,0.841,0.5522,0.9326,-0.3298,0.0
-0.2373,0.5596,0.816,0.643,0.1038,-0.253,0.0
-0.2742,0.701,0.449,0.448,0.2229,-0.3608,0.0
-0.1394,0.347,0.1937,0.6323,0.1605,0.2466,0.0
-0.12384,0.2793,0.2019,0.628,0.9365,0.4739,0.0
-0.05136,0.01319,0.4885,0.2212,0.4878,0.06366,0.0
-0.2666,0.8267,0.3325,0.955,0.8013,0.295,0.0
-0.1146,0.0929,0.5737,0.5986,0.5796,-0.3293,0.0
-0.1306,0.7793,0.927,0.3396,0.1672,0.4946,0.0
-0.1399,0.9478,0.738,0.4714,0.1365,0.2465,0.0
-0.1448,0.1478,0.685,0.6514,0.3242,-0.2532,0.0
-0.0872,0.1054,0.3096,0.5693,0.949,-0.3145,0.0
0.00448,0.1948,0.09894,0.8677,0.2922,-0.2524,0.0
-0.208,0.5767,0.2351,0.8447,0.9604,-0.2788,0.0
-0.2495,0.278,0.8633,0.662,0.5376,-0.1772,0.0
-0.001723,0.1552,0.12384,0.4558,0.5474,-0.339,0.0
-0.146,0.1438,0.805,0.8726,0.4902,-0.0195,0.0
-0.2693,0.9062,0.3545,0.594,0.3252,-0.157,0.0
-0.2566,0.4844,0.903,0.3225,0.3735,0.3904,0.0
