like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.2537,0.4146,0.1798,0.9805,0.2426,0.4963,0.0
0.771,0.05234,0.4995,0.8813,0.5854,0.1343,0.0
1.411,0.723,0.883,0.5054,0.1304,-0.3977,0.0
0.3796,0.2477,0.7007,0.7544,0.1776,0.08844,0.0
0.2803,0.4226,0.1099,0.794,0.5503,0.2634,0.0
0.3118,0.1897,0.7964,0.6987,0.601,0.4644,0.0
0.2725,0.8926,0.02692,0.4697,0.2146,0.0824,0.0
0.3423,0.211,0.0687,0.5083,0.441,-0.3076,0.0
0.6553,0.381,0.7446,0.8916,0.427,-0.3916,0.0
0.2201,0.06995,0.8955,0.2876,0.149,0.04645,0.0
0.32,0.4705,0.258,0.9863,0.453,-0.12115,0.0
0.97,0.4734,0.975,0.2297,0.8315,-0.42,0.0
1.365,0.845,0.7275,0.463,0.8916,0.04218,0.0
0.4092,0.2472,0.888,0.2893,0.1365,-0.27,0.0
0.2542,0.377,0.2129,0.2905,0.4297,0.1098,0.0
1.081,0.7734,0.599,0.96,0.6616,-0.02303,0.0
0.641,0.798,0.3655,0.904,0.9653,-0.0824,0.0
0.2041,0.5845,0.01581,0.2462,0.447,-0.081,0.0
0.8823,0.6533,0.5435,0.2006,0.4558,-0.0536,0.0
0.699,0.5664,0.4773,0.863,0.665,-0.1421,0.0
0.5713,0.05292,0.733,0.3208,0.4192,0.01685,0.0
0.2935,0.5693,0.10266,0.5312,0.18,-0.00662,0.0
0.5356,0.374,0.5664,0.7446,0.2605,0.3691,0.0
0.309,0.2803,0.0885,0.3179,0.2666,0.2467,0.0
0.9634,0.5107,0.8223,0.847,0.1558,-0.3567,0.0
0.8022,0.7515,0.4543,0.756,0.5405,0.1079,0.0
0.542,0.3596,0.61,0.4595,0.7715,-0.05728,0.0
0.7925,0.6553,0.4836,0.2101,0.2325,-0.3206,0.0
0.5786,0.3333,0.8394,0.7915,0.1888,0.4502,0.0
0.6465,0.863,0.3599,0.7666,0.327,0.4343,0.0
1.639,0.9253,0.821,0.489,0.613,0.004253,0.0
0.9106,0.4888,0.8237,0.5513,0.6963,0.493,0.0
0.625,0.4412,0.5493,0.653,0.6064,0.4717,0.0
1.564,0.744,0.9893,0.93,0.564,0.4067,0.0
0.999,0.97,0.488,0.3254,0.4626,-0.1385,0.0
0.4563,0.486,0.3594,0.7544,0.9775,0.0391,0.0
0.356,0.2219,0.8047,0.2927,0.8677,-0.03748,0.0
0.4016,0.3088,0.5127,0.97,0.1263,0.4873,0.0
0.3062,0.2708,0.4165,0.7324,0.4377,0.0924,0.0
2.05,0.993,0.949,0.5703,0.9175,0.2578,0.0
0.2617,0.3345,0.2646,0.567,0.181,0.3489,0.0
1.399,0.7085,0.898,0.7354,0.811,-0.2499,0.0
1.777,0.8457,0.976,0.5806,0.3628,-0.1599,0.0
0.508,0.0338,0.3472,0.8833,0.3523,0.472,0.0
0.2404,0.2712,0.1786,0.86,0.26,0.3496,0.0
0.2937,0.998,0.1644,0.274,0.3933,0.08685,0.0
0.284,0.862,0.1238,0.3816,0.902,0.3413,0.0
0.2852,0.778,0.12335,0.445,0.2349,0.1077,0.0
0.3193,0.1897,0.9263,0.4536,0.5483,-0.3096,0.0
0.3843,0.714,0.2473,0.6865,0.895,-0.4727,0.0
0.28,0.651,0.1516,0.7305,0.1092,0.263,0.0
1.015,0.626,0.665,0.318,0.9697,-0.338,0.0
0.4978,0.3145,0.693,0.265,0.835,-0.06226,0.0
0.325,0.839,0.03555,0.327,0.6284,0.4644,0.0
0.5312,0.541,0.3816,0.683,0.7153,0.07227,0.0
1.06,0.6123,0.7236,0.5337,0.701,-0.3523,0.0
0.2443,0.1766,0.3516,0.3296,0.3767,0.4758,0.0
1.025,0.5723,0.764,0.658,0.3516,0.2196,0.0
0.3118,0.1836,0.96,0.3406,0.993,0.1165,0.0
0.284,0.01383,0.802,0.4858,0.1409,-0.2238,0.0
0.3953,0.2532,0.734,0.2301,0.10535,0.1996,0.0
0.472,0.2888,0.791,0.4404,0.2686,0.4817,0.0
0.997,0.6016,0.6797,0.3862,0.7446,-0.3142,0.0
0.51,0.893,0.2966,0.5156,0.9717,0.3115,0.0
0.9585,0.5166,0.805,0.5786,0.239,0.1198,0.0
0.2996,0.0958,0.5605,0.2512,0.753,0.3958,0.0
0.942,0.7583,0.5225,0.2212,0.5396,-0.3726,0.0
0.2854,0.812,0.148,0.74,0.6406,-0.3416,0.0
1.687,0.9688,0.8125,0.698,0.929,0.1436,0.0
0.3247,0.909,0.1953,0.903,0.6616,-0.1255,0.0
0.3472,0.1957,0.06586,0.2527,0.977,0.4646,0.0
0.4314,0.3782,0.4272,0.205,0.881,-0.1879,0.0
0.2634,0.1348,0.277,0.752,0.845,-0.3083,0.0
0.4028,0.2542,0.762,0.574,0.6978,0.03705,0.0
0.8516,0.6616,0.5195,0.4646,0.3967,0.02342,0.0
0.251,0.2905,0.1522,0.3057,0.2969,0.1449,0.0
0.1477,0.0724,0.09644,0.536,0.9277,0.1968,0.0
0.4617,0.2676,0.988,0.814,0.4934,-0.1891,0.0
1.058,0.986,0.51,0.2178,0.871,-0.01929,0.0
0.4585,0.2712,0.893,0.932,0.865,-0.4045,0.0
0.308,0.7495,0.0899,0.7104,0.33,-0.01837,0.0
1.044,0.5093,0.957,0.427,0.3582,-0.3318,0.0
0.3804,0.7036,0.2484,0.562,0.2559,0.4001,0.0
0.535,0.3196,0.7847,0.6016,0.372,0.3245,0.0
0.9214,0.745,0.5186,0.841,0.3967,-0.1838,0.0
0.345,0.1769,0.051,0.3782,0.4272,0.4912,0.0
0.285,0.12085,0.8716,0.986,0.8477,-0.4968,0.0
0.3064,0.2461,0.4658,0.2169,0.3052,0.1697,0.0
0.3313,0.1992,0.97,0.3027,0.9556,0.2637,0.0
0.2478,0.1588,0.3445,0.9277,0.7207,-0.2194,0.0
0.3518,0.3352,0.3904,0.6943,0.9014,0.00511,0.0
1.18,0.7476,0.6826,0.255,0.3005,0.1937,0.0
0.272,0.5493,0.1445,0.5654,0.858,0.1818,0.0
0.4153,0.3738,0.416,0.6147,0.65,-0.2115,0.0
1.609,0.867,0.861,0.673,0.4507,0.3613,0.0
0.4514,0.6353,0.3015,0.901,0.7686,-0.00944,0.0
1.538,0.7646,0.9253,0.2366,0.3926,-0.2908,0.0
0.8994,0.462,0.903,0.664,0.10284,0.2556,0.0
1.996,0.942,0.9756,0.2688,0.1787,0.0428,0.0
0.2852,0.74,0.1217,0.759,0.11505,0.1866,0.0
0.2479,0.2805,0.2815,0.2805,0.594,0.11884,0.0
0.2205,0.289,0.010124,0.4739,0.4045,0.3105,0.0
0.2498,0.1526,0.3257,0.2659,0.6636,0.257,0.0
