like1,parKperc,parKb,parKe,parCqq,parBias,chain
-0.1025,0.0864,0.6665,0.9917,0.717,-0.10284,0.0
-0.1106,0.2917,0.10754,0.976,0.6763,-0.01598,0.0
-0.1714,0.1694,0.3918,0.7363,0.7964,-0.2424,0.0
-0.1747,0.483,0.4998,0.4844,0.64,0.2917,0.0
-0.1973,0.4717,0.232,0.841,0.1993,-0.088,0.0
-0.0707,0.186,0.09827,0.3955,0.846,0.3428,0.0
-0.1387,0.6562,0.1133,0.611,0.4763,-0.1199,0.0
0.05557,0.2937,0.03455,0.2386,0.237,-0.2869,0.0
-0.194,0.2244,0.743,0.321,0.1012,0.3035,0.0
-0.1562,0.6665,0.464,0.66,0.385,0.3726,0.0
-0.1779,0.798,0.3462,0.378,0.3354,0.2764,0.0
-0.1212,0.904,0.486,0.4702,0.3909,0.4526,0.0
-0.1148,0.7725,0.555,0.914,0.2172,0.3975,0.0
-0.1362,0.972,0.10785,0.2172,0.764,0.2732,0.0
0.1262,0.557,0.02547,0.911,0.3882,0.2534,0.0
-0.08777,0.534,0.9824,0.934,0.4878,-0.0004783,0.0
-0.03918,0.6943,0.05133,0.4556,0.10144,0.00348,0.0
-0.1636,0.974,0.1399,0.4465,0.9507,0.405,0.0
-0.01301,0.7393,0.893,0.702,0.844,0.2421,0.0
-0.1658,0.503,0.5396,0.9653,0.5063,0.3943,0.0
-0.02142,0.1445,0.0754,0.609,0.439,-0.479,0.0
-0.10785,0.0859,0.8228,0.533,0.3464,-0.04688,0.0
-0.1842,0.1792,0.83,0.836,0.701,-0.0768,0.0
-0.2019,0.276,0.457,0.6245,0.3813,-0.08246,0.0
-0.1917,0.424,0.4392,0.2952,0.862,0.2876,0.0
0.0422,0.7866,0.975,0.275,0.217,0.427,0.0
0.151,0.992,0.915,0.4412,0.2742,-0.001276,0.0
-0.1869,0.859,0.3,0.826,0.956,-0.1984,0.0
-0.1893,0.3506,0.5957,0.951,0.4446,-0.1033,0.0
-0.1953,0.294,0.2695,0.846,0.864,0.06073,0.0
-0.1976,0.546,0.3154,0.8965,0.948,0.4038,0.0
-0.2004,0.2808,0.513,0.5703,0.2874,0.0362,0.0
0.02562,0.0269,0.5166,0.3425,0.9385,0.0338,0.0
-0.1652,0.5825,0.4673,0.5635,0.1476,-0.0887,0.0
-0.0822,0.3362,0.08014,0.5713,0.992,0.00934,0.0
-0.11383,0.4814,0.9653,0.56,0.708,-0.1337,0.0
-0.1604,0.404,0.8003,0.7114,0.647,-0.0584,0.0
-0.1403,0.5806,0.1166,0.6284,0.172,0.4824,0.0
-0.1935,0.2196,0.4377,0.3574,0.7593,-0.3071,0.0
-0.197,0.2793,0.298,0.4124,0.9243,0.2457,0.0
-0.1969,0.289,0.6055,0.5,0.5234,0.4387,0.0
