like1,parKperc,parKb,parKe,parCqq,parBias,chain
-0.2397,0.326,0.9136,0.2472,0.3347,0.4802,0.0
-0.255,0.234,0.792,0.2491,0.2805,0.1389,0.0
0.3447,0.8975,0.9033,0.2915,0.948,0.4785,0.0
0.1503,0.0199,0.4788,0.5537,0.1681,0.1396,0.0
-0.1072,0.7554,0.5625,0.5586,0.3555,-0.2203,0.0
0.0571,0.02904,0.585,0.538,0.8525,-0.468,0.0
-0.1791,0.142,0.395,0.4639,0.2275,0.2362,0.0
-0.215,0.7944,0.4082,0.5366,0.406,0.4746,0.0
-0.2134,0.835,0.1514,0.5,0.10706,-0.006004,0.0
-0.09717,0.03955,0.523,0.9404,0.6387,-0.2407,0.0
0.00786,0.1208,0.06155,0.7383,0.595,0.2695,0.0
-0.2559,0.832,0.251,0.7188,0.8164,-0.1598,0.0
-0.1611,0.4868,0.786,0.7153,0.1562,0.2423,0.0
-0.256,0.837,0.27,0.6445,0.2947,-0.002895,0.0
-0.0668,0.7295,0.6377,0.9785,0.2152,0.375,0.0
-0.1282,0.2003,0.1547,0.961,0.4517,-0.078,0.0
0.1285,0.9316,0.6875,0.2932,0.1442,-0.00809,0.0
-0.154,0.431,0.9463,0.258,0.731,-0.4346,0.0
-0.2347,0.306,0.2927,0.606,0.8027,0.4656,0.0
-0.1385,0.879,0.4685,0.4832,0.2537,-0.3975,0.0
-0.2502,0.267,0.4556,0.2063,0.6514,-0.4153,0.0
-0.1991,0.4736,0.682,0.7764,0.6265,-0.1721,0.0
0.2742,0.828,0.856,0.681,0.172,-0.3953,0.0
-0.2351,0.742,0.3735,0.5967,0.727,-0.3337,0.0
-0.1451,0.2866,0.1365,0.3613,0.905,0.2795,0.0
0.08594,0.8813,0.6675,0.9526,0.7046,-0.348,0.0
-0.1975,0.0832,0.3716,0.958,0.977,0.0636,0.0
-0.2559,0.4553,0.4875,0.6924,0.659,0.299,0.0
-0.2627,0.296,0.6045,0.4602,0.666,0.3557,0.0
-0.2583,0.2556,0.7534,0.96,0.2803,0.2499,0.0
-0.2368,0.6484,0.1951,0.814,0.4148,0.0679,0.0
-0.2512,0.95,0.2462,0.8584,0.7026,-0.4922,0.0
0.1062,0.97,0.6387,0.7466,0.9497,-0.416,0.0
-0.2522,0.2333,0.6626,0.279,0.3489,-0.3054,0.0
-0.1548,0.0741,0.215,0.4343,0.433,0.1932,0.0
-0.2532,0.259,0.963,0.627,0.355,0.3486,0.0
0.4978,0.923,0.931,0.4841,0.5356,-0.4338,0.0
-0.2542,0.266,0.8745,0.582,0.1272,-0.2703,0.0
-0.1837,0.3062,0.176,0.3735,0.819,-0.324,0.0
0.1365,0.8525,0.7344,0.7783,0.4539,-0.1498,0.0
-0.2107,0.7637,0.1508,0.298,0.3962,0.3958,0.0
-0.059,0.578,0.808,0.806,0.2876,-0.4543,0.0
-0.2448,0.827,0.2028,0.775,0.4678,-0.4175,0.0
0.1934,0.8657,0.7964,0.335,0.1882,0.3801,0.0
-0.2461,0.772,0.3457,0.6704,0.838,0.3667,0.0
-0.1285,0.1128,0.1516,0.2174,0.851,-0.0751,0.0
-0.2169,0.09564,0.7437,0.5063,0.9653,-0.17,0.0
-0.2473,0.2854,0.3853,0.606,0.9424,-0.3022,0.0
-0.1742,0.4739,0.1322,0.673,0.2449,-0.4773,0.0
-0.1617,0.5356,0.1172,0.3367,0.2328,-0.4229,0.0
-0.10565,0.2224,0.1224,0.924,0.297,0.4097,0.0
-0.2424,0.8135,0.3328,0.4219,0.8496,-0.373,0.0
-0.21,0.375,0.901,0.583,0.3164,-0.1356,0.0
-0.139,0.2727,0.1344,0.469,0.3293,-0.05148,0.0
-0.1755,0.8057,0.4595,0.3,0.5083,0.1123,0.0
0.526,0.985,0.9287,0.2524,0.7173,0.0504,0.0
-0.2568,0.7026,0.2515,0.5176,0.6294,-0.297,0.0
-0.2642,0.3813,0.4014,0.4011,0.511,0.3787,0.0
-0.2,0.893,0.39,0.8843,0.4321,-0.2229,0.0
-0.153,0.05283,0.328,0.998,0.4573,-0.0655,0.0
-0.2266,0.3857,0.2238,0.5234,0.1671,-0.11523,0.0
-0.0988,0.6646,0.6357,0.929,0.5317,-0.2854,0.0
-0.1954,0.7725,0.4363,0.6567,0.1427,-0.2751,0.0
-0.08154,0.8237,0.563,0.8735,0.9673,0.3767,0.0
