like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.1962,0.738,0.4292,0.369,0.649,0.10535,0.0
0.1711,0.3945,0.4148,0.49,0.1431,0.2798,0.0
0.1653,0.3398,0.564,0.755,0.4077,0.2295,0.0
0.2546,0.6743,0.5405,0.3547,0.4326,-0.4219,0.0
0.1013,0.1842,0.1584,0.283,0.1293,0.2272,0.0
0.2219,0.6626,0.4944,0.788,0.6123,0.09326,0.0
0.2404,0.8833,0.05304,0.606,0.788,0.06433,0.0
0.297,0.6562,0.6626,0.739,0.2727,0.2399,0.0
0.1372,0.1637,0.6313,0.2004,0.988,0.496,0.0
0.4707,0.7065,0.9917,0.3508,0.937,0.05505,0.0
0.4475,0.7637,0.8286,0.731,0.8857,0.1399,0.0
0.1481,0.385,0.268,0.549,0.4553,-0.4226,0.0
0.0836,0.07623,0.669,0.604,0.9517,0.1119,0.0
0.1455,0.1023,0.3972,0.803,0.324,0.2603,0.0
0.1388,0.1868,0.59,0.4814,0.1643,-0.02754,0.0
0.1263,0.342,0.2008,0.2646,0.991,0.324,0.0
0.1864,0.4104,0.693,0.358,0.5527,0.0757,0.0
0.1455,0.6045,0.1256,0.2852,0.6387,-0.00556,0.0
0.1871,0.449,0.4875,0.5728,0.1666,-0.297,0.0
0.11487,0.9707,0.1481,0.752,0.929,0.477,0.0
0.32,0.7354,0.6445,0.3965,0.878,0.3142,0.0
0.2043,0.4746,0.616,0.336,0.2415,0.4949,0.0
0.5938,0.8896,0.8525,0.9204,0.5957,-0.3926,0.0
0.2009,0.821,0.4255,0.7485,0.8237,-0.4233,0.0
0.1267,0.332,0.2156,0.793,0.5415,-0.1287,0.0
0.223,0.5483,0.5547,0.2532,0.848,-0.1844,0.0
0.1469,0.753,0.11194,0.303,0.4204,0.1956,0.0
0.1362,0.8047,0.2908,0.6177,0.8003,-0.1676,0.0
0.2269,0.4678,0.9116,0.9907,0.954,0.2294,0.0
0.1378,0.1411,0.4585,0.46,0.976,0.4927,0.0
0.185,0.0359,0.617,0.4087,0.735,0.238,0.0
0.142,0.9526,0.3408,0.3147,0.348,0.446,0.0
0.3386,0.05182,0.312,0.6826,0.11414,-0.4993,0.0
0.1887,0.5454,0.434,0.8013,0.551,-0.119,0.0
0.3928,0.669,0.819,0.8843,0.9756,-0.3872,0.0
0.2074,0.01197,0.5386,0.3965,0.559,-0.1694,0.0
0.1177,0.2292,0.867,0.3394,0.1295,0.3894,0.0
