like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.3735,0.9023,0.7114,0.905,0.9604,0.3403,0.0
0.2935,0.005962,0.8296,0.9727,0.2114,-0.02106,0.0
0.521,0.1367,0.0936,0.2008,0.7876,-0.4768,0.0
0.4014,0.557,0.2976,0.352,0.9185,0.478,0.0
0.407,0.5767,0.2361,0.7036,0.6704,-0.02066,0.0
0.4668,0.865,0.02322,0.828,0.647,0.384,0.0
0.3845,0.9907,0.685,0.9756,0.273,-0.0717,0.0
0.3567,0.795,0.432,0.2455,0.145,-0.2947,0.0
0.3953,0.362,0.314,0.6606,0.9033,-0.2308,0.0
0.3777,0.5747,0.541,0.4502,0.945,0.0372,0.0
0.4324,0.307,0.1345,0.5903,0.1248,0.001556,0.0
0.416,0.1761,0.799,0.5947,0.351,-0.2129,0.0
0.3713,0.6846,0.9033,0.2969,0.573,-0.3115,0.0
0.3474,0.532,0.822,0.669,0.963,-0.45,0.0
0.3938,0.526,0.4495,0.88,0.7373,0.1685,0.0
0.3389,0.964,0.5605,0.951,0.502,0.01025,0.0
0.4224,0.1721,0.7495,0.6343,0.2883,-0.41,0.0
0.3638,0.7173,0.4817,0.2837,0.281,-0.1437,0.0
0.4028,0.7886,0.867,0.331,0.3315,-0.408,0.0
0.334,0.982,0.54,0.982,0.656,0.1567,0.0
0.3843,0.6,0.453,0.7866,0.6743,-0.00867,0.0
0.3503,0.993,0.2725,0.3564,0.7715,-0.4119,0.0
0.359,0.796,0.4043,0.363,0.765,-0.1354,0.0
0.366,0.496,0.0106,0.2664,0.2522,-0.1971,0.0
0.3452,0.931,0.332,0.765,0.10516,0.3323,0.0
0.3665,0.8574,0.687,0.712,0.2717,-0.4617,0.0
0.513,0.9004,0.02968,0.9463,0.2318,-0.322,0.0
0.3547,0.7236,0.741,0.831,0.5293,0.3372,0.0
0.3337,0.936,0.5273,0.761,0.9893,0.4353,0.0
0.332,0.0734,0.261,0.4082,0.509,-0.4666,0.0
0.389,0.2864,0.2325,0.267,0.1492,0.4402,0.0
0.3538,0.781,0.6685,0.558,0.7773,0.0844,0.0
0.3813,0.4373,0.6333,0.593,0.6606,-0.1195,0.0
0.3428,0.84,0.5366,0.5107,0.4707,0.3904,0.0
0.4788,0.1111,0.7397,0.274,0.5205,-0.0817,0.0
0.418,0.7817,0.1746,0.887,0.595,0.2935,0.0
0.3735,0.3267,0.763,0.848,0.5425,0.08765,0.0
0.31,0.005352,0.509,0.2107,0.565,0.0858,0.0
0.3389,0.5615,0.9414,0.3284,0.3884,0.329,0.0
0.3508,0.591,0.786,0.515,0.9194,-0.2428,0.0
0.4172,0.3738,0.1632,0.6196,0.3677,0.0477,0.0
0.4006,0.4065,0.3384,0.4539,0.735,-0.2856,0.0
0.3916,0.254,0.731,0.7954,0.8374,0.2256,0.0
0.4573,0.1206,0.443,0.887,0.9717,-0.2172,0.0
0.344,0.8687,0.448,0.5034,0.5063,-0.4622,0.0
0.3442,0.9224,0.5947,0.523,0.545,0.38,0.0
0.33,0.4785,0.9688,0.5176,0.433,-0.0985,0.0
0.4126,0.1666,0.3416,0.2449,0.766,-0.2656,0.0
0.359,0.8438,0.3416,0.2805,0.913,0.1375,0.0
0.3967,0.2747,0.3982,0.883,0.1492,-0.1414,0.0
0.3616,0.7954,0.6963,0.3206,0.2605,-0.3684,0.0
0.4275,0.9233,0.8,0.3188,0.2437,-0.2032,0.0
0.3982,0.2489,0.3992,0.4438,0.9004,-0.2834,0.0
0.4382,0.1816,0.1543,0.732,0.2573,0.151,0.0
0.35,0.5483,0.7817,0.934,0.3733,-0.1868,0.0
0.4587,0.1287,0.546,0.2834,0.429,-0.01142,0.0
0.4949,0.10455,0.1598,0.8037,0.672,0.2325,0.0
0.3938,0.6016,0.3606,0.2615,0.9927,-0.2179,0.0
0.3425,0.913,0.578,0.3696,0.2473,0.2236,0.0
0.367,0.9883,0.226,0.8076,0.59,0.3037,0.0
0.369,0.744,0.3823,0.8003,0.5093,0.2258,0.0
0.3613,0.776,0.4045,0.7812,0.306,-0.0314,0.0
0.3984,0.2615,0.6606,0.2876,0.4067,-0.4138,0.0
0.3352,0.9385,0.419,0.4065,0.1616,-0.3008,0.0
0.529,0.567,0.0728,0.2642,0.6235,0.3757,0.0
0.3835,0.5586,0.5054,0.706,0.5645,0.446,0.0
