like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.2969,0.3936,0.3113,0.872,0.9185,0.2482,0.0
0.567,0.884,0.02618,0.9404,0.1506,0.1575,0.0
0.644,0.865,0.712,0.329,0.689,0.462,0.0
0.3772,0.4905,0.424,0.564,0.8057,-0.0909,0.0
0.305,0.9375,0.2803,0.6694,0.2927,-0.0714,0.0
0.564,0.9404,0.567,0.3965,0.166,0.02853,0.0
0.2438,0.3684,0.1975,0.4614,0.2678,0.2522,0.0
0.2742,0.953,0.2355,0.9194,0.6226,-0.3713,0.0
0.285,0.3748,0.2932,0.8276,0.29,-0.4846,0.0
0.4785,0.594,0.593,0.846,0.98,0.0871,0.0
0.3855,0.3684,0.938,0.2489,0.748,-0.319,0.0
0.4426,0.5254,0.5522,0.834,0.3914,-0.2366,0.0
0.3347,0.6562,0.3171,0.29,0.811,0.358,0.0
0.2615,0.0968,0.3982,0.4253,0.669,-0.4583,0.0
0.75,0.784,0.878,0.857,0.4917,3.016e-05,0.0
0.3938,0.3916,0.8525,0.3135,0.183,0.1323,0.0
0.4023,0.06335,0.1133,0.8745,0.2053,0.2064,0.0
0.2559,0.7974,0.1796,0.2058,0.3694,0.292,0.0
0.2505,0.8364,0.1652,0.3523,0.5796,-0.2023,0.0
0.2568,0.1913,0.9053,0.514,0.7,-0.1525,0.0
0.5967,0.9067,0.5864,0.3953,0.1575,-0.3396,0.0
0.2986,0.2632,0.5283,0.964,0.6094,-0.02171,0.0
0.3882,0.4946,0.4585,0.52,0.647,0.2566,0.0
0.816,0.949,0.814,0.5034,0.6646,0.0537,0.0
0.2778,0.2377,0.9053,0.6914,0.1958,-0.09344,0.0
0.5044,0.739,0.5645,0.4795,0.8813,0.289,0.0
0.4841,0.996,0.4644,0.976,0.7764,-0.3796,0.0
0.5146,0.856,0.03143,0.9985,0.2378,0.2245,0.0
0.272,0.0788,0.859,0.2744,0.9175,0.2937,0.0
0.583,0.557,0.938,0.2986,0.3093,-0.4973,0.0
0.6904,0.7188,0.827,0.664,0.2534,-0.2703,0.0
1.027,0.971,0.963,0.4133,0.434,-0.0331,0.0
0.491,0.973,0.5,0.98,0.831,0.37,0.0
0.6904,0.948,0.685,0.5664,0.8467,-0.03102,0.0
0.2435,0.3865,0.138,0.7676,0.1015,-0.4436,0.0
0.3604,0.3938,0.464,0.6787,0.5723,-0.493,0.0
0.8354,0.7993,0.93,0.855,0.7417,-0.2551,0.0
0.6045,0.7715,0.718,0.3713,0.5513,0.4697,0.0
0.2634,0.3254,0.2812,0.8765,0.3438,-0.4949,0.0
0.555,0.96,0.02704,0.3442,0.944,-0.2122,0.0
0.3801,0.3645,0.949,0.686,0.9897,-0.1637,0.0
