like1,parKperc,parKb,parKe,parCqq,parBias,chain
-0.1359,0.634,0.2089,0.2961,0.8164,-0.132,0.0
-0.1288,0.2092,0.3945,0.4307,0.4,-0.3108,0.0
-0.00819,0.842,0.3645,0.9717,0.7246,-0.2747,0.0
-0.1329,0.667,0.2236,0.4836,0.852,-0.33,0.0
-0.0755,0.3247,0.628,0.876,0.4424,0.3267,0.0
0.148,0.5273,0.7344,0.544,0.842,0.1213,0.0
0.2612,0.8364,0.5957,0.7075,0.71,0.1691,0.0
0.147,0.686,0.55,0.7285,0.579,0.1879,0.0
-0.0809,0.6772,0.0972,0.675,0.984,0.3452,0.0
0.291,0.8105,0.02559,0.574,0.953,-0.07733,0.0
0.528,0.7607,0.987,0.7173,0.3567,-0.4802,0.0
0.3787,0.666,0.9277,0.4094,0.1749,0.0827,0.0
-0.12274,0.327,0.3284,0.6025,0.993,0.0773,0.0
0.455,0.02144,0.3052,0.2617,0.9565,0.2908,0.0
-0.1317,0.2084,0.4897,0.6265,0.9873,0.133,0.0
-0.0733,0.08276,0.5996,0.8516,0.914,-0.3157,0.0
0.1427,0.142,0.05557,0.7114,0.4338,0.1807,0.0
0.2115,0.582,0.757,0.9272,0.8,0.1416,0.0
-0.1293,0.994,0.2434,0.352,0.4758,0.4983,0.0
0.3352,0.8193,0.668,0.7725,0.276,-0.426,0.0
-0.1022,0.2927,0.56,0.3093,0.1176,-0.1252,0.0
0.265,0.03027,0.7515,0.4016,0.848,0.3428,0.0
0.4011,0.5107,0.02187,0.992,0.729,-0.3545,0.0
0.1787,0.6055,0.6597,0.5566,0.3862,0.2477,0.0
0.2136,0.994,0.5103,0.2251,0.4602,-0.326,0.0
-0.1296,0.2744,0.323,0.998,0.5205,0.2947,0.0
-0.1196,0.3062,0.381,0.915,0.1454,0.424,0.0
0.4128,0.6646,0.0206,0.316,0.6533,-0.4666,0.0
0.4019,0.949,0.677,0.84,0.8784,-0.00475,0.0
0.2375,0.6123,0.7515,0.5327,0.527,0.1675,0.0
0.2732,0.6567,0.747,0.3674,0.6216,0.2203,0.0
0.0314,0.596,0.4578,0.963,0.5312,-0.4868,0.0
-0.142,0.9062,0.22,0.4868,0.3357,0.3745,0.0
-0.1136,0.1672,0.3352,0.4404,0.5225,0.439,0.0
0.2021,0.5073,0.977,0.3196,0.753,-0.0648,0.0
0.2023,0.5273,0.8896,0.283,0.951,0.1118,0.0
-0.03796,0.5957,0.379,0.652,0.2302,0.363,0.0
-0.02931,0.758,0.358,0.5635,0.986,0.4424,0.0
0.0053,0.9863,0.3643,0.985,0.3943,-0.08344,0.0
-0.06494,0.413,0.4358,0.2056,0.563,-0.145,0.0
0.3208,0.7505,0.7007,0.9404,0.749,-0.3245,0.0
0.04013,0.4602,0.617,0.62,0.708,-0.1821,0.0
-0.02719,0.4304,0.513,0.901,0.3982,0.4014,0.0
0.5864,0.908,0.8755,0.5864,0.3738,-0.3997,0.0
0.508,0.8013,0.92,0.483,0.7007,0.2407,0.0
-0.10266,0.515,0.3005,0.7437,0.4338,-0.272,0.0
0.01668,0.2827,0.07117,0.5835,0.3542,-0.4905,0.0
0.3672,0.657,0.93,0.6685,0.2917,0.2451,0.0
0.321,0.011154,0.506,0.8037,0.7007,0.4785,0.0
-0.1455,0.9224,0.1469,0.88,0.906,0.001826,0.0
-0.1161,0.6416,0.2627,0.8086,0.3027,0.1865,0.0
0.03217,0.634,0.449,0.3208,0.3804,0.4773,0.0
-0.0993,0.899,0.2773,0.851,0.852,-0.3728,0.0
0.03754,0.9785,0.3906,0.336,0.8174,0.3223,0.0
-0.11957,0.721,0.2544,0.535,0.631,0.02367,0.0
-0.1284,0.2361,0.4558,0.2751,0.954,0.179,0.0
-0.0632,0.7627,0.321,0.7705,0.7036,-0.2754,0.0
0.02745,0.0426,0.4966,0.58,0.6616,0.423,0.0
-0.0857,0.11145,0.4927,0.458,0.56,-0.3643,0.0
-0.1305,0.0646,0.787,0.829,0.5474,-0.4263,0.0
-0.07263,0.3325,0.5903,0.763,0.4846,-0.2559,0.0
-0.11163,0.2683,0.7134,0.763,0.4927,0.3298,0.0
-0.02939,0.3708,0.6685,0.2617,0.7466,0.3066,0.0
-0.1261,0.2428,0.758,0.2352,0.2864,-0.0355,0.0
0.2847,0.754,0.6616,0.8096,0.679,0.004013,0.0
-0.10114,0.9585,0.2773,0.949,0.3977,0.4531,0.0
0.2302,0.6123,0.7256,0.3057,0.3665,-0.333,0.0
0.3706,0.8633,0.68,0.779,0.5728,-0.4055,0.0
-0.03192,0.8184,0.3464,0.495,0.645,-0.188,0.0
-0.0647,0.956,0.3103,0.551,0.4282,0.02219,0.0
0.5615,0.854,0.929,0.9883,0.641,0.3643,0.0
-0.1151,0.2764,0.5166,0.89,0.922,0.3586,0.0
0.213,0.776,0.5674,0.4373,0.2688,-0.4404,0.0
-0.09674,0.2374,0.1675,0.297,0.659,0.0968,0.0
-0.1294,0.3806,0.2311,0.4778,0.7183,-0.1913,0.0
0.0354,0.1193,0.1056,0.761,0.607,0.2458,0.0
0.08844,0.6543,0.4985,0.2893,0.139,-0.05664,0.0
0.1384,0.5435,0.676,0.6646,0.8184,-0.01703,0.0
