like1,parKperc,parKb,parKe,parCqq,parBias,parS_init,parG_init,chain
86.44,0.702,0.6807,0.3662,1.0,0.772,322.0,475.8,0.0
18.84,0.934,0.1671,0.7783,0.9995,0.4348,1595.0,1807.0,0.0
10.88,0.4417,0.508,0.8877,0.9995,0.4636,1130.0,1833.0,0.0
10000.0,0.9507,0.2284,0.2554,0.999,-0.8765,1292.0,1124.0,0.0
10000.0,0.8916,0.6978,0.02795,0.999,-0.578,974.5,347.0,0.0
19.47,0.3518,0.619,0.5835,0.9995,0.2411,99.7,1580.0,0.0
10000.0,0.5986,0.835,0.0906,0.999,0.9243,668.5,82.94,0.0
50.03,0.722,0.413,0.4827,1.0,0.636,1391.0,648.0,0.0
10000.0,0.9434,0.74,0.2229,0.999,-0.5767,207.1,1383.0,0.0
16.28,0.4802,0.4004,0.5693,0.9995,-0.9624,504.2,553.0,0.0
57.88,0.3271,0.3826,0.3486,0.9995,0.721,516.5,982.0,0.0
92.2,0.1776,0.385,0.2432,0.9995,0.602,1332.0,103.44,0.0
68.9,0.4314,0.58,0.332,1.0,0.1564,766.0,1395.0,0.0
7.707,0.4973,0.5845,0.8516,0.9995,-0.5405,118.6,1098.0,0.0
10000.0,0.9844,0.623,0.05966,0.9995,-0.309,1432.0,1178.0,0.0
10000.0,0.1128,0.6963,0.1471,0.999,-0.4277,1092.0,1989.0,0.0
20.22,0.9097,0.5664,0.7925,0.999,0.1061,1157.0,1644.0,0.0
0.1682,0.0794,0.7183,0.9233,0.999,0.02304,1844.0,1714.0,0.0
10.12,0.6064,0.6035,0.8643,0.9995,-0.09454,108.8,1926.0,0.0
23.58,0.4443,0.78,0.719,0.9995,0.945,485.0,995.0,0.0
15.32,0.8145,0.2908,0.695,0.999,-0.8047,1644.0,1005.0,0.0
10000.0,0.2266,0.9595,0.1371,0.9995,0.6943,1124.0,293.5,0.0
20.05,0.573,0.7407,0.8257,1.0,0.8027,952.5,1663.0,0.0
83.6,0.1177,0.2218,0.2389,0.999,0.681,60.6,996.0,0.0
5.484,0.1337,0.977,0.703,0.999,0.0367,1696.0,976.0,0.0
5.44,0.012405,0.975,0.2605,0.9995,-0.943,85.5,1532.0,0.0
2.664,0.3613,0.4617,0.989,0.9995,-0.0589,1336.0,98.0,0.0
10.805,0.0964,0.715,0.6475,0.999,0.625,803.0,1933.0,0.0
29.67,0.77,0.97,0.7676,0.9995,0.6743,1290.0,1180.0,0.0
5.223,0.2632,0.275,0.744,0.999,-0.12195,509.8,122.94,0.0
2.14,0.4937,0.328,0.9854,0.999,-0.5894,657.0,716.0,0.0
10000.0,0.9463,0.4075,0.04388,1.0,0.316,197.2,827.5,0.0
62.28,0.7017,0.772,0.4365,1.0,0.1519,1605.0,154.2,0.0
31.67,0.751,0.776,0.636,0.9995,0.1373,245.4,687.5,0.0
63.16,0.8853,0.8755,0.4927,0.999,-0.2137,1510.0,167.5,0.0
6.383,0.1487,0.1676,0.5244,1.0,-0.32,764.5,760.5,0.0
-0.03073,0.03287,0.9004,0.604,0.9995,-0.5483,1051.0,1460.0,0.0
51.6,0.7476,0.328,0.4377,1.0,0.05893,528.0,1640.0,0.0
0.1573,0.0586,0.886,0.7163,0.999,-0.7856,1619.0,1441.0,0.0
19.84,0.657,0.8457,0.753,0.999,-0.0685,553.5,971.5,0.0
2.441,0.12354,0.844,0.9937,0.9995,0.221,1318.0,1876.0,0.0
6.48,0.04364,0.769,0.5527,0.999,0.3896,1230.0,758.5,0.0
30.66,0.956,0.324,0.644,0.999,0.3962,1841.0,523.0,0.0
9.81,0.2133,0.1536,0.4807,1.0,-0.7773,1337.0,1492.0,0.0
13.55,0.7515,0.148,0.78,0.9995,0.2693,1144.0,30.95,0.0
12.164,0.3618,0.4949,0.662,0.999,-0.04367,341.8,603.0,0.0
0.3167,0.04688,0.4976,0.682,0.999,-0.0666,640.0,1579.0,0.0
23.88,0.478,0.1239,0.5835,1.0,0.757,1809.0,1336.0,0.0
63.75,0.596,0.8696,0.4429,0.9995,0.855,1386.0,210.5,0.0
45.88,0.02309,0.877,0.2286,0.999,0.302,823.0,1063.0,0.0
63.72,0.9126,0.3337,0.4236,0.9995,0.09656,1898.0,106.94,0.0
40.06,0.793,0.3896,0.5073,0.9995,-0.1313,1341.0,500.5,0.0
89.6,0.4805,0.798,0.3103,1.0,0.4983,1892.0,1951.0,0.0
93.75,0.6855,0.7456,0.3464,1.0,0.729,1588.0,1799.0,0.0
20.72,0.966,0.5244,0.9033,1.0,0.7183,1622.0,1386.0,0.0
10000.0,0.04703,0.7397,0.1147,0.9995,0.158,314.0,489.2,0.0
87.56,0.775,0.9487,0.4036,0.999,0.679,1272.0,1985.0,0.0
2.582,0.3862,0.10675,0.7837,0.999,-0.4756,541.5,1470.0,0.0
51.2,0.587,0.8667,0.447,0.9995,-0.74,688.0,388.5,0.0
46.4,0.8696,0.1655,0.496,0.999,0.5854,621.0,801.0,0.0
7.297,0.776,0.298,0.8726,0.999,-0.8022,365.5,1054.0,0.0
10000.0,0.4739,0.2202,0.08606,0.9995,-0.0726,152.9,419.8,0.0
10000.0,0.796,0.4885,0.2029,0.9995,-0.8774,626.5,293.5,0.0
10.06,0.299,0.6763,0.6743,0.999,-0.46,686.0,1695.0,0.0
76.7,0.0789,0.4297,0.2279,0.9995,0.09454,1654.0,1582.0,0.0
62.72,0.779,0.4878,0.4463,1.0,0.715,1776.0,1261.0,0.0
10000.0,0.3105,0.8135,0.04233,1.0,-0.1836,589.0,1526.0,0.0
10000.0,0.9175,0.1104,0.1307,0.9995,-0.641,1217.0,1876.0,0.0
12.984,0.1655,0.274,0.5684,0.9995,0.4226,67.0,71.0,0.0
5.414,0.449,0.4512,0.8467,0.9995,-0.7534,230.5,1584.0,0.0
88.8,0.984,0.514,0.3564,0.999,-0.811,59.6,1569.0,0.0
26.6,0.6323,0.894,0.7534,0.9995,0.825,1622.0,383.2,0.0
0.2825,0.04132,0.865,0.78,0.999,-0.988,1132.0,95.3,0.0
31.66,0.3547,0.936,0.514,0.999,0.3904,1064.0,661.0,0.0
10000.0,0.2109,0.988,0.11206,0.9995,-0.4011,1282.0,417.8,0.0
10000.0,0.07965,0.2854,0.1592,0.999,0.735,11.53,215.1,0.0
78.5,0.3833,0.519,0.2812,0.999,-0.4482,1269.0,1900.0,0.0
13.27,0.263,0.782,0.905,0.999,0.858,914.5,663.0,0.0
10000.0,0.881,0.921,0.04575,0.9995,0.6406,1695.0,655.0,0.0
14.266,0.8384,0.884,0.937,0.9995,-0.8364,56.16,1944.0,0.0
39.4,0.774,0.2908,0.561,0.9995,0.8896,463.5,896.0,0.0
21.58,0.672,0.4373,0.607,1.0,-0.4739,730.0,1394.0,0.0
51.3,0.553,0.9453,0.4912,0.9995,0.75,712.0,764.5,0.0
11.97,0.071,0.7236,0.4578,0.999,0.3398,533.5,1833.0,0.0
20.08,0.6934,0.759,0.739,1.0,-0.1517,1059.0,737.0,0.0
18.97,0.862,0.5835,0.878,0.9995,0.537,1797.0,1165.0,0.0
39.0,0.9004,0.991,0.67,0.9995,-0.556,160.6,1742.0,0.0
68.3,0.3394,0.686,0.326,1.0,0.5796,881.0,840.0,0.0
10000.0,0.8823,0.917,0.01573,1.0,0.6426,1186.0,218.6,0.0
9.72,0.9087,0.5293,0.9736,0.999,-0.3472,1263.0,1482.0,0.0
47.8,0.3225,0.39,0.3926,1.0,0.7617,506.2,1365.0,0.0
42.1,0.538,0.76,0.5254,0.9995,0.824,1247.0,1395.0,0.0
0.2788,0.1512,0.539,0.901,1.0,-0.814,1711.0,1715.0,0.0
11.1,0.8223,0.229,0.7803,0.9995,-0.532,1372.0,1977.0,0.0
11.77,0.1576,0.637,0.889,0.999,0.852,1125.0,373.2,0.0
9.91,0.6255,0.7876,0.932,0.9995,-0.0894,282.0,1074.0,0.0
16.81,0.6934,0.1342,0.6055,0.9995,-0.1656,775.5,1373.0,0.0
52.34,0.4026,0.766,0.432,0.9995,0.951,1071.0,551.5,0.0
10000.0,0.4346,0.5615,0.02272,0.9995,0.093,1586.0,1905.0,0.0
10000.0,0.921,0.6904,0.26,0.999,-0.793,1785.0,1223.0,0.0
3.834,0.459,0.10864,0.733,1.0,-0.721,1673.0,1441.0,0.0
4.56,0.1186,0.7676,0.5923,1.0,-0.674,482.5,367.8,0.0
10000.0,0.5303,0.6074,0.0654,0.9995,-0.1458,979.5,474.2,0.0
10000.0,0.2012,0.8003,0.1802,0.9995,-0.5635,1714.0,807.5,0.0
5.242,0.6973,0.2216,0.883,1.0,-0.6157,1465.0,1659.0,0.0
30.81,0.562,0.388,0.493,0.9995,-0.3887,1123.0,1876.0,0.0
38.72,0.968,0.649,0.5884,0.999,-0.814,373.2,988.0,0.0
18.1,0.5435,0.438,0.617,1.0,-0.245,1367.0,952.5,0.0
0.551,0.1499,0.6562,0.883,0.9995,-0.936,1278.0,77.3,0.0
55.16,0.915,0.268,0.4106,0.9995,-0.9673,1440.0,1196.0,0.0
27.58,0.701,0.9663,0.751,1.0,0.559,576.0,802.0,0.0
34.78,0.508,0.3174,0.4487,0.999,-0.4253,1203.0,621.0,0.0
-0.014534,0.0969,0.2507,0.7485,0.9995,-0.587,1118.0,200.4,0.0
10000.0,0.708,0.835,0.1848,0.9995,-0.2233,1335.0,1442.0,0.0
65.5,0.3604,0.683,0.3162,0.999,-0.2279,2.617,486.5,0.0
15.18,0.962,0.3538,0.8623,0.999,0.1676,1130.0,335.2,0.0
15.375,0.9688,0.776,0.9463,0.999,-0.1473,1855.0,1904.0,0.0
10000.0,0.211,0.1702,0.10974,0.9995,-0.939,762.0,1316.0,0.0
10000.0,0.8276,0.503,0.05737,0.999,0.4983,1665.0,1293.0,0.0
28.3,0.736,0.8857,0.723,0.9995,0.4297,512.5,1510.0,0.0
10000.0,0.706,0.4373,0.2035,1.0,-0.4465,1882.0,1069.0,0.0
40.34,0.3652,0.663,0.3962,0.999,-0.8823,496.8,479.5,0.0
23.03,0.618,0.5093,0.5884,0.999,-0.4055,258.5,1237.0,0.0
25.16,0.023,0.3892,0.2593,0.9995,0.1486,810.5,1146.0,0.0
10000.0,0.4043,0.603,0.1599,0.9995,-0.3733,1849.0,1589.0,0.0
10000.0,0.3335,0.1259,0.04752,0.999,-0.572,46.97,748.5,0.0
23.47,0.8936,0.316,0.676,1.0,0.1384,1228.0,268.2,0.0
10000.0,0.9106,0.565,0.0909,1.0,-0.4429,1136.0,1723.0,0.0
10000.0,0.766,0.1366,0.0496,1.0,0.756,358.2,763.5,0.0
44.28,0.9077,0.4512,0.5854,0.9995,0.995,815.5,1303.0,0.0
35.44,0.9673,0.9346,0.7227,1.0,0.06824,29.5,787.0,0.0
10000.0,0.4446,0.106,0.07654,0.9995,0.8823,549.0,1774.0,0.0
10000.0,0.906,0.785,0.0927,0.999,-0.9536,216.1,819.0,0.0
10000.0,0.125,0.7686,0.06934,0.9995,0.4517,1183.0,850.0,0.0
11.64,0.8306,0.2355,0.8613,0.999,0.1373,1265.0,178.4,0.0
74.3,0.569,0.9976,0.377,0.9995,0.05975,33.12,653.5,0.0
39.06,0.9956,0.9507,0.7437,0.9995,0.6855,816.5,1215.0,0.0
96.8,0.8857,0.9307,0.3835,0.999,0.0458,405.2,484.2,0.0
10000.0,0.03738,0.4802,0.1833,0.9995,0.3933,1844.0,1188.0,0.0
70.9,0.5776,0.4521,0.3474,0.999,0.0418,1187.0,1763.0,0.0
58.3,0.969,0.5386,0.4724,0.999,-0.537,286.5,893.5,0.0
17.06,0.2023,0.913,0.4915,0.9995,-0.7705,553.5,53.44,0.0
10000.0,0.0908,0.4673,0.1086,1.0,0.3296,798.5,1780.0,0.0
64.5,0.6,0.5654,0.3794,0.9995,0.009544,1645.0,774.5,0.0
18.77,0.709,0.2866,0.621,1.0,-0.445,638.5,1930.0,0.0
10000.0,0.4038,0.335,0.01398,0.9995,-0.3352,362.0,651.0,0.0
10000.0,0.885,0.1759,0.2499,0.9995,0.7773,472.5,1612.0,0.0
11.71,0.2708,0.597,0.6113,0.9995,-0.1403,1217.0,450.5,0.0
18.44,0.642,0.9136,0.8003,1.0,0.08185,774.0,1099.0,0.0
18.88,0.566,0.594,0.63,0.999,-0.8057,332.5,1084.0,0.0
6.89,0.3264,0.8623,0.862,0.9995,0.001173,1200.0,1441.0,0.0
10.59,0.0658,0.9014,0.3696,1.0,-0.626,1764.0,1306.0,0.0
6.008,0.4438,0.3271,0.7617,0.9995,-0.9814,1742.0,546.0,0.0
98.25,0.9087,0.7954,0.3582,0.999,-0.4194,1664.0,1325.0,0.0
44.9,0.609,0.677,0.4822,0.9995,0.1694,225.1,834.5,0.0
10000.0,0.6533,0.4548,0.2029,0.999,-0.879,276.8,446.2,0.0
10000.0,0.9575,0.647,0.1879,0.9995,-0.4753,443.5,1094.0,0.0
10000.0,0.606,0.6724,0.1815,0.999,-0.866,440.2,1274.0,0.0
10000.0,0.6997,0.488,0.2346,0.9995,-0.9146,380.2,550.5,0.0
9.85,0.466,0.3171,0.683,0.999,-0.65,375.8,659.0,0.0
13.47,0.4673,0.6714,0.918,0.999,0.679,911.0,1137.0,0.0
0.3657,0.3354,0.1272,0.919,1.0,-0.375,404.0,1017.5,0.0
51.44,0.93,0.6694,0.5093,0.999,-0.9146,426.0,158.9,0.0
18.64,0.74,0.826,0.8545,1.0,0.335,341.2,1241.0,0.0
10000.0,0.5894,0.4202,0.2415,0.9995,0.05435,757.0,535.5,0.0
5.195,0.3472,0.752,0.8965,1.0,-0.3767,767.0,1520.0,0.0
0.1456,0.05035,0.943,0.708,0.9995,-0.5947,524.0,1271.0,0.0
22.67,0.646,0.3262,0.548,1.0,-0.807,383.2,1552.0,0.0
16.94,0.9717,0.9253,0.9644,0.999,-0.3005,576.5,522.5,0.0
9.77,0.6553,0.3271,0.966,1.0,0.4072,669.0,433.5,0.0
48.75,0.3015,0.2717,0.372,0.999,0.764,722.0,146.9,0.0
1.646,0.4785,0.238,0.924,0.9995,-0.85,1823.0,1958.0,0.0
19.31,0.3464,0.59,0.71,0.9995,0.831,105.9,166.4,0.0
85.6,0.393,0.532,0.2866,0.9995,0.3792,1577.0,390.2,0.0
7.67,0.4038,0.3628,0.744,0.999,-0.3928,1696.0,1674.0,0.0
38.4,0.3257,0.1693,0.379,0.9995,0.09344,1859.0,774.5,0.0
2.309,0.3494,0.3179,0.953,0.999,-0.0824,1079.0,532.5,0.0
10000.0,0.361,0.582,0.0818,0.9995,0.62,952.0,320.8,0.0
7.465,0.2573,0.319,0.5747,0.999,-0.99,1740.0,454.0,0.0
10000.0,0.1051,0.715,0.04755,0.9995,-0.8267,1215.0,805.5,0.0
58.66,0.759,0.659,0.4675,1.0,0.449,20.38,1565.0,0.0
-0.2345,0.02148,0.3098,0.578,0.999,-0.01012,362.8,194.5,0.0
36.84,0.675,0.292,0.528,0.9995,0.534,296.5,655.5,0.0
0.5693,0.0619,0.3875,0.6235,0.999,-0.3433,1682.0,171.6,0.0
24.98,0.1698,0.2153,0.462,0.9995,0.7754,1270.0,827.0,0.0
10000.0,0.4114,0.7666,0.1901,0.9995,0.795,423.2,1899.0,0.0
24.53,0.547,0.571,0.712,0.9995,0.9165,337.5,1925.0,0.0
38.22,0.589,0.5005,0.4768,0.999,-0.1885,305.8,1397.0,0.0
82.44,0.5015,0.5464,0.297,0.9995,-0.429,1151.0,1739.0,0.0
41.66,0.6787,0.12366,0.4832,0.9995,0.7617,715.5,1636.0,0.0
56.78,0.817,0.708,0.4685,0.999,-0.4858,1622.0,415.0,0.0
13.555,0.572,0.767,0.8115,0.9995,-0.03207,810.0,928.0,0.0
27.84,0.985,0.7114,0.7397,0.9995,-0.0398,816.0,216.4,0.0
19.81,0.1116,0.3892,0.3496,1.0,-0.4993,85.44,1443.0,0.0
4.832,0.1478,0.1859,0.5977,0.9995,-0.09454,908.5,972.5,0.0
10000.0,0.3906,0.3757,0.04257,0.9995,0.4578,1632.0,486.5,0.0
98.8,0.3875,0.865,0.269,0.9995,0.332,98.8,903.0,0.0
46.34,0.632,0.502,0.4304,0.999,-0.8403,95.0,1800.0,0.0
10000.0,0.856,0.1556,0.0685,0.9995,-0.9355,961.5,58.72,0.0
11.66,0.578,0.9165,0.8794,0.9995,-0.7065,1089.0,1785.0,0.0
11.79,0.1769,0.3945,0.9136,0.9995,0.866,696.5,14.55,0.0
5.293,0.5415,0.1794,0.9126,1.0,0.07184,1743.0,676.5,0.0
11.85,0.38,0.5835,0.802,0.9995,0.3933,673.0,85.6,0.0
10000.0,0.1763,0.8535,0.1919,0.9995,-0.2798,1743.0,1177.0,0.0
10000.0,0.8403,0.736,0.0639,0.999,-0.2052,1188.0,731.5,0.0
28.33,0.5747,0.5913,0.6025,1.0,0.516,731.0,1663.0,0.0
16.42,0.3708,0.7095,0.606,0.9995,-0.3142,309.0,1871.0,0.0
10000.0,0.3706,0.9546,0.07825,1.0,-0.4163,404.2,1169.0,0.0
17.28,0.7886,0.498,0.9053,0.999,0.6665,168.1,1490.0,0.0
3.934,0.373,0.5615,0.938,0.9995,-0.1803,1776.0,1454.0,0.0
59.7,0.612,0.7285,0.4253,0.999,0.271,813.5,850.0,0.0
27.81,0.6133,0.9307,0.633,0.999,-0.606,1322.0,56.34,0.0
4.055,0.2688,0.846,0.9126,0.999,-0.1659,670.5,1355.0,0.0
85.75,0.482,0.4558,0.3,1.0,0.3455,1463.0,731.0,0.0
45.5,0.3184,0.9126,0.3762,0.999,-0.5664,112.06,600.5,0.0
10000.0,0.3948,0.8643,0.146,0.9995,0.3157,697.5,1164.0,0.0
1.825,0.1409,0.957,0.8857,0.999,-0.2297,1109.0,676.5,0.0
22.19,0.4573,0.8394,0.648,1.0,0.306,715.0,1216.0,0.0
13.26,0.6826,0.347,0.7583,0.9995,0.00465,378.2,631.0,0.0
38.6,0.8486,0.555,0.578,0.999,0.3572,1342.0,45.4,0.0
9.21,0.3926,0.853,0.813,0.9995,-0.5376,678.0,851.5,0.0
10000.0,0.9746,0.7686,0.1824,0.9995,-0.6016,1861.0,1957.0,0.0
10000.0,0.864,0.2463,0.1736,1.0,-0.9834,1735.0,398.5,0.0
10000.0,0.7656,0.7295,0.3145,1.0,-0.1146,1386.0,828.5,0.0
57.53,0.4868,0.726,0.4333,0.9995,0.987,85.1,1712.0,0.0
51.72,0.6865,0.466,0.443,0.9995,0.1344,1646.0,1786.0,0.0
10000.0,0.8916,0.726,0.08167,0.999,0.643,361.2,288.5,1.0
40.47,0.4404,0.587,0.456,0.9995,0.2551,1500.0,1442.0,2.0
8.36,0.6245,0.1705,0.7446,1.0,-0.4998,216.5,1029.0,3.0
3.125,0.546,0.3003,0.955,0.9995,-0.4377,1164.0,1473.0,4.0
0.8564,0.278,0.11884,0.839,0.999,-0.4016,234.5,687.5,5.0
20.5,0.8013,0.5786,0.7,0.9995,-0.8755,207.6,1215.0,6.0
-0.0411,0.1886,0.2554,0.911,1.0,-0.589,1511.0,287.2,7.0
14.02,0.5674,0.549,0.716,0.9995,-0.528,560.0,1109.0,8.0
14.33,0.4485,0.48,0.6797,0.9995,0.08234,770.0,1234.0,9.0
13.05,0.3015,0.4602,0.5405,0.999,-0.982,1638.0,455.5,10.0
9.5,0.511,0.6597,0.8364,0.999,-0.379,1531.0,1890.0,11.0
8.27,0.335,0.4001,0.672,0.9995,-0.662,1278.0,770.0,12.0
12.26,0.3364,0.266,0.5913,0.9995,-0.10254,1467.0,953.0,13.0
21.0,0.613,0.4797,0.8086,0.999,0.9194,817.5,128.2,14.0
0.05975,0.2072,0.143,0.7983,0.999,-0.8374,1116.0,426.8,15.0
28.84,0.205,0.2644,0.421,0.9995,0.4797,669.5,1503.0,1.0
56.38,0.168,0.786,0.3123,0.9995,0.9424,1460.0,861.5,2.0
19.45,0.8647,0.4607,0.8193,1.0,0.4348,103.2,1663.0,3.0
16.5,0.272,0.466,0.581,0.9995,0.3333,922.5,1269.0,4.0
17.1,0.6196,0.3994,0.65,0.9995,-0.352,1363.0,1343.0,5.0
11.81,0.5015,0.584,0.864,0.999,0.37,714.5,590.5,6.0
4.207,0.1511,0.9453,0.7295,0.9995,-0.643,1752.0,1154.0,7.0
13.7,0.6084,0.5747,0.811,0.9995,0.178,646.5,1347.0,8.0
13.81,0.258,0.822,0.6895,0.999,0.4036,1330.0,581.0,9.0
12.85,0.02965,0.2118,0.3376,0.999,0.3704,315.0,878.5,10.0
25.16,0.2068,0.8374,0.4197,0.9995,-0.5913,618.0,344.5,11.0
11.02,0.2683,0.5933,0.696,0.9995,0.2203,1081.0,1166.0,12.0
79.1,0.505,0.513,0.3162,1.0,0.0857,1558.0,654.5,13.0
12.34,0.417,0.508,0.6904,0.9995,-0.06067,1225.0,1224.0,14.0
8.62,0.8125,0.5063,0.9263,0.999,-0.9463,919.5,1980.0,15.0
7.47,0.2563,0.813,0.7407,1.0,-0.4353,1387.0,1246.0,1.0
10000.0,0.3464,0.3704,0.1805,0.9995,-0.3384,1714.0,297.8,2.0
26.14,0.77,0.469,0.6743,0.9995,0.468,1430.0,1014.0,3.0
10000.0,0.851,0.782,0.177,1.0,-0.4458,1648.0,1594.0,4.0
28.92,0.0875,0.702,0.3135,0.999,-0.1368,1110.0,354.8,5.0
21.03,0.61,0.1554,0.7334,0.999,0.8867,1086.0,131.4,6.0
37.78,0.1135,0.2922,0.2822,0.9995,-0.7944,89.3,545.5,7.0
12.805,0.491,0.475,0.6963,0.9995,-0.2988,1706.0,499.2,8.0
2.434,0.06616,0.8027,0.8687,0.9995,0.2235,150.1,1099.0,9.0
12.26,0.494,0.339,0.7573,0.9995,0.239,1047.0,632.5,10.0
