like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.1755,0.357,0.6846,0.521,0.10474,-0.4158,0.0
-0.238,0.6885,0.1451,0.533,0.12036,-0.3804,0.0
-0.162,0.269,0.1526,0.67,0.1184,0.1582,0.0
-0.241,0.624,0.151,0.83,0.435,-0.2761,0.0
0.3223,0.6274,0.444,0.3179,0.1747,0.1582,0.0
-0.2288,0.1698,0.3655,0.8916,0.3855,0.03394,0.0
0.2563,0.4775,0.517,0.9546,0.655,0.1282,0.0
0.07263,0.04724,0.27,0.6367,0.599,0.159,0.0
-0.2534,0.2715,0.261,0.2347,0.3386,0.2527,0.0
0.4487,0.5303,0.57,0.828,0.3547,-0.3567,0.0
0.02827,0.9487,0.03995,0.3557,0.6836,-0.0403,0.0
-0.253,0.441,0.1882,0.526,0.89,0.4448,0.0
-0.1895,0.1044,0.81,0.2406,0.5737,0.4502,0.0
0.2231,0.819,0.3462,0.5464,0.992,-0.3286,0.0
0.9814,0.971,0.619,0.768,0.5605,0.1106,0.0
0.2242,0.592,0.413,0.7065,0.10657,-0.03598,0.0
0.7627,0.5557,0.87,0.482,0.4514,0.3997,0.0
0.9873,0.779,0.7036,0.5605,0.8384,-0.3965,0.0
-0.03577,0.05966,0.737,0.209,0.708,0.09827,0.0
-0.0785,0.906,0.0641,0.4968,0.4905,-0.04443,0.0
-0.2412,0.4526,0.2308,0.2969,0.7363,0.3076,0.0
0.587,0.704,0.524,0.9,0.1709,-0.0613,0.0
-0.1832,0.646,0.1059,0.961,0.3398,0.2278,0.0
0.4133,0.02496,0.7026,0.503,0.5566,-0.4094,0.0
-0.1147,0.2233,0.99,0.9595,0.6787,0.4138,0.0
0.342,0.501,0.5566,0.9487,0.306,0.4744,0.0
-0.242,0.1525,0.6387,0.3696,0.1494,-0.1471,0.0
0.624,0.0219,0.394,0.5234,0.659,-0.4612,0.0
0.0913,0.02907,0.8276,0.767,0.1306,0.1606,0.0
0.1565,0.608,0.3767,0.889,0.2106,-0.08514,0.0
-0.1285,0.0715,0.41,0.644,0.2488,-0.00633,0.0
0.529,0.9165,0.4324,0.2935,0.983,-0.3135,0.0
-0.1919,0.4595,0.1246,0.3289,0.955,-0.04565,0.0
-0.1121,0.2808,0.11835,0.3257,0.587,0.2722,0.0
-0.1232,0.695,0.08075,0.3083,0.544,0.08136,0.0
-0.09186,0.1024,0.3022,0.642,0.951,-0.0526,0.0
1.356,0.942,0.8867,0.456,0.1175,0.3445,0.0
-0.2495,0.4854,0.1844,0.6704,0.4153,-0.471,0.0
-0.2451,0.2131,0.3108,0.917,0.689,0.015274,0.0
-0.1687,0.313,0.1403,0.9985,0.864,0.0301,0.0
0.0642,0.1635,0.0751,0.692,0.2969,0.4229,0.0
-0.2389,0.1442,0.6846,0.9907,0.5933,0.4075,0.0
-0.07574,0.881,0.0635,0.5674,0.798,-0.2563,0.0
-0.1622,0.3672,0.1231,0.4114,0.2087,0.2925,0.0
-0.014786,0.8135,0.2717,0.2441,0.3213,-0.1879,0.0
0.9326,0.01039,0.704,0.633,0.721,0.2944,0.0
0.947,0.6025,0.987,0.5513,0.2717,0.2391,0.0
0.7896,0.03183,0.2462,0.5977,0.9883,-0.01236,0.0
0.05524,0.1527,0.0835,0.683,0.2524,-0.04404,0.0
1.193,0.8525,0.8174,0.5195,0.242,-0.0232,0.0
-0.2314,0.1523,0.946,0.4036,0.4548,-0.006157,0.0
-0.1437,0.41,0.331,0.6333,0.873,-0.02524,0.0
-0.07434,0.0713,0.2537,0.78,0.2205,0.08704,0.0
0.04913,0.9883,0.03638,0.2452,0.7935,0.1241,0.0
-0.11633,0.3113,0.4814,0.562,0.505,0.3328,0.0
0.4092,0.8315,0.4045,0.4285,0.628,-0.4392,0.0
-0.10986,0.08813,0.3713,0.6816,0.3125,0.0928,0.0
-0.1451,0.3474,0.1182,0.3894,0.3008,-0.12494,0.0
-0.2256,0.2095,0.566,0.8022,0.9424,-0.4592,0.0
0.2798,0.588,0.435,0.898,0.1063,-0.2603,0.0
0.3962,0.0428,0.475,0.3538,0.8433,0.0327,0.0
0.0698,0.61,0.03574,0.482,0.1775,0.1737,0.0
0.0876,0.492,0.03525,0.7886,0.1075,0.4417,0.0
-0.1465,0.321,0.4163,0.5522,0.2161,-0.4172,0.0
-0.1062,0.2297,0.933,0.92,0.4192,0.2115,0.0
-0.2559,0.2408,0.3076,0.8726,0.3096,0.4612,0.0
-0.1956,0.2103,0.7,0.7354,0.3657,-0.2358,0.0
0.2563,0.4133,0.6123,0.6143,0.3398,-0.3145,0.0
0.6123,0.8364,0.4946,0.9277,0.551,0.3901,0.0
1.509,0.9956,0.905,0.4177,0.6455,-0.2537,0.0
0.7373,0.7,0.613,0.6274,0.533,-0.0556,0.0
-0.08167,0.0491,0.4402,0.655,0.32,-0.2195,0.0
-0.09393,0.2455,0.827,0.3389,0.472,0.3486,0.0
0.04623,0.2793,0.904,0.3113,0.2563,-0.4658,0.0
0.11615,0.0626,0.0757,0.9854,0.1023,-0.1447,0.0
0.724,0.5264,0.832,0.532,0.4478,-0.492,0.0
-0.0573,0.4556,0.3552,0.8057,0.69,0.1438,0.0
0.2644,0.8115,0.365,0.639,0.59,0.0467,0.0
0.697,0.5537,0.745,0.3696,0.2563,-0.374,0.0
0.854,0.632,0.7886,0.5254,0.403,0.06067,0.0
-0.1885,0.3613,0.1396,0.5815,0.3923,0.3613,0.0
-0.2168,0.8726,0.1779,0.372,0.793,-0.2275,0.0
1.22,0.83,0.8765,0.695,0.551,0.2395,0.0
-0.2129,0.711,0.1199,0.3826,0.826,-0.1313,0.0
-0.117,0.4841,0.0883,0.732,0.4883,0.09686,0.0
1.258,0.9097,0.839,0.8203,0.914,0.4102,0.0
-0.01171,0.0589,0.763,0.6494,0.7485,0.301,0.0
0.7993,0.5576,0.873,0.9873,0.6445,0.003464,0.0
0.001207,0.2576,0.9907,0.6235,0.3894,-0.4307,0.0
0.1923,0.742,0.3564,0.812,0.2703,0.2908,0.0
-0.1615,0.837,0.2137,0.734,0.2166,-0.0894,0.0
0.0923,0.2263,0.05078,0.577,0.986,0.3113,0.0
-0.0985,0.273,0.6387,0.2262,0.9,0.4993,0.0
-0.1147,0.335,0.434,0.3125,0.8486,0.006134,0.0
0.806,0.9355,0.5513,0.846,0.971,0.3306,0.0
-0.2137,0.1824,0.8857,0.8325,0.551,0.4001,0.0
0.2927,0.3528,0.945,0.6533,0.1555,-0.04648,0.0
0.06186,0.8125,0.2998,0.677,0.4893,0.2079,0.0
0.1837,0.825,0.3394,0.757,0.2166,0.39,0.0
-0.1498,0.2089,0.936,0.51,0.7666,-0.4521,0.0
0.0705,0.3257,0.6714,0.4128,0.3877,-0.132,0.0
0.05423,0.5605,0.03906,0.923,0.7456,0.1135,0.0
1.074,0.9854,0.6694,0.797,0.655,0.2793,0.0
0.405,0.1504,0.01256,0.523,0.6973,-0.4832,0.0
-0.1542,0.2172,0.8423,0.6035,0.6978,-0.003428,0.0
0.753,0.6064,0.7227,0.54,0.213,-0.0825,0.0
-0.1095,0.404,0.3599,0.3315,0.815,0.01015,0.0
0.7925,0.7227,0.6343,0.988,0.5537,0.10205,0.0
-0.2227,0.1979,0.6504,0.598,0.989,-0.3274,0.0
0.1248,0.3218,0.826,0.2228,0.1932,0.484,0.0
-0.2479,0.1688,0.4937,0.6274,0.934,0.4675,0.0
0.871,0.6646,0.721,0.766,0.839,-0.4434,0.0
-0.1396,0.293,0.49,0.894,0.6895,0.2051,0.0
0.2373,0.685,0.02014,0.42,0.605,-0.2047,0.0
0.235,0.5415,0.02142,0.398,0.1565,0.4805,0.0
-0.2341,0.882,0.1449,0.4646,0.4075,-0.2233,0.0
0.3164,0.5327,0.5063,0.98,0.9165,0.4976,0.0
0.737,0.626,0.6616,0.5776,0.8267,-0.4788,0.0
0.803,0.77,0.611,0.929,0.711,0.116,0.0
0.382,0.3845,0.9224,0.3503,0.3767,-0.1064,0.0
1.165,0.876,0.7617,0.5215,0.313,-0.2847,0.0
0.893,0.5625,0.9873,0.631,0.785,-0.1995,0.0
0.1193,0.1151,0.0758,0.3633,0.964,-0.353,0.0
0.535,0.5024,0.6895,0.3618,0.2039,-0.326,0.0
0.02168,0.4695,0.382,0.3762,0.1586,-0.435,0.0
0.2837,0.7603,0.3806,0.517,0.4895,-0.10175,0.0
-0.0119,0.1938,0.0978,0.3103,0.56,0.4065,0.0
0.8535,0.5728,0.935,0.825,0.734,0.2896,0.0
1.491,0.9795,0.9346,0.3152,0.2961,0.1356,0.0
-0.1655,0.2245,0.7344,0.2651,0.4653,0.1011,0.0
0.066,0.405,0.4695,0.322,0.4092,-0.4692,0.0
0.04242,0.7373,0.302,0.623,0.7515,-0.1375,0.0
-0.07764,0.5005,0.0738,0.7812,0.7886,0.2935,0.0
0.2573,0.7075,0.3906,0.6016,0.944,0.3884,0.0
0.3906,0.5664,0.5034,0.585,0.589,-0.3105,0.0
-0.2285,0.2795,0.3718,0.717,0.581,-0.3525,0.0
1.099,0.854,0.767,0.72,0.886,0.427,0.0
0.322,0.8086,0.01299,0.832,0.4363,0.4553,0.0
1.09,0.6606,0.9727,0.5376,0.2081,-0.3225,0.0
0.0978,0.574,0.3665,0.3518,0.4116,-0.1456,0.0
0.652,0.722,0.545,0.648,0.635,-0.2229,0.0
-0.1094,0.253,0.7163,0.9624,0.311,0.4092,0.0
0.5034,0.4143,0.9517,0.859,0.817,-0.3682,0.0
