like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.1865,0.3083,0.3315,0.4949,0.7705,0.4268,0.0
0.1927,0.884,0.0965,0.578,0.443,0.409,0.0
0.34,0.922,0.3274,0.4868,0.849,0.4294,0.0
0.516,0.493,0.6475,0.703,0.4353,0.1342,0.0
0.2242,0.607,0.07404,0.405,0.865,0.07025,0.0
0.2512,0.03088,0.2737,0.971,0.3909,0.05386,0.0
0.1796,0.1254,0.719,0.723,0.6357,-0.05093,0.0
0.37,0.466,0.4521,0.618,0.5723,-0.4707,0.0
0.3196,0.3223,0.7036,0.481,0.3877,-0.1919,0.0
0.1339,0.2751,0.228,0.656,0.3044,-0.3857,0.0
0.1658,0.14,0.9883,0.391,0.638,0.2094,0.0
0.3252,0.3574,0.5566,0.2961,0.6724,-0.0858,0.0
0.5034,0.4534,0.716,0.595,0.4973,-0.1727,0.0
0.438,0.3838,0.9673,0.96,0.2129,0.2119,0.0
0.5635,0.8296,0.4773,0.4824,0.7827,0.2678,0.0
0.6807,0.5435,0.837,0.9062,0.6294,-0.2744,0.0
0.269,0.118,0.05728,0.7773,0.3818,-0.2952,0.0
0.524,0.9473,0.43,0.8623,0.782,-0.2051,0.0
0.8,0.66,0.8345,0.802,0.1714,0.3738,0.0
0.5254,0.649,0.5034,0.8657,0.757,0.2754,0.0
0.1991,0.3455,0.318,0.4612,0.8447,0.06256,0.0
0.1729,0.52,0.1724,0.2125,0.373,0.3328,0.0
0.3955,0.9907,0.3567,0.363,0.851,0.1584,0.0
0.299,0.1461,0.03986,0.2448,0.7065,-0.304,0.0
0.1597,0.0917,0.2925,0.562,0.35,0.0249,0.0
0.2793,0.01617,0.2896,0.577,0.3994,-0.3555,0.0
0.252,0.3743,0.378,0.8735,0.706,-0.4177,0.0
0.2286,0.6836,0.2462,0.7646,0.3542,-0.0855,0.0
0.1371,0.3096,0.1528,0.2554,0.9624,-0.3538,0.0
0.3218,0.0148,0.4028,0.2837,0.1287,0.3586,0.0
0.2119,0.2556,0.4944,0.4937,0.907,-0.0641,0.0
0.57,0.8457,0.4788,0.673,0.9956,0.2678,0.0
0.578,0.5728,0.6055,0.2986,0.417,-0.0844,0.0
0.2069,0.08234,0.0584,0.6904,0.5522,0.4963,0.0
0.4036,0.8613,0.369,0.597,0.7114,0.1626,0.0
0.3215,0.965,0.03192,0.9946,0.8794,-0.03093,0.0
0.62,0.4895,0.917,0.7817,0.928,-0.238,0.0
0.2115,0.4421,0.07434,0.9927,0.9287,0.1047,0.0
0.8857,0.6416,0.962,0.3147,0.3452,-0.396,0.0
0.3696,0.642,0.3772,0.324,0.924,0.462,0.0
0.7407,0.587,0.8276,0.6636,0.8364,-0.3235,0.0
0.2198,0.651,0.2386,0.9634,0.9165,-0.1584,0.0
0.1921,0.09467,0.9,0.4546,0.215,0.005005,0.0
0.689,0.788,0.577,0.4458,0.746,0.1562,0.0
0.601,0.615,0.5884,0.386,0.1827,-0.1096,0.0
0.4954,0.799,0.426,0.6597,0.3054,-0.4875,0.0
0.909,0.7046,0.92,0.7046,0.8564,0.1444,0.0
1.113,0.94,0.8506,0.2534,0.1045,-0.04428,0.0
1.204,0.935,0.9106,0.9336,0.2996,-0.2091,0.0
0.1519,0.0935,0.25,0.605,0.967,0.2349,0.0
0.1345,0.1608,0.1552,0.8506,0.6143,-0.3416,0.0
0.1685,0.4548,0.1252,0.8545,0.948,-0.3936,0.0
0.1316,0.1644,0.292,0.6846,0.8047,-0.06854,0.0
0.4934,0.711,0.4575,0.77,0.7646,0.4692,0.0
0.2583,0.5854,0.2854,0.916,0.4417,-0.4763,0.0
0.902,0.989,0.644,0.665,0.2957,-0.4187,0.0
0.2576,0.2686,0.863,0.4011,0.6357,0.2191,0.0
1.187,0.8633,0.9497,0.813,0.12317,-0.3638,0.0
0.325,0.2786,0.02702,0.7573,0.9927,-0.014656,0.0
0.2006,0.9243,0.216,0.3652,0.6753,0.1869,0.0
0.5654,0.4568,0.8916,0.8066,0.9985,-0.436,0.0
0.564,0.6523,0.5244,0.4502,0.9106,-0.1931,0.0
0.1919,0.4001,0.2683,0.944,0.5874,0.3137,0.0
0.632,0.7153,0.552,0.4417,0.598,-0.1818,0.0
0.799,0.8643,0.6123,0.793,0.517,-0.4338,0.0
0.47,0.496,0.555,0.2051,0.885,-0.155,0.0
0.2646,0.8994,0.2754,0.9453,0.8447,0.418,0.0
0.1602,0.1593,0.4365,0.557,0.6787,-0.0361,0.0
0.11957,0.2057,0.1981,0.343,0.499,-0.2585,0.0
0.528,0.859,0.448,0.4678,0.3984,0.1932,0.0
0.3545,0.03026,0.4402,0.287,0.1548,-0.448,0.0
0.2346,0.2496,0.7485,0.6025,0.633,0.006367,0.0
1.114,0.94,0.847,0.7324,0.1099,-0.0676,0.0
0.931,0.7793,0.8237,0.841,0.7407,0.1104,0.0
0.7383,0.996,0.5483,0.58,0.1686,-0.256,0.0
0.591,0.697,0.533,0.576,0.277,0.0918,0.0
0.1766,0.1714,0.5796,0.589,0.4307,0.4583,0.0
0.11426,0.0659,0.738,0.2242,0.4705,0.4578,0.0
0.1967,0.2101,0.643,0.5903,0.4722,0.3643,0.0
0.888,0.704,0.8096,0.777,0.1054,-0.4492,0.0
0.1752,0.134,0.788,0.8184,0.4927,-0.1458,0.0
0.2747,0.2876,0.724,0.6533,0.5117,0.214,0.0
0.324,0.355,0.5728,0.31,0.936,0.353,0.0
0.689,0.621,0.6772,0.728,0.4297,-0.3289,0.0
0.5903,0.855,0.4888,0.81,0.5303,0.1647,0.0
0.2756,0.1232,0.05292,0.571,0.841,-0.4373,0.0
0.1459,0.11945,0.1924,0.9673,0.2162,0.2179,0.0
0.1621,0.0995,0.2062,0.2484,0.2922,-0.1808,0.0
0.5693,0.8765,0.4668,0.5664,0.7383,-0.09326,0.0
0.4592,0.652,0.4373,0.545,0.8716,-0.273,0.0
0.907,0.736,0.8145,0.561,0.5083,-0.1997,0.0
0.2334,0.2732,0.5264,0.2214,0.1772,-0.04193,0.0
0.582,0.8623,0.4734,0.9688,0.433,-0.3145,0.0
0.99,0.9883,0.698,0.3286,0.434,-0.4568,0.0
0.1772,0.919,0.1805,0.2937,0.5044,-0.0609,0.0
0.5894,0.872,0.4739,0.432,0.7915,-0.4233,0.0
0.3901,0.409,0.5957,0.926,0.11945,0.461,0.0
1.092,0.7856,0.9604,0.6826,0.6826,-0.3547,0.0
0.2817,0.8843,0.04565,0.575,0.9287,-0.1371,0.0
0.3442,0.576,0.365,0.691,0.663,-0.4836,0.0
0.2047,0.2161,0.707,0.264,0.6055,-0.2084,0.0
0.1389,0.211,0.3086,0.8916,0.884,-0.2937,0.0
0.597,0.498,0.8403,0.794,0.523,0.2642,0.0
0.2942,0.3008,0.722,0.3894,0.4766,-0.1749,0.0
0.1698,0.1447,0.5127,0.976,0.4587,-0.133,0.0
0.8374,0.628,0.8994,0.9062,0.2437,-0.424,0.0
0.2673,0.02902,0.3196,0.7114,0.4524,0.1436,0.0
0.2522,0.265,0.9497,0.2432,0.912,0.4172,0.0
0.1896,0.0773,0.01912,0.323,0.7583,0.4011,0.0
0.713,0.5396,0.955,0.5234,0.42,-0.261,0.0
0.569,0.8574,0.471,0.933,0.76,-0.02948,0.0
0.751,0.735,0.6553,0.4626,0.5977,0.03015,0.0
0.175,0.513,0.1829,0.3833,0.65,-0.2223,0.0
0.503,0.5537,0.5396,0.9766,0.2664,0.03467,0.0
0.2651,0.9043,0.2725,0.943,0.882,-0.1578,0.0
0.10956,0.0755,0.4106,0.7993,0.529,0.03134,0.0
0.1726,0.4841,0.12463,0.3508,0.6113,0.03183,0.0
0.6714,0.5127,0.977,0.536,0.956,-0.18,0.0
0.712,0.9565,0.5347,0.3481,0.726,-0.408,0.0
0.6255,0.8115,0.5083,0.2715,0.2737,-0.428,0.0
0.1823,0.12067,0.6274,0.3772,0.4778,-0.3782,0.0
0.4177,0.559,0.4512,0.534,0.544,0.465,0.0
0.961,0.816,0.787,0.5713,0.4885,-0.1917,0.0
0.2075,0.3804,0.3054,0.2286,0.956,0.3047,0.0
0.1874,0.2065,0.5356,0.3372,0.69,0.00743,0.0
0.167,0.1565,0.959,0.92,0.744,-0.0378,0.0
0.3086,0.353,0.5347,0.2445,0.1714,0.3967,0.0
0.2603,0.7285,0.2751,0.8765,0.592,0.2019,0.0
0.1626,0.4417,0.1422,0.324,0.26,-0.313,0.0
1.029,0.9805,0.7964,0.9346,0.3423,0.334,0.0
0.1849,0.06104,0.3682,0.877,0.2406,0.0389,0.0
0.822,0.7173,0.732,0.6133,0.3757,-0.2129,0.0
0.1903,0.2006,0.902,0.9707,0.5547,-0.4417,0.0
0.27,0.00608,0.804,0.5923,0.269,-0.153,0.0
0.2922,0.306,0.6943,0.7344,0.2491,0.3972,0.0
0.4001,0.3918,0.6655,0.3267,0.654,0.06354,0.0
0.6543,0.5903,0.698,0.7974,0.6016,0.135,0.0
0.4521,0.3887,0.9395,0.7183,0.5493,-0.2332,0.0
0.2125,0.948,0.0779,0.841,0.4976,-0.2527,0.0
0.8174,0.695,0.7705,0.8696,0.6836,-0.00511,0.0
0.22,0.691,0.237,0.688,0.5713,0.09625,0.0
0.4084,0.4011,0.674,0.7217,0.8955,0.4597,0.0
0.621,0.7207,0.557,0.262,0.733,0.4446,0.0
0.7744,0.9736,0.588,0.712,0.1356,0.143,0.0
0.3074,0.828,0.03723,0.525,0.4,0.1975,0.0
0.1589,0.1334,0.408,0.817,0.2482,-0.2605,0.0
0.626,0.755,0.5376,0.5664,0.4268,0.065,0.0
0.375,0.793,0.3564,0.351,0.717,0.2595,0.0
0.1389,0.2832,0.2372,0.3267,0.4985,0.2113,0.0
0.2546,0.7095,0.2683,0.648,0.2908,-0.3042,0.0
0.6045,0.6543,0.58,0.896,0.829,0.4575,0.0
0.1931,0.4246,0.08716,0.4841,0.7383,-0.3706,0.0
0.263,0.9907,0.2712,0.7856,0.7104,0.02127,0.0
0.831,0.841,0.659,0.3718,0.2177,-0.1215,0.0
