like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.2966,0.1843,0.10126,0.75,0.3223,-0.018,0.0
0.0441,0.3381,0.1879,0.866,0.5366,-0.1177,0.0
0.0988,0.8853,0.574,0.7676,0.771,-0.4238,0.0
0.04053,0.1764,0.3948,0.2844,0.424,0.03574,0.0
0.2059,0.7607,0.07184,0.708,0.231,-0.2253,0.0
0.1436,0.849,0.6655,0.558,0.1736,0.0505,0.0
0.2072,0.2107,0.1371,0.8057,0.663,-0.05655,0.0
0.3542,0.9355,0.0255,0.2517,0.878,0.1638,0.0
-0.0445,0.315,0.678,0.8027,0.4495,-0.02258,0.0
0.3728,0.54,0.02711,0.9214,0.4043,0.3809,0.0
-0.04532,0.4807,0.4192,0.22,0.2605,0.09753,0.0
0.0008483,0.1779,0.918,0.4358,0.4553,-0.3962,0.0
0.03998,0.4534,0.9863,0.931,0.754,0.1409,0.0
0.2068,0.944,0.0691,0.5166,0.5244,-0.293,0.0
0.01637,0.4387,0.8877,0.2585,0.4326,0.1914,0.0
0.07513,0.8257,0.565,0.776,0.212,-0.3337,0.0
0.0435,0.1604,0.4932,0.635,0.1482,0.1139,0.0
0.1216,0.682,0.772,0.7583,0.965,-0.2974,0.0
-0.01845,0.2158,0.5317,0.632,0.2627,0.163,0.0
0.010635,0.422,0.904,0.8394,0.8643,-0.4502,0.0
0.2878,0.81,0.01231,0.5347,0.4238,-0.154,0.0
0.114,0.8857,0.597,0.3684,0.455,-0.2974,0.0
-0.01365,0.536,0.5283,0.2114,0.7417,0.4836,0.0
-0.04507,0.5103,0.3936,0.2368,0.2406,-0.4307,0.0
-0.007633,0.7524,0.1913,0.2876,0.8403,-0.1971,0.0
-0.03442,0.331,0.8145,0.5386,0.4968,-0.2017,0.0
0.1301,0.2656,0.1553,0.638,0.3567,-0.2688,0.0
0.04446,0.967,0.4634,0.984,0.304,-0.355,0.0
0.1138,0.0439,0.3005,0.98,0.6094,-0.4292,0.0
0.441,0.991,0.8745,0.6216,0.769,0.4954,0.0
-0.05356,0.4026,0.341,0.8833,0.875,-0.371,0.0
-0.0421,0.0602,0.2212,0.2742,0.63,-0.1667,0.0
0.2856,0.516,0.053,0.516,0.4294,-0.4036,0.0
0.06775,0.4856,0.1454,0.438,0.408,0.04553,0.0
0.2059,0.11414,0.2642,0.7446,0.632,-0.3433,0.0
0.269,0.953,0.04987,0.2238,0.8594,-0.217,0.0
