like1,parKperc,parKb,parKe,parCqq,parBias,chain
-0.003683,0.7637,0.7896,0.3457,0.6675,0.4812,0.0
-0.1606,0.1901,0.599,0.457,0.914,0.1747,0.0
-0.195,0.7803,0.417,0.375,0.1677,0.3372,0.0
-0.10974,0.227,0.2905,0.449,0.2004,0.4004,0.0
-0.2117,0.678,0.3276,0.6,0.115,-0.2021,0.0
-0.1991,0.6636,0.2449,0.7085,0.3413,-0.2942,0.0
-0.1156,0.207,0.341,0.72,0.83,-0.2656,0.0
-0.2029,0.4016,0.5,0.819,0.3142,-0.0544,0.0
-0.2102,0.2837,0.6733,0.874,0.621,0.2805,0.0
-0.133,0.9707,0.4805,0.9697,0.867,-0.433,0.0
-0.0011215,0.1316,0.255,0.6216,0.9253,0.2566,0.0
-0.1573,0.859,0.4795,0.3699,0.1394,0.2183,0.0
0.01591,0.702,0.8867,0.9033,0.8164,-0.4275,0.0
-0.2051,0.741,0.2366,0.8096,0.1023,-0.07214,0.0
-0.2019,0.53,0.341,0.2808,0.51,-0.2544,0.0
-0.1326,0.5713,0.741,0.541,0.854,-0.3608,0.0
-0.1971,0.4094,0.755,0.459,0.9453,-0.2356,0.0
-0.2164,0.2563,0.816,0.5576,0.7954,-0.3171,0.0
0.02496,0.01862,0.512,0.6865,0.662,0.1993,0.0
0.07965,0.7583,0.909,0.2847,0.3132,-0.0222,0.0
-0.1131,0.711,0.6313,0.241,0.3127,-0.497,0.0
-0.1896,0.6787,0.2175,0.7256,0.7764,0.04074,0.0
-0.2238,0.2776,0.884,0.621,0.4373,0.3008,0.0
-0.1837,0.68,0.2058,0.907,0.972,0.3843,0.0
0.0509,0.781,0.8423,0.2388,0.882,-0.1238,0.0
-0.2001,0.5044,0.3367,0.526,0.1823,0.2197,0.0
-0.1935,0.4407,0.681,0.9624,0.607,-0.10693,0.0
-0.2007,0.4688,0.47,0.5327,0.35,-0.412,0.0
0.2155,0.3857,0.03882,0.5063,0.753,-0.3325,0.0
-0.2141,0.795,0.342,0.901,0.923,-0.1663,0.0
-0.1768,0.425,0.2822,0.646,0.5806,0.3582,0.0
-0.2014,0.438,0.4717,0.771,0.7754,-0.4473,0.0
-0.1857,0.499,0.61,0.6187,0.3662,-0.1957,0.0
-0.1389,0.5596,0.7393,0.5693,0.2913,-0.3022,0.0
-0.1445,0.1608,0.6685,0.587,0.3242,0.02031,0.0
-0.2228,0.3113,0.9424,0.8223,0.75,0.3816,0.0
-0.1398,0.03583,0.698,0.647,0.4966,0.0662,0.0
-0.2048,0.5557,0.3645,0.4263,0.1188,-0.0937,0.0
-0.0927,0.3723,0.1687,0.265,0.7505,0.093,0.0
0.03958,0.9463,0.6914,0.8467,0.1637,-0.1523,0.0
-0.0729,0.01375,0.5522,0.8193,0.405,0.2964,0.0
-0.0826,0.863,0.5967,0.819,0.3157,0.2365,0.0
-0.2103,0.06323,0.7983,0.3513,0.4397,0.2236,0.0
-0.2031,0.977,0.1921,0.254,0.676,-0.2,0.0
