like1,parKperc,parKb,parKe,parCqq,parBias,chain
0.507,0.736,0.2423,0.4592,0.9824,-0.1586,0.0
0.916,0.3345,0.831,0.916,0.5786,-0.3389,0.0
2.607,0.733,0.987,0.787,0.9565,0.339,0.0
0.3242,0.2573,0.1738,0.545,0.4036,-0.3674,0.0
2.613,0.8066,0.8613,0.8433,0.976,0.2203,0.0
1.307,0.477,0.6655,0.5884,0.86,0.4766,0.0
2.188,0.7334,0.727,0.8296,0.3164,-0.296,0.0
2.338,0.7764,0.7695,0.7427,0.5283,0.3157,0.0
1.942,0.79,0.607,0.9243,0.556,0.0375,0.0
0.6304,0.2896,0.6274,0.8423,0.795,-0.0603,0.0
0.4263,0.752,0.2167,0.5117,0.397,-0.2384,0.0
1.437,0.5312,0.639,0.7783,0.712,0.3672,0.0
2.307,0.9966,0.6323,0.561,0.906,-0.01675,0.0
2.53,0.7275,0.8994,0.7085,0.733,-0.37,0.0
0.617,0.3215,0.4888,0.2715,0.801,0.3523,0.0
1.234,0.996,0.3892,0.276,0.5103,0.312,0.0
0.5806,0.4297,0.329,0.287,0.7036,-0.202,0.0
1.547,0.8516,0.479,0.7783,0.718,0.1613,0.0
0.3914,0.782,0.03476,0.7773,0.2778,0.0724,0.0
0.3513,0.6855,0.01704,0.4197,0.5664,-0.05252,0.0
0.883,0.5205,0.4075,0.8823,0.2952,0.1617,0.0
0.2566,0.1499,0.8613,0.9214,0.2898,-0.02238,0.0
1.195,0.7007,0.4285,0.5996,0.1627,0.05597,0.0
2.232,0.6943,0.7876,0.614,0.1958,-0.443,0.0
0.5996,0.005703,0.922,0.3967,0.2703,-0.147,0.0
0.9917,0.91,0.3423,0.804,0.5815,-0.4895,0.0
0.3267,0.9175,0.04526,0.8325,0.2925,0.2262,0.0
0.2094,0.1204,0.963,0.8013,0.5728,0.3145,0.0
1.532,0.5146,0.718,0.4907,0.5103,-0.0734,0.0
0.4773,0.7964,0.2333,0.738,0.657,0.3276,0.0
0.811,0.0399,0.8135,0.8804,0.531,-0.1016,0.0
1.627,0.553,0.6934,0.6353,0.3596,-0.239,0.0
0.5728,0.542,0.2856,0.503,0.2925,-0.2019,0.0
0.63,0.4802,0.3306,0.271,0.708,0.3723,0.0
1.0625,0.4841,0.5107,0.6294,0.54,0.1465,0.0
1.129,0.5845,0.4604,0.4104,0.1359,0.4849,0.0
2.77,0.010956,0.202,0.972,0.989,-0.1614,0.0
0.7,0.316,0.6045,0.6772,0.1874,0.1339,0.0
1.273,0.6465,0.474,0.4585,0.738,0.3655,0.0
1.625,0.6113,0.6143,0.2717,0.3994,-0.2732,0.0
0.6147,0.9453,0.261,0.883,0.4294,-0.2192,0.0
0.4167,0.3337,0.2827,0.9214,0.721,-0.23,0.0
1.144,0.6772,0.4172,0.8003,0.2351,-0.4666,0.0
0.586,0.05264,0.569,0.3381,0.5635,0.0417,0.0
2.777,0.8164,0.8853,0.685,0.8154,-0.491,0.0
0.9023,0.399,0.5425,0.936,0.933,-0.2827,0.0
0.2708,0.715,0.1404,0.6763,0.4402,0.02827,0.0
0.423,0.7773,0.2175,0.9907,0.2727,0.3857,0.0
1.143,0.815,0.3901,0.2715,0.3506,0.0906,0.0
0.3457,0.2228,0.2937,0.3337,0.7217,0.3772,0.0
0.3145,0.657,0.07,0.7837,0.1677,0.1049,0.0
0.3555,0.2198,0.323,0.5063,0.1953,-0.4397,0.0
1.793,0.511,0.9707,0.956,0.523,0.02818,0.0
0.7026,0.6665,0.3042,0.399,0.8306,-0.05463,0.0
0.291,0.1427,0.6187,0.7656,0.2086,0.05292,0.0
1.688,0.0307,0.1818,0.7554,0.9404,-0.1957,0.0
0.6323,0.2793,0.7246,0.5566,0.555,0.1725,0.0
1.13,0.7554,0.3977,0.829,0.6396,-0.01235,0.0
2.43,0.677,0.952,0.758,0.383,-0.2188,0.0
0.58,0.4626,0.3118,0.5977,0.348,-0.4724,0.0
0.3967,0.3035,0.05283,0.7236,0.5713,0.409,0.0
0.3308,0.1217,0.226,0.408,0.1593,-0.11615,0.0
0.2373,0.06915,0.6777,0.9937,0.925,0.4202,0.0
1.09,0.3733,0.849,0.5693,0.3457,0.0876,0.0
