like1,parKperc,parKb,parKe,parCqq,parBias,parS_init,parG_init,chain
54.6,0.6753,0.5425,0.711,0.9995,-0.2695,122.1,600.5,0.0
10000.0,0.2527,0.771,0.1958,0.999,0.4727,1721.0,1583.0,0.0
10000.0,0.9585,0.503,0.0503,0.999,0.3718,797.5,518.5,0.0
10000.0,0.79,0.6875,0.3423,0.999,-0.04907,1075.0,728.0,0.0
27.25,0.2737,0.3032,0.7935,0.999,0.3896,189.9,1655.0,0.0
6.96,0.072,0.9507,0.656,0.9995,-0.707,914.0,936.5,0.0
10000.0,0.797,0.4087,0.01665,0.999,-0.453,1230.0,821.0,0.0
54.22,0.4763,0.4966,0.5874,1.0,-0.637,832.0,884.0,0.0
91.06,0.749,0.8555,0.734,0.999,0.8174,472.8,954.0,0.0
10000.0,0.739,0.906,0.361,0.9995,-0.2888,1699.0,186.4,0.0
10000.0,0.852,0.4329,0.3284,0.999,0.831,13.76,1255.0,0.0
86.1,0.5615,0.1833,0.551,0.9995,0.8286,1428.0,935.5,0.0
10000.0,0.10144,0.876,0.0305,0.999,-0.492,1783.0,484.5,0.0
10000.0,0.292,0.7104,0.3105,0.9995,-0.285,1366.0,1699.0,0.0
10000.0,0.3584,0.3083,0.1666,0.9995,0.786,1504.0,1960.0,0.0
64.94,0.763,0.7793,0.9233,1.0,0.6997,828.0,372.2,0.0
10000.0,0.9595,0.306,0.2993,0.9995,-0.3303,235.0,235.2,0.0
17.08,0.6597,0.1434,0.994,0.9995,-0.1367,1354.0,1537.0,0.0
73.94,0.881,0.3757,0.6655,0.9995,-0.11444,92.9,1068.0,0.0
89.9,0.834,0.9043,0.8013,0.9995,0.779,243.9,1346.0,0.0
35.34,0.554,0.702,0.8677,0.9995,-0.6196,749.5,15.92,0.0
4.293,0.346,0.2172,0.9224,0.9995,-0.9805,710.0,1133.0,0.0
20.14,0.1156,0.1434,0.6484,0.999,0.2798,1508.0,1703.0,0.0
10000.0,0.2113,0.6367,0.1069,0.999,0.918,379.0,1724.0,0.0
59.5,0.993,0.586,0.847,0.9995,-0.772,1553.0,166.0,0.0
78.7,0.6523,0.639,0.6753,0.999,0.6978,744.0,389.5,0.0
41.38,0.886,0.1126,0.6626,0.9995,-0.9614,82.9,137.2,0.0
98.75,0.9897,0.2812,0.655,1.0,0.641,949.0,521.0,0.0
33.94,0.992,0.2322,0.853,1.0,-0.9375,17.11,520.0,0.0
10000.0,0.342,0.1914,0.1326,0.9995,0.719,1236.0,1777.0,0.0
74.4,0.863,0.6245,0.864,0.999,0.9526,1123.0,780.5,0.0
78.1,0.604,0.607,0.587,1.0,0.13,929.5,1806.0,0.0
61.75,0.952,0.3223,0.7197,1.0,-0.6074,984.0,910.0,0.0
10000.0,0.8105,0.5244,0.4841,0.9995,-0.0258,1815.0,1583.0,0.0
10000.0,0.8555,0.7285,0.0452,1.0,0.075,1183.0,1645.0,0.0
10000.0,0.536,0.6147,0.4214,0.9995,-0.7554,1559.0,59.7,0.0
9.305,0.1896,0.4817,0.9233,0.999,0.02718,505.8,700.5,0.0
10000.0,0.10785,0.5557,0.2405,0.9995,-0.2622,1645.0,180.8,0.0
10000.0,0.974,0.9634,0.4783,0.9995,0.503,982.0,336.8,0.0
87.4,0.7856,0.818,0.682,1.0,-0.11664,427.8,72.0,0.0
86.44,0.0682,0.89,0.3157,0.999,0.7446,1535.0,71.9,0.0
31.28,0.0808,0.8315,0.473,1.0,0.2219,790.5,323.8,0.0
10000.0,0.10205,0.993,0.0892,0.9995,0.422,1828.0,994.5,0.0
10000.0,0.3499,0.7915,0.0655,1.0,0.1611,1663.0,1219.0,0.0
10000.0,0.1797,0.78,0.1917,1.0,-0.2235,1215.0,921.5,0.0
10000.0,0.336,0.86,0.0746,0.9995,-0.6157,767.0,1983.0,0.0
29.53,0.4526,0.798,0.9136,1.0,-0.866,429.2,214.5,0.0
66.4,0.4812,0.6743,0.6016,1.0,0.1566,0.1091,1039.0,0.0
10000.0,0.818,0.3618,0.415,0.999,-0.7383,389.0,1837.0,0.0
13.734,0.5693,0.2421,0.9487,1.0,-0.836,1199.0,1989.0,0.0
10000.0,0.8384,0.6133,0.275,0.9995,-0.3335,745.5,1009.0,0.0
10000.0,0.8374,0.379,0.489,1.0,0.1448,255.0,1536.0,0.0
18.98,0.0864,0.3337,0.541,0.9995,0.1486,639.5,918.0,0.0
26.02,0.1947,0.2913,0.55,0.9995,-0.2247,1133.0,574.0,0.0
32.3,0.3245,0.827,0.8154,0.9995,0.303,669.0,408.8,0.0
63.38,0.4248,0.2522,0.6055,0.999,0.6313,1093.0,97.9,0.0
10000.0,0.5986,0.695,0.2815,0.9995,0.9883,1108.0,303.2,0.0
10000.0,0.2998,0.1991,0.2546,0.9995,-0.7876,558.5,531.0,0.0
10000.0,0.5703,0.4224,0.08716,0.9995,-0.4587,1305.0,1061.0,0.0
10000.0,0.556,0.4365,0.421,0.9995,-0.0825,1727.0,249.5,0.0
0.732,0.01585,0.1722,0.8325,0.9995,-0.2585,1214.0,923.5,0.0
10000.0,0.6914,0.1559,0.1553,0.9995,-0.895,806.5,436.0,0.0
84.8,0.2225,0.2983,0.439,0.9995,0.801,618.5,1356.0,0.0
10000.0,0.4243,0.639,0.0756,0.9995,0.613,475.8,928.5,0.0
10000.0,0.908,0.8403,0.425,0.9995,-0.4434,1355.0,1378.0,0.0
20.95,0.3333,0.711,0.9194,0.999,0.00872,339.8,1847.0,0.0
16.1,0.2056,0.381,0.6416,1.0,-0.985,71.94,436.0,0.0
10000.0,0.9087,0.3123,0.4385,0.9995,-0.3862,1882.0,997.5,0.0
10000.0,0.521,0.746,0.2311,0.999,-0.1164,297.5,1368.0,0.0
10000.0,0.0732,0.667,0.02036,1.0,-0.796,1222.0,556.5,0.0
71.56,0.9272,0.7554,0.808,0.999,-0.6436,887.0,1494.0,0.0
24.2,0.291,0.774,0.756,1.0,-0.675,864.0,625.5,0.0
37.88,0.946,0.296,0.9277,0.9995,-0.1776,451.0,1559.0,0.0
6.848,0.09265,0.38,0.616,0.9995,-0.642,99.1,1179.0,0.0
10000.0,0.994,0.604,0.2086,0.9995,0.383,1152.0,1669.0,0.0
10000.0,0.6895,0.752,0.4521,0.999,-0.9927,531.5,1418.0,0.0
22.16,0.3213,0.6963,0.909,0.9995,0.1542,472.5,1645.0,0.0
49.97,0.2175,0.453,0.4563,0.9995,-0.669,28.78,1572.0,0.0
50.84,0.45,0.3096,0.6587,0.9995,0.3992,974.5,327.0,0.0
94.0,0.601,0.2161,0.547,0.9995,0.9243,968.0,89.3,0.0
10000.0,0.06274,0.882,0.09705,1.0,0.3801,1308.0,510.8,0.0
10000.0,0.3945,0.7207,0.262,1.0,-0.721,739.0,1882.0,0.0
42.72,0.1846,0.3804,0.4646,0.9995,-0.3545,1725.0,1987.0,0.0
10000.0,0.799,0.641,0.4177,0.9995,-0.6924,334.2,1247.0,0.0
10000.0,0.8555,0.501,0.4421,1.0,-0.1738,1084.0,258.5,0.0
38.75,0.2474,0.2422,0.5303,0.9995,0.0543,284.8,241.8,0.0
10000.0,0.3862,0.9287,0.3425,1.0,0.585,1609.0,1837.0,0.0
60.2,0.4358,0.708,0.5693,0.999,-0.8496,1467.0,1069.0,0.0
4.477,0.05246,0.8345,0.647,0.999,-0.4717,1791.0,70.7,0.0
10000.0,0.981,0.699,0.4807,0.999,0.8647,1301.0,873.5,0.0
23.16,0.856,0.1114,0.995,1.0,-0.13,1672.0,1946.0,0.0
10000.0,0.509,0.9316,0.2593,0.9995,-0.924,1606.0,111.75,0.0
29.06,0.4368,0.812,0.937,0.9995,-0.5107,548.5,1694.0,0.0
35.25,0.269,0.2983,0.7646,0.999,0.577,1671.0,1358.0,0.0
10000.0,0.4055,0.6304,0.3123,0.999,0.4014,166.2,1840.0,0.0
10000.0,0.978,0.517,0.3093,0.9995,-0.254,817.5,759.5,0.0
10000.0,0.5215,0.7188,0.3335,1.0,0.427,752.5,1380.0,0.0
10000.0,0.2969,0.768,0.05493,0.9995,-0.7456,810.5,1349.0,0.0
93.0,0.629,0.274,0.527,1.0,0.5957,331.5,1845.0,0.0
64.1,0.787,0.6133,0.8174,0.9995,0.551,181.4,466.2,0.0
10000.0,0.9043,0.4993,0.1842,1.0,0.8916,315.2,1753.0,0.0
10000.0,0.2847,0.2861,0.0645,0.9995,-0.4258,161.1,1121.0,0.0
20.1,0.03345,0.2705,0.9087,0.9995,0.5234,855.5,15.91,0.0
0.732,0.01536,0.8765,0.889,0.9995,-0.916,1326.0,1022.0,0.0
10000.0,0.502,0.2695,0.06082,0.9995,-0.799,331.0,924.5,0.0
10000.0,0.652,0.7085,0.154,1.0,0.889,809.0,1088.0,0.0
33.9,0.3032,0.9355,0.916,0.9995,0.5205,1234.0,1886.0,0.0
10000.0,0.8647,0.7544,0.1848,0.9995,-0.642,524.5,1645.0,0.0
10000.0,0.9014,0.2203,0.0238,0.9995,0.689,238.1,1313.0,0.0
10.6,0.447,0.2257,0.9165,0.9995,-0.6147,1128.0,443.2,0.0
10000.0,0.181,0.1697,0.176,0.9995,0.002981,1813.0,954.5,0.0
10000.0,0.4238,0.883,0.4658,0.9995,0.004498,515.5,641.5,0.0
10000.0,0.1727,0.463,0.0765,0.9995,-0.02264,154.6,1088.0,0.0
52.84,0.73,0.8677,0.9624,1.0,-0.4658,1041.0,1078.0,0.0
3.545,0.5107,0.1047,0.981,0.9995,-0.9097,335.0,1574.0,0.0
30.84,0.557,0.4822,0.7993,0.9995,-0.6587,925.5,443.0,0.0
29.47,0.2079,0.395,0.852,0.9995,0.601,1066.0,1399.0,0.0
38.22,0.1094,0.9575,0.784,0.9995,0.8667,382.5,1763.0,0.0
56.72,0.1422,0.3118,0.5317,0.9995,0.9575,1443.0,640.5,0.0
10000.0,0.4893,0.3127,0.3315,0.9995,-0.3906,1410.0,303.2,0.0
91.75,0.7734,0.788,0.6426,0.9995,-0.2734,895.0,197.6,0.0
10000.0,0.578,0.832,0.3872,0.9995,0.7065,884.5,1094.0,0.0
10000.0,0.8027,0.8516,0.1682,1.0,0.124,644.5,1188.0,0.0
10000.0,0.2947,0.5513,0.306,0.9995,-0.1967,497.8,1587.0,0.0
78.06,0.9014,0.7515,0.755,0.999,-0.513,985.0,634.0,0.0
-0.05496,0.1068,0.11975,0.9688,0.999,-0.2632,309.2,288.0,0.0
10.516,0.1171,0.8276,0.8853,0.9995,0.1488,1682.0,1577.0,0.0
10000.0,0.8696,0.8394,0.3945,0.9995,-0.4285,987.5,1724.0,0.0
10000.0,0.7017,0.1425,0.0542,1.0,-0.266,1103.0,408.2,0.0
27.8,0.588,0.2324,0.923,0.9995,0.2388,1141.0,833.5,0.0
10000.0,0.486,0.433,0.42,0.999,0.685,1092.0,1761.0,0.0
67.44,0.2047,0.9536,0.512,0.9995,0.796,1827.0,360.8,0.0
94.06,0.817,0.784,0.647,1.0,-0.5356,675.0,362.8,0.0
53.6,0.06207,0.3567,0.2917,1.0,-0.9844,1676.0,1480.0,0.0
10000.0,0.3225,0.589,0.0528,0.999,-0.6187,318.8,53.16,0.0
10000.0,0.631,0.923,0.2035,0.999,0.2043,1265.0,592.0,0.0
26.14,0.5396,0.1296,0.768,0.999,-0.03354,1094.0,428.0,0.0
53.44,0.0835,0.6416,0.4905,0.999,0.9683,525.0,1396.0,0.0
10000.0,0.7417,0.1455,0.4436,1.0,0.906,1065.0,1966.0,0.0
10000.0,0.629,0.5664,0.4233,0.999,0.2412,291.5,771.5,0.0
69.2,0.8447,0.2086,0.649,0.999,0.12463,1248.0,1808.0,0.0
10000.0,0.448,0.459,0.1133,1.0,-0.188,1116.0,491.2,0.0
10000.0,0.98,0.6255,0.2251,0.9995,-0.1226,1055.0,1903.0,0.0
10000.0,0.7417,0.8765,0.02048,0.999,-0.1434,1145.0,1701.0,0.0
10000.0,0.6543,0.4075,0.4783,0.999,-0.02238,1091.0,397.0,0.0
54.88,0.3337,0.808,0.7104,0.9995,0.785,620.0,432.2,0.0
10000.0,0.719,0.646,0.04376,0.9995,-0.1256,354.0,1603.0,0.0
24.75,0.3333,0.7573,0.864,0.9995,0.0837,692.5,404.2,0.0
10000.0,0.855,0.179,0.3953,0.9995,-0.12335,1484.0,1669.0,0.0
77.56,0.854,0.668,0.7407,0.9995,0.261,608.0,999.0,0.0
22.34,0.3992,0.639,0.903,1.0,-0.3706,224.1,1289.0,0.0
62.38,0.695,0.1249,0.6157,0.999,0.2512,924.5,478.2,0.0
10.266,0.2734,0.2399,0.8433,1.0,-0.178,1772.0,859.0,0.0
21.78,0.3525,0.385,0.8257,1.0,0.1101,251.2,1236.0,0.0
10000.0,0.8325,0.4246,0.3813,1.0,-0.2595,604.0,1240.0,0.0
10000.0,0.536,0.929,0.07465,1.0,0.3389,558.5,1198.0,0.0
10000.0,0.43,0.6772,0.09467,0.9995,0.784,1214.0,497.5,0.0
94.8,0.664,0.776,0.644,0.9995,0.8076,1563.0,880.5,0.0
10000.0,0.7925,0.841,0.4807,0.999,0.766,1537.0,1378.0,0.0
10000.0,0.921,0.8994,0.477,0.9995,0.3047,1294.0,415.8,0.0
53.3,0.6196,0.2935,0.5884,0.9995,-0.784,1043.0,1467.0,0.0
10000.0,0.317,0.5767,0.1346,0.9995,-0.4902,251.2,233.9,0.0
61.5,0.2969,0.864,0.493,0.999,-0.9775,467.0,1075.0,0.0
51.6,0.932,0.2,0.74,0.9995,-0.291,925.5,145.1,0.0
46.25,0.489,0.506,0.744,1.0,0.3972,1705.0,176.2,0.0
10000.0,0.879,0.4575,0.4504,0.999,-0.9683,1214.0,284.2,0.0
10000.0,0.806,0.9556,0.538,0.9995,-0.2115,463.8,1151.0,0.0
57.8,0.6836,0.3013,0.6655,0.9995,0.1222,3.6,1267.0,0.0
10000.0,0.782,0.5723,0.265,0.999,-0.0083,561.5,192.9,0.0
8.19,0.1938,0.3818,0.906,0.9995,-0.0386,980.5,1285.0,0.0
3.518,0.132,0.3315,0.7734,0.999,-0.7275,191.8,201.6,0.0
10000.0,0.9287,0.462,0.3953,0.9995,0.9263,1850.0,1535.0,0.0
42.9,0.06525,0.1594,0.417,0.9995,0.5415,186.4,1188.0,0.0
28.8,0.06046,0.7754,0.6533,0.999,0.641,1300.0,191.6,0.0
10000.0,0.256,0.7534,0.3167,0.9995,-0.3975,1851.0,1873.0,0.0
10000.0,0.8936,0.2625,0.521,0.9995,0.8804,638.0,1052.0,0.0
10000.0,0.9634,0.4575,0.2544,0.999,0.713,795.5,1065.0,0.0
10000.0,0.1418,0.7065,0.133,0.9995,0.618,1306.0,1249.0,0.0
96.56,0.1758,0.1919,0.3533,0.999,0.368,1199.0,254.6,0.0
12.45,0.0947,0.397,0.8345,1.0,0.2646,1605.0,844.5,0.0
77.5,0.6562,0.858,0.6636,1.0,-0.3862,1714.0,111.94,0.0
10000.0,0.2207,0.92,0.06555,0.999,-0.6685,1575.0,798.0,0.0
49.0,0.661,0.682,0.879,0.9995,0.373,278.0,1709.0,0.0
10000.0,0.301,0.423,0.07416,0.999,-0.0826,1815.0,742.5,0.0
58.2,0.5234,0.6167,0.821,0.9995,0.9365,1244.0,1859.0,0.0
56.12,0.5854,0.707,0.9746,0.9995,0.9194,1443.0,1056.0,0.0
78.75,0.8555,0.7773,0.902,0.999,0.9697,1280.0,740.5,0.0
78.94,0.956,0.8647,0.9175,0.9995,0.4136,1349.0,1277.0,0.0
9.69,0.1307,0.504,0.735,0.999,-0.288,633.5,1898.0,0.0
44.38,0.4456,0.4365,0.6416,1.0,-0.2034,1065.0,782.5,0.0
47.66,0.8003,0.5786,0.966,0.9995,0.2786,1598.0,1640.0,0.0
48.28,0.7827,0.11316,0.7715,0.999,0.2705,1476.0,1687.0,0.0
10000.0,0.822,0.5986,0.544,0.9995,0.515,168.4,244.0,0.0
3.414,0.01114,0.687,0.4082,0.9995,-0.1337,1829.0,1051.0,0.0
10000.0,0.4072,0.551,0.3914,0.9995,0.2408,183.6,759.0,0.0
10000.0,0.8477,0.4192,0.3208,0.999,0.5376,1443.0,597.0,0.0
10000.0,0.785,0.8955,0.2727,0.999,0.606,52.22,151.5,0.0
10000.0,0.8306,0.8716,0.1459,0.9995,-0.685,1099.0,1799.0,0.0
10000.0,0.946,0.3896,0.02118,1.0,-0.1345,1880.0,171.4,0.0
10000.0,0.2218,0.9185,0.3254,0.9995,-0.024,1284.0,7.87,0.0
10000.0,0.5405,0.5547,0.2413,0.999,-0.0999,239.1,485.0,0.0
10000.0,0.957,0.9556,0.7393,0.999,0.4253,855.5,747.5,0.0
36.5,0.664,0.3364,0.744,0.9995,-0.843,1413.0,1576.0,0.0
10000.0,0.2944,0.8286,0.06586,0.9995,-0.5005,887.5,127.94,0.0
10000.0,0.7627,0.4312,0.4944,1.0,-0.0505,137.9,1836.0,0.0
16.92,0.2477,0.6714,0.943,1.0,0.1748,1029.0,1830.0,0.0
26.34,0.072,0.3887,0.669,1.0,0.558,459.0,271.8,0.0
27.05,0.4482,0.6587,0.882,0.9995,-0.2834,1100.0,820.5,0.0
12.18,0.0333,0.503,0.4316,0.9995,-0.1771,673.0,790.0,0.0
27.3,0.61,0.2878,0.825,0.999,-0.284,1109.0,1111.0,0.0
10000.0,0.611,0.6797,0.07715,0.9995,0.03275,548.5,52.88,0.0
85.4,0.8975,0.636,0.668,0.9995,-0.7256,727.0,1629.0,0.0
38.6,0.05817,0.143,0.6035,1.0,0.854,1849.0,949.5,0.0
77.4,0.5693,0.4429,0.498,0.9995,-0.988,480.5,635.0,0.0
33.9,0.4563,0.6816,0.792,0.999,-0.2374,93.75,1180.0,0.0
10000.0,0.515,0.427,0.1567,0.9995,0.5396,938.0,1825.0,1.0
94.8,0.762,0.6016,0.5513,1.0,-0.7983,661.5,752.5,2.0
10000.0,0.9253,0.95,0.658,0.999,0.4822,491.5,657.0,3.0
66.44,0.7515,0.6606,0.716,0.9995,-0.2573,1334.0,677.0,4.0
3.965,0.1443,0.2578,0.943,1.0,-0.0372,20.4,1885.0,5.0
10000.0,0.967,0.799,0.4934,0.999,-0.47,1134.0,1936.0,6.0
10000.0,0.5776,0.8916,0.189,0.999,0.889,161.8,1897.0,7.0
44.6,0.789,0.12006,0.6196,0.9995,-0.774,1457.0,734.5,8.0
36.4,0.606,0.5234,0.8105,0.9995,-0.3457,907.0,1354.0,9.0
10000.0,0.3313,0.4314,0.03394,1.0,-0.02254,1272.0,1753.0,10.0
26.23,0.2097,0.779,0.641,0.9995,-0.5693,152.1,355.5,11.0
67.1,0.308,0.3276,0.4795,0.9995,0.2415,666.0,659.5,12.0
10000.0,0.9985,0.256,0.5044,0.9995,0.08405,1061.0,1720.0,13.0
54.06,0.4702,0.2522,0.6167,0.9995,0.2935,1167.0,1079.0,14.0
35.88,0.479,0.543,0.756,0.9995,-0.1027,1016.5,873.5,15.0
53.2,0.0704,0.701,0.3994,0.9995,0.572,1658.0,343.0,1.0
30.77,0.1437,0.411,0.9243,0.9995,0.7183,343.8,140.1,2.0
10000.0,0.9346,0.65,0.1237,1.0,0.5176,1228.0,1829.0,3.0
5.258,0.3516,0.1239,0.952,0.9995,-0.3171,614.5,1.452,4.0
10000.0,0.9224,0.8486,0.5376,1.0,-0.3672,911.5,104.44,5.0
10000.0,0.639,0.4634,0.07025,1.0,0.95,1478.0,458.5,6.0
37.72,0.01152,0.9414,0.8213,1.0,0.97,128.0,111.06,7.0
56.53,0.2028,0.7007,0.4624,1.0,0.0163,653.5,1255.0,8.0
65.06,0.4001,0.895,0.6206,0.999,0.334,595.5,730.0,9.0
10000.0,0.61,0.667,0.1991,0.999,-0.1139,296.2,1736.0,10.0
32.03,0.2448,0.562,0.648,0.9995,0.0967,697.5,839.0,11.0
10000.0,0.4883,0.6597,0.387,1.0,-0.847,96.6,1442.0,12.0
47.4,0.3962,0.1373,0.4714,0.999,-0.777,242.4,581.5,13.0
46.12,0.1847,0.588,0.5195,0.9995,0.356,1265.0,217.5,14.0
56.1,0.6953,0.6562,0.752,0.9995,-0.208,442.0,1899.0,15.0
10000.0,0.4766,0.9277,0.1373,0.9995,0.977,442.2,1376.0,1.0
57.6,0.2544,0.7007,0.4707,0.9995,-0.7466,1490.0,1465.0,2.0
28.4,0.9214,0.1309,0.8154,0.999,-0.7695,766.0,898.0,3.0
0.03015,0.1353,0.12177,0.8984,1.0,-0.4773,1699.0,1762.0,4.0
83.1,0.6597,0.7593,0.725,0.999,0.9624,297.2,74.5,5.0
35.94,0.6035,0.524,0.8374,0.9995,-0.01294,1791.0,1633.0,6.0
15.32,0.539,0.1868,0.922,0.999,-0.2617,851.0,1098.0,7.0
33.75,0.4983,0.3665,0.7437,0.9995,-0.10535,459.5,1160.0,8.0
