like1,parKperc,parKb,parKe,parCqq,parBias,chain
-0.09326,0.8184,0.7046,0.3335,0.682,-0.2012,0.0
-0.1077,0.657,0.4727,0.643,0.6367,0.04404,0.0
0.1222,0.932,0.0536,0.5996,0.6997,0.4177,0.0
-0.06647,0.4695,0.2808,0.6035,0.11523,0.255,0.0
-0.007236,0.0689,0.774,0.3403,0.4048,-0.3909,0.0
-0.004826,0.1654,0.2705,0.584,0.784,-0.468,0.0
-0.05942,0.446,0.2551,0.9927,0.9346,-0.248,0.0
-0.127,0.3765,0.979,0.3975,0.1696,0.08105,0.0
-0.00312,0.1114,0.6733,0.818,0.3972,-0.1959,0.0
-0.0979,0.3218,0.6772,0.7656,0.7495,0.3796,0.0
-0.096,0.8447,0.2273,0.64,0.1444,0.2401,0.0
-0.00925,0.351,0.1515,0.4336,0.978,0.3887,0.0
0.2656,0.449,0.0253,0.3003,0.2666,-0.2096,0.0
-0.04483,0.271,0.3027,0.5444,0.3877,0.4934,0.0
0.01212,0.11365,0.4836,0.2688,0.484,-0.456,0.0
-0.01985,0.1242,0.6875,0.2595,0.2905,-0.0297,0.0
-0.1129,0.716,0.5693,0.65,0.603,0.2742,0.0
-0.06415,0.9746,0.1467,0.7505,0.3264,0.4685,0.0
-0.10724,0.579,0.556,0.7676,0.417,0.303,0.0
-0.0901,0.26,0.6978,0.9565,0.7603,0.4316,0.0
-0.10254,0.6045,0.9194,0.5576,0.7295,-0.1385,0.0
0.00811,0.08575,0.7817,0.317,0.5483,0.2281,0.0
-0.1119,0.4524,0.7153,0.507,0.934,0.3213,0.0
-0.07947,0.659,0.2347,0.77,0.4707,0.3425,0.0
-0.03607,0.2339,0.2976,0.3572,0.572,0.05658,0.0
-0.1123,0.3005,0.8545,0.2732,0.9185,0.2465,0.0
-0.0996,0.6675,0.348,0.7217,0.10876,0.138,0.0
0.282,0.2974,0.01557,0.4592,0.9326,0.314,0.0
0.01825,0.1798,0.1793,0.2139,0.9062,-0.372,0.0
-0.09406,0.6606,0.906,0.6704,0.3538,0.3062,0.0
-0.11487,0.3174,0.8574,0.4436,0.12415,0.176,0.0
-0.0384,0.8555,0.8916,0.2517,0.9478,0.10455,0.0
-0.08234,0.2957,0.5854,0.4238,0.5005,-0.1876,0.0
-0.10846,0.734,0.6313,0.6543,0.291,-0.2568,0.0
-0.1147,0.7676,0.421,0.4597,0.584,0.2788,0.0
0.1664,0.03442,0.269,0.5635,0.1482,-0.02655,0.0
-0.0852,0.7427,0.226,0.3167,0.2986,-0.01335,0.0
-0.10675,0.672,0.759,0.8857,0.409,0.465,0.0
-0.0849,0.772,0.2139,0.709,0.3657,0.391,0.0
-0.0729,0.3955,0.3997,0.532,0.2666,-0.05884,0.0
-0.1052,0.821,0.6294,0.3384,0.9604,-0.02444,0.0
-0.1104,0.741,0.603,0.987,0.757,-0.2593,0.0
-0.02625,0.8115,0.985,0.5522,0.3228,0.4495,0.0
0.00366,0.02321,0.413,0.2294,0.939,-0.3406,0.0
-0.08154,0.2335,0.6816,0.9604,0.5835,-0.2024,0.0
0.08124,0.03458,0.8867,0.686,0.223,0.072,0.0
-0.0932,0.7285,0.81,0.771,0.5557,0.3572,0.0
-0.03613,0.1624,0.5283,0.5547,0.438,0.3179,0.0
-0.01732,0.1506,0.4214,0.712,0.979,0.3289,0.0
-0.092,0.797,0.724,0.8433,0.7236,-0.4802,0.0
-0.1064,0.7915,0.6523,0.8335,0.11444,0.4126,0.0
-0.0911,0.599,0.3486,0.2537,0.9775,0.2096,0.0
-0.005775,0.5986,0.11896,0.2382,0.4758,0.2996,0.0
-0.107,0.511,0.63,0.913,0.433,-0.3716,0.0
-0.10876,0.6514,0.7217,0.31,0.7964,0.1969,0.0
-0.11707,0.442,0.789,0.3684,0.701,0.475,0.0
-0.04523,0.7607,0.9785,0.2375,0.2947,-0.3696,0.0
-0.0919,0.8174,0.2217,0.8574,0.2404,0.10425,0.0
-0.05637,0.3064,0.353,0.437,0.567,-0.2861,0.0
-0.07104,0.4216,0.3567,0.6416,0.1969,-0.09546,0.0
-0.1178,0.808,0.4082,0.866,0.1266,0.255,0.0
-0.09406,0.5464,0.4385,0.5176,0.6562,-0.1721,0.0
