like1,parKperc,parKb,parKe,parCqq,parBias,parS_init,parG_init,chain
10000.0,0.923,0.268,0.551,1.0,-0.4802,293.2,1454.0,0.0
10000.0,0.3723,0.2266,0.3806,0.999,-0.4258,946.5,112.06,0.0
71.1,0.594,0.9253,0.9453,0.999,0.0709,1077.0,374.8,0.0
16.94,0.1826,0.6055,0.9556,1.0,0.4375,961.0,615.5,0.0
10000.0,0.518,0.52,0.3015,0.9995,-0.8584,896.0,109.94,0.0
10000.0,0.904,0.8853,0.765,0.999,0.3633,394.8,1926.0,0.0
80.06,0.079,0.907,0.4426,0.999,-0.7466,1316.0,387.2,0.0
10000.0,0.5776,0.532,0.4983,0.9995,-0.633,556.5,5.566,0.0
83.44,0.6885,0.8755,0.928,0.999,0.534,750.0,1413.0,0.0
10000.0,0.3384,0.1333,0.3804,0.9995,-0.426,1422.0,650.0,0.0
10000.0,0.05325,0.8364,0.3284,0.999,0.2336,184.0,1237.0,0.0
19.7,0.3862,0.1493,0.8594,0.9995,-0.558,879.0,540.0,0.0
80.75,0.6772,0.8564,0.914,0.9995,-0.643,436.2,1016.0,0.0
10000.0,0.0641,0.726,0.07477,0.9995,0.9785,1368.0,269.0,0.0
10000.0,0.7144,0.1682,0.11945,0.999,-0.3928,366.8,1289.0,0.0
44.34,0.473,0.518,0.8955,0.999,0.11224,707.5,1.743,0.0
10000.0,0.808,0.8813,0.2227,0.9995,-0.638,1732.0,724.0,0.0
82.06,0.508,0.604,0.7573,0.999,-0.962,930.5,1105.0,0.0
63.2,0.3389,0.7163,0.7896,1.0,0.4426,1143.0,912.5,0.0
10000.0,0.6367,0.9556,0.6055,0.999,0.3438,116.56,968.0,0.0
65.0,0.8154,0.6304,0.973,0.9995,-0.1567,1447.0,5.938,0.0
21.27,0.1095,0.612,0.802,0.9995,0.512,1571.0,259.5,0.0
10000.0,0.9893,0.7983,0.8022,0.999,-0.7324,937.5,682.5,0.0
10000.0,0.6797,0.1401,0.4148,0.9995,-0.2423,1760.0,1547.0,0.0
10000.0,0.654,0.5522,0.1263,1.0,0.538,38.22,1460.0,0.0
19.97,0.2399,0.2467,0.8403,1.0,-0.2642,1817.0,1123.0,0.0
10000.0,0.661,0.2079,0.1223,0.9995,0.787,141.0,875.5,0.0
64.3,0.02666,0.2242,0.412,0.9995,-0.4287,1848.0,1514.0,0.0
65.5,0.0605,0.977,0.4595,1.0,0.3071,117.8,1116.0,0.0
69.25,0.61,0.2072,0.724,0.9995,0.7812,1460.0,1816.0,0.0
10000.0,0.9336,0.6665,0.7876,0.9995,0.1237,1170.0,1113.0,0.0
10000.0,0.997,0.3713,0.786,0.999,0.76,438.5,1727.0,0.0
10000.0,0.367,0.621,0.4238,0.9995,-0.3584,1722.0,254.4,0.0
10000.0,0.7104,0.4644,0.1783,0.999,0.03748,1320.0,279.0,0.0
10000.0,0.8853,0.4734,0.6226,0.999,-0.3494,868.5,1864.0,0.0
10000.0,0.3376,0.6143,0.06696,0.9995,0.7285,1631.0,1577.0,0.0
10000.0,0.9785,0.4307,0.48,0.9995,0.803,244.9,200.9,0.0
12.49,0.1052,0.923,0.8857,0.9995,-0.9424,314.2,834.5,0.0
10000.0,0.437,0.2145,0.02344,0.9995,-0.3428,1784.0,1033.0,0.0
10000.0,0.575,0.9443,0.0939,0.9995,-0.777,1702.0,583.5,0.0
10000.0,0.0812,0.9683,0.03177,1.0,0.9175,1490.0,1185.0,0.0
10000.0,0.9116,0.2637,0.618,0.9995,-0.215,1292.0,1283.0,0.0
10000.0,0.6475,0.3013,0.3184,0.9995,-0.5083,140.6,736.5,0.0
10000.0,0.6377,0.1126,0.347,0.999,0.6445,342.8,915.5,0.0
54.56,0.5957,0.2081,0.7573,0.9995,-0.3167,1874.0,677.5,0.0
10000.0,0.685,0.974,0.2396,0.9995,-0.9873,1366.0,1472.0,0.0
22.55,0.04883,0.435,0.536,0.9995,-0.2969,1304.0,1510.0,0.0
10000.0,0.648,0.2957,0.1321,0.999,0.1399,72.75,1268.0,0.0
10000.0,0.2903,0.2001,0.2194,1.0,0.3013,708.5,1456.0,0.0
10000.0,0.514,0.152,0.224,1.0,-0.3057,1327.0,1575.0,0.0
10000.0,0.999,0.3794,0.2603,1.0,0.376,604.5,89.25,0.0
10000.0,0.344,0.5786,0.2773,0.9995,0.3208,813.5,33.8,0.0
10000.0,0.939,0.5464,0.485,0.9995,-0.3738,744.5,1576.0,0.0
78.3,0.2517,0.3906,0.5645,0.9995,-0.434,670.5,320.0,0.0
10000.0,0.4436,0.706,0.2925,1.0,-0.1492,549.5,218.4,0.0
80.75,0.855,0.7583,0.9653,0.999,-0.1603,1679.0,1437.0,0.0
10000.0,0.1488,0.4192,0.1708,0.9995,-0.3477,1424.0,1409.0,0.0
55.25,0.4343,0.7397,0.8833,1.0,0.212,1809.0,399.5,0.0
10000.0,0.2664,0.9834,0.3638,0.999,-0.566,230.8,732.0,0.0
10000.0,0.9136,0.599,0.0975,0.9995,0.09393,1392.0,1345.0,0.0
10000.0,0.9316,0.769,0.7593,0.9995,-0.801,1858.0,582.5,0.0
10000.0,0.10114,0.9077,0.0382,1.0,-0.7476,1814.0,1417.0,0.0
77.6,0.2695,0.527,0.6387,0.999,0.729,1504.0,1561.0,0.0
10000.0,0.598,0.5938,0.712,1.0,-0.575,1363.0,916.5,0.0
10000.0,0.709,0.5225,0.535,0.999,-0.5664,873.0,1153.0,0.0
49.12,0.2485,0.4556,0.6846,1.0,-0.968,1349.0,473.8,0.0
67.56,0.5635,0.386,0.7837,1.0,0.2098,748.5,474.8,0.0
10000.0,0.77,0.71,0.4258,0.9995,0.8594,211.0,1715.0,0.0
10000.0,0.6055,0.714,0.2695,1.0,0.3262,1703.0,1390.0,0.0
35.78,0.674,0.3777,0.9727,0.999,-0.4329,1198.0,571.0,0.0
10000.0,0.3943,0.682,0.5664,0.9995,-0.939,368.0,799.0,0.0
87.1,0.4263,0.8066,0.77,0.9995,0.2156,541.5,1542.0,0.0
10000.0,0.832,0.6216,0.171,0.9995,0.09784,772.0,1151.0,0.0
10000.0,0.7695,0.2048,0.1608,0.999,0.5796,900.5,27.1,0.0
10000.0,0.8047,0.3193,0.68,0.9995,0.844,1532.0,676.0,0.0
10000.0,0.436,0.5435,0.4324,0.999,0.5044,1846.0,1815.0,0.0
26.88,0.28,0.4155,0.9,0.9995,0.6,221.0,1455.0,0.0
10000.0,0.6216,0.3496,0.445,0.999,-0.508,32.25,1073.0,0.0
10000.0,0.764,0.5513,0.7607,0.9995,-0.2346,1712.0,1005.5,0.0
10000.0,0.675,0.9053,0.12286,0.999,-0.771,1885.0,1611.0,0.0
41.12,0.04257,0.2455,0.469,0.9995,0.1296,588.5,841.0,0.0
10000.0,0.4153,0.667,0.602,1.0,0.871,455.2,1352.0,0.0
10000.0,0.783,0.1499,0.3137,0.999,0.445,1824.0,1946.0,0.0
68.5,0.1561,0.977,0.614,0.999,-0.0177,1683.0,711.5,0.0
35.12,0.11694,0.6953,0.6787,0.9995,-0.1547,82.9,1090.0,0.0
10000.0,0.927,0.95,0.8267,0.9995,-0.877,843.0,377.0,0.0
6.19,0.0711,0.998,0.966,1.0,-0.3977,1465.0,1347.0,0.0
10000.0,0.2493,0.514,0.4287,0.9995,0.4272,496.8,1732.0,0.0
85.06,0.5034,0.1004,0.5146,1.0,-0.935,1864.0,1643.0,0.0
30.95,0.2086,0.547,0.855,0.9995,0.925,454.8,1402.0,0.0
68.0,0.998,0.1877,0.793,0.9995,-0.6914,1365.0,144.1,0.0
10000.0,0.85,0.552,0.4314,0.9995,0.9277,453.2,1876.0,0.0
22.9,0.1683,0.1085,0.6665,0.999,-0.2803,1554.0,513.5,0.0
10000.0,0.7705,0.4102,0.08527,0.9995,-0.0317,1555.0,726.5,0.0
10000.0,0.783,0.8896,0.732,0.9995,0.6885,705.5,682.5,0.0
39.47,0.1802,0.2888,0.679,0.9995,0.77,701.5,1506.0,0.0
10000.0,0.537,0.7075,0.1116,1.0,0.8257,936.5,155.6,0.0
10000.0,0.677,0.2167,0.1345,0.9995,-0.4165,826.0,1460.0,0.0
10000.0,0.3157,0.3684,0.5117,1.0,0.1438,243.8,244.5,0.0
10000.0,0.9478,0.5215,0.7207,0.9995,-0.07086,515.0,1529.0,0.0
10000.0,0.726,0.9243,0.8394,1.0,0.5605,1198.0,843.5,0.0
10000.0,0.6943,0.1029,0.05914,0.999,-0.5864,84.0,370.5,0.0
10000.0,0.818,0.7827,0.02324,0.999,0.3103,558.5,148.1,0.0
58.0,0.3564,0.867,0.8477,0.9995,-0.2834,1730.0,1120.0,0.0
10000.0,0.2295,0.718,0.518,0.9995,-0.885,218.2,168.5,0.0
27.72,0.06616,0.4646,0.598,1.0,0.6045,1160.0,590.5,0.0
10000.0,0.631,0.8306,0.2375,1.0,-0.6714,390.2,507.2,0.0
61.88,0.3672,0.369,0.717,0.9995,0.5806,1589.0,1929.0,0.0
51.94,0.241,0.64,0.7334,0.9995,-0.1703,1861.0,1525.0,0.0
10000.0,0.731,0.906,0.4236,0.9995,0.4456,1482.0,288.0,0.0
78.3,0.1305,0.4001,0.4617,0.9995,-0.851,579.5,438.8,0.0
29.3,0.1118,0.3918,0.685,0.999,0.6587,760.5,37.7,0.0
10000.0,0.658,0.5615,0.7173,0.999,0.753,1696.0,322.0,0.0
94.0,0.913,0.517,0.857,0.9995,0.6665,986.5,1324.0,0.0
10000.0,0.4753,0.2167,0.1698,0.9995,0.8955,1783.0,574.5,0.0
10000.0,0.3657,0.9614,0.541,0.999,-0.8345,924.5,1664.0,0.0
10000.0,0.702,0.585,0.1862,1.0,-0.452,909.0,193.9,0.0
71.8,0.513,0.246,0.6685,1.0,-0.3037,489.2,1476.0,0.0
60.9,0.819,0.244,0.835,0.9995,0.2332,232.4,60.88,0.0
43.1,0.0732,0.3367,0.4805,1.0,-0.7095,486.5,1066.0,0.0
20.64,0.2732,0.2231,0.8174,0.9995,-0.735,1648.0,1340.0,0.0
10000.0,0.5234,0.865,0.5728,0.9995,0.5537,1353.0,1469.0,0.0
13.52,0.01522,0.172,0.5166,0.9995,0.8213,1298.0,501.8,0.0
10000.0,0.713,0.924,0.8555,0.9995,-0.3147,1769.0,1026.0,0.0
79.75,0.918,0.1517,0.738,0.999,0.685,4.938,1089.0,0.0
41.6,0.4053,0.1432,0.686,0.9995,-0.7935,1582.0,1284.0,0.0
10000.0,0.3848,0.6006,0.2585,0.999,-0.3896,78.94,709.5,0.0
10000.0,0.6416,0.4607,0.2279,0.999,-0.8716,966.0,1920.0,0.0
10000.0,0.567,0.65,0.3647,1.0,-0.547,278.8,341.0,0.0
10000.0,0.2864,0.553,0.1293,0.9995,0.732,1347.0,711.5,0.0
10000.0,0.10925,0.901,0.03964,0.999,0.4448,207.6,232.6,0.0
57.28,0.7744,0.4565,0.902,0.9995,-0.9595,1819.0,877.0,0.0
10000.0,0.7007,0.891,0.7754,1.0,0.5396,235.4,1743.0,0.0
10000.0,0.856,0.6177,0.2922,0.999,0.845,419.5,1614.0,0.0
10000.0,0.9033,0.932,0.5786,0.9995,-0.74,1270.0,970.0,0.0
10000.0,0.72,0.1678,0.2274,0.9995,-0.6304,1558.0,1164.0,0.0
10000.0,0.2156,0.1914,0.2432,0.9995,-0.0429,34.06,1321.0,0.0
60.62,0.598,0.587,0.8823,1.0,-0.26,1765.0,1291.0,0.0
10000.0,0.02399,0.2471,0.05698,1.0,-0.0907,1548.0,363.0,0.0
10000.0,0.149,0.2258,0.3364,0.999,0.4412,440.2,474.2,0.0
10000.0,0.4507,0.7705,0.1538,1.0,-0.3386,808.5,193.9,0.0
10000.0,0.4312,0.66,0.0478,0.9995,0.636,1176.0,1419.0,0.0
61.03,0.514,0.11176,0.646,0.9995,0.2151,17.73,1881.0,0.0
71.6,0.1674,0.801,0.592,0.9995,-0.09644,1741.0,1386.0,0.0
10000.0,0.599,0.4475,0.598,0.9995,-0.004066,109.0,1452.0,0.0
10000.0,0.979,0.994,0.0479,0.999,0.315,1210.0,1651.0,0.0
10000.0,0.7593,0.811,0.713,0.999,-0.7573,1127.0,374.5,0.0
33.34,0.3477,0.775,0.955,0.999,-0.3274,1287.0,212.1,0.0
98.6,0.912,0.706,0.8955,0.999,-0.5376,1690.0,1383.0,0.0
10000.0,0.2998,0.526,0.552,0.999,-0.3977,1846.0,466.2,0.0
87.0,0.9077,0.8057,0.9883,0.9995,0.453,1417.0,847.5,0.0
10000.0,0.5283,0.2986,0.35,0.9995,0.05972,1175.0,1290.0,0.0
14.7,0.5293,0.1918,0.976,0.9995,-0.8276,1323.0,1642.0,0.0
3.16,0.01481,0.7617,0.6753,0.999,-0.08386,1438.0,1280.0,0.0
28.2,0.2069,0.7773,0.8774,0.999,-0.358,128.2,982.0,0.0
10000.0,0.4402,0.1087,0.463,0.999,0.6914,1262.0,1423.0,0.0
10000.0,0.9404,0.3174,0.1892,1.0,-0.8203,318.5,331.2,0.0
48.72,0.302,0.3923,0.7534,0.9995,0.6255,1484.0,1928.0,0.0
23.95,0.06204,0.388,0.586,0.9995,0.2029,1570.0,1064.0,0.0
37.94,0.06027,0.5547,0.515,1.0,0.48,1794.0,1302.0,0.0
10000.0,0.986,0.7188,0.6035,0.9995,0.5063,709.5,415.2,0.0
10000.0,0.4358,0.3633,0.3567,0.9995,0.5806,413.8,524.0,0.0
10000.0,0.5225,0.775,0.3843,0.9995,0.4675,1836.0,1810.0,0.0
10000.0,0.803,0.804,0.4666,0.999,-0.1136,544.5,1720.0,0.0
10000.0,0.173,0.5967,0.1537,0.9995,0.1892,1080.0,587.5,0.0
10000.0,0.3962,0.2588,0.4373,0.9995,-0.1425,1846.0,606.5,0.0
99.75,0.775,0.3052,0.7124,1.0,0.786,1659.0,275.8,0.0
10000.0,0.6167,0.516,0.648,1.0,-0.8643,440.5,1344.0,0.0
10000.0,0.5215,0.5933,0.4207,0.9995,-0.4817,473.5,1953.0,0.0
10000.0,0.2482,0.1628,0.087,0.9995,-0.3867,1441.0,1627.0,0.0
10000.0,0.0229,0.1724,0.251,0.9995,-0.6543,435.0,1677.0,0.0
10000.0,0.8013,0.584,0.504,0.999,-0.5522,1374.0,128.8,0.0
10000.0,0.722,0.9683,0.07495,0.9995,-0.598,607.0,110.0,0.0
33.28,0.57,0.3997,0.9946,0.9995,0.6636,1293.0,857.0,0.0
10000.0,0.0926,0.3086,0.1262,0.999,-0.1075,943.5,783.0,0.0
10000.0,0.1859,0.9683,0.0274,0.999,0.6064,1101.0,1635.0,0.0
10000.0,0.10425,0.878,0.1947,1.0,-0.289,351.2,1142.0,0.0
10000.0,0.274,0.1108,0.3394,0.9995,-0.10944,1674.0,194.9,0.0
19.28,0.0704,0.8022,0.7354,0.9995,0.2573,1533.0,1763.0,0.0
46.56,0.8735,0.3728,0.9604,0.9995,-0.898,1691.0,1703.0,0.0
10000.0,0.6484,0.7295,0.187,1.0,-0.211,533.0,898.5,0.0
10000.0,0.3345,0.8677,0.379,0.9995,-0.6777,539.0,1469.0,0.0
10000.0,0.8867,0.499,0.436,0.9995,-0.2421,296.2,183.8,0.0
10000.0,0.7285,0.325,0.488,1.0,-0.453,1857.0,1558.0,0.0
10000.0,0.542,0.3699,0.2487,0.999,-0.1444,857.5,1668.0,0.0
10000.0,0.312,0.7305,0.4678,0.999,-0.6123,74.7,1548.0,0.0
10000.0,0.7046,0.664,0.633,0.999,0.581,526.5,1387.0,0.0
10000.0,0.3086,0.369,0.1573,0.999,-0.4504,1742.0,1125.0,0.0
10000.0,0.6255,0.5234,0.1511,0.9995,0.509,409.0,1306.0,0.0
22.8,0.293,0.2164,0.877,0.999,0.4849,320.5,73.6,0.0
83.8,0.3228,0.778,0.6943,0.9995,-0.409,810.0,1994.0,0.0
61.94,0.6665,0.3474,0.8096,1.0,-0.6025,1870.0,35.88,0.0
10000.0,0.62,0.669,0.7026,1.0,-0.2439,534.0,1315.0,0.0
24.19,0.847,0.1788,0.993,0.9995,-0.9307,1893.0,279.5,0.0
10000.0,0.6113,0.532,0.0447,0.999,0.3267,1824.0,755.0,0.0
54.44,0.1942,0.5586,0.6396,0.9995,-0.7886,1476.0,181.5,0.0
10000.0,0.6577,0.2446,0.3098,1.0,-0.4016,1042.0,1301.0,0.0
10000.0,0.5127,0.732,0.0682,0.999,0.8965,681.0,1627.0,0.0
48.6,0.8857,0.3342,0.9434,1.0,-0.4937,1678.0,1855.0,0.0
10000.0,0.79,0.9355,0.903,0.9995,0.003498,488.0,1972.0,0.0
10000.0,0.562,0.922,0.4575,0.999,0.4585,1459.0,1738.0,0.0
10000.0,0.3875,0.35,0.02313,1.0,-0.827,716.0,1519.0,0.0
69.25,0.09515,0.9604,0.4946,0.9995,0.3733,768.5,255.6,0.0
67.7,0.696,0.5117,0.8726,1.0,0.09125,669.0,181.9,0.0
10000.0,0.1443,0.407,0.1039,0.999,0.1548,1043.0,492.8,0.0
54.6,0.2957,0.1526,0.634,0.9995,0.8525,1688.0,1414.0,0.0
10000.0,0.6396,0.9766,0.7896,0.9995,-0.561,1132.0,1723.0,0.0
10000.0,0.6875,0.321,0.5845,0.999,-0.9062,145.0,782.0,0.0
10000.0,0.071,0.555,0.1648,1.0,0.3328,1084.0,620.5,0.0
10000.0,0.4473,0.4536,0.2905,0.999,-0.2844,624.5,1734.0,0.0
61.9,0.3425,0.6396,0.773,0.9995,-0.007675,449.8,150.8,0.0
97.25,0.2269,0.1475,0.4546,1.0,0.978,260.0,994.5,0.0
10000.0,0.868,0.49,0.0694,0.9995,-0.965,779.5,1305.0,0.0
55.47,0.4543,0.575,0.8545,0.9995,0.4343,1605.0,507.5,0.0
10000.0,0.09985,0.7676,0.11035,0.9995,-0.00983,1712.0,1181.0,0.0
30.42,0.1835,0.296,0.686,0.9995,-0.749,1178.0,344.0,0.0
79.5,0.591,0.4353,0.768,0.999,0.4243,1495.0,574.5,0.0
10000.0,0.921,0.9893,0.1454,0.9995,0.561,993.0,1905.0,0.0
10000.0,0.8394,0.7144,0.4688,0.999,-0.443,1330.0,716.0,0.0
52.16,0.0749,0.9297,0.4893,0.9995,-0.676,1610.0,1930.0,0.0
5.63,0.03934,0.8813,0.8496,0.9995,-0.1058,1529.0,1373.0,0.0
10000.0,0.844,0.2695,0.3574,0.9995,0.6523,186.8,710.0,0.0
10000.0,0.6562,0.871,0.0411,0.9995,-0.2307,1305.0,1017.5,0.0
10000.0,0.7593,0.771,0.6016,0.9995,-0.237,743.5,1425.0,0.0
59.22,0.5933,0.604,0.9004,1.0,0.309,521.0,22.73,0.0
54.16,0.46,0.883,0.928,0.9995,-0.4077,1190.0,1857.0,0.0
10000.0,0.8096,0.2133,0.131,1.0,0.778,228.5,931.5,0.0
10000.0,0.1715,0.644,0.285,0.9995,0.3591,314.2,1063.0,0.0
10000.0,0.8164,0.78,0.5176,0.9995,-0.926,990.5,571.0,0.0
10000.0,0.8096,0.294,0.05145,1.0,-0.2112,25.19,244.0,0.0
10000.0,0.3054,0.4531,0.2461,1.0,-0.5054,1160.0,1826.0,0.0
19.69,0.187,0.2429,0.7363,1.0,-0.981,1707.0,1765.0,0.0
12.09,0.2426,0.2502,0.935,0.9995,-0.2325,241.2,372.8,0.0
10000.0,0.1549,0.316,0.1455,1.0,0.4854,1836.0,1866.0,0.0
38.47,0.6875,0.1838,0.8804,0.999,0.0954,205.1,609.0,0.0
16.83,0.2827,0.201,0.8643,0.9995,-0.5083,1305.0,76.06,0.0
10000.0,0.0331,0.2206,0.1858,1.0,-0.1952,112.1,797.5,0.0
10000.0,0.8135,0.407,0.4236,0.9995,-0.3865,887.0,390.2,0.0
10000.0,0.9526,0.794,0.2238,0.9995,-0.853,1205.0,644.5,0.0
10000.0,0.3098,0.4097,0.5093,0.999,0.02742,1528.0,1011.0,0.0
61.88,0.09247,0.531,0.488,0.999,0.4797,1345.0,975.5,0.0
10000.0,0.2754,0.348,0.485,0.999,-0.0649,1806.0,1225.0,0.0
17.83,0.2861,0.3718,0.9126,0.999,-0.7856,926.5,185.4,0.0
10000.0,0.7817,0.3672,0.699,0.999,-0.00857,1702.0,584.5,0.0
10000.0,0.965,0.602,0.5435,0.9995,0.05267,963.5,1397.0,0.0
10000.0,0.4224,0.7085,0.4377,0.9995,-0.9814,782.5,1540.0,1.0
10000.0,0.2458,0.2296,0.0944,0.9995,-0.4832,1398.0,1990.0,2.0
10000.0,0.9355,0.4695,0.791,0.9995,-0.4583,113.9,834.0,3.0
29.7,0.0539,0.437,0.51,0.999,-0.2734,1447.0,1589.0,4.0
79.5,0.5,0.919,0.8643,0.999,0.3203,943.5,152.0,5.0
84.4,0.2874,0.817,0.666,1.0,-0.7783,645.0,354.5,6.0
10000.0,0.05838,0.547,0.3943,0.9995,-0.1669,1406.0,93.94,7.0
10.195,0.034,0.382,0.737,0.9995,0.6846,1549.0,413.2,8.0
82.6,0.3628,0.4104,0.6294,0.9995,-0.3909,1606.0,1084.0,9.0
14.36,0.1218,0.702,0.8906,0.9995,-0.287,730.0,106.75,10.0
74.9,0.639,0.6797,0.883,0.9995,0.7505,1730.0,1332.0,11.0
19.34,0.1718,0.913,0.9487,0.9995,-0.2395,1825.0,1473.0,12.0
54.22,0.2333,0.5654,0.697,0.9995,-0.1659,1437.0,923.0,13.0
12.555,0.15,0.236,0.8784,0.9995,0.2659,1424.0,1130.0,14.0
44.12,0.283,0.57,0.81,0.9995,0.2722,1390.0,625.5,15.0
10000.0,0.986,0.3613,0.1523,0.999,-0.2786,1507.0,1544.0,1.0
10000.0,0.05194,0.7295,0.3281,1.0,0.711,1080.0,611.5,2.0
28.72,0.1667,0.1907,0.6455,0.9995,-0.569,1017.0,1719.0,3.0
95.2,0.05206,0.715,0.407,1.0,-0.59,643.0,733.0,4.0
10000.0,0.8853,0.577,0.504,1.0,-0.9863,1397.0,1079.0,5.0
10000.0,0.9956,0.2688,0.1552,0.9995,0.0986,1817.0,819.0,6.0
10000.0,0.841,0.5483,0.2438,1.0,0.577,1685.0,381.8,7.0
83.94,0.2935,0.887,0.712,0.999,0.951,647.5,1530.0,8.0
10000.0,0.04657,0.968,0.0514,0.999,-0.2598,837.5,1660.0,9.0
10000.0,0.5967,0.2366,0.316,0.9995,-0.5283,960.5,1011.5,10.0
13.18,0.142,0.3828,0.955,0.9995,0.745,276.8,129.2,11.0
10000.0,0.2542,0.2219,0.05173,0.9995,-0.3918,445.2,793.5,12.0
24.45,0.0818,0.5376,0.6367,0.9995,-0.4482,1499.0,1454.0,13.0
19.55,0.1974,0.6006,0.9136,0.999,-0.2145,773.0,1594.0,14.0
10000.0,0.6772,0.4998,0.1573,0.9995,-0.2095,228.8,906.0,15.0
10000.0,0.9985,0.821,0.561,0.9995,-0.661,74.25,487.5,1.0
10000.0,0.6694,0.3464,0.231,1.0,-0.2418,1642.0,947.5,2.0
10000.0,0.0969,0.2698,0.395,0.9995,0.1808,983.5,1055.0,3.0
97.4,0.5054,0.5356,0.699,0.999,-0.05283,406.5,698.5,4.0
81.8,0.698,0.808,0.9155,0.9995,0.3672,1420.0,1058.0,5.0
10000.0,0.05112,0.3066,0.1897,0.999,-0.2391,1278.0,324.2,6.0
