like1,parKperc,parKb,parKe,parCqq,parBias,chain
-0.01561,0.4573,0.7485,0.759,0.833,0.252,0.0
-0.000312,0.5615,0.385,0.3027,0.8228,-0.1818,0.0
0.000557,0.608,0.836,0.5938,0.192,-0.01889,0.0
-0.00153,0.742,0.6206,0.9346,0.866,-0.197,0.0
-0.01042,0.369,0.6562,0.4946,0.633,0.4233,0.0
0.005608,0.4404,0.4436,0.6206,0.8643,-0.2139,0.0
-0.02167,0.824,0.4475,0.884,0.969,0.3958,0.0
-0.0492,0.07214,0.9814,0.5757,0.8076,-0.3933,0.0
-0.01704,0.2439,0.2328,0.5737,0.461,0.42,0.0
-0.02473,0.967,0.1367,0.7114,0.324,-0.221,0.0
-0.02734,0.82,0.3328,0.823,0.2375,0.00643,0.0
0.03925,0.8267,0.7803,0.2347,0.7695,-0.2979,0.0
0.04163,0.1155,0.1636,0.812,0.7725,0.05133,0.0
0.001283,0.5117,0.4624,0.873,0.1561,0.2051,0.0
-0.00797,0.648,0.4023,0.28,0.67,0.05756,0.0
0.1261,0.2349,0.0602,0.8945,0.3027,-0.191,0.0
0.1812,0.679,0.03738,0.549,0.678,0.401,0.0
0.0776,0.81,0.9526,0.522,0.7397,0.426,0.0
-0.01286,0.1431,0.727,0.2162,0.1244,0.405,0.0
0.1198,0.9165,0.932,0.664,0.1903,0.4158,0.0
0.01165,0.106,0.6436,0.254,0.541,-0.1643,0.0
-0.00927,0.3823,0.654,0.4226,0.2507,0.1572,0.0
-0.01817,0.735,0.3706,0.5747,0.28,0.4475,0.0
-0.02069,0.7183,0.2744,0.8984,0.6914,0.4329,0.0
-0.02338,0.775,0.3245,0.2305,0.3281,0.408,0.0
-0.01448,0.12317,0.9194,0.9395,0.4663,-0.3376,0.0
-0.0009255,0.6074,0.817,0.286,0.1462,0.1283,0.0
-0.01513,0.6797,0.2886,0.6646,0.3645,-0.402,0.0
-0.03897,0.3557,0.9966,0.4526,0.4832,-0.2227,0.0
0.00549,0.822,0.6553,0.6533,0.685,0.4448,0.0
-0.004227,0.5454,0.2957,0.6055,0.11206,0.2876,0.0
-0.03864,0.918,0.2314,0.6855,0.943,0.2203,0.0
0.007095,0.979,0.599,0.262,0.5312,0.2123,0.0
-0.04428,0.9917,0.251,0.5137,0.6284,0.1371,0.0
-0.008644,0.696,0.1372,0.2983,0.2091,-0.1505,0.0
-0.007275,0.1609,0.4,0.866,0.4595,-0.2502,0.0
0.00594,0.3967,0.3904,0.3975,0.7007,-0.3896,0.0
0.01746,0.07623,0.5493,0.5337,0.27,-0.001012,0.0
-0.01423,0.688,0.1542,0.7812,0.8125,-0.0686,0.0
-0.00994,0.843,0.537,0.764,0.569,-0.2017,0.0
-0.01115,0.5645,0.2122,0.786,0.1083,-0.2986,0.0
0.02478,0.9204,0.6685,0.3367,0.959,-0.3127,0.0
0.002972,0.3372,0.4312,0.753,0.6567,-0.00677,0.0
0.003672,0.864,0.611,0.9854,0.521,-0.2593,0.0
0.1996,0.8555,0.03177,0.3591,0.5337,0.3118,0.0
-0.00733,0.5947,0.631,0.94,0.2722,0.41,0.0
-0.03946,0.3457,0.9883,0.7134,0.2224,-0.275,0.0
0.04684,0.9434,0.738,0.3635,0.868,0.3667,0.0
0.01889,0.8193,0.7095,0.2125,0.658,0.0359,0.0
-0.01084,0.334,0.2411,0.918,0.3528,0.0344,0.0
-0.006104,0.638,0.654,0.6865,0.8193,0.4631,0.0
-0.006268,0.7783,0.1234,0.2189,0.2185,0.4973,0.0
0.243,0.1771,0.03482,0.2057,0.1819,-0.01941,0.0
-0.0004454,0.6274,0.733,0.4849,0.8193,-0.2651,0.0
-0.02574,0.7837,0.1874,0.511,0.4473,0.0363,0.0
0.2532,0.9756,0.01788,0.5977,0.834,0.06174,0.0
-0.003693,0.5703,0.333,0.766,0.982,0.08466,0.0
0.03656,0.4246,0.09326,0.2917,0.6143,0.4585,0.0
-0.002325,0.4375,0.2803,0.8086,0.2964,0.3293,0.0
0.006336,0.753,0.705,0.729,0.8374,0.4966,0.0
-0.00532,0.4575,0.2429,0.279,0.1725,0.001957,0.0
-0.0238,0.1908,0.75,0.8765,0.5723,-0.0565,0.0
-0.003534,0.4897,0.2754,0.9404,0.2325,0.172,0.0
-0.004177,0.5884,0.5044,0.9307,0.7886,0.0735,0.0
0.01136,0.6772,0.7866,0.6504,0.1757,-0.4753,0.0
-0.014175,0.833,0.4985,0.302,0.9487,-0.261,0.0
-0.007343,0.4412,0.2279,0.959,0.3884,-0.2954,0.0
0.0498,0.3796,0.08545,0.5654,0.6694,-0.492,0.0
-0.03738,0.9214,0.3176,0.6606,0.108,0.3755,0.0
-0.005703,0.5073,0.634,0.5786,0.2703,-0.1544,0.0
-0.00482,0.4055,0.616,0.45,0.365,-0.151,0.0
0.0717,0.36,0.07465,0.881,0.3982,0.4875,0.0
0.105,0.08234,0.0432,0.8022,0.4995,0.4275,0.0
0.000538,0.322,0.4998,0.724,0.7217,-0.1917,0.0
-6.65e-05,0.5166,0.3257,0.8496,0.1478,-0.325,0.0
-0.01111,0.2395,0.1705,0.2487,0.23,-0.0656,0.0
-0.003336,0.1299,0.6577,0.48,0.5537,-0.252,0.0
-0.06213,0.067,0.05734,0.7437,0.724,-0.071,0.0
0.0007844,0.1038,0.864,0.6826,0.4014,-0.3,0.0
0.04718,0.02354,0.5947,0.2053,0.8574,0.4841,0.0
-0.02383,0.278,0.765,0.4004,0.7134,-0.1217,0.0
-0.006516,0.4666,0.62,0.6743,0.59,0.4434,0.0
0.011826,0.465,0.11566,0.9883,0.3833,-0.1411,0.0
-0.0062,0.5024,0.2394,0.351,0.559,-0.4268,0.0
-0.01101,0.898,0.544,0.929,0.4224,0.334,0.0
0.003048,0.131,0.4385,0.4204,0.6143,-0.467,0.0
-0.0974,0.0507,0.1737,0.5312,0.9087,-0.3354,0.0
0.000583,0.4932,0.3135,0.403,0.1713,-0.1978,0.0
-0.02359,0.1344,0.972,0.3247,0.7397,-0.00881,0.0
0.1722,0.0555,0.1755,0.8916,0.10046,0.05573,0.0
0.00981,0.799,0.1029,0.4854,0.2292,-0.1632,0.0
-0.0004873,0.3088,0.39,0.981,0.275,0.0247,0.0
0.005573,0.4102,0.3965,0.821,0.2886,-0.1906,0.0
-0.05392,0.05786,0.607,0.9253,0.3894,0.1609,0.0
-0.03026,0.409,0.957,0.2303,0.1812,-0.3323,0.0
0.03366,0.282,0.0992,0.238,0.8257,-0.154,0.0
-0.02522,0.2896,0.784,0.492,0.1835,-0.1654,0.0
-0.02917,0.3384,0.845,0.3367,0.488,0.2197,0.0
-0.004566,0.2842,0.3582,0.5967,0.146,0.4385,0.0
-0.01587,0.2625,0.2426,0.6694,0.12274,0.2034,0.0
0.02284,0.0853,0.2615,0.3362,0.2258,0.2808,0.0
0.07324,0.1927,0.08594,0.542,0.2983,-0.3433,0.0
0.07574,0.8853,0.0643,0.2603,0.6455,-0.01461,0.0
0.01231,0.12244,0.2443,0.3293,0.634,0.1009,0.0
-0.02524,0.178,0.787,0.752,0.934,0.07135,0.0
0.03226,0.73,0.854,0.657,0.444,-0.431,0.0
0.03093,0.7236,0.891,0.6274,0.7812,0.4495,0.0
-0.0184,0.85,0.477,0.8853,0.5903,-0.11633,0.0
-0.0002121,0.617,0.8345,0.512,0.726,0.4443,0.0
-0.02185,0.719,0.2325,0.9634,0.705,-0.1982,0.0
-0.001838,0.541,0.3157,0.373,0.7583,-0.1214,0.0
0.10223,0.006844,0.4138,0.254,0.239,0.2532,0.0
-0.00772,0.5425,0.2474,0.9336,0.8228,-0.488,0.0
-0.02306,0.772,0.332,0.6143,0.3276,0.2996,0.0
0.001834,0.5244,0.431,0.4001,0.1527,0.152,0.0
-0.002668,0.1416,0.3584,0.945,0.1142,-0.03754,0.0
0.04593,0.7607,0.9067,0.984,0.6465,0.3838,0.0
-0.01411,0.3013,0.6714,0.901,0.679,-0.2588,0.0
0.1407,0.806,0.04572,0.983,0.2296,0.4883,0.0
-0.01149,0.4968,0.715,0.2834,0.753,0.3296,0.0
-0.03836,0.07153,0.634,0.6733,0.609,0.0712,0.0
-0.01653,0.7583,0.1467,0.929,0.3008,-0.253,0.0
-0.10455,0.05072,0.1699,0.5605,0.617,0.1417,0.0
-0.01501,0.5117,0.9004,0.2294,0.829,0.116,0.0
0.00869,0.1202,0.491,0.3887,0.8833,-0.437,0.0
0.06964,0.0157,0.4849,0.7637,0.284,-0.1288,0.0
-0.003239,0.42,0.2747,0.9165,0.6353,0.351,0.0
0.06384,0.583,0.07477,0.2776,0.3948,-0.4023,0.0
0.00115,0.4263,0.3157,0.9673,0.5747,-0.1312,0.0
-0.005363,0.3933,0.607,0.559,0.912,0.4119,0.0
-0.03503,0.2335,0.879,0.4,0.8013,-0.01021,0.0
-0.03586,0.9204,0.1915,0.3875,0.1688,-0.289,0.0
0.01046,0.9263,0.097,0.2203,0.5693,0.45,0.0
-0.001548,0.5234,0.3071,0.2157,0.5127,0.2384,0.0
-0.1023,0.06033,0.678,0.9443,0.984,-0.002762,0.0
-0.004055,0.4495,0.2612,0.602,0.1175,0.3792,0.0
-0.032,0.07733,0.3835,0.7686,0.822,-0.412,0.0
-0.00453,0.5513,0.2878,0.6655,0.8564,-0.4302,0.0
0.0009027,0.2632,0.1362,0.7266,0.5225,-0.2021,0.0
0.08984,0.968,0.8154,0.7363,0.4612,-0.06,0.0
-0.0183,0.6875,0.249,0.617,0.6484,0.04526,0.0
-0.002838,0.2996,0.543,0.4197,0.603,-0.4023,0.0
0.00871,0.01659,0.8423,0.3198,0.651,-0.2346,0.0
-0.0007186,0.1357,0.5376,0.259,0.9463,-0.01567,0.0
0.04816,0.8774,0.7866,0.9673,0.963,0.2834,0.0
0.017,0.839,0.6904,0.6978,0.64,0.03232,0.0
0.02066,0.794,0.7417,0.785,0.932,0.0972,0.0
0.04422,0.865,0.778,0.5615,0.355,0.11597,0.0
0.212,0.2096,0.03943,0.3923,0.134,0.287,0.0
-0.00936,0.4783,0.2,0.9214,0.1328,0.4944,0.0
-0.03073,0.0787,0.7954,0.752,0.7383,0.342,0.0
-0.02208,0.4329,0.8276,0.5664,0.3577,0.1951,0.0
-0.002537,0.6797,0.6724,0.904,0.6113,0.2698,0.0
0.0195,0.10376,0.415,0.6953,0.294,-0.3464,0.0
0.00921,0.09894,0.2559,0.586,0.9873,0.01633,0.0
-0.01414,0.618,0.185,0.49,0.2451,0.3684,0.0
-0.01222,0.588,0.1948,0.2286,0.6196,-0.03102,0.0
-0.005444,0.4944,0.6035,0.592,0.4507,0.424,0.0
-0.0001358,0.6665,0.6577,0.3596,0.1636,-0.4954,0.0
-0.01386,0.7383,0.4644,0.4521,0.4653,0.1238,0.0
0.000561,0.4768,0.3105,0.5405,0.8716,0.00394,0.0
-0.005512,0.3672,0.2642,0.3293,0.72,-0.2744,0.0
0.02643,0.0891,0.162,0.683,0.4612,-0.3696,0.0
-0.00965,0.4421,0.6694,0.894,0.4805,-0.01584,0.0
0.006695,0.607,0.11755,0.3452,0.21,-0.2632,0.0
0.0461,0.1781,0.1062,0.686,0.2198,-0.4106,0.0
0.1259,0.507,0.05338,0.399,0.5444,-0.0151,0.0
0.1467,0.7715,0.04468,0.4802,0.9756,0.1862,0.0
-0.002064,0.576,0.1343,0.929,0.1749,0.008415,0.0
0.03906,0.7505,0.868,0.4502,0.5337,-0.188,0.0
-0.00994,0.643,0.3254,0.392,0.3047,0.01412,0.0
-0.02293,0.802,0.3765,0.6313,0.823,-0.143,0.0
-0.00992,0.301,0.631,0.3042,0.8184,-0.02988,0.0
0.00956,0.1175,0.513,0.759,0.3599,0.3977,0.0
0.001168,0.7935,0.11163,0.981,0.9146,-0.04538,0.0
0.0785,0.899,0.8486,0.3938,0.5312,0.12354,0.0
-0.00841,0.5317,0.7417,0.3574,0.1643,-0.3208,0.0
-0.006744,0.342,0.608,0.794,0.5835,0.2075,0.0
0.005825,0.7827,0.10754,0.4807,0.74,0.2148,0.0
-0.013,0.2,0.6025,0.3586,0.4673,-0.4097,0.0
-0.01287,0.1783,0.6025,0.7773,0.5635,-0.2303,0.0
0.0539,0.8105,0.8633,0.63,0.1925,0.0774,0.0
-0.01508,0.2211,0.291,0.81,0.6875,0.1344,0.0
0.004765,0.4248,0.3916,0.8413,0.2112,0.4426,0.0
-0.00818,0.5767,0.744,0.4595,0.7295,0.4685,0.0
0.0767,0.771,0.98,0.665,0.6313,-0.4734,0.0
-0.04816,0.0713,0.4365,0.788,0.857,0.4973,0.0
-0.01619,0.647,0.194,0.725,0.891,-0.3064,0.0
-0.02579,0.0706,0.5127,0.707,0.4583,-0.2668,0.0
-0.01007,0.2085,0.55,0.2126,0.6714,-0.0974,0.0
0.1158,0.911,0.9307,0.3035,0.626,0.4893,0.0
0.003181,0.1301,0.324,0.3733,0.4868,-0.3284,0.0
-0.01242,0.331,0.666,0.5693,0.7715,0.2222,0.0
-0.0002978,0.687,0.667,0.646,0.8716,-0.1298,0.0
-0.01116,0.169,0.2454,0.6055,0.2598,-0.2294,0.0
-0.0013,0.3606,0.56,0.619,0.502,-0.1273,0.0
0.2235,0.946,0.02583,0.7285,0.266,0.2852,0.0
-0.0091,0.254,0.3352,0.4863,0.7324,0.0576,0.0
-0.02281,0.822,0.3904,0.4858,0.4739,-0.48,0.0
0.02507,0.7344,0.842,0.4226,0.9805,0.4612,0.0
-0.015305,0.7153,0.4004,0.4956,0.4133,0.462,0.0
-0.02791,0.808,0.295,0.7285,0.1503,0.09235,0.0
-0.03427,0.972,0.1622,0.32,0.1271,0.2434,0.0
-0.0067,0.4158,0.2389,0.716,0.1849,0.0807,0.0
-0.02225,0.4788,0.9336,0.7734,0.559,0.3267,0.0
-0.0143,0.8013,0.499,0.589,0.882,-0.02788,0.0
0.003649,0.0959,0.627,0.2437,0.6353,-0.1609,0.0
0.0649,0.785,0.9443,0.5547,0.2125,0.382,0.0
0.01967,0.965,0.634,0.8643,0.7983,-0.3843,0.0
-0.04263,0.9688,0.2593,0.7437,0.3564,0.05994,0.0
-0.0182,0.1628,0.7217,0.8037,0.4556,-0.2935,0.0
-0.0149,0.84,0.5073,0.2637,0.6094,0.1686,0.0
0.004215,0.4648,0.3755,0.8647,0.434,-0.0592,0.0
-0.03873,0.1764,0.992,0.3506,0.2206,0.282,0.0
0.02293,0.0795,0.731,0.679,0.198,-0.3857,0.0
0.02101,0.7695,0.748,0.265,0.2651,-0.3171,0.0
0.01714,0.3884,0.11084,0.2976,0.7627,-0.1159,0.0
-0.0258,0.9546,0.4595,0.8926,0.4421,0.2866,0.0
0.2054,0.53,0.03326,0.611,0.2764,0.4094,0.0
-0.0429,0.2522,0.9663,0.848,0.3384,0.2935,0.0
0.05194,0.829,0.842,0.2727,0.871,0.3074,0.0
0.04074,0.29,0.09375,0.4587,0.506,-0.337,0.0
-0.007786,0.652,0.4663,0.4595,0.6455,0.11633,0.0
-0.0167,0.2391,0.2155,0.41,0.551,-0.459,0.0
-0.03497,0.98,0.3982,0.2095,0.2634,0.4363,0.0
-0.01078,0.271,0.296,0.374,0.1276,0.35,0.0
0.1232,0.005253,0.4072,0.3225,0.214,0.3433,0.0
-0.00674,0.2332,0.4907,0.3545,0.968,0.0423,0.0
-0.008804,0.6724,0.4326,0.4766,0.601,-0.3528,0.0
0.01519,0.1084,0.565,0.7085,0.1539,0.421,0.0
0.1987,0.005947,0.434,0.739,0.9824,-0.1759,0.0
-0.002518,0.1438,0.391,0.3257,0.8906,-0.2725,0.0
-0.01544,0.194,0.628,0.853,0.1094,0.3894,0.0
0.0605,0.8984,0.809,0.647,0.519,0.4248,0.0
0.2039,0.8726,0.0307,0.5635,0.857,0.4,0.0
-0.04138,0.2163,0.9707,0.3923,0.5283,-0.267,0.0
-0.003862,0.778,0.574,0.314,0.4993,-0.4692,0.0
-0.01286,0.662,0.1556,0.4963,0.6636,0.3218,0.0
-0.01303,0.5205,0.7803,0.8945,0.2188,0.2546,0.0
-0.11523,0.05484,0.6133,0.6885,0.6353,0.1454,0.0
0.09283,0.844,0.9395,0.2944,0.2092,-0.0261,0.0
-0.03986,0.945,0.2751,0.3699,0.7104,-0.1225,0.0
-0.01732,0.2272,0.2288,0.8506,0.2595,-0.1048,0.0
-0.04373,0.997,0.281,0.2778,0.3071,-0.05914,0.0
-0.1377,0.05722,0.1929,0.558,0.674,0.463,0.0
-0.010216,0.6553,0.3633,0.462,0.5127,0.297,0.0
-0.0397,0.0748,0.9463,0.4622,0.6704,0.449,0.0
-0.002647,0.3406,0.1423,0.3076,0.7817,-0.496,0.0
0.0089,0.01375,0.544,0.5874,0.6357,0.3071,0.0
0.0237,0.9663,0.66,0.3247,0.752,0.3809,0.0
-0.03363,0.2103,0.8604,0.779,0.7886,0.3445,0.0
0.0909,0.11444,0.10944,0.7617,0.2109,0.2018,0.0
-0.006172,0.5,0.2474,0.9062,0.6514,-0.175,0.0
-0.037,0.915,0.1995,0.7515,0.616,0.2188,0.0
0.0929,0.9707,0.8193,0.7964,0.9087,-0.1125,0.0
0.005432,0.0965,0.79,0.3477,0.3093,-0.4084,0.0
-0.03232,0.192,0.8677,0.4097,0.5957,0.03848,0.0
-8.9e-06,0.674,0.12225,0.592,0.871,0.1477,0.0
0.01522,0.666,0.8896,0.6147,0.1832,0.4111,0.0
-0.0115,0.5923,0.2289,0.4204,0.925,-0.2725,0.0
0.088,0.03644,0.7603,0.605,0.2825,0.02138,0.0
-0.00968,0.1915,0.5156,0.5947,0.319,0.1299,0.0
-0.00668,0.777,0.578,0.4556,0.7085,0.2198,0.0
0.1958,0.542,0.0354,0.2212,0.531,0.2964,0.0
-0.0002973,0.5547,0.36,0.2241,0.1818,-0.2068,0.0
-0.002407,0.6694,0.664,0.3816,0.655,0.1145,0.0
0.1647,0.01616,0.2429,0.3723,0.1746,-0.2375,0.0
0.008934,0.116,0.569,0.855,0.6484,-0.369,0.0
0.2776,0.8584,0.01082,0.2135,0.892,0.2664,0.0
-0.0206,0.483,0.9575,0.3455,0.1908,0.08527,0.0
-0.01689,0.699,0.1631,0.6216,0.5854,0.4673,0.0
-0.002213,0.5864,0.4304,0.2048,0.5186,0.02278,0.0
0.00307,0.7866,0.652,0.5522,0.3193,0.2727,0.0
0.06223,0.783,0.07135,0.4492,0.2585,-0.12024,0.0
0.02756,0.904,0.7036,0.991,0.755,0.3542,0.0
-0.00744,0.6636,0.54,0.5396,0.4187,0.1207,0.0
-0.03055,0.834,0.274,0.603,0.9077,-0.1755,0.0
-0.01557,0.6753,0.2866,0.95,0.598,-0.05023,0.0
0.0763,0.2324,0.07886,0.7866,0.4866,-0.2798,0.0
-0.00539,0.429,0.1552,0.3772,0.3728,0.02852,0.0
-0.00844,0.4993,0.2173,0.8096,0.1937,-0.2761,0.0
-0.00928,0.575,0.2556,0.6353,0.5713,0.3313,0.0
-0.011765,0.694,0.4094,0.2615,0.4568,-0.01023,0.0
-0.08826,0.06384,0.713,0.52,0.7637,0.06088,0.0
-0.01513,0.2097,0.2866,0.2494,0.707,0.4666,0.0
-0.02077,0.2025,0.708,0.3162,0.577,0.4028,0.0
-0.00831,0.1797,0.4333,0.336,0.167,-0.401,0.0
-0.00938,0.477,0.7,0.4355,0.9224,-0.3862,0.0
-0.0338,0.9385,0.3672,0.4644,0.837,-0.3054,0.0
-0.002333,0.572,0.468,0.32,0.739,0.3337,0.0
-0.005253,0.5405,0.148,0.518,0.2742,0.2212,0.0
0.00858,0.7354,0.72,0.8286,0.4778,0.0774,0.0
0.06323,0.656,0.0735,0.6704,0.2346,-0.374,0.0
0.00504,0.7183,0.1123,0.4272,0.2249,0.2947,0.0
-0.02663,0.973,0.4602,0.587,0.2062,0.4905,0.0
-0.03162,0.3203,0.8726,0.538,0.5654,-0.4353,0.0
